,Buried_Volume_C,V_occ_avg,C_charge,Pyramidalization_H_max,Bmax_2.0_min,gas_charge_H_max,gas_charge_C,Buried_Volume_H_max_MFF,num_H,Pyramidalization_C_MFF,L_cc1_min,num_C,Bmax_2.0_avg,Bmin_3.5_avg,L_ch1_avg,n_Csp3,Pyramidalization_H_max_MFF,C_n_charge_min,Bmin_2.0_avg,Bmin_3.0_avg,Local_Nucleophilicity_H_max,dual_H_max,Reactant_SMILES,Atom_nº,bde_avg,DOI
883,0.107810547,-0.251460508,0.113632393,-0.030733536,-0.232863885,-0.109362017,-0.086081618,-0.092038022,-0.39584606,0.064131567,-0.084666331,0.362858888,-0.298440086,-0.022848084,-0.116178868,0.493178579,-0.034887157,-0.026507756,-0.05779828,-0.039174597,0.056836919,-0.014624739,[NH3+]C1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2,4,-0.0176283,10.1021/ol000017m
884,-0.012359927,-0.251429736,-0.073115347,-0.00731235,-0.103780449,-0.147063335,-0.114009272,-0.094123691,0.10415394,0.074775622,-0.081626818,0.029525555,-0.169181328,-0.022848084,-0.116178868,0.159845245,-0.013359707,0.05134608,-0.05290453,-0.039174597,-0.020571497,0.012609898,[NH3+]C1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2,5,-0.0464409,10.1021/ol000017m
885,-0.10606495,-0.225210078,-0.120206653,0.013044638,-0.106910655,-0.146575292,-0.109905617,-0.161010429,0.10415394,0.009641591,-0.084666331,0.029525555,-0.172374171,-0.022848084,-0.116178868,0.159845245,0.013308534,-0.025038197,-0.05779828,-0.039174597,0.117213286,-0.060320625,C1C2C3[C@H]4C1[C@@H]([C@@H]23)[C@@H]1C2CC3[C@@H]1[C@H]3[C@H]24,0,0.0529846,10.1039/D2QO01005D
886,-0.025229346,-0.225202212,-0.06976525,0.069850716,-0.23325627,-0.102285395,-0.063815489,-0.170945019,-0.39584606,-0.007226549,-0.108982441,0.362858888,-0.298832471,-0.022848084,-0.116178868,0.493178579,0.065072279,-0.047164917,-0.05779828,-0.039174597,0.082456635,0.042310838,C1C2C3[C@H]4C1[C@@H]([C@@H]23)[C@@H]1C2CC3[C@@H]1[C@H]3[C@H]24,1,-0.289984,10.1039/D2QO01005D
887,0.115481895,-0.225191457,-0.049234876,0.071070122,-0.082304835,-0.098747083,-0.053024395,-0.033401485,-0.39584606,-0.007386948,-0.0998639,0.362858888,-0.147881037,-0.022848084,-0.095770705,0.493178579,0.0676894,-0.025038197,-0.05779828,-0.039174597,0.035811939,0.036807379,C1C2C3[C@H]4C1[C@@H]([C@@H]23)[C@@H]1C2CC3[C@@H]1[C@H]3[C@H]24,2,-0.2209431,10.1039/D2QO01005D
888,0.18129619,-0.225201415,0.070802578,-0.005982135,-0.106685233,-0.098747083,-0.053024395,-0.019648948,-0.39584606,-0.018026505,-0.0998639,0.362858888,-0.172261434,-0.022848084,-0.116178868,0.493178579,-0.002475832,-0.016032304,-0.05779828,-0.039174597,0.064507549,-0.011582042,C1C2C3[C@H]4C1[C@@H]([C@@H]23)[C@@H]1C2CC3[C@@H]1[C@H]3[C@H]24,3,0.1023317,10.1039/D2QO01005D
889,0.151267544,-0.225207191,0.048984738,0.164515033,0.004037265,-0.102285395,-0.063815489,0.005220553,-0.39584606,0.006396133,-0.112021954,0.362858888,-0.061538936,-0.022848084,-0.085566623,0.493178579,0.163954984,-0.047164917,-0.05779828,-0.038322701,0.006686467,0.028566047,C1C2C3[C@H]4C1[C@@H]([C@@H]23)[C@@H]1C2CC3[C@@H]1[C@H]3[C@H]24,4,0.1039754,10.1039/D2QO01005D
890,-0.286530262,-0.348010402,-0.196324455,0.015325584,-0.157426322,-0.165974999,-0.081104036,-0.197929914,0.60415394,0.09681401,-0.081626818,-0.303807778,-0.158787277,-0.022456365,-0.094636895,-0.173488088,0.005053589,0.169816493,-0.05779828,-0.038831632,0.173773442,0.246703628,CC(O)CCO,0,-0.066527,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
891,-0.044764035,-0.348006817,0.374437222,-0.03493669,-0.100612887,0.250813678,0.269302529,-0.071957468,-0.39584606,0.081342242,-0.163693687,0.029525555,-0.166189089,-0.022848084,-0.109376147,0.159845245,-0.036495323,-0.31275963,-0.05779828,-0.039174597,0.486793455,-0.200018683,CC(O)CCO,1,0.1581026,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
892,-0.091295161,-0.348018467,-0.037764728,-0.013039001,-0.112099528,-0.093012579,0.051656812,-0.055204408,0.10415394,0.096627377,-0.124180009,0.029525555,-0.172268813,-0.022848084,-0.114478188,0.159845245,-0.022683682,0.110539203,-0.05779828,-0.039174597,0.15990326,0.319268362,CC(O)CCO,3,-0.032254,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
893,-0.178209155,-0.348021157,0.239305146,-0.00613747,-0.232733709,0.20969606,0.239475035,-0.118686039,0.10415394,0.093534073,-0.163693687,-0.303807778,-0.233501417,-0.022848084,-0.087267304,-0.173488088,-0.014309614,-0.322313451,-0.05779828,-0.039174597,0.329421338,-0.06402285,CC(O)CCO,4,0.1351122,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
894,-0.348292296,-0.324176027,-0.158932312,0.011140139,-0.232023804,-0.198063823,-0.181491604,-0.278214146,0.60415394,0.090754072,-0.063389735,-0.303807778,-0.169755897,-0.022531002,-0.047017848,-0.173488088,0.006507717,0.005649172,-0.054535943,-0.038224608,0.224234349,-0.08792105,CCCC(O)CO,0,-0.047807,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
895,-0.14999704,-0.324170881,0.000191521,-0.010147341,-0.232023804,-0.15621414,-0.137149329,0.003892859,0.10415394,0.088735591,-0.145456605,0.029525555,-0.168331496,-0.022848084,-0.116178868,0.159845245,-0.017196816,-0.064152387,-0.05290453,-0.039174597,0.379199244,-0.129632055,CCCC(O)CO,1,0.0292576,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
896,-0.057256175,-0.324174067,-0.007043997,-0.009599873,-0.099454874,-0.120709016,-0.028402463,-0.071216007,0.10415394,0.093118085,-0.081626818,0.029525555,-0.160575274,-0.022848084,-0.082165263,0.159845245,-0.019399059,0.005649172,-0.05779828,-0.039174597,0.088340954,0.064845643,CCCC(O)CO,2,-0.0189926,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
897,0.030049072,-0.324172375,0.328654487,-0.041891349,-0.043522332,0.283146523,0.359316968,-0.121850047,-0.39584606,0.090329838,-0.163693687,0.029525555,-0.109098533,-0.022848084,-0.095770705,0.159845245,-0.043982641,-0.308452794,-0.05779828,-0.039174597,0.070372764,0.091647984,CCCC(O)CO,3,0.1162995,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
898,-0.193509931,-0.3241663,0.186597727,0.004065057,-0.094981736,0.242028905,0.328995515,-0.151576202,0.10415394,0.083488891,-0.163693687,-0.303807778,-0.14794548,-0.022848084,-0.041348936,-0.173488088,-0.009032755,-0.285361517,-0.05779828,-0.039174597,0.236905696,0.044655211,CCCC(O)CO,5,0.0599706,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
899,-0.243618224,-0.323710043,-0.209985788,0.01454739,-0.136080885,-0.165974999,-0.081408011,-0.154845897,0.60415394,0.095916824,-0.078587304,-0.303807778,-0.091144273,-0.018937905,-0.071961181,-0.173488088,0.006009658,0.164472716,-0.054535943,-0.037435069,0.10543987,0.036059175,CC(O)CCCO,0,-0.0641274,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
900,0.006224577,-0.323714691,0.362255227,-0.025161207,-0.094717773,0.249715582,0.2613232,-0.129400071,-0.39584606,0.092551441,-0.163693687,0.029525555,-0.160293974,-0.022848084,0.009671472,0.159845245,-0.041982189,-0.315040562,-0.05779828,-0.039174597,0.409556983,-0.364712307,CC(O)CCCO,1,0.142154,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
901,-0.037120634,-0.323695072,-0.024786462,-0.011827692,-0.10114004,-0.120831027,-0.028782431,-0.017417959,0.10415394,0.090297609,-0.081626818,0.029525555,-0.154627531,-0.022455112,-0.116178868,0.159845245,-0.018247875,-0.001395625,-0.045599062,-0.037159498,0.152055909,0.048701057,CC(O)CCCO,3,0.014126,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
902,-0.114211391,-0.323707322,-0.01586822,-0.016518102,-0.112973146,-0.124125316,-0.037635688,-0.000463432,0.10415394,0.08546315,-0.096824386,0.029525555,-0.161976818,-0.020512546,-0.085566623,0.159845245,-0.0162084,-0.005307717,-0.05779828,-0.038052646,0.090160699,0.190399869,CC(O)CCCO,4,0.0243923,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
903,-0.185992289,-0.323700649,0.235362163,0.00011894,-0.231704324,0.208597963,0.230545785,-0.191506118,0.10415394,0.081723002,-0.108982441,-0.303807778,-0.167706208,-0.022848084,-0.097471385,-0.173488088,-0.009370613,-0.297150819,-0.05290453,-0.039174597,0.316845516,-0.08978879,CC(O)CCCO,5,0.119287,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
904,-0.133885813,-0.314840235,0.21565876,-0.003381411,-0.082106914,0.213356382,0.250304125,-0.175195623,0.10415394,0.096221133,-0.163693687,-0.303807778,-0.111543446,-0.021869036,-0.107675467,-0.173488088,-0.01479689,-0.304267158,-0.05779828,-0.039174597,0.342938079,-0.028170008,OC[C@H]1CCC[C@H]1O,1,0.1152523,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
905,0.101033492,-0.31486752,0.061028585,-0.033201187,-0.1235581,-0.04847866,0.09691101,-0.013484416,-0.39584606,0.049587715,-0.124180009,0.362858888,-0.189134302,-0.022848084,-0.116178868,0.493178579,-0.032460531,-0.029504109,-0.05779828,-0.039174597,0.152767568,0.130377256,OC[C@H]1CCC[C@H]1O,2,0.0798469,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
906,-0.059058732,-0.314836151,-0.079946013,-0.002055751,-0.23305969,-0.148283442,-0.106979863,0.002642778,0.10415394,0.063199154,-0.102903413,0.029525555,-0.212719197,-0.022848084,-0.102573426,0.159845245,-0.007411752,-0.033755396,-0.05779828,-0.039174597,0.082953363,0.060439551,OC[C@H]1CCC[C@H]1O,3,0.038755,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
907,-0.159624651,-0.314848698,-0.089637501,0.002831485,-0.23305969,-0.152675829,-0.12487636,-0.169242465,0.10415394,0.060189047,-0.051231681,0.029525555,-0.235373617,-0.022848084,-0.116178868,0.159845245,-0.007780418,-0.029504109,-0.05779828,-0.039174597,0.213755293,-0.085055705,OC[C@H]1CCC[C@H]1O,4,0.0565256,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
908,-0.100643306,-0.314863835,-0.06533491,0.004309444,-0.23305969,-0.121563091,-0.034595943,-0.162760872,0.10415394,0.041141278,-0.0998639,0.029525555,-0.18432703,-0.022848084,-0.116178868,0.159845245,-0.006760167,-0.033755396,-0.05779828,-0.03590108,0.078181906,0.071701411,OC[C@H]1CCC[C@H]1O,5,0.0563067,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
909,0.037063674,-0.314867719,0.276062191,-0.019727516,-0.115482862,0.258012312,0.290694733,-0.074322218,-0.39584606,0.060559314,-0.163693687,0.029525555,-0.181059063,-0.022848084,-0.116178868,0.159845245,-0.025925174,-0.274191685,-0.05779828,-0.039174597,0.27711203,-0.015018239,OC[C@H]1CCC[C@H]1O,6,0.1151932,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
910,-0.339726657,-0.299459211,-0.226624985,0.013292061,-0.135452088,-0.165974999,-0.081408011,-0.228204321,0.60415394,0.094004777,0.146336708,-0.303807778,-0.080032681,-0.021696219,-0.111643698,-0.173488088,0.006248931,0.174600558,-0.057423195,-0.038071593,0.070425303,0.121415431,CC(O)CCCCO,0,-0.0641274,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
911,-0.030609071,-0.299475145,0.385343264,-0.040995263,0.029393905,0.249715582,0.261019225,-0.033825885,-0.39584606,0.088678627,-0.163693687,0.029525555,-0.036182297,-0.022848084,0.013072833,0.159845245,-0.039965819,-0.289795446,-0.05779828,-0.039174597,0.041849098,0.061287516,CC(O)CCCCO,1,0.1241028,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
912,-0.058835159,-0.299447062,-0.063880516,-0.015219258,-0.100322713,-0.121807112,-0.036761761,0.04240921,0.10415394,0.084400318,-0.081626818,0.029525555,-0.122275551,-0.022848084,-0.111076827,0.159845245,-0.02079003,-0.011880335,-0.046229921,-0.039174597,0.103720426,0.104483845,CC(O)CCCCO,3,0.0959584,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
913,-0.052770742,-0.299471061,-0.039769797,-0.011743193,-0.102804155,-0.151821754,-0.118378905,-0.127946873,0.10415394,0.101236228,-0.081626818,0.029525555,-0.131595225,0.002197901,-0.053253698,0.159845245,-0.023609456,-0.022456788,0.016835632,0.107690919,0.261761215,-0.084523648,CC(O)CCCCO,4,0.0982712,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
914,-0.047446911,-0.299435609,-0.031718821,-0.011397611,-0.005025927,-0.125345424,-0.046564938,0.030973533,0.10415394,0.097316944,-0.096824386,0.029525555,-0.05993266,-0.022848084,-0.061757099,0.159845245,-0.022586124,-0.011880335,-0.054084665,-0.039174597,0.080593904,0.003620362,CC(O)CCCCO,5,0.091382,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
915,-0.245071448,-0.29945453,0.182944472,0.000829332,-0.232733709,0.208475952,0.230165817,-0.024102669,0.10415394,0.094452995,-0.163693687,-0.303807778,-0.168076716,-0.022848084,-0.088967984,-0.173488088,-0.01403029,-0.302731948,-0.05779828,-0.039174597,0.250417661,-0.09569129,CC(O)CCCCO,6,0.1114855,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
916,-0.225466893,-0.266076533,-0.184301715,0.011175557,-0.10260221,-0.194647522,-0.170738507,-0.093056912,0.60415394,0.097622751,-0.066429249,-0.303807778,-0.128661599,-0.022590361,-0.017539412,-0.173488088,0.004402005,0.058539853,-0.054535943,-0.038927806,0.104112077,-0.148597649,CC(C)Cc1ccccc1,0,-0.0566585,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
917,0.038321272,-0.266068168,0.120764299,-0.034766175,0.073561551,-0.112656307,-0.097062696,0.045477439,-0.39584606,0.084633422,-0.139377577,0.362858888,0.00798535,-0.014648529,-0.116178868,0.493178579,-0.045450118,-0.081865379,-0.05779828,-0.036591807,0.050847522,-0.217848114,CC(C)Cc1ccccc1,1,0.0585461,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
918,0.017528985,-0.266066973,-0.034633366,-0.006622702,-0.103558948,-0.090450353,-0.030530285,0.003575797,0.10415394,0.099175025,-0.081626818,0.029525555,-0.165420623,-0.022848084,-0.109376147,-0.173488088,-0.021156129,0.058539853,-0.055572022,-0.039174597,0.142427022,-0.046149081,CC(C)Cc1ccccc1,3,0.206992,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
919,-0.016999066,-0.266105612,-0.049610946,0.163833482,0.024005666,0.284122609,-0.157743599,-0.095461294,-0.39584606,-0.510537216,-0.084666331,0.029525555,-0.041570535,-0.009642338,-0.044750297,-0.506821421,0.163352178,-0.016431257,-0.05779828,-0.035234097,0.079567014,0.223442788,CC(C)Cc1ccccc1,5,-0.2816133,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
920,-0.135702343,-0.26606777,-0.050144352,0.164212965,-0.23325627,0.280706309,-0.168952657,-0.244159773,-0.39584606,-0.51229561,-0.084666331,0.029525555,-0.298832471,-0.022848084,-0.116178868,-0.506821421,0.16385948,-0.019889688,-0.05779828,-0.039174597,0.122323856,0.176982071,CC(C)Cc1ccccc1,6,-0.2838445,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
921,-0.144910755,-0.266068965,-0.0580284,0.164082423,-0.23325627,0.280584298,-0.169940574,-0.244765823,-0.39584606,-0.512551199,-0.01779703,0.029525555,-0.298832471,-0.022848084,-0.116178868,-0.506821421,0.163932905,-0.016431257,-0.05779828,-0.039174597,0.162539741,0.146433166,CC(C)Cc1ccccc1,7,-0.2921714,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
922,-0.281597683,-0.314184247,-0.192889935,0.01737378,-0.128724581,-0.100455233,0.04857907,-0.156586432,0.60415394,0.070608993,-0.081626818,-0.303807778,-0.13124293,-0.022516224,-0.033412406,-0.506821421,0.014380131,0.408807631,-0.05779828,-0.038179279,0.157615445,0.062750671,CC(=O)C1CCOC1=O,0,0.0711969,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
923,0.132138082,-0.31419135,0.026249747,-0.039801156,-0.097552748,0.13685565,0.515673834,0.037436961,-0.39584606,0.036030243,-0.112021954,0.362858888,-0.16312895,-0.022848084,-0.116178868,-0.173488088,-0.024500314,-0.037888006,-0.05779828,-0.039174597,0.136700318,0.094081034,CC(=O)C1CCOC1=O,3,0.2378834,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
924,-0.088654205,-0.314178803,-0.099058449,0.004763306,-0.23305969,-0.095086761,0.073504976,-0.040768208,0.10415394,0.052662281,-0.13329855,0.029525555,-0.182628862,-0.021466547,-0.077063222,0.159845245,-0.002188806,0.017079922,-0.05779828,-0.036874094,0.243859892,-0.133350907,CC(=O)C1CCOC1=O,4,-0.0017686,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
925,-0.162600967,-0.314186969,0.142607083,-0.007574446,-0.23305969,0.383683371,0.418288015,-0.201873365,0.10415394,0.071913173,-0.060350222,-0.303807778,-0.298537963,-0.022848084,-0.116178868,-0.173488088,-0.005657249,-0.119795336,-0.05779828,-0.039174597,0.192472396,-0.103079115,CC(=O)C1CCOC1=O,5,0.0377153,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
926,-0.339335404,-0.289629553,-0.225015174,0.011849013,-0.23305969,-0.192695351,-0.155311803,-0.233888306,0.60415394,0.092262123,0.042993243,-0.303807778,-0.150593008,-0.022848084,-0.093503154,-0.173488088,0.005986038,-0.032747914,-0.05779828,-0.034969079,0.247332214,-0.089007332,CCC(=O)C1CCOC1=O,0,-0.0524441,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
927,-0.076050278,-0.289624972,-0.087340786,-0.006319116,-0.02275781,-0.059581637,0.082358233,-0.027400438,0.10415394,0.071807489,-0.145456605,0.029525555,-0.072081737,-0.019437071,-0.051553018,-0.173488088,-0.013445456,-0.09314042,-0.05779828,-0.035592172,0.15362729,-0.030353656,CCC(=O)C1CCOC1=O,1,0.1962486,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
928,0.168566503,-0.289604458,0.013031639,-0.03948239,-0.123744928,0.137099671,0.516737745,0.042957462,-0.39584606,0.035582774,-0.112021954,0.362858888,-0.189321129,-0.022848084,-0.102573426,-0.173488088,-0.02448491,-0.037999107,-0.05779828,-0.039174597,0.080894806,0.150406963,CCC(=O)C1CCOC1=O,4,0.2311983,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
929,-0.084084932,-0.289608341,-0.099311721,0.005036534,-0.23305969,-0.095086761,0.073542973,-0.041019214,0.10415394,0.052789701,-0.130259036,0.029525555,-0.176407869,-0.02136436,-0.090668664,0.159845245,-0.002206264,0.011281642,-0.05779828,-0.037803217,0.192892705,-0.068440027,CCC(=O)C1CCOC1=O,5,-0.0033004,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
930,-0.160770463,-0.289631245,0.161472002,-0.007445928,-0.23305969,0.383683371,0.418288015,-0.20198896,0.10415394,0.071863704,-0.060350222,-0.303807778,-0.298537963,-0.022848084,-0.080464582,-0.173488088,-0.00563671,-0.112094877,-0.05779828,-0.039174597,0.151850531,-0.061684019,CCC(=O)C1CCOC1=O,6,0.0364127,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
931,-0.348515869,-0.167115731,-0.192262511,0.015187958,-0.232023804,-0.155726097,-0.049452695,-0.13594937,0.60415394,0.091378429,0.070348866,-0.303807778,-0.065716947,-0.020319191,-0.00846914,-0.173488088,0.007193703,0.131825935,-0.051273362,-0.036176891,-0.042002457,-0.003135646,CCOC(=O)C(Cc1ccccc1)C(C)=O,0,-0.0761826,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
932,-0.148990962,-0.167126087,0.28783166,-0.008993712,-0.23305969,0.379535006,0.402785317,-0.070350694,0.10415394,0.084203942,-0.145456605,-0.303807778,-0.114962845,-0.021271439,-0.06685914,-0.173488088,-0.009796787,-0.133212433,-0.05779828,-0.034891372,-0.042222163,-0.004875914,CCOC(=O)C(Cc1ccccc1)C(C)=O,1,0.0384385,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
933,0.244329796,-0.167141622,0.042988717,-0.045304672,0.067837837,0.139661897,0.518637585,0.183818581,-0.39584606,0.071718295,-0.081626818,0.362858888,0.002261636,-0.022385735,0.013072833,-0.173488088,-0.039673146,0.010813672,0.284625546,-0.030558981,-0.047380496,0.052065205,CCOC(=O)C(Cc1ccccc1)C(C)=O,5,0.2529679,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
934,0.092397985,-0.167130668,0.011964827,-0.000833309,-0.028842229,-0.077395204,0.038433922,0.107410093,0.10415394,0.100719054,-0.026915571,0.029525555,-0.029376157,-0.022848084,-0.00393397,-0.173488088,-0.022809994,0.02442267,-0.047941692,-0.038978891,-0.009060775,-0.006333527,CCOC(=O)C(Cc1ccccc1)C(C)=O,6,0.2040585,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
935,-0.013561632,-0.167153572,-0.011366888,0.164051558,0.072900043,0.284122609,-0.157591611,-0.013264785,-0.39584606,-0.511430654,-0.081626818,0.029525555,0.007323842,-0.013479132,-0.007335331,-0.506821421,0.16361045,-0.0267409,-0.05779828,-0.020356373,0.020336942,-0.03208284,CCOC(=O)C(Cc1ccccc1)C(C)=O,8,-0.2838626,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
936,-0.132670135,-0.167171895,-0.073646834,0.164366782,-0.232087937,0.280706309,-0.168952657,-0.24314914,-0.39584606,-0.512517471,-0.084666331,0.029525555,-0.297664139,-0.022848084,-0.116178868,-0.506821421,0.163923149,-0.020810477,-0.0491745,-0.039174597,0.065214432,-0.007070647,CCOC(=O)C(Cc1ccccc1)C(C)=O,9,-0.2838445,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
937,-0.141389481,-0.167116129,-0.060127486,0.164280766,-0.23325627,0.280584298,-0.169940574,-0.244381056,-0.39584606,-0.512234149,0.012598106,0.029525555,-0.298832471,-0.022848084,-0.116178868,-0.506821421,0.163842022,-0.0267409,-0.05779828,-0.039174597,0.098452241,-0.028602304,CCOC(=O)C(Cc1ccccc1)C(C)=O,10,-0.2921714,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
938,-0.228876381,-0.167145274,-0.25007758,0.017578701,-0.131537112,-0.100455233,0.048617067,-0.079862535,0.60415394,0.072147025,-0.002599462,-0.303807778,0.01644642,-0.016611634,0.039149907,-0.506821421,0.013722385,0.400958196,-0.05779828,-0.038335892,0.030495991,0.062484643,CCOC(=O)C(Cc1ccccc1)C(C)=O,14,0.0698955,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
939,-0.37324863,-0.044175361,-0.199020266,0.018956983,-0.125373442,-0.053725121,0.197260581,-0.28093559,0.60415394,0.068283206,0.504999322,-0.303807778,0.110221702,-0.018757073,-0.105974787,-0.506821421,0.014946994,0.509742644,-0.054535943,-0.034319364,-0.070253878,0.102405499,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,0,0.0156213,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
940,-0.067344906,-0.04415478,-0.069703851,0.163939231,0.017485521,0.32890055,-0.005148417,-0.164664892,-0.39584606,-0.511889366,-0.002599462,0.029525555,-0.04809068,-0.01919137,-0.068559821,-0.506821421,0.163743951,-0.032293411,-0.05779828,-0.037360001,-0.002030159,0.005815094,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,5,-0.3177702,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
941,-0.002941915,-0.044132871,-0.086304673,-0.790524324,0.158677996,0.286074781,-0.141518962,-0.072043339,-0.39584606,-0.508021798,0.10682303,0.029525555,0.093101795,-0.012630324,0.026678275,-0.506821421,-0.835929487,-0.025011263,-0.05779828,-0.038745291,-0.045985835,0.046600542,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,6,-0.2761528,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
942,0.086864554,-0.044198397,-0.09625327,0.163640704,0.030009235,0.332438861,0.007010562,0.01414451,-0.39584606,-0.5073832,-0.045152653,0.029525555,-0.035566967,-0.022848084,-0.027743494,-0.506821421,0.162445403,0.120465043,0.073205016,-0.03333364,-0.049257555,0.007466686,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,9,-0.3042023,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
943,-0.0669816,-0.04417868,-0.025032059,-0.014772986,0.095252112,-0.093378611,-0.036647771,-0.083064525,0.10415394,0.087336971,0.097704489,0.029525555,0.070966376,-0.018262915,-0.009036011,-0.173488088,-0.017514136,-0.010325767,-0.05779828,-0.025175151,-0.003482134,-0.074658436,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,10,0.2653364,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
944,-0.01262542,-0.044179875,-0.036225909,-0.005808585,0.051113204,-0.145965238,-0.106219927,-0.013215244,0.10415394,0.08339595,0.049072271,0.029525555,0.042332431,-0.02239375,0.014773513,0.159845245,-0.01520612,-0.005415451,-0.05779828,-0.036998568,-0.081334739,-0.006023161,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,11,0.0411597,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
945,0.28114947,-0.044130481,0.087725746,-0.02531806,0.246221811,-0.09825904,-0.048882743,0.287537281,-0.39584606,0.052288267,-0.039073626,0.362858888,0.18064561,-0.01053673,0.033480996,0.493178579,-0.032269523,-0.010325767,0.303094399,0.023992836,-0.118054422,-0.016547901,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,12,0.0940611,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
