,Buried_Volume_C_MMFF,Buried_Volume_H_max_MFF,Pyramidalization_C_MFF,Pyramidalization_H_max_MFF,Reactant_SMILES,Atom_nº,bde_avg,Reactive Atom,DOI
916,-0.240805047,-0.093056912,0.097622751,0.004402005,CC(C)Cc1ccccc1,0,-0.0566585,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
917,0.042757442,0.045477439,0.084633422,-0.045450118,CC(C)Cc1ccccc1,1,0.0585461,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
918,0.026207985,0.003575797,0.099175025,-0.021156129,CC(C)Cc1ccccc1,3,0.206992,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
919,-0.007785069,-0.095461294,-0.510537216,0.163352178,CC(C)Cc1ccccc1,5,-0.2816133,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
920,-0.131612498,-0.244159773,-0.51229561,0.16385948,CC(C)Cc1ccccc1,6,-0.2838445,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
921,-0.142688048,-0.244765823,-0.512551199,0.163932905,CC(C)Cc1ccccc1,7,-0.2921714,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
922,-0.276846151,-0.156586432,0.070608993,0.014380131,CC(=O)C1CCOC1=O,0,0.0711969,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
923,0.142379981,0.037436961,0.036030243,-0.024500314,CC(=O)C1CCOC1=O,3,0.2378834,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
924,-0.07496028,-0.040768208,0.052662281,-0.002188806,CC(=O)C1CCOC1=O,4,-0.0017686,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
925,-0.209778581,-0.201873365,0.071913173,-0.005657249,CC(=O)C1CCOC1=O,5,0.0377153,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
926,-0.359976641,-0.233888306,0.092262123,0.005986038,CCC(=O)C1CCOC1=O,0,-0.0524441,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
927,-0.06498841,-0.027400438,0.071807489,-0.013445456,CCC(=O)C1CCOC1=O,1,0.1962486,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
928,0.145145639,0.042957462,0.035582774,-0.02448491,CCC(=O)C1CCOC1=O,4,0.2311983,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
929,-0.074483788,-0.041019214,0.052789701,-0.002206264,CCC(=O)C1CCOC1=O,5,-0.0033004,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
930,-0.21010581,-0.20198896,0.071863704,-0.00563671,CCC(=O)C1CCOC1=O,6,0.0364127,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
931,-0.346812854,-0.13594937,0.091378429,0.007193703,CCOC(=O)C(Cc1ccccc1)C(C)=O,0,-0.0761826,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
932,-0.168831914,-0.070350694,0.084203942,-0.009796787,CCOC(=O)C(Cc1ccccc1)C(C)=O,1,0.0384385,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
933,0.254230547,0.183818581,0.071718295,-0.039673146,CCOC(=O)C(Cc1ccccc1)C(C)=O,5,0.2529679,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
934,0.101047241,0.107410093,0.100719054,-0.022809994,CCOC(=O)C(Cc1ccccc1)C(C)=O,6,0.2040585,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
935,0.034123193,-0.013264785,-0.511430654,0.16361045,CCOC(=O)C(Cc1ccccc1)C(C)=O,8,-0.2838626,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
936,-0.125812797,-0.24314914,-0.512517471,0.163923149,CCOC(=O)C(Cc1ccccc1)C(C)=O,9,-0.2838445,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
937,-0.14236943,-0.244381056,-0.512234149,0.163842022,CCOC(=O)C(Cc1ccccc1)C(C)=O,10,-0.2921714,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
938,-0.23293146,-0.079862535,0.072147025,0.013722385,CCOC(=O)C(Cc1ccccc1)C(C)=O,14,0.0698955,5,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
939,-0.370684776,-0.28093559,0.068283206,0.014946994,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,0,0.0156213,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
940,-0.049551243,-0.164664892,-0.511889366,0.163743951,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,5,-0.3177702,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
941,-0.00186768,-0.072043339,-0.508021798,-0.835929487,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,6,-0.2761528,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
942,0.082901825,0.01414451,-0.5073832,0.162445403,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,9,-0.3042023,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
943,-0.063267588,-0.083064525,0.087336971,-0.017514136,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,10,0.2653364,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
944,-0.007074637,-0.013215244,0.08339595,-0.01520612,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,11,0.0411597,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
945,0.291214587,0.287537281,0.052288267,-0.032269523,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,12,0.0940611,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
946,0.25365359,0.158996969,0.075750009,-0.048906751,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,13,0.227364,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
947,0.041043796,0.080656389,0.100227363,-0.02233196,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,14,0.0541888,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
948,0.036405183,-0.001944703,0.075411222,-0.01388652,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,15,0.0683373,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
949,-0.116776687,-0.031622969,0.111572977,-0.00118704,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,17,-0.0236108,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
950,-0.102091573,-0.15033603,0.046307778,0.000831897,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,20,0.1808135,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
951,-0.01355176,0.011538662,0.035893829,0.00144035,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,21,0.0711388,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
952,0.304696991,0.217833321,0.026726345,-0.028106365,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,22,0.0341434,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
953,-0.369179236,-0.278991937,0.068094325,0.015064064,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,0,0.0156213,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
954,-0.020104949,-0.125408731,-0.512078247,0.163797864,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,5,-0.3177702,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
955,0.005981508,-0.072216732,-0.50841605,-0.8303045,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,6,-0.2761528,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
956,0.058069745,-0.037797409,-0.510426286,0.163321884,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,9,-0.3042023,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
957,-0.062933183,-0.088180442,0.087063393,-0.017375501,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,10,0.2653364,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
958,-0.005813084,-0.013292858,0.083355475,-0.015202012,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,11,0.0437636,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
959,0.292252247,0.28963451,0.055332102,-0.033589636,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,12,0.0998444,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
960,0.253710999,0.160237141,0.074677434,-0.048161202,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,13,0.2300469,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
961,0.044938968,0.081406107,0.099698196,-0.021957645,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,14,0.0590371,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
962,0.108295074,0.089157597,0.073286309,-0.020864996,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,15,0.0504535,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
963,-0.057984563,-0.002445066,0.11361844,-0.001908969,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,17,-0.0175732,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
964,0.236970658,0.164998016,0.067718811,-0.031240543,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,18,0.0421581,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
965,-0.35966807,-0.244024362,0.06840313,0.014956237,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,21,0.0157838,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
966,-0.062373449,-0.073861488,0.064755175,-0.009581646,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,23,0.023229,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
967,-0.008946157,0.010452066,0.042970128,-0.000655092,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,24,0.075126,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
968,0.303643544,0.209639266,0.031241505,-0.029023923,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]12,25,0.0754592,10,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
969,-0.318345376,-0.210509984,0.095374166,0.004982218,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,0,-0.0549403,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
970,-0.00391573,-0.028544831,0.082572218,-0.044282503,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,1,0.069784,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
971,-0.017037896,-0.005455498,0.089476875,-0.018544657,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,3,0.0229184,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
972,0.054458746,0.126673223,0.079733004,-0.012165392,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,4,0.061036,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
973,0.030546638,0.030580509,0.097642239,-0.022928604,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,5,0.0417618,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
974,0.203662202,0.142983718,0.103770384,-0.057731126,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,6,0.1160211,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
975,-0.156052765,-0.022342318,0.101405622,0.003726801,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,7,-0.0317011,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
976,0.336591761,0.27659371,0.073318539,-0.06623356,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,8,0.1572165,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
977,0.02788001,0.02212719,0.070991252,-0.010730777,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,9,0.0666513,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
978,-0.003170854,0.010394268,0.043146267,-0.000603232,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,10,0.0669492,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
979,0.311534353,0.216266179,0.044045701,-0.03402916,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,11,0.0951442,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
980,0.323235656,0.335094835,0.07196489,-0.040522927,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,12,0.0826934,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
981,0.011029157,-0.017850615,0.102898683,-0.021767664,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,13,0.3462828,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
982,0.088819214,-0.008725193,-0.508937722,0.149343367,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,14,-0.206968,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
983,-0.150944837,-0.108404664,0.10717999,0.0013202,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,17,-0.0341579,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
984,0.155377283,0.079733278,0.097454857,-0.044563881,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,19,0.1317795,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
985,0.007853028,0.075068182,0.082071533,-0.016987837,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,21,0.0184137,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
986,0.090508461,0.045631016,0.10496963,-0.024287227,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,22,0.0663644,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
987,-0.030092606,0.046207341,0.118985814,-0.00248148,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,24,-0.0370745,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
988,0.344323261,0.24530867,0.093991285,-0.056268783,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,25,0.0844102,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
989,0.097520919,0.160496405,0.107301413,-0.026819113,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,26,0.0329053,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
990,0.097905557,0.066576882,0.067948167,-0.02229345,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,27,0.058923,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
991,-0.033753838,0.062884439,0.114672277,-0.002375707,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,29,-0.0180829,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
992,-0.362400718,-0.253295104,0.069095695,0.015124139,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,0,0.0158347,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
993,0.297258275,0.249953949,0.081035684,-0.035485855,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,4,0.0642684,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
994,0.065165445,0.103679668,0.084162718,-0.017851995,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,5,-0.0095641,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
995,0.096100057,0.059806301,0.105614974,-0.024609168,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,6,0.0527954,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
996,-0.026063959,0.050593356,0.119690371,-0.0027721,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,8,-0.0196582,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
997,0.087583494,-0.010918201,-0.512351075,0.163870776,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,10,-0.1771624,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
998,0.009324123,-0.021668563,0.102302807,-0.021499123,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,11,0.3485587,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
999,0.324907681,0.339604703,0.072260204,-0.041232533,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,12,0.0063272,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1000,0.310406274,0.212966759,0.04293415,-0.033038177,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,13,0.062327,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1001,-0.001115627,0.01302819,0.042077439,-4.41E-05,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,14,0.0509465,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1002,0.052143745,0.083868287,0.075085927,-0.012333808,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,15,0.076299,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1003,0.316415517,0.206168104,0.071907176,-0.045444983,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,16,0.1313109,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1004,0.203303398,0.211389709,0.107008348,-0.055797424,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,17,0.123488,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1005,-0.18188806,-0.0346334,0.10452516,0.003271359,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,18,-0.0119191,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1006,0.069796882,0.097148534,0.100667336,-0.022201027,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,19,0.0514941,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1007,0.030203622,0.094157919,0.07644857,-0.019945384,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,20,0.0584796,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1008,-0.024601476,-0.055491745,0.103127289,-0.024582981,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,21,0.0233529,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1009,0.032953493,0.051641971,0.086710365,-0.046596681,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,22,0.0698709,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1010,-0.26110759,-0.140497219,0.098360287,0.004400978,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,23,-0.0549403,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1011,-0.025136811,0.074587636,0.114925618,-0.001798061,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,26,0.0065823,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1012,0.100371255,0.068558516,0.100694319,-0.022878284,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,27,0.0785597,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1013,0.099811521,0.16553636,0.108140885,-0.027056333,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,28,0.0324833,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
