,Reactant_SMILES,Atom_nº,bde_avg,gas_charge_C,gas_charge_H_max,Buried_Volume_C,Buried_Volume_H_max,Reactive Atom,DOI
1430,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,21,0.090885,0.551010866,0.459940081,0.247487764,0.295813052,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1431,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,22,0.0846979,0.371665931,0.256670194,-0.116894266,-0.079479442,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1432,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,27,0.1004996,0.339064669,0.023995718,0.29752619,0.428432848,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1433,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,28,0.1039568,0.329907439,0.263136763,0.146768138,0.094958954,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1434,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,30,-0.0393991,0.161923549,-0.057507454,-0.022308924,-0.080006928,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1435,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,31,0.0165662,0.674272512,0.648080638,0.150387226,-0.002503286,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1436,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,33,0.1272065,0.264970893,0.214820511,-0.119772769,-0.135291755,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1437,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,34,0.0340448,0.056102438,-0.092524536,0.055536391,0.239419584,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1438,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,35,0.1037541,0.314746712,0.260696548,0.170215354,0.019080705,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1439,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,36,0.0876502,0.067311497,-0.088864213,-0.008712893,-0.07788165,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1440,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,37,0.1142044,0.3160766,0.260818559,0.15631191,0.016072195,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1441,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,38,0.0283088,0.056178432,-0.092524536,-0.009104146,0.077018296,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1442,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,39,0.1702387,0.266300782,0.214942522,-0.154733993,-0.134327253,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1443,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,41,0.0442384,0.737803175,0.707621877,0.15378274,0.055756317,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1444,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,42,-0.2800276,-0.055570181,0.284732663,0.233765972,0.460250682,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1445,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,43,-0.2285153,-0.208507334,0.23116995,0.178711127,0.034074188,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1446,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,45,-0.0465019,-0.127346152,-0.185008674,0.014846109,0.305815352,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1447,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,0,-0.0462713,-0.181833575,-0.198063823,-0.38996071,-0.26078589,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1448,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,1,0.0212955,-0.146838515,-0.157434248,-0.120345674,-0.030472312,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1449,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,2,0.0162876,-0.136959345,-0.154139958,-0.042248839,0.066723119,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1450,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,3,0.0252685,-0.135933431,-0.154017947,-0.069706395,-0.072907334,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1451,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,4,0.0175988,-0.133843606,-0.153773926,-0.069426929,-0.072316979,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1452,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,5,0.006945,-0.095960788,-0.146941324,0.020435434,0.101201383,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1453,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,6,0.1299394,0.239589025,-0.009313213,0.036281168,0.068159905,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1454,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,10,0.2213118,0.742400789,0.561208993,0.378962647,0.257137901,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1455,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,12,-0.2456922,0.166977125,0.375508651,0.179074433,0.1589243,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1456,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,16,0.0129657,0.374097727,0.338173366,-0.359051746,-0.153437887,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1457,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,17,0.3204153,0.073314992,-0.059703647,0.221217939,0.239143574,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1458,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,19,-0.0488697,-0.067159208,-0.162070656,-0.001642398,0.249010936,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1459,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,20,0.0050107,0.128524355,-0.069952549,0.29562582,0.336578214,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1460,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,21,0.0980629,0.560624058,0.463722414,0.349842267,0.345321601,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1461,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,22,0.1329596,0.401873394,0.297909823,0.136148422,0.11602466,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1462,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,23,-0.0673115,-0.067463182,-0.164266849,-0.228121822,-0.071791027,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1463,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,28,0.10144,0.339064669,0.023995718,0.128574887,0.192252522,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1464,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,29,0.1039568,0.329907439,0.263136763,0.148808242,0.341615398,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1465,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,31,-0.0393991,0.161923549,-0.057507454,0.071927085,0.133126554,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1466,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,32,0.0165662,0.674272512,0.648080638,0.119450315,0.082135217,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1467,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,34,0.1272065,0.264970893,0.214820511,-0.164277764,-0.13760564,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1468,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,35,0.0340448,0.056102438,-0.092524536,-0.083092827,-0.072764729,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1469,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,36,0.1037541,0.314746712,0.260696548,0.138523885,0.136573613,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1470,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,37,0.0876502,0.067311497,-0.088864213,0.0083066,0.04085177,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1471,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,38,0.1142044,0.3160766,0.260818559,0.138929111,0.213460833,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1472,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,39,0.0283088,0.056178432,-0.092524536,-0.059366145,-0.065574665,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1473,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,40,0.1702387,0.266300782,0.214942522,-0.165535362,-0.135810041,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1474,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,42,0.0442384,0.737803175,0.707621877,0.092048653,0.094548006,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1475,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,43,-0.2800276,-0.055570181,0.284732663,0.091559587,0.084743513,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1476,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,44,-0.2285153,-0.208507334,0.23116995,0.177872729,0.124973521,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1477,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,46,-0.0465019,-0.127346152,-0.185008674,-0.080046645,0.096584347,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1478,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,0,-0.0462713,-0.181833575,-0.198063823,-0.288235006,0.011436758,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1479,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,1,0.0212955,-0.146838515,-0.157434248,-0.110732036,0.004738913,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1480,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,2,0.0162876,-0.136959345,-0.154139958,-0.08736866,-0.135193618,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1481,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,3,0.0252685,-0.135933431,-0.154017947,0.021874685,0.231964244,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1482,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,4,0.0175988,-0.133843606,-0.153773926,0.018716717,0.000971375,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1483,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,5,0.006945,-0.095960788,-0.146941324,0.181100563,0.410081242,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1484,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,6,0.1299394,0.239589025,-0.009313213,0.054460446,0.197216104,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1485,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,10,0.2213118,0.742400789,0.561208993,0.41261038,0.296348205,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1486,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,12,-0.2456922,0.166977125,0.375508651,0.148137523,0.112408927,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1487,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,16,0.0129657,0.374097727,0.338173366,-0.304052794,-0.024505893,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1488,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,17,0.3204153,0.073314992,-0.059703647,0.264814669,0.332773874,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1489,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,19,-0.0488697,-0.067159208,-0.162070656,-0.011745101,0.164246695,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1490,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,20,-0.0115691,0.132817994,-0.069464506,0.43337472,0.536638016,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1491,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,21,0.1152195,0.602458544,0.478485713,0.405931137,0.520759767,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1492,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,22,0.0217253,0.582852191,0.473605284,0.208250707,0.158111603,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1493,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,23,-0.0818933,-0.024298808,-0.150235614,-0.211507555,-0.050358841,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
1494,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)OC(C)=O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,26,0.0157432,0.195626718,-0.053969143,-0.192433986,0.059721662,17,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.05
