,gas_charge_C,gas_charge_H_max,Reactant_SMILES,Atom_nº,bde_avg,Reactive Atom,DOI
549,-0.05882,0.02363,CC(=O)OC[C@]12CC[C@@H](C(C)(C)O)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,34,-0.0095084,13,10.1002/047084289X.rm267.pub3
550,-0.05883,0.02363,CC(=O)OC[C@]12CC[C@@H](C(C)(C)O)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,36,-0.0036835,13,10.1002/047084289X.rm267.pub3
551,-0.04639,0.02727,CC(=O)OC[C@]12CC[C@@H](C(C)(C)O)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,37,0.0388754,13,10.1002/047084289X.rm267.pub3
552,-0.0435,0.02738,CC(=O)OC[C@]12CC[C@@H](C(C)(C)O)[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,38,0.0753063,13,10.1002/047084289X.rm267.pub3
553,-0.06277,0.02331,CC(C)CCCC(C)CCOC(=O)c1ccccc1,0,-0.0549403,6,10.1002/047084289X.rm267.pub3
554,-0.04713,0.0297,CC(C)CCCC(C)CCOC(=O)c1ccccc1,1,0.0684214,6,10.1002/047084289X.rm267.pub3
555,-0.05096,0.02692,CC(C)CCCC(C)CCOC(=O)c1ccccc1,3,0.0193638,6,10.1002/047084289X.rm267.pub3
556,-0.05281,0.02667,CC(C)CCCC(C)CCOC(=O)c1ccccc1,4,0.057141,6,10.1002/047084289X.rm267.pub3
557,-0.05058,0.02693,CC(C)CCCC(C)CCOC(=O)c1ccccc1,5,0.0350688,6,10.1002/047084289X.rm267.pub3
558,-0.04104,0.03011,CC(C)CCCC(C)CCOC(=O)c1ccccc1,6,0.0864411,6,10.1002/047084289X.rm267.pub3
559,-0.06238,0.02332,CC(C)CCCC(C)CCOC(=O)c1ccccc1,7,-0.0308748,6,10.1002/047084289X.rm267.pub3
560,-0.01603,0.03042,CC(C)CCCC(C)CCOC(=O)c1ccccc1,8,0.0267697,6,10.1002/047084289X.rm267.pub3
561,0.09189,0.0707,CC(C)CCCC(C)CCOC(=O)c1ccccc1,9,0.0607469,6,10.1002/047084289X.rm267.pub3
562,-0.04769,0.06317,CC(C)CCCC(C)CCOC(=O)c1ccccc1,14,-0.3010474,6,10.1002/047084289X.rm267.pub3
563,-0.06141,0.06229,CC(C)CCCC(C)CCOC(=O)c1ccccc1,15,-0.2932948,6,10.1002/047084289X.rm267.pub3
564,-0.06222,0.06227,CC(C)CCCC(C)CCOC(=O)c1ccccc1,16,-0.2905235,6,10.1002/047084289X.rm267.pub3
565,0.03396,0.03485,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC(=O)[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,0,0.0158347,13,10.1002/047084289X.rm267.pub3
566,0.10209,0.07438,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC(=O)[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,4,0.0390834,13,10.1002/047084289X.rm267.pub3
567,-0.01521,0.03046,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC(=O)[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,5,0.0310769,13,10.1002/047084289X.rm267.pub3
568,-0.04377,0.02737,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC(=O)[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,6,0.0631869,13,10.1002/047084289X.rm267.pub3
569,-0.05907,0.02362,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC(=O)[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,8,0.0189012,13,10.1002/047084289X.rm267.pub3
570,-0.02529,0.03142,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC(=O)[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,9,0.0079461,13,10.1002/047084289X.rm267.pub3
571,0.00989,0.03498,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC(=O)[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,10,0.1753951,13,10.1002/047084289X.rm267.pub3
572,0.02433,0.03891,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC(=O)[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,13,0.2983945,13,10.1002/047084289X.rm267.pub3
573,-0.02566,0.03158,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC(=O)[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,14,0.1557445,13,10.1002/047084289X.rm267.pub3
574,-0.04867,0.027,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC(=O)[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,15,0.0271723,13,10.1002/047084289X.rm267.pub3
575,-0.04699,0.02724,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC(=O)[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,16,0.0565293,13,10.1002/047084289X.rm267.pub3
576,-0.05908,0.02362,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC(=O)[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,18,-0.0206254,13,10.1002/047084289X.rm267.pub3
577,-0.03313,0.03111,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC(=O)[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,19,0.1568291,13,10.1002/047084289X.rm267.pub3
578,-0.0409,0.03029,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC(=O)[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,20,0.1280872,13,10.1002/047084289X.rm267.pub3
579,-0.06222,0.02333,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC(=O)[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,21,-0.0272633,13,10.1002/047084289X.rm267.pub3
580,-0.05042,0.02694,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC(=O)[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,22,0.0410964,13,10.1002/047084289X.rm267.pub3
581,-0.0528,0.02667,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC(=O)[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,23,0.0596436,13,10.1002/047084289X.rm267.pub3
582,-0.05096,0.02692,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC(=O)[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,24,0.0235085,13,10.1002/047084289X.rm267.pub3
583,-0.04713,0.0297,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC(=O)[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,25,0.0698709,13,10.1002/047084289X.rm267.pub3
584,-0.06277,0.02331,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC(=O)[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,26,-0.0549403,13,10.1002/047084289X.rm267.pub3
585,-0.04935,0.02698,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC(=O)[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,28,0.0616636,13,10.1002/047084289X.rm267.pub3
586,-0.04892,0.02699,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC(=O)[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,29,0.0505968,13,10.1002/047084289X.rm267.pub3
587,-0.02567,0.03158,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC(=O)[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,30,0.0625798,13,10.1002/047084289X.rm267.pub3
588,-0.01196,0.03076,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC(=O)[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,31,-0.0057334,13,10.1002/047084289X.rm267.pub3
589,-0.00482,0.03386,OC12C3C4C5C3C1C5C42,2,-0.1488771,3,10.1002/047084289X.rm267.pub3
590,-0.02622,0.03138,OC12C3C4C5C3C1C5C42,3,-0.1349205,3,10.1002/047084289X.rm267.pub3
591,-0.03061,0.0312,OC12C3C4C5C3C1C5C42,4,-0.1572089,3,10.1002/047084289X.rm267.pub3
592,-0.0349,0.02837,BrC12CC3CC(CC(C3)C1)C2,2,-0.0324258,3,10.1002/chem.201805657
593,-0.03957,0.03034,BrC12CC3CC(CC(C3)C1)C2,3,0.002143,3,10.1002/chem.201805657
594,-0.04747,0.02722,BrC12CC3CC(CC(C3)C1)C2,4,-0.022473,3,10.1002/chem.201805657
595,-0.03156,0.02856,N#CC12CC3CC(CC(C3)C1)C2,3,-0.0280343,4,10.1002/chem.201805657
596,-0.03938,0.03034,N#CC12CC3CC(CC(C3)C1)C2,4,0.0052512,4,10.1002/chem.201805657
597,-0.04746,0.02722,N#CC12CC3CC(CC(C3)C1)C2,5,-0.022473,4,10.1002/chem.201805657
598,-0.02126,0.02988,OC12CC3CC(CC(C3)C1)C2,2,-0.0366868,3,10.1002/chem.201805657
599,-0.03817,0.0304,OC12CC3CC(CC(C3)C1)C2,3,0.0049455,3,10.1002/chem.201805657
600,-0.04736,0.02722,OC12CC3CC(CC(C3)C1)C2,4,-0.0224733,3,10.1002/chem.201805657
601,-0.02526,0.02709,CC(C)(C)OC(=O)NC12CC3CC(CC(C3)C1)C2,0,-0.0941341,10,10.1002/chem.201805657
602,-0.02686,0.02934,CC(C)(C)OC(=O)NC12CC3CC(CC(C3)C1)C2,9,-0.0454271,10,10.1002/chem.201805657
603,-0.03867,0.03038,CC(C)(C)OC(=O)NC12CC3CC(CC(C3)C1)C2,10,0.0031749,10,10.1002/chem.201805657
604,-0.0474,0.02722,CC(C)(C)OC(=O)NC12CC3CC(CC(C3)C1)C2,11,-0.0224731,10,10.1002/chem.201805657
605,-0.05302,0.02666,C1CC[C@@H]2CCC[C@H]2C1,0,0.1283322,3,10.1002/chem.201805657
606,-0.05018,0.02695,C1CC[C@@H]2CCC[C@H]2C1,2,0.1063831,3,10.1002/chem.201805657
607,-0.03858,0.03055,C1CC[C@@H]2CCC[C@H]2C1,3,0.1816776,3,10.1002/chem.201805657
608,-0.05017,0.02695,C1CC[C@@H]2CCC[C@H]2C1,4,0.0764659,3,10.1002/chem.201805657
609,-0.05276,0.02667,C1CC[C@@H]2CCC[C@H]2C1,5,0.0894597,3,10.1002/chem.201805657
610,0.03394,0.03485,CC(=O)OCCC(C)CCCC(C)C,0,0.0160204,6,10.1002/chem.201805657
611,0.09151,0.07069,CC(=O)OCCC(C)CCCC(C)C,4,0.0559004,6,10.1002/chem.201805657
612,-0.01605,0.03042,CC(=O)OCCC(C)CCCC(C)C,5,0.0263672,6,10.1002/chem.201805657
613,-0.04104,0.03011,CC(=O)OCCC(C)CCCC(C)C,6,0.086441,6,10.1002/chem.201805657
614,-0.06238,0.02332,CC(=O)OCCC(C)CCCC(C)C,7,-0.0308748,6,10.1002/chem.201805657
615,-0.05058,0.02693,CC(=O)OCCC(C)CCCC(C)C,8,0.0350688,6,10.1002/chem.201805657
616,-0.05281,0.02667,CC(=O)OCCC(C)CCCC(C)C,9,0.0571408,6,10.1002/chem.201805657
617,-0.05096,0.02692,CC(=O)OCCC(C)CCCC(C)C,10,0.0193638,6,10.1002/chem.201805657
618,-0.04713,0.0297,CC(=O)OCCC(C)CCCC(C)C,11,0.0684214,6,10.1002/chem.201805657
619,-0.06277,0.02331,CC(=O)OCCC(C)CCCC(C)C,12,-0.0549407,6,10.1002/chem.201805657
620,-0.06265,0.02331,CC(C)CCOC(=O)c1ccccc1,0,-0.0563514,1,10.1002/chem.201805657
621,-0.04389,0.02983,CC(C)CCOC(=O)c1ccccc1,1,0.0747639,1,10.1002/chem.201805657
622,-0.0163,0.03041,CC(C)CCOC(=O)c1ccccc1,3,-0.0037536,1,10.1002/chem.201805657
623,0.09188,0.0707,CC(C)CCOC(=O)c1ccccc1,4,0.0565644,1,10.1002/chem.201805657
624,-0.04769,0.06317,CC(C)CCOC(=O)c1ccccc1,9,-0.3010475,1,10.1002/chem.201805657
625,-0.06141,0.06229,CC(C)CCOC(=O)c1ccccc1,10,-0.2932948,1,10.1002/chem.201805657
626,-0.06222,0.06227,CC(C)CCOC(=O)c1ccccc1,11,-0.2905237,1,10.1002/chem.201805657
627,0.08067,0.06698,COC(=O)C(CC(C)C)N1C(=O)c2ccccc2C1=O,0,-0.0078432,4,10.1002/chem.201805657
628,0.13786,0.06589,COC(=O)C(CC(C)C)N1C(=O)c2ccccc2C1=O,4,0.2724029,4,10.1002/chem.201805657
629,-0.01885,0.02965,COC(=O)C(CC(C)C)N1C(=O)c2ccccc2C1=O,5,0.0056772,4,10.1002/chem.201805657
630,-0.04457,0.0298,COC(=O)C(CC(C)C)N1C(=O)c2ccccc2C1=O,6,0.0756451,4,10.1002/chem.201805657
631,-0.06268,0.02331,COC(=O)C(CC(C)C)N1C(=O)c2ccccc2C1=O,7,-0.054737,4,10.1002/chem.201805657
632,-0.04862,0.06313,COC(=O)C(CC(C)C)N1C(=O)c2ccccc2C1=O,13,-0.3390731,4,10.1002/chem.201805657
633,-0.06142,0.06229,COC(=O)C(CC(C)C)N1C(=O)c2ccccc2C1=O,14,-0.2976513,4,10.1002/chem.201805657
634,0.03396,0.03485,CC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,0,0.0157687,11,10.1002/chem.201805657
635,0.10507,0.07469,CC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,4,0.0060255,11,10.1002/chem.201805657
636,-0.01289,0.03073,CC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,5,-0.0085518,11,10.1002/chem.201805657
637,-0.04074,0.03012,CC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,6,0.055859,11,10.1002/chem.201805657
638,-0.06237,0.02332,CC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,7,-0.055525,11,10.1002/chem.201805657
639,-0.05016,0.02694,CC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,8,0.0201128,11,10.1002/chem.201805657
640,-0.04641,0.02709,CC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,9,0.0112072,11,10.1002/chem.201805657
641,-0.00174,0.03434,CC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,10,0.0520067,11,10.1002/chem.201805657
642,-0.04076,0.03012,CC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,11,0.064601,11,10.1002/chem.201805657
643,-0.06237,0.02332,CC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,12,-0.0323963,11,10.1002/chem.201805657
644,0.08067,0.06698,COC(=O)C(NC(=O)OC(C)(C)C)C1CCC(C)CC1,0,-0.0096683,4,10.1002/chem.201805657
645,0.1326,0.06554,COC(=O)C(NC(=O)OC(C)(C)C)C1CCC(C)CC1,4,0.3405136,4,10.1002/chem.201805657
646,-0.02526,0.02709,COC(=O)C(NC(=O)OC(C)(C)C)C1CCC(C)CC1,10,-0.0941341,4,10.1002/chem.201805657
647,-0.01001,0.03299,COC(=O)C(NC(=O)OC(C)(C)C)C1CCC(C)CC1,13,0.0158438,4,10.1002/chem.201805657
648,-0.04765,0.02704,COC(=O)C(NC(=O)OC(C)(C)C)C1CCC(C)CC1,14,0.0109458,4,10.1002/chem.201805657
649,-0.05035,0.02694,COC(=O)C(NC(=O)OC(C)(C)C)C1CCC(C)CC1,15,0.0178405,4,10.1002/chem.201805657
650,-0.04426,0.02999,COC(=O)C(NC(=O)OC(C)(C)C)C1CCC(C)CC1,16,0.0559301,4,10.1002/chem.201805657
651,-0.06251,0.02332,COC(=O)C(NC(=O)OC(C)(C)C)C1CCC(C)CC1,17,-0.052369,4,10.1002/chem.201805657
652,-0.06225,0.06227,c1ccc(C2CCCCC2)cc1,0,-0.2923126,4,10.1002/chem.201805657
653,-0.06198,0.06228,c1ccc(C2CCCCC2)cc1,1,-0.283385,4,10.1002/chem.201805657
654,-0.05876,0.06257,c1ccc(C2CCCCC2)cc1,2,-0.2592585,4,10.1002/chem.201805657
655,-0.0162,0.03522,c1ccc(C2CCCCC2)cc1,4,0.2193413,4,10.1002/chem.201805657
656,-0.04637,0.02728,c1ccc(C2CCCCC2)cc1,5,0.0096131,4,10.1002/chem.201805657
657,-0.05272,0.02667,c1ccc(C2CCCCC2)cc1,6,0.0074295,4,10.1002/chem.201805657
658,-0.05326,0.02665,c1ccc(C2CCCCC2)cc1,7,0.0083916,4,10.1002/chem.201805657
659,-0.04769,0.06347,Brc1ccc(C2CCC2)cc1,2,-0.3111664,5,10.1002/chem.201805657
660,-0.05764,0.06261,Brc1ccc(C2CCC2)cc1,3,-0.2624403,5,10.1002/chem.201805657
661,-0.01619,0.03522,Brc1ccc(C2CCC2)cc1,5,0.2816936,5,10.1002/chem.201805657
662,-0.04635,0.02728,Brc1ccc(C2CCC2)cc1,6,-0.0224492,5,10.1002/chem.201805657
663,-0.05214,0.0267,Brc1ccc(C2CCC2)cc1,7,-0.008497,5,10.1002/chem.201805657
664,-0.06251,0.02332,CC1CCC(c2ccccc2)CC1,0,-0.0523689,4,10.1002/chem.201805657
665,-0.04424,0.02999,CC1CCC(c2ccccc2)CC1,1,0.0518111,4,10.1002/chem.201805657
666,-0.05013,0.02695,CC1CCC(c2ccccc2)CC1,2,0.0059554,4,10.1002/chem.201805657
667,-0.04612,0.02729,CC1CCC(c2ccccc2)CC1,3,0.0142333,4,10.1002/chem.201805657
668,-0.01618,0.03522,CC1CCC(c2ccccc2)CC1,4,0.2221084,4,10.1002/chem.201805657
669,-0.05876,0.06257,CC1CCC(c2ccccc2)CC1,6,-0.2592585,4,10.1002/chem.201805657
670,-0.06198,0.06228,CC1CCC(c2ccccc2)CC1,7,-0.283385,4,10.1002/chem.201805657
671,-0.06225,0.06227,CC1CCC(c2ccccc2)CC1,8,-0.2923126,4,10.1002/chem.201805657
672,-0.05868,0.02365,CC(C)c1ccc2c(S(=O)(=O)Cl)cn(S(=O)(=O)c3ccccc3)c2c1,0,-0.0422105,1,10.1002/chem.201805657
673,-0.0218,0.03465,CC(C)c1ccc2c(S(=O)(=O)Cl)cn(S(=O)(=O)c3ccccc3)c2c1,1,0.3081193,1,10.1002/chem.201805657
674,-0.05799,0.0626,CC(C)c1ccc2c(S(=O)(=O)Cl)cn(S(=O)(=O)c3ccccc3)c2c1,4,-0.2723857,1,10.1002/chem.201805657
675,-0.05115,0.06304,CC(C)c1ccc2c(S(=O)(=O)Cl)cn(S(=O)(=O)c3ccccc3)c2c1,5,-0.331317,1,10.1002/chem.201805657
676,0.0419,0.08454,CC(C)c1ccc2c(S(=O)(=O)Cl)cn(S(=O)(=O)c3ccccc3)c2c1,12,-0.4956334,1,10.1002/chem.201805657
677,-0.04161,0.06371,CC(C)c1ccc2c(S(=O)(=O)Cl)cn(S(=O)(=O)c3ccccc3)c2c1,18,-0.3230169,1,10.1002/chem.201805657
678,-0.0609,0.06231,CC(C)c1ccc2c(S(=O)(=O)Cl)cn(S(=O)(=O)c3ccccc3)c2c1,19,-0.2989251,1,10.1002/chem.201805657
679,-0.06218,0.06227,CC(C)c1ccc2c(S(=O)(=O)Cl)cn(S(=O)(=O)c3ccccc3)c2c1,20,-0.2957927,1,10.1002/chem.201805657
680,-0.03318,0.06484,CC(C)c1ccc2c(S(=O)(=O)Cl)cn(S(=O)(=O)c3ccccc3)c2c1,24,-0.309938,1,10.1002/chem.201805657
681,-0.05902,0.02362,CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2,0,-0.0135454,8,10.1002/chem.201805657
682,-0.03316,0.03094,CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2,3,-0.1680009,8,10.1002/chem.201805657
683,-0.04918,0.02698,CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2,4,0.0216187,8,10.1002/chem.201805657
684,-0.04458,0.02734,CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2,5,0.0297867,8,10.1002/chem.201805657
685,-0.05664,0.02372,CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2,7,-0.030028,8,10.1002/chem.201805657
686,0.06014,0.06065,CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2,8,0.0851022,8,10.1002/chem.201805657
687,-0.02307,0.02963,CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2,10,0.0118909,8,10.1002/chem.201805657
688,0.05965,0.06063,OC1C2CC3CC(C2)CC1C3,1,0.0849919,1,10.1002/chem.201805657
689,-0.01446,0.03295,OC1C2CC3CC(C2)CC1C3,2,-0.0366141,1,10.1002/chem.201805657
690,-0.04508,0.02732,OC1C2CC3CC(C2)CC1C3,3,-0.010193,1,10.1002/chem.201805657
691,-0.04045,0.0303,OC1C2CC3CC(C2)CC1C3,4,0.0046257,1,10.1002/chem.201805657
692,-0.04754,0.02722,OC1C2CC3CC(C2)CC1C3,5,-0.0210966,1,10.1002/chem.201805657
693,0.08061,0.06698,COC(=O)C(C)c1ccc(CC(C)C)cc1,0,-0.0086576,4,10.1002/chem.201805657
694,0.07902,0.04691,COC(=O)C(C)c1ccc(CC(C)C)cc1,4,0.3197046,4,10.1002/chem.201805657
695,-0.04776,0.02424,COC(=O)C(C)c1ccc(CC(C)C)cc1,5,-0.0601981,4,10.1002/chem.201805657
696,-0.05791,0.0626,COC(=O)C(C)c1ccc(CC(C)C)cc1,7,-0.2765839,4,10.1002/chem.201805657
697,-0.05873,0.06257,COC(=O)C(C)c1ccc(CC(C)C)cc1,8,-0.2806097,4,10.1002/chem.201805657
698,-0.02556,0.03186,COC(=O)C(C)c1ccc(CC(C)C)cc1,10,0.212164,4,10.1002/chem.201805657
699,-0.04307,0.03004,COC(=O)C(C)c1ccc(CC(C)C)cc1,11,0.058546,4,10.1002/chem.201805657
700,-0.06246,0.02332,COC(=O)C(C)c1ccc(CC(C)C)cc1,12,-0.0566585,4,10.1002/chem.201805657
701,0.08067,0.06698,COC(=O)C(C1CCCCC1)N1C(=O)c2ccccc2C1=O,0,-0.0083438,4,10.1002/chem.201805657
702,0.1404,0.06618,COC(=O)C(C1CCCCC1)N1C(=O)c2ccccc2C1=O,4,0.2381475,4,10.1002/chem.201805657
703,-0.00943,0.03301,COC(=O)C(C1CCCCC1)N1C(=O)c2ccccc2C1=O,5,0.049805,4,10.1002/chem.201805657
704,-0.04788,0.02703,COC(=O)C(C1CCCCC1)N1C(=O)c2ccccc2C1=O,6,0.0012322,4,10.1002/chem.201805657
705,-0.05295,0.02666,COC(=O)C(C1CCCCC1)N1C(=O)c2ccccc2C1=O,7,0.0080534,4,10.1002/chem.201805657
706,-0.05328,0.02665,COC(=O)C(C1CCCCC1)N1C(=O)c2ccccc2C1=O,8,0.0101567,4,10.1002/chem.201805657
707,-0.04862,0.06313,COC(=O)C(C1CCCCC1)N1C(=O)c2ccccc2C1=O,15,-0.3390731,4,10.1002/chem.201805657
708,-0.06142,0.06229,COC(=O)C(C1CCCCC1)N1C(=O)c2ccccc2C1=O,16,-0.297651,4,10.1002/chem.201805657
709,-0.06277,0.02331,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,0,-0.0549403,8,10.1002/chem.201805657
710,-0.04713,0.0297,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,1,0.069784,8,10.1002/chem.201805657
711,-0.05096,0.02692,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,3,0.0229184,8,10.1002/chem.201805657
712,-0.0528,0.02667,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,4,0.061036,8,10.1002/chem.201805657
713,-0.05042,0.02694,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,5,0.0417618,8,10.1002/chem.201805657
714,-0.0409,0.03029,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,6,0.1160211,8,10.1002/chem.201805657
715,-0.06222,0.02333,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,7,-0.0317011,8,10.1002/chem.201805657
716,-0.03315,0.03111,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,8,0.1572165,8,10.1002/chem.201805657
717,-0.04937,0.02698,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,9,0.0666513,8,10.1002/chem.201805657
718,-0.04935,0.02698,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,10,0.0668662,8,10.1002/chem.201805657
719,-0.0326,0.03113,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,11,0.1019016,8,10.1002/chem.201805657
720,-0.03467,0.03088,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,12,0.0527277,8,10.1002/chem.201805657
721,-0.04959,0.02697,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,13,0.006871,8,10.1002/chem.201805657
722,-0.04963,0.02697,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,14,0.0439047,8,10.1002/chem.201805657
