,C_spX,n_Csp3,num_C,num_H,num_N,num_O,Reactant_SMILES,Atom_nº,bde_avg,Reactive Atom,DOI
1276,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,9,0.0204569,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1277,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,10,0.0057486,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1278,-0.135613928,-0.173488088,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,11,0.1600644,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1279,-0.135613928,-0.173488088,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,14,0.1842754,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1280,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,15,0.0400092,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1281,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,17,-0.0013279,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1282,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,18,0.0813208,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1283,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,19,0.0411758,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1284,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,20,0.0602822,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1285,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,22,-0.0115815,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1286,-0.135613928,-0.506821421,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC[C@@]4(C)CC[C@@H]32)C1,0,0.0158347,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1287,-0.135613928,0.159845245,0.029525555,-0.39584606,-0.015271839,0.436774588,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC[C@@]4(C)CC[C@@H]32)C1,4,0.0267379,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1288,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC[C@@]4(C)CC[C@@H]32)C1,5,0.0280943,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1289,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC[C@@]4(C)CC[C@@H]32)C1,6,0.0501,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1290,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC[C@@]4(C)CC[C@@H]32)C1,8,0.0099891,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1291,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC[C@@]4(C)CC[C@@H]32)C1,9,0.0472855,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1292,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC[C@@]4(C)CC[C@@H]32)C1,10,0.0385876,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1293,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC[C@@]4(C)CC[C@@H]32)C1,11,0.0414584,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1294,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC[C@@]4(C)CC[C@@H]32)C1,12,0.0621906,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1295,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC[C@@]4(C)CC[C@@H]32)C1,13,0.0901094,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1296,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC[C@@]4(C)CC[C@@H]32)C1,14,0.0647659,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1297,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC[C@@]4(C)CC[C@@H]32)C1,15,0.071628,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1298,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC[C@@]4(C)CC[C@@H]32)C1,16,0.0612261,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1299,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC[C@@]4(C)CC[C@@H]32)C1,18,-0.0117917,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1300,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC[C@@]4(C)CC[C@@H]32)C1,19,0.066304,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1301,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC[C@@]4(C)CC[C@@H]32)C1,20,0.0496531,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1302,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC[C@@]4(C)CC[C@@H]32)C1,21,0.0495611,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1303,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@H]3[C@@H]4CCC[C@@]4(C)CC[C@@H]32)C1,22,0.0114953,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1304,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,0,-0.0362636,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1305,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,1,0.060809,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1306,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,2,0.1001328,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1307,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,3,0.0767516,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1308,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,4,0.0694899,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1309,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,5,0.0806786,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1310,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,6,0.0526847,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1311,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,7,0.0057398,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1312,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,8,0.043251,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1313,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,9,-0.0013928,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1314,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,10,0.0129992,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1315,-0.135613928,0.159845245,0.029525555,-0.39584606,-0.015271839,0.436774588,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,11,0.02661,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1316,-0.135613928,-0.506821421,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,14,0.0158347,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1317,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,16,0.0240968,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1318,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,17,0.0304768,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1319,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,19,-0.0194538,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1320,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,20,0.0656503,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1321,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,21,0.0376222,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1322,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,22,0.0529851,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1323,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](OC(C)=O)CC[C@]4(C)[C@H]3CC[C@]12C,24,-0.0183722,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1324,-0.135613928,-0.506821421,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,0,0.0158347,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1325,-0.135613928,0.159845245,0.029525555,-0.39584606,-0.015271839,0.436774588,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,4,0.0267379,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1326,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,5,0.0310769,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1327,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,6,0.0675897,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1328,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,8,0.0238967,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1329,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,9,0.0650138,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1330,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,10,0.0622905,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1331,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,11,0.0985837,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1332,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,12,0.123324,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1333,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,13,0.141192,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1334,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,14,0.0644032,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1335,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,15,0.0746555,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1336,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,17,-0.0088825,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1337,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,18,0.1316151,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1338,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,19,0.1133423,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1339,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,20,-0.0204798,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1340,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,22,0.0765062,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1341,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,23,0.0594292,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1342,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,24,0.0571698,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1343,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C(C)C)CC[C@@H]32)C1,25,0.0118269,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1344,-0.135613928,-0.506821421,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,0,0.0158347,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1345,-0.135613928,0.159845245,0.029525555,-0.39584606,-0.015271839,0.436774588,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,4,0.0267379,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1346,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,5,0.0310769,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1347,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,6,0.0675897,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1348,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,8,0.0238967,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1349,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,9,0.0650138,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1350,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,10,0.0622905,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1351,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,11,0.0985837,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1352,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,12,0.1255494,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1353,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,13,0.141192,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1354,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,14,0.0675062,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1355,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,15,0.0675253,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1356,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,17,-0.0290816,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1357,-0.135613928,0.493178579,0.362858888,-0.39584606,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,18,0.1080354,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1358,-0.135613928,-0.173488088,-0.303807778,0.60415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,19,-0.0316868,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1359,-0.135613928,0.159845245,0.029525555,0.10415394,-0.015271839,-0.063225412,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](C)CC[C@@H]32)C1,20,0.0524801,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
