,Bmax_2.0_avg,Bmax_2.0_min,Bmax_4.0_min,Bmax_4.5_min,Bmin_2.0_avg,Bmin_3.0_avg,Bmin_3.5_avg,Bmin_4.0_avg,Bmin_4.0_min,Bmin_4.5_min,S_bur_2.0_avg,V_occ_avg,Reactant_SMILES,Atom_nº,bde_avg,Reactive Atom,DOI
783,-0.12029371,-0.100322713,-0.11366736,-0.090728522,-0.05290453,-0.039174597,-0.022848084,-0.016180108,-0.008671578,-0.007199076,-0.078140706,-0.154955725,O=C(O[C@@H]1C[C@@H]2CC[C@H]1C2)c1ccc(Cl)cc1,9,-0.119392,4,10.1021/jo9604189
784,0.079580789,0.14515699,-0.11366736,-0.090728522,-0.05779828,-0.038830673,-0.022848084,-0.016180108,-0.008671578,-0.007199076,-0.101609949,-0.154964788,O=C(O[C@@H]1C[C@@H]2CC[C@H]1C2)c1ccc(Cl)cc1,11,-0.3044058,4,10.1021/jo9604189
785,-0.154918737,-0.089342536,-0.11366736,-0.090728522,-0.05779828,-0.039174597,-0.022848084,-0.016180108,-0.008671578,-0.007199076,-0.137622051,-0.154920971,O=C(O[C@@H]1C[C@@H]2CC[C@H]1C2)c1ccc(Cl)cc1,12,-0.3312069,4,10.1021/jo9604189
786,0.029043503,0.094619704,-0.11366736,-0.090728522,-0.05779828,-0.036431837,-0.022848084,-0.016180108,-0.008671578,-0.007199076,0.263768206,-0.154824176,O=C(O[C@H]1C[C@@H]2CC[C@H]1C2)c1ccc(Cl)cc1,3,0.0327484,3,10.1021/jo9604189
787,-0.038286162,-0.108496705,-0.11366736,-0.090728522,-0.05779828,-0.038062239,-0.021439999,-0.014138166,-0.008671578,-0.007199076,-0.046952424,-0.15485176,O=C(O[C@H]1C[C@@H]2CC[C@H]1C2)c1ccc(Cl)cc1,4,-0.0077502,3,10.1021/jo9604189
788,-0.298635891,-0.23305969,-0.11366736,-0.090728522,-0.05779828,-0.039174597,-0.022848084,-0.016180108,-0.008671578,-0.007199076,0.131487418,-0.1548425,O=C(O[C@H]1C[C@@H]2CC[C@H]1C2)c1ccc(Cl)cc1,5,-0.1819402,3,10.1021/jo9604189
789,-0.184769721,-0.130666229,-0.11366736,-0.090728522,-0.05779828,-0.039174597,-0.022848084,-0.016180108,-0.008671578,-0.007199076,-0.088432725,-0.154867196,O=C(O[C@H]1C[C@@H]2CC[C@H]1C2)c1ccc(Cl)cc1,6,0.0237287,3,10.1021/jo9604189
790,-0.018135835,-0.128104091,-0.11366736,-0.090728522,-0.05290453,-0.037993167,-0.020147876,-0.016180108,-0.008671578,-0.007199076,-0.08685534,-0.154832441,O=C(O[C@H]1C[C@@H]2CC[C@H]1C2)c1ccc(Cl)cc1,7,0.0289242,3,10.1021/jo9604189
791,0.123118607,0.188694808,0.395384266,0.4465281,-0.05779828,-0.035224984,-0.018563217,-0.01596762,-0.00845909,0.017784934,0.190956859,-0.154862416,O=C(O[C@H]1C[C@@H]2CC[C@H]1C2)c1ccc(Cl)cc1,8,-0.1836204,3,10.1021/jo9604189
792,-0.072423146,-0.098986489,-0.11366736,-0.090728522,-0.05290453,-0.037093783,-0.019743884,-0.012547579,-0.008671578,-0.007199076,-0.064354157,-0.154847179,O=C(O[C@H]1C[C@@H]2CC[C@H]1C2)c1ccc(Cl)cc1,9,-0.1173732,3,10.1021/jo9604189
793,0.021989549,0.087565751,0.271697872,0.301130615,-0.05779828,-0.036333024,-0.019880636,-0.012707605,-0.005199075,0.002860134,-0.093615053,-0.154852657,O=C(O[C@H]1C[C@@H]2CC[C@H]1C2)c1ccc(Cl)cc1,11,-0.3043156,3,10.1021/jo9604189
794,-0.154321156,-0.088744955,-0.11366736,-0.090728522,-0.05779828,-0.039174597,-0.022848084,-0.016180108,-0.008671578,-0.007199076,-0.136274118,-0.154852856,O=C(O[C@H]1C[C@@H]2CC[C@H]1C2)c1ccc(Cl)cc1,12,-0.3312069,3,10.1021/jo9604189
795,-0.054063395,-0.23305969,-0.11366736,-0.090728522,-0.05779828,-0.034643382,-0.018572985,-0.011755949,-0.008671578,-0.007199076,-0.43505638,-0.192477447,CC(=O)O[C@H]1CCC[C@@H]2CCCC[C@@H]21,0,0.0158347,8,10.1021/jo9604189
796,-0.11590782,-0.050331619,-0.11366736,-0.090728522,0.221189073,-0.037147506,-0.02252474,-0.016180108,-0.008671578,-0.007199076,0.321974983,-0.192478774,CC(=O)O[C@H]1CCC[C@@H]2CCCC[C@@H]21,4,0.0207098,8,10.1021/jo9604189
797,-0.0146765,0.029393905,-0.11366736,-0.090728522,-0.05779828,-0.031674457,-0.021029996,-0.016180108,-0.008671578,-0.007199076,-0.043616873,-0.192477479,CC(=O)O[C@H]1CCC[C@@H]2CCCC[C@@H]21,5,-0.0285379,8,10.1021/jo9604189
798,-0.170577197,-0.232023804,-0.11366736,-0.090728522,-0.05290453,-0.039174597,-0.022848084,-0.016180108,-0.008671578,-0.007199076,-0.10295679,-0.192453181,CC(=O)O[C@H]1CCC[C@@H]2CCCC[C@@H]21,6,0.0039872,8,10.1021/jo9604189
799,-0.04959392,-0.093858034,-0.11366736,-0.090728522,-0.05779828,-0.031938516,-0.022800997,-0.012387553,-0.008671578,-0.007199076,-0.006565668,-0.192464533,CC(=O)O[C@H]1CCC[C@@H]2CCCC[C@@H]21,7,0.0143895,8,10.1021/jo9604189
800,-0.14540429,-0.079828088,-0.11366736,-0.090728522,-0.050262763,-0.039174597,-0.022848084,-0.016180108,-0.008671578,-0.007199076,0.284909483,-0.192465231,CC(=O)O[C@H]1CCC[C@@H]2CCCC[C@@H]21,8,0.0656087,8,10.1021/jo9604189
801,-0.080543943,-0.123040234,-0.11366736,-0.090728522,-0.05779828,-0.035708253,-0.022848084,-0.016180108,-0.008671578,-0.007199076,-0.011955304,-0.192454774,CC(=O)O[C@H]1CCC[C@@H]2CCCC[C@@H]21,9,0.0104061,8,10.1021/jo9604189
802,-0.107797394,-0.23305969,-0.11366736,-0.090728522,-0.05779828,-0.038078548,-0.018600535,-0.016180108,-0.008671578,-0.007199076,-0.082284989,-0.192454575,CC(=O)O[C@H]1CCC[C@@H]2CCCC[C@@H]21,10,0.010337,8,10.1021/jo9604189
803,-0.127500232,-0.23305969,-0.11366736,-0.090728522,-0.05779828,-0.035059737,-0.015809661,-0.016180108,-0.008671578,-0.007199076,-0.102071903,-0.192469214,CC(=O)O[C@H]1CCC[C@@H]2CCCC[C@@H]21,11,0.0137622,8,10.1021/jo9604189
804,-0.092220455,-0.064053229,-0.11366736,-0.090728522,-0.05779828,-0.035643017,-0.019700054,-0.014231075,-0.008671578,-0.007199076,0.013059823,-0.192445015,CC(=O)O[C@H]1CCC[C@@H]2CCCC[C@@H]21,12,0.0030814,8,10.1021/jo9604189
805,-0.03371752,0.031858681,-0.11366736,-0.090728522,0.189574346,-0.037957191,-0.01894642,-0.016180108,-0.008671578,-0.007199076,0.327397628,-0.192426792,CC(=O)O[C@H]1CCC[C@@H]2CCCC[C@@H]21,13,0.0454787,8,10.1021/jo9604189
806,0.048786895,-0.033051249,-0.11366736,-0.090728522,-0.05779828,-0.032964773,-0.015071055,-0.015967913,-0.008671578,-0.007199076,-0.322366462,-0.174652917,CCC(C)COC(=O)c1ccc(Cl)cc1,0,-0.0298986,2,10.1021/jo9604189
807,-0.136233779,-0.104279843,-0.11366736,-0.090728522,-0.05779828,-0.03638315,-0.019965541,-0.016152558,-0.008671578,-0.007199076,-0.013877388,-0.174639839,CCC(C)COC(=O)c1ccc(Cl)cc1,1,0.0069809,2,10.1021/jo9604189
808,0.177731487,0.243307688,0.381766768,0.271985453,-0.05779828,-0.034081447,-0.019763921,-0.013855337,-0.006346806,0.004400812,0.221193267,-0.174696004,CCC(C)COC(=O)c1ccc(Cl)cc1,2,0.0521165,2,10.1021/jo9604189
809,-0.091608427,-0.106760356,-0.11366736,-0.090728522,-0.05779828,-0.039174597,-0.022848084,-0.016180108,-0.008671578,-0.007199076,-0.322516,-0.174673963,CCC(C)COC(=O)c1ccc(Cl)cc1,3,-0.057625,2,10.1021/jo9604189
810,-0.062821914,-0.102473788,-0.11366736,-0.090728522,-0.05779828,-0.036004929,-0.021433487,-0.016180108,-0.008671578,-0.007199076,0.014969067,-0.174649896,CCC(C)COC(=O)c1ccc(Cl)cc1,4,0.0374854,2,10.1021/jo9604189
811,0.075051257,0.140627458,-0.11366736,-0.090728522,-0.05779828,-0.032788014,-0.011220736,-0.016180108,-0.008671578,-0.007199076,-0.100661816,-0.174647407,CCC(C)COC(=O)c1ccc(Cl)cc1,9,-0.3051821,2,10.1021/jo9604189
812,-0.155569617,-0.089993415,-0.11366736,-0.090728522,-0.05779828,-0.039174597,-0.022848084,-0.016180108,-0.008671578,-0.007199076,-0.137811009,-0.174638843,CCC(C)COC(=O)c1ccc(Cl)cc1,10,-0.3312069,2,10.1021/jo9604189
813,0.042433352,-0.23305969,-0.11366736,-0.090728522,-0.054535943,-0.033251376,-0.014451418,-0.013132875,-0.008671578,-0.007199076,-0.435918498,0.242651868,CC(=O)O[C@H]1CC[C@@]2(CO2)[C@]2(C1)O[C@@H]2[C@@H]1O[C@@]12CCC[C@]1(C)[C@@H]([C@H](C)[C@H]3O[C@@H]3[C@H](C)C(C)C)CC[C@H]12,0,0.0158347,22,10.1021/ja9626300
814,0.509798576,0.575374778,-0.11366736,-0.090728522,0.281991863,0.33221066,-0.022848084,-0.016180108,-0.008671578,-0.007199076,0.242911986,0.242627901,CC(=O)O[C@H]1CC[C@@]2(CO2)[C@]2(C1)O[C@@H]2[C@@H]1O[C@@]12CCC[C@]1(C)[C@@H]([C@H](C)[C@H]3O[C@@H]3[C@H](C)C(C)C)CC[C@H]12,4,0.1083862,22,10.1021/ja9626300
815,0.020684695,0.006980385,0.153259376,-0.090728522,-0.05290453,-0.036445507,-0.020425135,-0.013336278,-0.006653083,-0.007199076,-0.000901771,0.242666839,CC(=O)O[C@H]1CC[C@@]2(CO2)[C@]2(C1)O[C@@H]2[C@@H]1O[C@@]12CCC[C@]1(C)[C@@H]([C@H](C)[C@H]3O[C@@H]3[C@H](C)C(C)C)CC[C@H]12,5,-0.0121501,22,10.1021/ja9626300
816,0.03225879,0.013048036,-0.11366736,-0.090728522,-0.057235529,-0.031380418,-0.019404261,-0.016180108,-0.008671578,-0.007199076,-0.028524982,0.242620133,CC(=O)O[C@H]1CC[C@@]2(CO2)[C@]2(C1)O[C@@H]2[C@@H]1O[C@@]12CCC[C@]1(C)[C@@H]([C@H](C)[C@H]3O[C@@H]3[C@H](C)C(C)C)CC[C@H]12,6,0.050014,22,10.1021/ja9626300
817,0.074318908,0.136381702,-0.11366736,-0.090728522,-0.05779828,-0.03631024,-0.016586588,-0.011347385,-0.008671578,-0.007199076,-0.27097126,0.242675403,CC(=O)O[C@H]1CC[C@@]2(CO2)[C@]2(C1)O[C@@H]2[C@@H]1O[C@@]12CCC[C@]1(C)[C@@H]([C@H](C)[C@H]3O[C@@H]3[C@H](C)C(C)C)CC[C@H]12,8,-0.108242,22,10.1021/ja9626300
818,0.092775091,0.042592747,-0.11366736,-0.090728522,-0.057235529,-0.03047288,-0.015606538,-0.015774768,-0.008671578,-0.007199076,0.004846062,0.24266425,CC(=O)O[C@H]1CC[C@@]2(CO2)[C@]2(C1)O[C@@H]2[C@@H]1O[C@@]12CCC[C@]1(C)[C@@H]([C@H](C)[C@H]3O[C@@H]3[C@H](C)C(C)C)CC[C@H]12,11,0.0049141,22,10.1021/ja9626300
819,0.342797896,0.408374098,0.58858171,0.628267879,0.396170214,0.220362347,0.115126738,0.00805209,0.01556062,0.01919579,0.205833715,0.242701991,CC(=O)O[C@H]1CC[C@@]2(CO2)[C@]2(C1)O[C@@H]2[C@@H]1O[C@@]12CCC[C@]1(C)[C@@H]([C@H](C)[C@H]3O[C@@H]3[C@H](C)C(C)C)CC[C@H]12,13,0.1164575,22,10.1021/ja9626300
820,0.155026761,0.220602963,0.345138114,0.129160946,0.247911275,-0.033283274,-0.018746303,-0.012208477,-0.004699947,-0.004028489,0.193352733,0.24265917,CC(=O)O[C@H]1CC[C@@]2(CO2)[C@]2(C1)O[C@@H]2[C@@H]1O[C@@]12CCC[C@]1(C)[C@@H]([C@H](C)[C@H]3O[C@@H]3[C@H](C)C(C)C)CC[C@H]12,14,0.0196843,22,10.1021/ja9626300
821,0.281969596,0.346017637,-0.11366736,-0.090728522,-0.05290453,-0.035298373,-0.010147015,-0.013146357,-0.008671578,-0.007199076,0.009580713,0.242658174,CC(=O)O[C@H]1CC[C@@]2(CO2)[C@]2(C1)O[C@@H]2[C@@H]1O[C@@]12CCC[C@]1(C)[C@@H]([C@H](C)[C@H]3O[C@@H]3[C@H](C)C(C)C)CC[C@H]12,17,0.0491893,22,10.1021/ja9626300
822,-0.01035691,-0.23305969,-0.11366736,-0.090728522,-0.05779828,-0.036739306,-0.00874494,-0.014095082,-0.008671578,-0.007199076,-0.062141488,0.242628299,CC(=O)O[C@H]1CC[C@@]2(CO2)[C@]2(C1)O[C@@H]2[C@@H]1O[C@@]12CCC[C@]1(C)[C@@H]([C@H](C)[C@H]3O[C@@H]3[C@H](C)C(C)C)CC[C@H]12,18,0.0391794,22,10.1021/ja9626300
823,0.108795495,0.136278769,0.290789759,0.296600627,-0.05779828,-0.034275714,-0.012665639,-0.001682525,-0.000400643,0.001061639,0.09332553,0.242640947,CC(=O)O[C@H]1CC[C@@]2(CO2)[C@]2(C1)O[C@@H]2[C@@H]1O[C@@]12CCC[C@]1(C)[C@@H]([C@H](C)[C@H]3O[C@@H]3[C@H](C)C(C)C)CC[C@H]12,19,0.0397346,22,10.1021/ja9626300
824,0.14868457,0.067070764,0.384935296,0.459546521,0.101140672,0.229908765,0.198921836,0.152469297,-0.004566885,-0.006111495,-0.091553828,0.242655054,CC(=O)O[C@H]1CC[C@@]2(CO2)[C@]2(C1)O[C@@H]2[C@@H]1O[C@@]12CCC[C@]1(C)[C@@H]([C@H](C)[C@H]3O[C@@H]3[C@H](C)C(C)C)CC[C@H]12,21,-0.0166437,22,10.1021/ja9626300
825,0.101834362,0.167410563,0.329187142,0.358531424,0.210717795,0.185571789,-0.009303967,0.003491352,0.010999882,0.010494777,0.392732573,0.242623918,CC(=O)O[C@H]1CC[C@@]2(CO2)[C@]2(C1)O[C@@H]2[C@@H]1O[C@@]12CCC[C@]1(C)[C@@H]([C@H](C)[C@H]3O[C@@H]3[C@H](C)C(C)C)CC[C@H]12,22,0.1542305,22,10.1021/ja9626300
826,0.159642148,0.22521835,0.544807767,0.609054694,0.157351055,-0.036510982,-0.022714839,-0.003798325,0.003710205,0.012832673,0.313041208,0.242628698,CC(=O)O[C@H]1CC[C@@]2(CO2)[C@]2(C1)O[C@@H]2[C@@H]1O[C@@]12CCC[C@]1(C)[C@@H]([C@H](C)[C@H]3O[C@@H]3[C@H](C)C(C)C)CC[C@H]12,23,0.1169438,22,10.1021/ja9626300
827,0.101112538,0.138332638,0.284652902,0.308765566,-0.046770867,-0.012236018,-0.015794634,-0.011471947,-0.007870276,-0.006685273,-0.189150174,0.242626905,CC(=O)O[C@H]1CC[C@@]2(CO2)[C@]2(C1)O[C@@H]2[C@@H]1O[C@@]12CCC[C@]1(C)[C@@H]([C@H](C)[C@H]3O[C@@H]3[C@H](C)C(C)C)CC[C@H]12,24,-0.0214471,22,10.1021/ja9626300
828,0.27246748,0.338043681,0.536163477,0.606225012,0.395440133,0.140941493,-0.012539157,0.016346472,0.023855002,0.026824948,0.169786282,0.242631486,CC(=O)O[C@H]1CC[C@@]2(CO2)[C@]2(C1)O[C@@H]2[C@@H]1O[C@@]12CCC[C@]1(C)[C@@H]([C@H](C)[C@H]3O[C@@H]3[C@H](C)C(C)C)CC[C@H]12,25,-0.061203,22,10.1021/ja9626300
829,0.101000473,0.166576674,-0.11366736,-0.090728522,0.36699489,0.272878679,-0.021201561,-0.016180108,-0.008671578,-0.007199076,0.198796049,0.242666738,CC(=O)O[C@H]1CC[C@@]2(CO2)[C@]2(C1)O[C@@H]2[C@@H]1O[C@@]12CCC[C@]1(C)[C@@H]([C@H](C)[C@H]3O[C@@H]3[C@H](C)C(C)C)CC[C@H]12,27,-0.0536525,22,10.1021/ja9626300
830,0.369516197,0.435092399,0.627534493,0.691510343,-0.006506391,-0.038707157,-0.011706628,0.000453205,0.007961735,-0.001053549,0.292884573,0.242638058,CC(=O)O[C@H]1CC[C@@]2(CO2)[C@]2(C1)O[C@@H]2[C@@H]1O[C@@]12CCC[C@]1(C)[C@@H]([C@H](C)[C@H]3O[C@@H]3[C@H](C)C(C)C)CC[C@H]12,28,0.0901858,22,10.1021/ja9626300
831,0.100485445,-0.031913152,-0.11366736,-0.090728522,-0.05779828,-0.035885491,-0.015266414,-0.015564038,-0.008671578,-0.007199076,-0.289184238,0.24265917,CC(=O)O[C@H]1CC[C@@]2(CO2)[C@]2(C1)O[C@@H]2[C@@H]1O[C@@]12CCC[C@]1(C)[C@@H]([C@H](C)[C@H]3O[C@@H]3[C@H](C)C(C)C)CC[C@H]12,29,-0.0462934,22,10.1021/ja9626300
832,0.615335607,0.680911808,0.85788442,0.909271478,-0.05779828,-0.034364214,-0.021683195,-0.014816957,-0.007308427,-0.006580318,0.247369067,0.242690837,CC(=O)O[C@H]1CC[C@@]2(CO2)[C@]2(C1)O[C@@H]2[C@@H]1O[C@@]12CCC[C@]1(C)[C@@H]([C@H](C)[C@H]3O[C@@H]3[C@H](C)C(C)C)CC[C@H]12,30,0.0792659,22,10.1021/ja9626300
833,-0.037693534,-0.104428077,-0.11366736,-0.090728522,-0.05779828,-0.037023991,-0.02000311,-0.013379362,-0.008671578,-0.007199076,-0.287188165,0.242664614,CC(=O)O[C@H]1CC[C@@]2(CO2)[C@]2(C1)O[C@@H]2[C@@H]1O[C@@]12CCC[C@]1(C)[C@@H]([C@H](C)[C@H]3O[C@@H]3[C@H](C)C(C)C)CC[C@H]12,31,-0.0314602,22,10.1021/ja9626300
834,0.200337974,0.16896349,0.338829832,0.377368839,0.211507165,0.315080159,0.313181617,0.289042011,-0.002097035,0.001004225,0.011318968,0.242678688,CC(=O)O[C@H]1CC[C@@]2(CO2)[C@]2(C1)O[C@@H]2[C@@H]1O[C@@]12CCC[C@]1(C)[C@@H]([C@H](C)[C@H]3O[C@@H]3[C@H](C)C(C)C)CC[C@H]12,33,0.0379436,22,10.1021/ja9626300
835,0.085245065,-0.001752285,0.28088262,0.348355778,-0.057235529,0.006839071,0.025660979,0.041071644,0.020878403,-0.006405149,0.04965616,0.242642142,CC(=O)O[C@H]1CC[C@@]2(CO2)[C@]2(C1)O[C@@H]2[C@@H]1O[C@@]12CCC[C@]1(C)[C@@H]([C@H](C)[C@H]3O[C@@H]3[C@H](C)C(C)C)CC[C@H]12,34,0.0030081,22,10.1021/ja9626300
836,0.217683302,0.283259504,0.44809419,-0.090728522,-0.050371295,-0.03455872,-0.022848084,0.01193433,0.01944286,-0.007199076,0.379189702,0.242674705,CC(=O)O[C@H]1CC[C@@]2(CO2)[C@]2(C1)O[C@@H]2[C@@H]1O[C@@]12CCC[C@]1(C)[C@@H]([C@H](C)[C@H]3O[C@@H]3[C@H](C)C(C)C)CC[C@H]12,35,0.0693447,22,10.1021/ja9626300
837,0.007515623,-0.148557646,-0.11366736,-0.090728522,-0.05779828,-0.033912123,-0.017129084,-0.009514708,-0.008671578,-0.007199076,-0.435954626,-0.183542046,CC(=O)OCC1C2CC3CC(C2)CC1C3,0,0.0160097,4,10.1021/ol000017m
838,-0.086572174,-0.084095153,-0.11366736,-0.090728522,-0.05779828,-0.035249687,-0.021047027,-0.015855367,-0.008671578,-0.007199076,0.048499854,-0.183523555,CC(=O)OCC1C2CC3CC(C2)CC1C3,4,0.054624,4,10.1021/ol000017m
839,-0.057044334,0.008531867,0.154509502,-0.090728522,0.189365856,-0.037519971,-0.015396903,-0.011626698,-0.004118168,-0.007199076,0.365650417,-0.183521664,CC(=O)OCC1C2CC3CC(C2)CC1C3,5,0.0195683,4,10.1021/ol000017m
840,-0.061400299,0.004175903,0.166940387,0.206090561,-0.05779828,-0.038745771,-0.018541677,-0.011140758,-0.003632228,-0.004291424,0.275389687,-0.183522461,CC(=O)OCC1C2CC3CC(C2)CC1C3,6,-0.0325315,4,10.1021/ol000017m
841,-0.067384571,-0.104279843,-0.11366736,-0.090728522,-0.057235529,-0.03911248,-0.021047027,-0.011884029,-0.008671578,-0.007199076,0.02594972,-0.18353909,CC(=O)OCC1C2CC3CC(C2)CC1C3,7,-0.0070672,4,10.1021/ol000017m
842,-0.297344297,-0.231768096,-0.11366736,-0.090728522,-0.048011025,-0.039174597,-0.022848084,-0.016180108,-0.008671578,-0.007199076,0.204400652,-0.183534212,CC(=O)OCC1C2CC3CC(C2)CC1C3,8,0.0042594,4,10.1021/ol000017m
843,-0.169099704,-0.104242797,-0.11366736,-0.090728522,-0.05290453,-0.039174597,-0.022848084,-0.016180108,-0.008671578,-0.007199076,-0.009061244,-0.18355104,CC(=O)OCC1C2CC3CC(C2)CC1C3,9,-0.0210968,4,10.1021/ol000017m
844,-0.000913613,-0.121087338,-0.11366736,-0.090728522,-0.05779828,-0.037903228,-0.021657398,-0.006492094,-0.008671578,-0.007199076,-0.424680634,-0.204007255,CC(=O)NC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2,0,0.01471,4,10.1021/ol000017m
845,-0.081021306,-0.015445104,-0.11366736,-0.090728522,0.177390072,-0.033967286,-0.021917876,-0.016180108,-0.008671578,-0.007199076,0.319734851,-0.20397685,CC(=O)NC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2,4,0.1231443,4,10.1021/ol000017m
846,-0.026013977,0.039562224,-0.11366736,-0.090728522,-0.05779828,-0.034382681,-0.016362677,-0.016180108,-0.008671578,-0.007199076,0.238780734,-0.204009513,CC(=O)NC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2,5,-0.0389427,4,10.1021/ol000017m
847,-0.062330517,-0.103835862,-0.11366736,-0.090728522,-0.05779828,-0.035961039,-0.015928379,-0.016180108,-0.008671578,-0.007199076,-0.006598227,-0.203984517,CC(=O)NC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2,6,-0.0462625,4,10.1021/ol000017m
848,-0.297344297,-0.231768096,-0.11366736,-0.090728522,-0.048011025,-0.039174597,-0.022848084,-0.016180108,-0.008671578,-0.007199076,0.205193096,-0.2039888,CC(=O)NC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2,7,-0.013412,4,10.1021/ol000017m
849,-0.169643315,-0.104298366,-0.11366736,-0.090728522,-0.05779828,-0.039174597,-0.022848084,-0.016180108,-0.008671578,-0.007199076,-0.009242613,-0.203990691,CC(=O)NC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2,8,-0.0464409,4,10.1021/ol000017m
850,-0.079677548,-0.23305969,-0.11366736,-0.090728522,-0.05779828,-0.033427895,-0.021750318,-0.012532632,-0.008671578,-0.007199076,-0.435964191,-0.207822088,CC(=O)OC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2,0,0.0154599,4,10.1021/ol000017m
851,-0.108918671,-0.043342469,-0.11366736,-0.090728522,0.061790268,-0.038882237,-0.022848084,-0.016180108,-0.008671578,-0.007199076,0.334798793,-0.207836893,CC(=O)OC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2,4,0.028685,4,10.1021/ol000017m
852,-0.046582023,0.018994179,-0.11366736,-0.090728522,-0.05779828,-0.037981175,-0.020420126,-0.016180108,-0.008671578,-0.007199076,0.266853545,-0.207836694,CC(=O)OC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2,5,-0.019437,4,10.1021/ol000017m
853,-0.08107966,-0.103337706,-0.11366736,-0.090728522,-0.057235529,-0.038162731,-0.022848084,-0.016180108,-0.008671578,-0.007199076,-0.009008222,-0.207833407,CC(=O)OC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2,6,-0.051864,4,10.1021/ol000017m
854,-0.297344297,-0.231768096,-0.11366736,-0.090728522,-0.048011025,-0.039174597,-0.022848084,-0.016180108,-0.008671578,-0.007199076,0.204481017,-0.207846852,CC(=O)OC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2,7,-0.0122768,4,10.1021/ol000017m
855,-0.168143017,-0.103264028,-0.11366736,-0.090728522,-0.05290453,-0.039174597,-0.022848084,-0.016180108,-0.008671578,-0.007199076,-0.010553465,-0.20784476,CC(=O)OC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2,8,-0.0464409,4,10.1021/ol000017m
856,-0.170914891,-0.105338689,-0.11366736,-0.090728522,-0.05779828,-0.039174597,-0.022848084,-0.016180108,-0.008671578,-0.007199076,0.201774928,-0.266903273,FC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2,1,-0.0453225,2,10.1021/ol000017m
857,-0.298440086,-0.232863885,-0.11366736,-0.090728522,-0.05779828,-0.039174597,-0.022848084,-0.016180108,-0.008671578,-0.007199076,0.232724453,-0.266934542,FC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2,2,0.0363473,2,10.1021/ol000017m
858,-0.156002556,-0.10363273,-0.11366736,-0.090728522,-0.05779828,-0.038179519,-0.022848084,-0.016180108,-0.008671578,-0.007199076,0.011580546,-0.266909944,FC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2,3,-0.05266,2,10.1021/ol000017m
859,-0.298440086,-0.232863885,-0.11366736,-0.090728522,-0.05779828,-0.039174597,-0.022848084,-0.016180108,-0.008671578,-0.007199076,0.203899346,-0.266933347,FC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2,4,-0.0096918,2,10.1021/ol000017m
860,-0.168582612,-0.103116722,-0.11366736,-0.090728522,-0.05779828,-0.039174597,-0.022848084,-0.016180108,-0.008671578,-0.007199076,-0.01055868,-0.266934144,FC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2,5,-0.0464409,2,10.1021/ol000017m
861,-0.041370241,-0.232023804,-0.11366736,-0.090728522,-0.054535943,-0.035815459,-0.02147331,-0.010168879,-0.008671578,-0.007199076,-0.414216153,-0.186202576,CS(=O)(=O)OC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2,0,-0.142194,5,10.1021/ol000017m
862,-0.098203334,-0.032627133,-0.11366736,-0.090728522,0.17494577,-0.038892071,-0.022848084,-0.016180108,-0.008671578,-0.007199076,0.341640189,-0.186179141,CS(=O)(=O)OC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2,5,0.0268696,5,10.1021/ol000017m
863,-0.036076113,0.029500089,0.173178504,-0.090728522,-0.05779828,-0.032627564,-0.022605388,-0.013700586,-0.006192056,-0.007199076,0.324759255,-0.18619607,CS(=O)(=O)OC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2,6,-0.0118752,5,10.1021/ol000017m
864,-0.113881142,-0.102363786,-0.11366736,-0.090728522,-0.05234178,-0.038529919,-0.021370872,-0.015703841,-0.008671578,-0.007199076,0.03732021,-0.186190593,CS(=O)(=O)OC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2,7,-0.0514297,5,10.1021/ol000017m
865,-0.297344297,-0.231768096,-0.11366736,-0.090728522,-0.048011025,-0.039174597,-0.022848084,-0.016180108,-0.008671578,-0.007199076,0.204304102,-0.186199456,CS(=O)(=O)OC1[C@H]2C[C@@H]3C[C@@H](C[C@H]1C3)C2,8,-0.0122768,5,10.1021/ol000017m
