,Bmax_cc1_avg,Bmax_ch1_avg,Bmin_cc1_avg,Bmin_ch1_avg,C_charge,C_n_charge_avg,C_n_charge_max,C_n_charge_min,H_charge_avg,L_cc1_avg,L_cc1_max,L_cc1_min,L_cc2_avg,L_cc2_min,L_ch1_avg,L_ch1_min,L_ch2_avg,L_ch2_max,L_ch2_min,OccV_cc1_avg,Vbur_cc1_avg,Vbur_cc2_avg,Reactant_SMILES,Atom_nº,bde_avg,Reactive Atom,DOI
70,-0.13761846,-0.078686047,-0.133943357,0.00544108,0.347958795,-0.146781354,0.054373833,-0.287194679,0.020054821,-0.12777032,0.005460839,-0.163693687,-0.092979911,-0.0769661,-0.116178868,-0.069109745,-0.156248676,-0.207984263,-0.085524313,-0.272769513,-0.094676067,-0.229466601,CC(O)c1ccc(C#N)cc1,1,0.3389235,1,10.1016/S0040-4039(00)78488-7
71,-0.202522254,-0.23939754,-0.18090918,-0.145235059,-0.001727206,0.022712162,0.054373833,-0.007044087,0.193759463,-0.095877295,-0.130902797,-0.063389735,-0.0823979,-0.070472594,-0.06515846,-0.018089337,-0.079067468,-0.139531882,-0.009616722,-0.27277094,-0.052503023,-0.097597043,CC(O)c1ccc(C#N)cc1,4,-0.3006632,1,10.1016/S0040-4039(00)78488-7
72,-0.188949463,-0.258823852,-0.190405327,-0.145831988,-0.028744795,0.046292839,0.088594618,0.004807499,0.193535834,-0.102050134,-0.124842191,-0.081626818,-0.045360863,0.03342351,-0.116178868,-0.069109745,-0.055577535,-0.118698548,0.013485588,-0.272772734,-0.127997084,-0.139652674,CC(O)c1ccc(C#N)cc1,5,-0.3275635,1,10.1016/S0040-4039(00)78488-7
73,-0.146792905,-0.305632761,-0.206141238,-0.124279097,-0.05725899,-0.091628917,-0.149843863,-0.033540769,0.198426129,-0.103593344,-0.124842191,-0.084666331,-0.193509011,-0.0769661,-0.116178868,-0.069109745,0.018247968,-0.053222358,0.086092849,-0.291608526,-0.209608491,-0.258172339,c1ccc2c(c1)CCOC2,0,-0.2887908,9,10.1016/S0040-4020(97)00622-4
74,-0.145801957,-0.306837878,-0.206141238,-0.078308308,-0.059739904,-0.09353758,-0.148498587,-0.037829931,0.183455665,-0.120568653,-0.158175524,-0.084666331,-0.193509011,-0.0769661,-0.116178868,-0.069109745,0.05516072,-0.020484263,0.122396479,-0.291604938,-0.209335749,-0.257563315,c1ccc2c(c1)CCOC2,1,-0.2912924,9,10.1016/S0040-4020(97)00622-4
75,-0.220837151,-0.222770636,-0.164941722,-0.13290403,-0.098926057,0.015579525,0.05639851,-0.02064046,0.16177634,-0.103593344,-0.124842191,-0.084666331,-0.111498429,-0.070472594,-0.116178868,-0.069109745,-0.079067468,-0.139531882,-0.009616722,-0.291609323,-0.117412388,-0.146941135,c1ccc2c(c1)CCOC2,2,-0.2784784,9,10.1016/S0040-4020(97)00622-4
76,-0.22182804,-0.223313688,-0.16498154,-0.13290403,-0.089148226,0.019002267,0.062145845,-0.019552177,0.135666636,-0.120568653,-0.158175524,-0.084666331,-0.0823979,-0.070472594,-0.116178868,-0.069109745,-0.079067468,-0.139531882,-0.009616722,-0.29161261,-0.118685526,-0.14649,c1ccc2c(c1)CCOC2,5,-0.2813238,9,10.1016/S0040-4020(97)00622-4
77,-0.205104538,-0.197905976,-0.116449163,-0.099705285,-0.036490694,0.077604555,0.062145845,0.078700427,-0.02143463,-0.119025443,-0.112720979,-0.127219523,-0.106207424,-0.083459607,-0.116178868,-0.069109745,-0.154570824,-0.163341406,-0.131728933,-0.291614006,-0.117856382,-0.133010832,c1ccc2c(c1)CCOC2,6,0.2264952,9,10.1016/S0040-4020(97)00622-4
78,-0.129128367,-0.218168742,-0.169782387,-0.111564328,0.166723557,-0.13633943,-0.137236971,-0.118701163,-0.034755305,-0.119025443,-0.146054312,-0.093784872,-0.235837053,-0.167875191,-0.116178868,-0.069109745,-0.08745673,-0.020484263,-0.158131574,-0.291613508,-0.186952962,-0.246935899,c1ccc2c(c1)CCOC2,7,0.0667534,9,10.1016/S0040-4020(97)00622-4
79,-0.210266712,-0.196845478,-0.174905326,-0.122882231,0.172191928,-0.042909308,0.05639851,-0.118701163,-0.03129539,-0.102050134,-0.112720979,-0.093784872,-0.124725942,-0.154888178,-0.116178868,-0.069109745,-0.154570824,-0.181198548,-0.111926953,-0.291613907,-0.133158784,-0.136287372,c1ccc2c(c1)CCOC2,9,0.3652048,9,10.1016/S0040-4020(97)00622-4
80,-0.103136878,-0.208262056,-0.128444597,-0.16185575,-0.237573239,0.133871467,0.075857673,0.161944333,-0.049818596,-0.139087171,-0.221811888,-0.057310708,-0.299329117,-0.20683623,-0.022074582,-0.069109745,-0.112624515,-0.097865215,-0.154831244,-0.267521554,-0.205516851,-0.1268186,CC1Cc2ccccc2CO1,0,-0.0855649,9,10.1016/S0040-4020(97)00622-4
81,-0.120131607,-0.316070876,-0.122024286,0.034395982,0.356491372,-0.141789311,-0.127866858,-0.105911112,-0.082472605,-0.169951369,-0.191508858,-0.145456605,-0.168817688,-0.070472594,-0.116178868,-0.069109745,0.051805015,-0.023460453,0.119096149,-0.267544474,-0.053481645,-0.187984458,CC1Cc2ccccc2CO1,1,0.0906407,9,10.1016/S0040-4020(97)00622-4
82,-0.197001595,-0.204191778,-0.127397591,-0.098190475,-0.019210642,0.130765999,0.075857673,0.156736907,-0.061308048,-0.097420505,-0.115751282,-0.081626818,-0.145889964,-0.083459607,-0.100872746,-0.058905664,-0.127725186,-0.154412834,-0.088824643,-0.267544573,-0.012820233,-0.014330342,CC1Cc2ccccc2CO1,2,0.2275303,9,10.1016/S0040-4020(97)00622-4
83,-0.218689537,-0.219960042,-0.155616576,-0.130339396,-0.102788453,0.023330646,0.069420532,-0.018180252,0.164649758,-0.122111863,-0.16423613,-0.081626818,-0.092979911,-0.0769661,-0.116178868,-0.069109745,-0.079067468,-0.139531882,-0.009616722,-0.267556233,-0.084282553,-0.101994956,CC1Cc2ccccc2CO1,4,-0.286421,9,10.1016/S0040-4020(97)00622-4
84,-0.147567208,-0.256073231,-0.210054898,-0.089372718,-0.054131466,-0.097096871,-0.15378085,-0.039524217,0.163649758,-0.106679764,-0.1339331,-0.081626818,-0.188218006,-0.070472594,-0.116178868,-0.069109745,0.014892264,-0.056198548,0.082792519,-0.267557628,-0.200806022,-0.234934357,CC1Cc2ccccc2CO1,5,-0.2914621,9,10.1016/S0040-4020(97)00622-4
85,-0.13184776,-0.291952742,-0.206141238,-0.113155716,-0.067000365,-0.086367794,-0.146802686,-0.027181936,0.21806748,-0.122111863,-0.16423613,-0.081626818,-0.188218006,-0.070472594,-0.116178868,-0.069109745,0.045093606,-0.029412834,0.112495489,-0.267544973,-0.204608614,-0.243944484,CC1Cc2ccccc2CO1,6,-0.2912924,9,10.1016/S0040-4020(97)00622-4
86,-0.203265974,-0.219960042,-0.153276017,-0.133720724,-0.074652247,0.00809648,0.044825806,-0.023825347,0.152075918,-0.106679764,-0.1339331,-0.081626818,-0.119434937,-0.0769661,-0.116178868,-0.069109745,-0.079067468,-0.139531882,-0.009616722,-0.26754537,-0.103381808,-0.117083902,CC1Cc2ccccc2CO1,7,-0.2845066,9,10.1016/S0040-4020(97)00622-4
87,-0.184951675,-0.200961435,-0.158449138,-0.12248343,0.212423787,-0.040864096,0.044825806,-0.105911112,-0.080573871,-0.097420505,-0.115751282,-0.081626818,-0.148535466,-0.154888178,-0.111076827,-0.069109745,-0.122691629,-0.160365215,-0.072322993,-0.267556332,-0.092909074,-0.052934272,CC1Cc2ccccc2CO1,9,0.3544285,9,10.1016/S0040-4020(97)00622-4
88,-0.175073547,-0.319550497,-0.208072159,-0.108699108,-0.049000791,-0.085782443,-0.145106785,-0.02757163,0.195502079,-0.134457542,-0.188478555,-0.081626818,-0.188218006,-0.070472594,-0.116178868,-0.069109745,-0.015309079,-0.082984263,0.053089548,-0.314468378,-0.210606915,-0.271354888,c1ccc2c(c1)COC2,0,-0.2906618,6,10.1016/S0040-4020(97)00622-4
89,-0.225800752,-0.272853082,-0.170934121,-0.145542221,-0.087204556,0.022933049,0.066901651,-0.016808326,0.160641319,-0.132914332,-0.185448252,-0.081626818,-0.140598958,-0.0769661,-0.116178868,-0.069109745,-0.075711763,-0.136555691,-0.006316392,-0.314451536,-0.139613182,-0.179554226,c1ccc2c(c1)COC2,2,-0.2938456,6,10.1016/S0040-4020(97)00622-4
90,-0.206291426,-0.214709879,-0.175248965,-0.128942318,0.158444252,-0.0474405,0.069541222,-0.136930099,-0.010198343,-0.117482233,-0.121811888,-0.115061468,-0.182927001,-0.180862204,-0.116178868,-0.069109745,-0.162960085,-0.207984263,-0.098725633,-0.314474655,-0.196388617,-0.204309239,c1ccc2c(c1)COC2,6,0.3570045,6,10.1016/S0040-4020(97)00622-4
91,-0.02336963,-0.187250279,-0.204548229,-0.158827616,-0.052650209,-0.078993185,-0.144214096,-0.01691101,0.208042163,-0.077358776,-0.149084615,-0.008678489,-0.193509011,-0.0769661,-0.116178868,-0.069109745,0.071939243,-0.00560331,0.138898129,-0.229910062,-0.21498701,-0.303565878,c1ccc(Cc2ccccc2)cc1,0,-0.2921718,4,10.1016/S0040-4020(97)00622-4
92,-0.075144939,-0.115531342,-0.210054898,-0.158221353,-0.049357674,-0.076754195,-0.138808021,-0.017530481,0.190113893,-0.097420505,-0.112720979,-0.084666331,-0.127371445,-0.0769661,-0.116178868,-0.069109745,0.028315082,-0.044293787,0.095993839,-0.229898303,-0.202138386,-0.226240525,c1ccc(Cc2ccccc2)cc1,1,-0.2869979,4,10.1016/S0040-4020(97)00622-4
93,-0.121350574,-0.107224354,-0.208461888,-0.158390631,-0.039387971,0.021367765,0.062764901,-0.016086171,0.14199575,-0.115939023,-0.149084615,-0.084666331,-0.071815889,-0.070472594,-0.037947576,0.009121547,-0.079067468,-0.139531882,-0.009616722,-0.229907372,-0.059380764,-0.146014521,c1ccc(Cc2ccccc2)cc1,2,-0.2900963,4,10.1016/S0040-4020(97)00622-4
94,-0.147838734,-0.19855207,-0.201974486,-0.089044768,-0.003108689,0.122325108,0.065020554,0.15135273,-0.065012689,-0.02797606,-0.112720979,0.052111784,-0.161762979,-0.038005062,-0.109376147,-0.062307024,-0.122691629,-0.178222358,-0.052521013,-0.229930491,-0.031785594,0.011458159,c1ccc(Cc2ccccc2)cc1,4,0.3081959,4,10.1016/S0040-4020(97)00622-4
95,-0.039507948,-0.188844756,-0.209137165,-0.099919959,-0.068736813,-0.093478342,-0.155629694,-0.031961792,0.208742585,-0.066556307,-0.052114918,-0.084666331,-0.193509011,-0.0769661,-0.116178868,-0.069109745,0.135697633,0.050944309,0.2016044,-0.22150877,-0.209749873,-0.256878149,c1ccc2c(c1)Cc1ccccc1C2,0,-0.2904275,6,10.1016/S0040-4020(97)00622-4
96,-0.141424378,-0.094811725,-0.152355557,-0.134491387,-0.090700476,0.010564389,0.051790445,-0.025320999,0.137700391,-0.068099517,-0.055145221,-0.084666331,-0.018905837,-0.070472594,-0.116178868,-0.069109745,-0.079067468,-0.139531882,-0.009616722,-0.221499203,-0.116022449,-0.138361248,c1ccc2c(c1)Cc1ccccc1C2,2,-0.2804868,6,10.1016/S0040-4020(97)00622-4
97,-0.150372721,-0.199405614,-0.11804599,-0.083702312,-0.008153021,0.112281784,0.053776626,0.143610187,-0.038540115,-0.03106248,-0.115751282,0.049072271,-0.066524884,0.078878055,-0.105974787,-0.062307024,-0.147859414,-0.151436644,-0.131728933,-0.221505183,-0.033004042,0.035830363,c1ccc2c(c1)Cc1ccccc1C2,6,0.4280131,6,10.1016/S0040-4020(97)00622-4
98,-0.024002095,-0.235478283,-0.211422087,-0.144640675,-0.076555623,-0.081429968,-0.135221658,-0.02827106,0.209873387,-0.03260569,-0.00363007,-0.066429249,-0.193509011,-0.0769661,-0.116178868,-0.069109745,0.209523136,0.116420499,0.274211661,-0.231721144,-0.209553946,-0.259459857,c1ccc2c(c1)Cc1ccccc1O2,0,-0.3023039,6,10.1016/S0040-4020(97)00622-4
99,-0.038193764,-0.203036628,-0.213968557,-0.114446093,-0.03277412,-0.097630011,-0.158962192,-0.036226545,0.176075918,-0.03260569,0.014551748,-0.084666331,-0.177635995,-0.0769661,-0.116178868,-0.069109745,0.189388908,0.098563356,0.25440968,-0.231702608,-0.211184689,-0.277812951,c1ccc2c(c1)Cc1ccccc1O2,1,-0.2880171,6,10.1016/S0040-4020(97)00622-4
100,-0.17472021,-0.066691676,-0.187395764,-0.144218539,-0.095270882,0.079744146,0.174757835,-0.008811598,0.210480982,-0.041864949,-0.00363007,-0.084666331,0.039295222,-0.070472594,-0.088967984,-0.041898861,-0.079067468,-0.139531882,-0.009616722,-0.23169095,-0.151453474,-0.171300013,c1ccc2c(c1)Cc1ccccc1O2,2,-0.3267706,6,10.1016/S0040-4020(97)00622-4
101,-0.171933548,-0.070211817,-0.185593844,-0.144218539,-0.077135079,0.000444759,0.034149953,-0.028016875,0.129856509,-0.03260569,0.014551748,-0.084666331,0.023422206,-0.070472594,-0.116178868,-0.069109745,-0.062288945,-0.124650929,0.006884928,-0.231709186,-0.119039572,-0.15963198,c1ccc2c(c1)Cc1ccccc1O2,5,-0.2875186,6,10.1016/S0040-4020(97)00622-4
102,-0.157604529,-0.196095845,-0.137631197,-0.073891581,0.006043637,0.096625926,0.040373806,0.128204219,-0.03100847,-0.02797606,-0.112720979,0.052111784,0.00754919,0.169787146,-0.116178868,-0.069109745,-0.1730272,-0.219889025,-0.105326293,-0.231691049,-0.062765161,-0.006968313,c1ccc2c(c1)Cc1ccccc1O2,6,0.4661738,6,10.1016/S0040-4020(97)00622-4
103,0.392204771,0.148313991,-0.116056706,-0.109912695,-0.15711144,0.02225332,-0.039806938,0.068375634,-0.108911423,-0.16069211,-0.243024009,-0.078587304,0.012840195,0.176280653,0.196746302,-0.069109745,0.007062264,0.089634785,-0.154831244,0.125067885,-0.135944195,-0.12978405,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0,-0.0549403,16,10.1021/jo00045a004
104,0.385664916,-0.224770506,-0.117325168,0.148070124,0.143186538,-0.116889338,-0.127045959,-0.079249462,-0.045240537,-0.018716801,-0.088478555,0.033874702,-0.158235678,-0.063979087,-0.116178868,-0.069109745,0.649120451,0.506301452,0.706554895,0.125099575,-0.056028914,-0.210841309,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,1,0.069784,16,10.1021/jo00045a004
105,0.141413458,0.284822642,-0.077504842,-0.087403105,-0.017696767,-0.01362473,-0.039806938,0.008223005,-0.130687795,0.163381964,0.393339627,-0.078587304,-0.045360863,-0.057485581,-0.097471385,-0.058905664,0.130664076,0.104515737,0.132297469,0.125101469,-0.02606964,-0.035752157,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,3,0.0229184,16,10.1021/jo00045a004
106,0.09362325,0.201010021,-0.006437967,0.044205652,0.006058987,-0.071192866,-0.127045959,-0.017722382,-0.097544335,-0.117482233,-0.161205827,-0.07554779,0.441411624,0.104852081,0.222256506,0.097556921,-0.14450371,-0.139531882,-0.138329593,0.12509529,0.102180348,-0.009933192,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,4,0.061036,16,10.1021/jo00045a004
107,0.145170002,0.147343981,-0.048506397,0.035599387,-0.053087679,-0.024850803,-0.063073035,0.008223005,-0.050784841,0.117085668,0.223642657,0.000440052,0.012840195,0.111345588,-0.037947576,-0.062307024,0.095429176,0.202730023,-0.045920353,0.125118808,0.115695299,0.107149931,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,5,0.0417618,16,10.1021/jo00045a004
108,0.05424707,0.190497638,0.017956813,0.132341433,0.100279974,-0.069996061,-0.066114212,-0.05624151,-0.058594968,-0.006371122,0.132733567,-0.142417091,0.176861359,-0.044498568,-0.048151657,-0.001082534,-0.022020488,-0.088936644,0.046488888,0.12509519,0.184272578,0.09335508,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,6,0.1160211,16,10.1021/jo00045a004
109,0.222664734,0.068172718,-0.114259422,-0.039516159,-0.140898201,-0.000198825,-0.063073035,0.04955416,-0.113274293,-0.015630381,-0.100599767,0.064269839,-0.294038112,-0.200342724,0.108310928,0.002318826,0.102140586,0.286063356,-0.131728933,0.125116117,-0.070570297,0.156010555,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,7,-0.0317011,16,10.1021/jo00045a004
110,-0.013467444,0.114800651,0.22327039,0.310250839,0.094671537,-0.015232184,-0.025362647,-0.018759322,0.002535834,-0.026947233,0.123642657,-0.069468763,0.238589719,0.098358575,0.094705486,0.141774608,-0.16631579,-0.216912834,-0.095425303,0.125079577,0.349749253,0.196802709,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,8,0.1572165,16,10.1021/jo00045a004
111,0.049661224,0.029307168,0.057967504,0.044525329,-0.05545155,-0.038181325,-0.066114212,-0.011666551,-0.075552774,0.053814063,0.102430536,-0.002599462,0.015485698,-0.025018049,0.065793921,-0.011286616,0.078650653,0.036063356,0.105894829,0.125051343,0.094721707,0.155482707,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,9,0.0666513,16,10.1021/jo00045a004
112,-0.039454923,0.049070075,0.158162642,-0.020546569,-0.039282441,-0.040867108,-0.062913849,-0.018759322,-0.068881887,0.086221471,0.032733567,0.13113914,0.22712591,0.202254679,-0.043049616,-0.018089337,0.008180854,-0.020484263,0.029987238,0.125085025,0.017972819,0.185624377,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,10,0.0668662,16,10.1021/jo00045a004
113,-0.076783972,-0.018774414,0.260987431,0.207794476,0.100573539,-0.016246256,-0.025362647,-0.011666551,-0.003118174,0.012147397,0.023642657,0.03995373,0.28797247,0.260696237,0.125317731,0.172386853,-0.162960085,-0.213936644,-0.092124973,0.125099044,0.323853385,0.231902531,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,11,0.1019016,16,10.1021/jo00045a004
114,-0.010120373,0.040213757,0.191674476,0.137225903,0.078297124,-0.023179091,-0.062913849,-0.005349801,0.026329083,0.007003384,0.138794173,-0.069468763,0.217425698,0.29316377,-0.034546215,0.012522908,0.011536559,-0.059174739,0.079492189,0.125079843,0.349769968,0.244677735,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,12,0.0527277,16,10.1021/jo00045a004
115,0.09931561,-0.014312913,-0.00855898,-0.013096829,-0.024882398,-0.036873072,-0.074993242,-0.002289481,-0.109679356,-0.000198283,0.011521445,-0.01779703,-0.000387318,-0.044498568,0.135521812,0.036332432,0.137375485,0.128325261,0.119096149,0.125113127,0.077549441,0.155115226,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,13,0.0106351,16,10.1021/jo00045a004
116,0.109832127,0.03660201,-0.085875982,0.031463942,-0.017905908,-0.03672046,-0.070893948,-0.005349801,-0.117805938,0.005974557,-0.043024009,0.049072271,0.158342841,0.065891042,0.127018411,-0.052102943,0.060194277,0.116420499,-0.019517712,0.125093098,0.017334358,0.130259916,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,14,0.0534923,16,10.1021/jo00045a004
117,0.074062515,0.219768984,0.033724088,0.071124545,0.085856907,-0.035826872,-0.011281467,-0.030101697,-0.009088639,0.019349063,0.087279021,-0.054271194,0.219189402,-0.083459607,0.002868751,0.049937874,-0.122691629,-0.178222358,-0.052521013,0.12508383,0.247803243,0.113530041,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,15,-0.0294799,16,10.1021/jo00045a004
118,0.044890989,0.289938067,-0.07125935,-0.081416627,-0.081308309,0.226126873,0.413810169,0.04322731,0.013147648,0.130974557,0.329703264,-0.078587304,0.205961888,-0.012031036,-0.080464582,-0.069109745,0.023281525,0.053920499,-0.022818042,0.125114424,0.053883207,0.067126044,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,16,0.1780112,16,10.1021/jo00045a004
119,0.194503488,0.219437858,-0.163905898,-0.10023306,-0.052560029,0.19255207,0.413810169,-0.013064568,-0.029164588,0.103196779,0.287279021,-0.090745359,-0.003032821,-0.025018049,-0.060056419,-0.069109745,0.16925468,0.286063356,0.006884928,0.125103063,-0.050233851,-0.029767018,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,19,0.1769678,16,10.1021/jo00045a004
120,0.097047344,0.209678091,0.003488546,-0.100893841,-0.042469446,-0.015198047,-0.011281467,-0.017490922,-0.083881887,0.016777026,0.087279021,-0.060350222,0.266808449,-0.09644662,0.127018411,0.005720187,-0.060611092,-0.062150929,-0.059121673,0.125105753,0.084791425,0.129645631,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,20,0.0780875,16,10.1021/jo00045a004
121,0.165630539,0.09115385,0.206866021,-0.10749634,-0.137887719,0.049780843,-0.011281467,0.091451761,-0.071472605,0.144863446,0.056975991,0.22232455,-0.299329117,-0.20683623,0.108310928,0.100958282,0.086480653,0.351539547,-0.065722333,0.125080641,0.093344946,0.382278459,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,22,-0.0223167,16,10.1021/jo00045a004
122,0.016564385,0.059623227,0.256810861,0.165568179,0.09340134,-0.010523278,-0.011281467,-0.008665989,0.036552712,-0.013572789,-0.076357343,0.033874702,0.240353423,0.156800133,0.203549023,0.250618146,-0.16631579,-0.216912834,-0.095425303,0.12509798,0.375175362,0.272827847,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,23,0.0608436,16,10.1021/jo00045a004
123,-0.00503612,0.036614439,0.103493046,-0.030957411,-0.032442181,-0.037925297,-0.066802977,-0.010680952,-0.081797499,0.09856715,0.132733567,0.055151298,0.158342841,0.176280653,-0.027743494,-0.011286616,0.078650653,0.012253833,0.132297469,0.125106252,0.123290688,0.243849511,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,24,0.0381157,16,10.1021/jo00045a004
124,-0.066614269,0.003751233,0.052516472,0.06521613,-0.037035612,-0.016728191,-0.025362647,-0.008665989,-0.082907204,0.076962211,0.03576387,0.109862544,0.245644428,0.182774159,0.082800724,0.053339234,-0.05222183,-0.020484263,-0.088824643,0.125106651,0.141158701,0.234194101,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,25,0.0581787,16,10.1021/jo00045a004
125,0.063103189,-0.027145167,0.29231198,-0.160223633,-0.132313818,0.036192285,-0.025362647,0.080060569,-0.089206782,0.043011594,-0.043024009,0.122020599,-0.299329117,-0.20683623,0.143458343,0.066944676,0.111089109,0.113444309,0.125696809,0.125082235,0.071779535,0.384903042,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,27,-0.0180829,16,10.1021/jo00045a004
126,0.492594741,0.385793721,-0.12632413,-0.163885395,-0.187139511,0.554938049,0.512189075,0.514921453,0.000831193,0.21893752,0.129703264,0.295272879,-0.299329117,-0.20683623,0.147993445,-0.069109745,0.203930317,0.342610975,-0.135029263,0.187241989,-0.331205718,-0.202334554,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,0,0.0158347,18,10.1021/jo00045a004
127,0.357641558,0.131795971,-0.090532282,0.138806048,0.326463301,-0.122330183,-0.146117042,-0.119328208,0.034185623,0.107826409,0.217582051,-0.020836544,0.063986544,0.000955977,-0.071961181,-0.024892058,0.514892264,0.387253833,0.574541694,0.187295004,0.108254406,0.023436023,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,4,0.0267379,18,10.1021/jo00045a004
