,Bmax_cc1_avg,Bmax_ch1_avg,Bmin_cc1_avg,Bmin_ch1_avg,C_charge,C_n_charge_avg,C_n_charge_max,C_n_charge_min,H_charge_avg,L_cc1_avg,L_cc1_max,L_cc1_min,L_cc2_avg,L_cc2_min,L_ch1_avg,L_ch1_min,L_ch2_avg,L_ch2_max,L_ch2_min,OccV_cc1_avg,Vbur_cc1_avg,Vbur_cc2_avg,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,DOI
301,-0.03170819084920604,-0.001260777969156394,0.02531994786300063,-0.10644991004655799,-0.04971263857919208,-0.007850546823934261,0.005596390098398737,-0.018826655922301976,-0.0005696511834707946,-0.026432850403855283,0.044854778697173414,-0.10290341327916554,-0.10091641853564887,-0.10943363295226455,0.0011680706369292238,-0.03169477931673581,0.038382196438894234,0.03903954679000499,0.023386578120243324,-0.10246774930574522,-0.08483133951905007,-0.06772162308724085,CCOC(=O)[C@H]1CCCN1C(=O)OCc1ccccc1,6,0.0,8,doi.org/10.1021/jo990185w
302,0.01895431987315539,-0.013992600403047417,-0.1620336137716817,-0.09464856583075039,-0.05560504790497073,-0.044600096264939895,-0.07376137322664932,-0.016241880594070866,-0.013265853715116356,0.03375233478132994,0.023642657485052114,0.03691421590016579,-0.15118096880019918,-0.11592713944577107,-0.02264145317259459,-0.06910974530313038,0.05516071992882712,0.0777300229804812,0.013485588021233397,-0.10247681687323859,-0.13140740660042557,-0.1547908820283261,CCOC(=O)[C@H]1CCCN1C(=O)OCc1ccccc1,7,0.0,8,doi.org/10.1021/jo990185w
303,-0.0701800805624359,0.004393721803007913,0.008507030332124374,-0.11308719833171975,0.08056889617182438,-0.09209378341886292,-0.14760173587895525,-0.03613480305670272,0.04895355556758405,0.010604186633181788,0.03273356657596123,-0.01779703030044214,0.026067708448478142,-0.12242064593927754,-0.058355738886880296,-0.024892058228300457,-0.028731897520837317,-0.014531881781423601,-0.04922068260582927,-0.10249345961448988,-0.0694270456477503,-0.052525364910666755,CCOC(=O)[C@H]1CCCN1C(=O)OCc1ccccc1,8,100.0,8,doi.org/10.1021/jo990185w
304,-0.10583610295818954,-0.1116291134664931,0.04328869040557025,-0.07711826751869919,0.23322662029347935,-0.03379973280565085,0.03153535222778454,-0.08331642160917803,-0.0011139549809391664,0.002888137250465738,-0.05211491827252359,0.052111784289223535,-0.003032820652050997,-0.03151155503018666,0.021576233902235332,-0.014687976595647374,-0.08913458208459574,-0.1454842627338045,-0.0228180423418029,-0.10251548198871507,-0.04289178738868392,0.0271501042289631,CCOC(=O)[C@H]1CCCN1C(=O)OCc1ccccc1,13,0.0,8,doi.org/10.1021/jo990185w
305,-0.014729500197884302,0.012041876483631603,-0.20168430261666126,-0.15989441002152682,-0.044555101533378653,0.0045602826564294045,0.03153535222778454,-0.019001723740039556,0.17598309143256294,-0.07581556645323799,-0.07029673645434176,-0.08466633121229622,0.08691426929503893,-0.0704725939912256,0.2069503835620993,0.2540195063975499,-0.07906746799063598,-0.13953188178142356,-0.009616722209789683,-0.10247562104492491,-0.10844976248828934,-0.16827548292740005,CCOC(=O)[C@H]1CCCN1C(=O)OCc1ccccc1,15,0.0,8,doi.org/10.1021/jo990185w
306,0.029111634637759624,0.05280947495199957,-0.20614123804400694,-0.15980128561495624,-0.05600414303351584,-0.08189684270188421,-0.14160989909330154,-0.02388678919267822,0.16155693109501015,-0.004827912132250312,0.06909720293959756,-0.08466633121229622,0.057813740194509876,-0.07696610048473207,-0.11617886813858098,-0.06910974530313038,0.11556340449258554,0.03308716583762406,0.18180241970440178,-0.1024877786327809,-0.20824779628759368,-0.2551453306691329,CCOC(=O)[C@H]1CCCN1C(=O)OCc1ccccc1,16,0.0,8,doi.org/10.1021/jo990185w
307,0.13266243069735273,-0.13152812498555388,-0.20614123804400694,-0.15835456932153677,-0.06714043210118736,-0.08153438744402391,-0.14689632429002084,-0.019001723740039556,0.2133459606308752,0.070789371818367,0.038794172636567266,0.09466497577858525,-0.19350901112824148,-0.07696610048473207,-0.11617886813858098,-0.06910974530313038,0.2732815252979547,0.1729681182185764,0.33691793125555686,-0.10247223286470275,-0.21450631626320324,-0.304716209587911,CCOC(=O)[C@H]1CCCN1C(=O)OCc1ccccc1,17,0.0,8,doi.org/10.1021/jo990185w
308,-0.08164583313201736,-0.06802469427579803,0.09407953598783958,-0.16182329436992327,-0.2270490239669379,0.23992025293710634,0.1857510188157253,0.25084427549740546,-0.0582194402130067,0.07696221132453983,-0.009690675848281155,0.15545524933481625,-0.2993291169483473,-0.20683623035486196,-0.04928546677803677,-0.06910974530313038,-0.05557753510472996,0.0598728801233383,-0.08882464300186892,-0.18931039588471568,-0.19205614094989687,-0.019095488087688982,CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)O,0,0.0,8,doi.org/10.1021/jo990185w
309,-0.1275383480454733,-0.14293979350051064,-0.0642714906318632,-0.1087345338706237,0.11508678733781535,-0.11174769386932148,-0.1636420463016716,-0.056110209394999395,-0.02913083261806994,-0.12056865287299105,-0.1430240091816145,-0.09986389960135397,0.0022581846389542757,-0.12242064593927754,-0.0005326096351796135,0.02952971047918255,-0.13611444785640778,-0.1365556913052331,-0.1251282733649052,-0.1893247458244801,-0.07624682601866599,-0.08329748698097594,CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)O,8,100.0,8,doi.org/10.1021/jo990185w
310,-0.07283537802990288,-0.08056149538412577,-0.15669221857252827,-0.1089731784204913,-0.0851860555817958,-0.03427363552506931,-0.055044036228227636,-0.014070366316364491,0.00560334459711989,0.012147396509724965,-0.0036300697876751153,0.021716647511108036,-0.1644084820277124,-0.10943363295226455,-0.11617886813858098,-0.06910974530313038,-0.038799011614797076,-0.056198548448090226,-0.0228180423418029,-0.18931617572156526,-0.1860811531924955,-0.1632679741234718,CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)O,9,0.0,8,doi.org/10.1021/jo990185w
311,-0.055098184851925094,-0.11946439664019234,-0.13023915316805088,-0.11073087507844939,-0.044762324003969366,-0.005823407860998065,0.02583795715255624,-0.031802716239898575,0.02211389312032664,-0.04032173929274415,-0.04908461524222057,-0.03603411236731143,-0.1141439317631621,-0.10943363295226455,-0.08386594296851295,-0.06910974530313038,-0.013631226379897741,0.05689668964714789,-0.09872563310087878,-0.1893262398126534,-0.09218142005493045,-0.11439852314520728,CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)O,10,0.0,8,doi.org/10.1021/jo990185w
312,-0.11631928534608883,-0.11050261361080145,-0.02634444833570418,0.03594918679518821,0.2642466729049622,0.11732202103602349,0.5115356851654076,-0.056110209394999395,0.06820672012454607,-0.10616538126805279,-0.04605431221191755,-0.09986389960135397,-0.034778852398082725,-0.05748558100421266,-0.11617886813858098,-0.06910974530313038,-0.11933592436647489,-0.17524616749570926,-0.04922068260582927,-0.18931983017289192,0.09977978419509635,-0.06400487285533474,CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)O,11,0.0,8,doi.org/10.1021/jo990185w
313,-0.02765241069069612,0.2438554231695494,-0.1516685525235925,-0.16234937302207583,0.11341749521361234,-0.21965895759317275,-0.29048919984105864,-0.1344177076001334,-0.014814376921867437,0.379431347127009,0.28727902112141585,0.4533275897603482,-0.3099111275303579,-0.21982324334187495,-0.0662922694991252,-0.06910974530313038,0.07305783402278686,0.1878490705995288,0.010185257988230109,-0.02911205305817172,-0.3533515977950314,-0.2464213194674853,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)OC(C)(C)C,0,0.0,6,doi.org/10.1021/jo990185w
314,-0.003197676396692614,0.07281476004235193,0.14736339630155962,0.19463020579256712,0.268170468760129,0.057625338857075006,0.4757500928329611,-0.1868968109835715,0.17632486358446164,-0.04340815904583056,0.05091538475777945,-0.07554779017886161,0.1803886608294305,0.14381312029448876,0.0232769141743442,0.0703460370097948,-0.21665136060808565,-0.2615556913052331,-0.144930253562925,-0.029096440323707985,0.18079063395208894,0.04102193651247724,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)OC(C)(C)C,4,0.0,6,doi.org/10.1021/jo990185w
315,0.0809170460032922,-0.031237320719595948,0.0604725192191041,-0.06885501436710616,-0.022863897551637237,0.052215618831171,0.02796563665015337,0.06378431224481373,-0.04354011531849189,0.012147396509724965,-0.04302400918161453,0.06123032532265816,-0.032133349752580136,-0.05748558100421266,-0.03284553480524764,-0.05550430312625962,0.07865065281473314,0.17594430869476693,-0.04922068260582927,-0.029088434651757176,0.07316554608379673,0.030149469811573838,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)OC(C)(C)C,5,0.0,6,doi.org/10.1021/jo990185w
316,0.017123895399605245,-0.06254967875737069,-0.1173150767985087,0.1422828343615229,0.13271988460382186,-0.11538027869740626,-0.1298478371273673,-0.07394355998261283,-0.051843912786846365,0.002888137250465738,0.05091538475777945,-0.06035022178980386,0.03576792008868971,-0.044498568017199605,-0.11617886813858098,-0.06910974530313038,0.10549629039862578,0.02415859440905261,0.17190142960539184,-0.02909737147535493,-0.02393131584273098,-0.1370374897788332,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)OC(C)(C)C,6,100.0,6,doi.org/10.1021/jo990185w
317,0.07953882644463958,-0.04847240805161234,-0.11314341578414809,-0.12368089506095303,-0.18125285796638915,0.0167763300868626,-0.04548248386494275,0.06378431224481373,-0.07994517860963117,-0.15143285040385526,-0.23393310009070542,-0.06946876282323847,-0.15118096880019918,-0.025018048536680187,0.12758528152128296,0.08055011864244782,0.036145082344934513,0.14023002298048112,-0.15483124366193493,-0.029132182834785768,-0.1405312630259568,-0.09161095132047709,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)OC(C)(C)C,7,0.0,6,doi.org/10.1021/jo990185w
318,-0.05472455921882477,-0.04471914868468461,0.11372528844001314,0.1397865063056635,0.2562187208961514,-0.0030834067565637655,0.3946069515040614,-0.21211836014859062,0.08894933615830136,-0.04958099855200343,-0.04605431221191755,-0.13937757741290416,0.168043052363822,0.19576117224254064,-0.010736691267832669,0.03633243156761793,-0.20658424651412594,-0.2526271198766617,-0.13502926346391514,-0.029118961756949478,0.04388635524023919,-0.08733743205634485,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)OC(C)(C)C,12,0.0,6,doi.org/10.1021/jo990185w
319,0.001363213539707267,-0.04064296681691976,0.043281053996809676,-0.1414842027380527,-0.1637732588267462,0.08140079732281495,0.021484797730577574,0.11795854344038384,-0.03736711953790121,0.052270853299848444,-0.033933100090705416,0.13113913991232384,-0.28874710636633677,-0.19384921736784902,0.044818886963459835,-0.04530022149360657,0.04397501523084052,0.04796811821857644,-0.05252101263883262,-0.029103682259975804,-0.22065524888801813,-0.010961398506764069,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)OC(C)(C)C,13,0.0,6,doi.org/10.1021/jo990185w
320,0.24794128929767564,0.03617349710960411,0.09868101772386796,-0.026303524419026808,-0.2286895351924478,0.23678466354569985,0.18250175570032395,0.24821573321473994,-0.029143490845918055,-0.12056865287299105,-0.20363006978767512,-0.03907362604512297,0.01813120051197019,0.1827741592555277,0.11964881893624892,-0.06910974530313038,0.027196491740907634,0.2860633563138145,-0.08882464300186892,-0.029068405324721495,-0.12364544757814228,-0.03388720461509892,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](C)NC(=O)OC(C)(C)C,19,0.0,6,doi.org/10.1021/jo990185w
321,0.022774781116183945,-0.06514287819346203,-0.1318422535500077,-0.061675101407667715,-0.2036386409699254,0.09798538444009082,0.03867062166275818,0.13186128485090862,-0.04734180308220497,-0.08044519608286763,-0.16423613039373575,0.00044005176642715097,0.3144274968082665,0.5464105228918913,0.14119072369815372,-0.011286616051429698,-0.10703169617855547,0.01820621345667168,-0.15483124366193493,-0.004547547142773432,-0.20099343433024214,-0.3186864892360001,CCOC(=O)[C@H](C)NC(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C,0,0.0,12,doi.org/10.1021/jo990185w
322,0.029755470063179006,0.004296273288513634,-0.1327400770371465,-0.10694819986668151,0.28791224653705405,-0.1771010877457353,-0.2278729968073726,-0.11372098818586994,-0.005991592111740872,0.0630733224356509,0.04182447566687034,0.0764278937117159,-0.08239790001713036,0.013942990424358868,-0.09066866405694833,-0.06910974530313038,0.12730837093553848,0.10451573726619544,0.1256968091433457,-0.004566680395792613,-0.21496384144861314,-0.198194178444152,CCOC(=O)[C@H](C)NC(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C,1,0.0,12,doi.org/10.1021/jo990185w
323,0.013722543608539221,0.05838908603796135,-0.005669962531924421,0.06605021935182018,0.27381728108372605,0.0175343736316951,0.49499388744790307,-0.2104493241746791,0.19134174122159248,-0.0639842701569417,0.023642657485052114,-0.14545660476852723,0.12042400474477445,-0.08345960697823854,-0.010736691267832669,0.03633243156761793,-0.08577887738660911,-0.1454842627338045,-0.016217382275796263,-0.00457731051228265,0.005796886523724054,-0.10557297618373641,CCOC(=O)[C@H](C)NC(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C,5,0.0,12,doi.org/10.1021/jo990185w
324,-0.029148289707089315,0.11107187844503164,-0.10779792965173014,-0.1564789292238219,-0.23450135800188565,0.09060977135354835,0.03102762235256332,0.1256783608648501,-0.022004250339588943,0.2868387545344164,0.19636993021232493,0.3621421794260017,-0.2993291169483473,-0.20683623035486196,-0.023208323920893906,-0.06910974530313038,0.021603672948961348,0.11642049917095741,-0.07232299283685241,-0.004538578430420634,-0.25299584695148536,-0.05623877891313808,CCOC(=O)[C@H](C)NC(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C,6,0.0,12,doi.org/10.1021/jo990185w
325,-0.08531164939091458,-0.08509067611805728,0.1789822195036967,0.34164946111975,0.19974867893360107,0.011226045695029383,0.3852919810678818,-0.23956949897316174,0.13270882982918739,-0.053696245465583665,-0.04302400918161453,-0.07554779017886161,0.12924231162308128,0.22822870471007312,-0.007335330723614994,0.03973379211183561,-0.2099399512121125,-0.25560331035285216,-0.13832959349691842,-0.004559239154805894,0.21021890207255778,0.05750784753931794,CCOC(=O)[C@H](C)NC(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C,10,0.0,12,doi.org/10.1021/jo990185w
326,-0.04889562829025286,-0.03543214366782625,0.08750758806269268,-0.05318338587366821,-0.001974721280145083,0.04856596547293769,-0.009136099723594082,0.08767938602159048,-0.08645572713283788,-0.03877852941620092,-0.0005997667573720421,-0.08162681753448468,0.007549189929959548,-0.05748558100421266,0.05048779852808566,0.026128349934964844,0.033348639391914355,0.03606335631381447,0.016785918054236744,-0.004565384117900567,0.07280518247056172,0.03797073545653583,CCOC(=O)[C@H](C)NC(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C,11,0.0,12,doi.org/10.1021/jo990185w
327,0.047519175519782984,-0.0845432118551869,-0.11830944631069212,0.07671816105212334,0.18719253219706716,-0.11372161917944162,-0.11852067493160205,-0.07546446164920796,-0.06551479886279571,-0.027976060280398462,-0.02787249403009938,-0.07554779017886161,0.01813120051197019,-0.0704725939912256,-0.11617886813858098,-0.06910974530313038,0.17261038435835732,0.08368240393286214,0.23790803026545787,-0.004582226163870857,-0.04013597415650595,-0.1572116310419557,CCOC(=O)[C@H](C)NC(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C,12,100.0,12,doi.org/10.1021/jo990185w
328,0.06238005577890195,-0.021994192393575033,-0.12071218778143723,-0.08660189586619277,-0.1632993333615989,0.04528077543493511,-0.015944674115904885,0.08767938602159048,-0.09192408156321764,0.05844369280602126,-0.02787249403009938,0.13721816726794692,0.11866030104107074,0.3061507826321511,0.06976215226958231,-0.06910974530313038,-0.04215471631278364,0.10451573726619544,-0.15483124366193493,-0.004582226163870857,-0.12439748776673389,-0.11088778031485014,CCOC(=O)[C@H](C)NC(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C,13,0.0,12,doi.org/10.1021/jo990185w
329,0.09654660280118108,-0.06137973724885279,0.10058766535405855,-0.02598978638413417,-0.2114536143284068,0.24521752147026699,0.1912403278765187,0.25528493802809493,-0.0406202840948632,-0.04958099855200343,-0.13393310009070544,0.030835188544542654,0.028713211093980732,0.19576117224254064,0.07089596179339183,-0.06910974530313038,-0.008597669332917862,0.14320621345667164,-0.08882464300186892,-0.004519445177401361,-0.07010246287373059,-0.03077097568143371,CCOC(=O)[C@H](C)NC(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C,20,0.0,12,doi.org/10.1021/jo990185w
330,0.03402382722773935,0.08936211442705035,-0.1673000085276507,-0.13689416649802172,0.11148341882143231,-0.22901552420813184,-0.30018496768365405,-0.1422612508380969,0.0008143150612549227,0.17572764342330524,0.08727902112141579,0.25271968702478587,-0.30462012223935264,-0.21332973684836848,0.03121344478658907,-0.06910974530313038,0.05180501523084056,0.19975383250429066,-0.06572233277084577,0.04147410481486218,-0.33415755367755295,-0.1670309358990901,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,0,0.0,6,doi.org/10.1021/jo990185w
331,-0.024846537843943473,-0.03664223296994321,0.05828768812692044,0.3271133564267041,0.23946631913015543,0.06026493684298845,0.4790253667001668,-0.18586239584895867,0.13104638257180345,-0.020774393613731817,0.023642657485052114,-0.02083654397825368,0.060459242840012466,0.1568001332815017,-0.05495437834266262,-0.007885255507212023,0.09878488100265265,0.01820621345667168,0.16530076953938527,0.041472311072391625,0.15771734191584427,0.12671542975554498,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,4,0.0,6,doi.org/10.1021/jo990185w
332,0.02258117565036949,-0.06363951112355236,0.005564285670451351,0.02995867827228982,-0.01613108598401841,0.05301683571696747,0.012400802770420842,0.07771903719896364,-0.05931648662650879,-0.03569210966311451,-0.11575128190888721,0.039953729577977326,-0.061233878853109186,0.059397535878904284,0.06409324070495642,0.03973379211183561,0.08200635751271977,0.0985633563138145,0.04318855831826311,0.04145138407690179,0.06658446892848162,0.06416846756020995,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,5,0.0,6,doi.org/10.1021/jo990185w
333,-0.023593578328551974,0.016941896047912457,0.20792693599520318,0.09988959226606683,0.16448632185474715,-0.12197575955304163,-0.12619696800410649,-0.08721504724264156,0.031763682149862554,-0.09690612200879356,-0.07029673645434176,-0.14545660476852723,0.2015526819934517,0.18926766574903417,0.23416126791584077,0.28123039075129136,-0.1495372666483541,-0.20203188178142356,-0.07892365290285898,0.0414685242827316,0.05645587206039033,-0.16592170633665057,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,6,51.24069478908189,6,doi.org/10.1021/jo990185w
334,-0.006496031276887961,-0.06676308404350521,0.07929763045839776,-0.008800378553538254,-0.16967718051200212,0.03339907038917639,-0.02825712359001951,0.07771903719896364,-0.09620256257587588,0.012147396509724965,-0.07332703948464483,0.09162546210077366,0.11866030104107074,0.3061507826321511,0.09357167607910609,0.01592426830231179,-0.010834783426877584,0.00927764202810023,-0.08552431296886562,0.04143683483241841,-0.0998320120342554,0.004037202373931897,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,7,0.0,6,doi.org/10.1021/jo990185w
335,-0.018241509332471477,-0.09626077424025918,-0.025534170820427936,0.27564546971010523,0.273308818540147,0.017283365835392948,0.3806631076767769,-0.2225374203205779,-0.08497471447461007,-0.0012271096631144974,-0.030902797060402398,-0.0147575166226306,0.025185909506679163,0.020436496917865338,-0.09917206541749254,-0.05210294258204195,0.13234192798251843,0.04796811821857644,0.1983040698694183,0.041465203068894965,0.14639721709432854,0.08188270200822391,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,12,0.0,6,doi.org/10.1021/jo990185w
336,-0.009300886722429236,0.01033335791732799,0.036737742604515025,0.11449145679063173,0.002463293298339461,0.0638021387084784,0.03075190838343704,0.08095695015490799,-0.01029117017081257,-0.07118593682360835,-0.06423613039373573,-0.08162681753448468,0.2006708830516527,0.07238454886591722,0.08280072369815372,0.019325628846529493,-0.058933239802716524,0.01523002298048116,-0.1416299235299217,0.04148217745319858,0.13435444105481478,0.00439707667700793,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,13,0.0,6,doi.org/10.1021/jo990185w
337,0.06682113176087812,0.09338136846364374,-0.06504358610333645,0.08609636154069769,0.17186766300625175,-0.11811425561472931,-0.11611416017466214,-0.09012386636812733,-0.028510579453513003,-0.00739994916928737,0.13273356657596125,-0.14545660476852723,0.034004216384986005,-0.0704725939912256,-0.09236934432905716,-0.04530022149360657,0.06858353872077338,-0.00857950082904267,0.1355977992423555,0.041480948141692106,-0.032791986260464916,-0.16121842352882793,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,14,48.759305210918114,6,doi.org/10.1021/jo990185w
338,0.082045822723764,0.10873528928722297,-0.12383193348902549,-0.14885800113622807,-0.21813845773153706,0.03726157835867392,-0.02425458910236369,0.08095695015490799,-0.08532492544507421,0.12943134712700893,0.04182447566687034,0.20712698185761258,-0.2993291169483473,-0.20683623035486196,0.014206642065500638,-0.06910974530313038,0.0741763575127198,0.22951573726619542,-0.1284286033979085,0.04148566448856132,-0.2526625154192219,-0.10199789178571063,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,15,0.0,6,doi.org/10.1021/jo990185w
339,0.011084721503056113,-0.0026579336160616994,0.10294186108339695,-0.10120609380413415,-0.19440380994258166,0.22942109883337988,0.17487124155099518,0.24204290929508934,-0.05748526299781679,0.08930789033688546,0.0024305362729309236,0.16761330404606242,-0.21467303229226264,-0.10294012645875807,0.04368507743965031,-0.06910974530313038,0.030552196438894258,0.0598728801233383,-0.08882464300186892,0.041471513853515836,-0.12501475234877393,-0.010288223663520142,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,22,0.0,6,doi.org/10.1021/jo990185w
340,0.35798352401584554,0.2019744381341112,0.2360341020830028,-0.1534467646053265,0.12219183186186562,-0.1700698573557194,-0.23910235857635345,-0.09284751760946756,-0.02754011531849193,0.15720912490478667,0.06909720293959756,0.2344826049579165,-0.3099111275303579,-0.21982324334187495,0.1695354175757047,-0.001082534418776644,0.21287884073419625,0.3842776420281003,0.0629905385162829,0.2835043742812359,-0.19305289682761484,0.10323363624588004,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,0,0.0,17,doi.org/10.1021/jo990185w
341,0.1370320492060113,0.2697141446997297,0.3726780913429394,0.38761558335157925,0.26853502681024227,0.06730721157604165,0.4778236699668051,-0.1770492462358333,0.21064975809922962,0.022435482929478074,0.22061235445474908,-0.051231680756369184,0.36204654442731404,0.2801767566581251,0.03007963526277955,0.07714875809823014,-0.04886612570875677,-0.11274616749570927,0.020086248087240032,0.2834690973459817,0.2942176305065568,0.19061941757155895,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,4,0.0,17,doi.org/10.1021/jo990185w
342,0.09259393924780202,0.35240498903890327,0.23670665151170397,0.08523978670303962,0.006373658067449495,0.09643014013420267,0.04595571302812497,0.12336123729642928,-0.06370889168979993,0.174184433546762,0.28424871809111274,0.052111784289223535,0.3541100364908062,-0.0055375290561606606,0.08450140397026253,0.13157052680571313,-0.060611092151709775,-0.0978652151147569,-0.01951771230879961,0.2834734820497986,0.1041822295434355,0.18205482094438388,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,5,0.0,17,doi.org/10.1021/jo990185w
343,0.2697158297180981,0.3984810456157209,-0.07248853918715013,-0.09373068585983736,-0.0028841976788487956,0.020490241440949252,0.04595571302812497,-0.00395935816981924,0.14492401970260516,-0.006371122008793544,0.0660668999092946,-0.08466633121229622,0.4255386079193777,-0.0704725939912256,0.30218847880019456,0.3492576016356451,-0.07906746799063598,-0.13953188178142356,-0.009616722209789683,0.2834574388171419,0.01543956329810167,-0.0766675412067146,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,7,0.0,17,doi.org/10.1021/jo990185w
344,0.3122847342624643,0.43470373983346905,-0.17927444292203576,-0.0856108315666538,-0.02171266160391099,-0.0696868194585623,-0.11901383878581283,-0.021693391437754648,0.17375946274057982,0.19270295206528057,0.45697599081838547,-0.08466633121229622,0.13453331691408657,-0.07696610048473207,-0.11617886813858098,-0.06910974530313038,0.2598587065060084,0.16106335631381455,0.3237166111235437,0.2834630193492725,-0.14078473287653664,-0.1658401879534353,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,8,0.0,17,doi.org/10.1021/jo990185w
345,0.49739136898113695,0.11396469477422058,-0.20887834512691247,0.10729181588173746,-0.06214023063489652,-0.06907636849795547,-0.1292235790840625,-0.012411430408860898,0.2296117834156853,0.18190048292947805,0.1266729605153552,0.22536406392448194,-0.19350901112824148,-0.07696610048473207,-0.11617886813858098,-0.06910974530313038,0.7028117266402365,0.5539204991709573,0.7593601754799792,0.2834292364021915,-0.18809808954478743,-0.25291531865832567,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,9,0.0,17,doi.org/10.1021/jo990185w
346,0.09246592623655718,0.1140622675852896,0.18217914748554392,0.5400472970697588,0.2747939129127138,0.027715249849710428,0.3895379761924265,-0.1931984107499233,0.1106961716013393,0.11194165576898421,0.1266729605153552,-0.0147575166226306,0.21566209998286973,0.22173519821656662,-0.04475029671000954,0.0023188261254410607,0.11891910919057205,0.03606335631381447,0.185102749737405,0.28347115735955675,0.22033419133257903,0.1804600651462745,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,15,0.0,17,doi.org/10.1021/jo990185w
347,0.15254592150145221,0.04108184454438379,0.17990677042149758,0.18036562556514846,-0.020979708050525313,0.056335158784081935,0.031557201259300206,0.06778478021455729,-0.06718568493874505,-0.07735877632978116,-0.07635734251494786,-0.08162681753448468,0.24828993067070035,0.07238454886591722,0.3413041250586979,0.31864535673768585,0.10214058570063916,0.19380145155190973,-0.0228180423418029,0.28348803129428196,0.10855238390062616,0.0525556820156689,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,16,0.0,17,doi.org/10.1021/jo990185w
