,C_spX,n_Csp3,num_C,num_H,num_N,num_O,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,DOI
478,-0.1356139279169212,0.49317857870087556,0.3628588882101405,-0.39584605986560784,-0.015271838729383017,-0.0632254123396457,CC(C)CCC1CC1,1,83.6734693877551,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
479,-0.1356139279169212,0.15984524536754222,0.029525554876807192,0.10415394013439216,-0.015271838729383017,-0.0632254123396457,CC(C)CCC1CC1,3,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
480,-0.1356139279169212,0.15984524536754222,0.029525554876807192,0.10415394013439216,-0.015271838729383017,-0.0632254123396457,CC(C)CCC1CC1,4,16.3265306122449,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
481,-0.1356139279169212,0.49317857870087556,0.3628588882101405,-0.39584605986560784,-0.015271838729383017,-0.0632254123396457,CC(C)CCC1CC1,5,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
482,-0.1356139279169212,0.15984524536754222,0.029525554876807192,0.10415394013439216,-0.015271838729383017,-0.0632254123396457,CC(C)CCC1CC1,6,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
483,-0.1356139279169212,0.15984524536754222,0.029525554876807192,0.10415394013439216,-0.015271838729383017,-0.0632254123396457,C1CCC2(CC1)CC2,0,0.0,2,10.1002/047084289X.rm267.pub3
484,-0.1356139279169212,0.15984524536754222,0.029525554876807192,0.10415394013439216,-0.015271838729383017,-0.0632254123396457,C1CCC2(CC1)CC2,1,0.0,2,10.1002/047084289X.rm267.pub3
485,-0.1356139279169212,0.15984524536754222,0.029525554876807192,0.10415394013439216,-0.015271838729383017,-0.0632254123396457,C1CCC2(CC1)CC2,2,100.0,2,10.1002/047084289X.rm267.pub3
486,-0.1356139279169212,0.15984524536754222,0.029525554876807192,0.10415394013439216,-0.015271838729383017,-0.0632254123396457,C1CCC2(CC1)CC2,6,0.0,2,10.1002/047084289X.rm267.pub3
487,-0.1356139279169212,0.15984524536754222,0.029525554876807192,0.10415394013439216,-0.015271838729383017,-0.0632254123396457,C1C2CC3CC1CC(C2)C31CC1,0,0.0,3,10.1002/047084289X.rm267.pub3
488,-0.1356139279169212,0.49317857870087556,0.3628588882101405,-0.39584605986560784,-0.015271838729383017,-0.0632254123396457,C1C2CC3CC1CC(C2)C31CC1,1,0.0,3,10.1002/047084289X.rm267.pub3
489,-0.1356139279169212,0.15984524536754222,0.029525554876807192,0.10415394013439216,-0.015271838729383017,-0.0632254123396457,C1C2CC3CC1CC(C2)C31CC1,2,0.0,3,10.1002/047084289X.rm267.pub3
490,-0.1356139279169212,0.49317857870087556,0.3628588882101405,-0.39584605986560784,-0.015271838729383017,-0.0632254123396457,C1C2CC3CC1CC(C2)C31CC1,3,100.0,3,10.1002/047084289X.rm267.pub3
491,-0.1356139279169212,0.15984524536754222,0.029525554876807192,0.10415394013439216,-0.015271838729383017,-0.0632254123396457,C1C2CC3CC1CC(C2)C31CC1,10,0.0,3,10.1002/047084289X.rm267.pub3
492,-0.1356139279169212,0.15984524536754222,0.029525554876807192,0.10415394013439216,-0.015271838729383017,-0.0632254123396457,C1C2C[C@H]3CC(C[C@@H]1C3)[C@@]21CO1,0,0.0,3,10.1002/047084289X.rm267.pub3
493,-0.1356139279169212,0.49317857870087556,0.3628588882101405,-0.39584605986560784,-0.015271838729383017,-0.0632254123396457,C1C2C[C@H]3CC(C[C@@H]1C3)[C@@]21CO1,1,10.0,3,10.1002/047084289X.rm267.pub3
494,-0.1356139279169212,0.49317857870087556,0.3628588882101405,-0.39584605986560784,-0.015271838729383017,-0.0632254123396457,C1C2C[C@H]3CC(C[C@@H]1C3)[C@@]21CO1,3,90.0,3,10.1002/047084289X.rm267.pub3
495,-0.1356139279169212,0.15984524536754222,0.029525554876807192,0.10415394013439216,-0.015271838729383017,-0.0632254123396457,C1C2C[C@H]3CC(C[C@@H]1C3)[C@@]21CO1,8,0.0,3,10.1002/047084289X.rm267.pub3
496,-0.1356139279169212,-0.1734880879657911,-0.3038077784565261,0.10415394013439216,-0.015271838729383017,0.4367745876603543,C1C2C[C@H]3CC(C[C@@H]1C3)[C@@]21CO1,10,0.0,3,10.1002/047084289X.rm267.pub3
497,-0.1356139279169212,0.15984524536754222,0.029525554876807192,0.10415394013439216,-0.015271838729383017,-0.0632254123396457,C1CC[C@H]2O[C@H]2C1,0,100.0,0,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
498,-0.1356139279169212,0.15984524536754222,0.029525554876807192,0.10415394013439216,-0.015271838729383017,-0.0632254123396457,C1CC[C@H]2O[C@H]2C1,2,0.0,0,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
499,-0.1356139279169212,0.15984524536754222,0.029525554876807192,-0.39584605986560784,-0.015271838729383017,0.4367745876603543,C1CC[C@H]2O[C@H]2C1,3,0.0,0,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
500,-0.1356139279169212,-0.1734880879657911,-0.3038077784565261,0.6041539401343922,-0.015271838729383017,-0.0632254123396457,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,0,0.0,1,10.1002/047084289X.rm267.pub3
501,-0.1356139279169212,0.49317857870087556,0.3628588882101405,-0.39584605986560784,-0.015271838729383017,-0.0632254123396457,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,1,100.0,1,10.1002/047084289X.rm267.pub3
502,-0.1356139279169212,0.15984524536754222,0.029525554876807192,0.10415394013439216,-0.015271838729383017,-0.0632254123396457,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,3,0.0,1,10.1002/047084289X.rm267.pub3
503,-0.1356139279169212,0.15984524536754222,0.029525554876807192,0.10415394013439216,-0.015271838729383017,-0.0632254123396457,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,4,0.0,1,10.1002/047084289X.rm267.pub3
504,-0.1356139279169212,0.15984524536754222,0.029525554876807192,0.10415394013439216,-0.015271838729383017,-0.0632254123396457,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,5,0.0,1,10.1002/047084289X.rm267.pub3
505,-0.1356139279169212,0.49317857870087556,0.3628588882101405,-0.39584605986560784,-0.015271838729383017,-0.0632254123396457,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,6,0.0,1,10.1002/047084289X.rm267.pub3
506,-0.1356139279169212,-0.1734880879657911,-0.3038077784565261,0.6041539401343922,-0.015271838729383017,-0.0632254123396457,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,7,0.0,1,10.1002/047084289X.rm267.pub3
507,-0.1356139279169212,0.49317857870087556,0.3628588882101405,-0.39584605986560784,-0.015271838729383017,-0.0632254123396457,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,8,0.0,1,10.1002/047084289X.rm267.pub3
508,-0.1356139279169212,0.15984524536754222,0.029525554876807192,0.10415394013439216,-0.015271838729383017,-0.0632254123396457,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,9,0.0,1,10.1002/047084289X.rm267.pub3
509,-0.1356139279169212,0.15984524536754222,0.029525554876807192,0.10415394013439216,-0.015271838729383017,-0.0632254123396457,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,10,0.0,1,10.1002/047084289X.rm267.pub3
510,-0.1356139279169212,0.15984524536754222,0.3628588882101405,-0.39584605986560784,-0.015271838729383017,-0.0632254123396457,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,11,0.0,1,10.1002/047084289X.rm267.pub3
511,-0.1356139279169212,-0.1734880879657911,0.029525554876807192,0.10415394013439216,-0.015271838729383017,-0.0632254123396457,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,14,0.0,1,10.1002/047084289X.rm267.pub3
512,-0.1356139279169212,0.15984524536754222,0.029525554876807192,0.10415394013439216,-0.015271838729383017,-0.0632254123396457,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,15,0.0,1,10.1002/047084289X.rm267.pub3
513,-0.1356139279169212,0.15984524536754222,0.029525554876807192,0.10415394013439216,-0.015271838729383017,-0.0632254123396457,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,16,0.0,1,10.1002/047084289X.rm267.pub3
514,-0.1356139279169212,-0.1734880879657911,-0.3038077784565261,0.6041539401343922,-0.015271838729383017,-0.0632254123396457,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2C(=O)CCC[C@]12C,18,0.0,1,10.1002/047084289X.rm267.pub3
