,Buried_Volume_C,Buried_Volume_H_max,Local_Electrophilicity_C,Local_Electrophilicity_H_max,Local_Nucleophilicity_C,Local_Nucleophilicity_H_max,Pyramidalization_C,Pyramidalization_H_max,Radical_H_max,charge_C,charge_H_max,dual_C,dual_H_max,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,DOI
975,0.41498,0.454435,-0.00379,0.009286,-0.00913,0.018812,0.8063,1.693912,0.015527,-0.10275,0.034568,0.00438,-0.00657,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,7,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
976,0.73174,0.595229,-0.00019,0.005527,0.00231,0.017607,0.71836,1.626449,0.011886,-0.03059,0.023996,-0.00303,-0.011442,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,8,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
977,0.53588,0.532514,-0.00358,0.010622,-0.00588,0.01718,0.767,1.664483,0.015063,-0.05949,0.030071,0.00092,0.002548,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,9,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
978,0.51703,0.488003,-0.00361,0.005285,-0.00511,0.01672,0.74882,1.676323,0.009844,-0.05916,0.028526,-4e-05,-0.006605,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,10,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
979,0.73792,0.612252,-0.00113,0.00467,0.00447,0.013545,0.72597,1.626481,0.009494,-0.02576,0.025966,-0.00714,-0.008102,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,11,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
980,0.75123,0.682596,-0.00398,0.015538,0.00133,0.017846,0.76877,1.576081,0.020356,-0.02412,0.035041,-0.00821,0.005019,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,12,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
981,0.53403,0.472279,-0.01647,0.046101,-0.00594,0.040542,0.82059,1.639495,0.055277,-0.05774,0.037151,-0.02057,0.037241,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,13,50.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
982,0.59692,0.482698,0.08449,0.065954,0.02392,0.039529,0.04136,1.974334,0.07146,-0.05471,0.026625,0.1132,0.063863,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,14,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
983,0.4222,0.447167,-0.01241,0.028949,-0.01073,0.025062,0.8018,1.695285,0.034547,-0.10597,0.041953,-0.00814,0.018972,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,17,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
984,0.63832,0.49721,-0.00277,0.025412,0.00069,0.032347,0.81152,1.585195,0.034596,0.10944,0.032761,-0.00545,0.004498,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,19,50.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
985,0.5242,0.45422,-0.00938,0.021118,-0.00313,0.027629,0.79754,1.64442,0.029059,-0.07107,0.04306,-0.012,0.003942,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,21,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
986,0.61088,0.549123,-0.00689,0.025234,-0.00707,0.025781,0.8013,1.643003,0.031738,-0.06056,0.03407,-0.00321,0.011914,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,22,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
987,0.50634,0.510215,-0.00643,0.02782,-0.00872,0.018041,0.80985,1.693178,0.030707,-0.10584,0.045206,-0.00052,0.025331,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,24,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
988,0.76846,0.651719,-0.00056,0.0046,0.00372,0.013111,0.79078,1.591205,0.009256,-0.02492,0.027056,-0.00531,-0.007709,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,25,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
989,0.58868,0.579342,-0.00294,0.011665,-0.00256,0.020838,0.81226,1.637743,0.018352,-0.05957,0.031193,-0.0019,0.000317,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,26,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
990,0.58706,0.516726,-0.00495,0.017,-0.00463,0.028457,0.77126,1.660659,0.025957,-0.06046,0.032463,-0.00283,-0.004315,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,27,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
991,0.50413,0.52181,-0.00617,0.011515,-0.00981,0.016236,0.81,1.690999,0.016328,-0.10383,0.03787,0.00121,0.000184,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,29,0.0,13,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
992,0.26307,0.323181,-0.02121,0.050047,-0.00305,0.017879,0.77033,1.712478,0.039598,-0.14529,0.075691,-0.0233,0.043589,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,0,0.0,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
993,0.72877,0.629531,-0.00684,0.012635,-0.001,0.010897,0.79289,1.605967,0.012954,0.11033,0.047151,-0.0075,0.004115,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,4,0.0,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
994,0.5696,0.547312,-0.0064,0.016414,-0.00643,0.02192,0.78784,1.655086,0.017245,-0.05926,0.042246,-0.0011,0.004375,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,5,0.0,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
995,0.59179,0.527237,-0.00551,0.025145,-0.00507,0.018391,0.80036,1.648308,0.024258,-0.06405,0.040705,-0.00145,0.011735,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,6,0.0,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
996,0.50037,0.514361,-0.00751,0.025144,-0.00724,0.019713,0.80807,1.692871,0.023829,-0.10196,0.037596,-0.00162,0.012732,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,8,0.0,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
997,0.59345,0.482808,0.05988,0.047171,0.02741,0.040495,0.02804,1.996265,0.048276,-0.05283,0.030373,0.04557,0.015563,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,10,0.0,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
998,0.53189,0.472052,-0.0128,0.036474,-0.00458,0.036869,0.81901,1.639525,0.039895,-0.05859,0.038939,-0.01111,0.007683,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,11,100.0,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
999,0.74882,0.68156,-0.00319,0.012244,0.00091,0.018229,0.76627,0.154843,0.016096,-0.02404,0.036209,-0.00498,-0.004267,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,12,0.0,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1000,0.7372,0.612828,-0.00113,0.003547,0.00557,0.011916,0.72813,1.596089,0.007727,-0.02616,0.026454,-0.00742,-0.008377,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,13,0.0,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1001,0.51621,0.485767,-0.00302,0.004133,-0.0056,0.014798,0.75072,1.67513,0.008622,-0.05958,0.027732,0.00223,-0.008871,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,14,0.0,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1002,0.55459,0.519003,-0.00323,0.00918,-0.00564,0.013274,0.7654,1.664807,0.011886,-0.05724,0.026256,0.00203,-0.002015,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,15,0.0,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1003,0.7587,0.653734,-1e-05,0.003812,0.00292,0.010708,0.77201,1.625456,0.007336,-0.03069,0.028918,-0.00315,-0.006745,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,16,0.0,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1004,0.66506,0.564503,-0.00068,0.003542,0.00499,0.017158,0.76361,1.580587,0.010146,-0.0188,0.029519,-0.00623,-0.014024,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,17,0.0,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1005,0.41208,0.466549,-0.00293,0.008405,-0.00811,0.02185,0.80666,1.692974,0.015362,-0.1028,0.033627,0.00506,-0.009934,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,18,0.0,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1006,0.61417,0.611518,-0.00198,0.007007,0.00054,0.021767,0.79657,1.648447,0.014447,-0.06191,0.030611,-0.00307,-0.014641,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,19,0.0,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1007,0.57998,0.581404,-0.00017,0.001243,-0.00143,0.026196,0.79097,1.639892,0.012879,-0.05742,0.033002,0.00132,-0.014353,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,20,0.0,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1008,0.49697,0.449083,-0.00121,0.003929,-0.0013,0.021735,0.82065,1.636094,0.012195,-0.06198,0.029112,-0.00012,-0.014332,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,21,0.0,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1009,0.53604,0.425381,-0.00075,0.006728,0.00176,0.048266,0.80244,1.587212,0.026512,-0.00916,0.022798,-0.00284,-0.043508,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,22,0.0,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1010,0.34727,0.447977,-0.00172,0.004629,-0.00855,0.026275,0.80349,1.69454,0.015038,-0.10591,0.038589,0.00704,-0.013812,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,23,0.0,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1011,0.50182,0.52259,-0.00518,0.00973,-0.0103,0.015926,0.80892,1.691756,0.013456,-0.10482,0.037981,0.00458,-0.004157,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,26,0.0,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1012,0.58803,0.517017,-0.00406,0.014101,-0.0043,0.028698,0.7709,1.661,0.022095,-0.06061,0.032628,-0.00046,-0.00661,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,27,0.0,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1013,0.59181,0.582068,-0.00256,0.008268,-0.00131,0.018679,0.81409,1.636854,0.012371,-0.06133,0.03241,-0.0018,-0.005482,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,28,0.0,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1014,0.76137,0.631086,-0.00144,0.003433,0.00232,0.011278,0.7918,1.590125,0.007361,-0.02586,0.028599,-0.0043,-0.007833,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,29,0.0,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1015,0.46382,0.504939,-0.00852,0.017366,-0.0047,0.025502,0.79513,1.699215,0.022666,-0.10513,0.047825,-0.00562,0.007301,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,31,0.0,11,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1016,0.27677,0.337239,-0.00824,0.028935,-0.01263,0.100487,0.79141,1.700643,0.107066,-0.11995,0.048795,-0.03146,0.051343,CC(C)O,0,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1017,0.42172,0.390672,0.00808,0.037804,0.00482,0.20616,0.798,1.612214,0.160148,0.12578,0.008197,0.04292,-0.092025,CC(C)O,1,100.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1018,0.38729,0.369928,-0.00376,0.028238,-0.01908,0.072925,0.72563,1.685851,0.09319,-0.06184,0.041145,0.00917,0.040532,C1CCOC1,0,41.00418410041841,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1019,0.37064,0.351793,0.00203,0.03467,-0.0284,0.161265,0.79166,1.664707,0.13034,0.08087,0.037383,0.05526,-0.028209,C1CCOC1,2,58.99581589958159,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1020,0.27155,0.360441,-0.00507,0.020048,-0.02291,0.094616,0.80042,1.696354,0.084329,-0.10379,0.038566,0.00348,-0.019502,CCCCO,0,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1021,0.41202,0.42916,0.00254,0.023863,-0.00349,0.131179,0.78888,1.653547,0.10415,-0.05331,0.045435,0.02231,-0.023484,CCCCO,1,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1022,0.42521,0.391673,-0.00032,0.026883,-0.00103,0.071424,0.7836,1.646273,0.102321,-0.06892,0.034639,-0.00043,0.061795,CCCCO,2,0.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1023,0.37095,0.40823,0.00073,0.032006,-0.01177,0.142131,0.80985,1.660712,0.133042,0.08066,0.049873,0.02371,0.023678,CCCCO,3,100.0,3,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1024,0.33655,0.393613,-0.00725,0.019816,-0.00712,0.087154,0.78284,1.705098,0.072978,-0.1214,0.059631,-0.02807,-0.001113,C[C@H](O)[C@H](C)O,0,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1025,0.51268,0.436277,0.00835,0.02419,0.00995,0.080634,0.78608,1.582431,0.083332,0.10936,0.056198,0.02962,0.005395,C[C@H](O)[C@H](C)O,1,100.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1026,0.38516,0.359352,-0.00458,0.036463,-0.0015,0.120907,0.66728,1.718936,0.101183,-0.05745,0.032101,-0.01497,-0.017284,C1C[C@H]2C[C@@H]12,0,100.0,0,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1027,0.44364,0.357168,0.03254,0.042696,0.0617,0.108086,0.62484,1.882074,0.109969,-0.02654,0.022261,0.03272,0.003765,C1C[C@H]2C[C@@H]12,2,0.0,0,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1028,0.35934,0.371919,0.01737,0.041073,0.02134,0.095178,0.46003,1.81662,0.10334,-0.06757,0.035511,0.03419,0.019921,C1C[C@H]2C[C@@H]12,3,0.0,0,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1029,0.32638,0.36871,-0.00962,0.021569,-0.01604,0.040468,0.8008,1.696168,0.03037,-0.10965,0.037934,0.00714,-0.011593,CC(C)CC[NH3+],0,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1030,0.51462,0.460777,-0.00075,0.008069,0.00827,0.025313,0.78312,1.602609,0.016802,-0.01053,0.029248,-0.00831,-0.017021,CC(C)CC[NH3+],1,100.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1031,0.48423,0.45797,-0.00272,0.021726,0.00749,0.036086,0.79634,1.649275,0.02809,-0.07192,0.033304,-0.00918,-0.015854,CC(C)CC[NH3+],3,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1032,0.38393,0.411212,-0.02635,0.02605,-0.02317,0.046828,0.81324,1.648365,0.035535,0.00752,0.051125,0.00023,-0.022399,CC(C)CC[NH3+],4,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1033,0.27857,0.336255,-0.00544,0.023161,-0.00732,0.079044,0.79025,1.701646,0.062963,-0.1229,0.053532,-0.00837,-0.028643,C[C@@H](O)C[C@H]1CO1,0,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1034,0.48776,0.463095,0.00425,0.016784,0.00801,0.065936,0.79065,1.594917,0.048148,0.11319,0.055744,0.00331,-0.035577,C[C@@H](O)C[C@H]1CO1,1,100.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1035,0.49531,0.457044,-0.00287,0.031496,0.01079,0.06548,0.78146,1.660774,0.073384,-0.0833,0.05607,-0.02518,0.015807,C[C@@H](O)C[C@H]1CO1,3,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1036,0.47127,0.450481,0.02384,0.042357,0.00251,0.069204,1.26953,1.759844,0.093196,0.10639,0.046436,0.07865,0.047984,C[C@@H](O)C[C@H]1CO1,4,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1037,0.29527,0.330845,0.01883,0.049017,-0.00123,0.091446,0.52993,1.792072,0.111159,0.05941,0.039763,0.06668,0.042455,C[C@@H](O)C[C@H]1CO1,5,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1038,0.31937,0.391493,-0.00432,0.023392,-0.01018,0.072218,0.798,1.69707,0.065069,-0.10612,0.038444,-0.00257,-0.002309,CC(C)C1CC1,0,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1039,0.53467,0.438094,0.0008,0.034242,0.01045,0.147161,0.75713,1.612708,0.108592,-0.00893,0.025544,-0.01208,-0.077137,CC(C)C1CC1,1,100.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1040,0.53195,0.430494,0.02441,0.032387,0.04522,0.072974,1.24552,1.767297,0.085116,-0.02361,0.02334,0.03266,0.024284,CC(C)C1CC1,3,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1041,0.38533,0.418253,0.01818,0.036166,0.02931,0.080927,0.46523,1.817563,0.094899,-0.06515,0.031423,0.03073,0.037123,CC(C)C1CC1,4,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1042,0.5115,0.422166,0.00702,0.023266,0.00938,0.067059,0.79732,1.594877,0.082083,0.11173,0.037316,0.02615,0.030048,OC1CCCCC1,1,100.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1043,0.47403,0.457895,0.00121,0.019871,0.00108,0.074596,0.77904,1.65765,0.07379,-0.06966,0.036445,0.00537,0.019513,OC1CCCCC1,2,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1044,0.4361,0.418975,0.00016,0.021655,-0.01281,0.102636,0.79087,1.65326,0.084954,-0.05833,0.032155,0.02111,-0.016518,OC1CCCCC1,3,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1045,0.4244,0.367621,-0.00258,0.021228,-0.01408,0.087535,0.78922,1.651878,0.08035,-0.05823,0.030314,0.00714,-0.01298,OC1CCCCC1,4,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1046,0.31152,0.385122,-0.00405,0.017979,-0.02581,0.072381,0.79938,1.696145,0.066542,-0.10835,0.038944,0.01753,0.00223,CC1CCCOC1,0,0.0,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1047,0.54245,0.435182,0.00373,0.019775,0.01612,0.076944,0.76551,1.609596,0.072611,-0.02381,0.032417,-0.00414,-0.008665,CC1CCCOC1,1,0.0,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1048,0.48071,0.423063,-0.00245,0.022532,-0.01252,0.071394,0.78068,1.660216,0.079206,-0.05305,0.040951,0.00578,0.015624,CC1CCCOC1,2,0.0,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1049,0.44771,0.449083,-0.00171,0.020595,-0.00628,0.079271,0.77329,1.660833,0.075436,-0.0638,0.034717,0.00019,-0.007669,CC1CCCOC1,3,0.0,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1050,0.40435,0.359503,-0.00112,0.027717,-0.02726,0.131079,0.81525,1.657326,0.106814,0.08099,0.042506,0.03634,-0.007899,CC1CCCOC1,4,61.6822429906542,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1051,0.46675,0.461762,-0.00012,0.025096,-0.01541,0.095742,0.80868,1.660501,0.091738,0.07947,0.041011,0.02343,0.013816,CC1CCCOC1,6,38.3177570093458,4,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1052,0.55297,0.493297,0.00681,0.022663,0.01299,0.080652,0.74005,1.605688,0.076298,0.10366,0.018301,0.01466,-0.008708,O[C@@H]1CCCC[C@H]1O,1,100.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1053,0.46646,0.44231,-0.00083,0.019699,-0.01097,0.087351,0.77203,1.653972,0.070323,-0.07302,0.04282,0.01265,-0.003604,O[C@@H]1CCCC[C@H]1O,2,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1054,0.42942,0.410431,-1e-05,0.0201,-0.00596,0.075993,0.78402,1.656503,0.068706,-0.06174,0.037417,0.00913,0.000252,O[C@@H]1CCCC[C@H]1O,3,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1055,0.51208,0.397829,0.00192,0.029735,-0.0015,0.098457,0.79303,1.614255,0.099193,0.11819,0.006435,0.01217,0.001471,OC1CCC(O)CC1,1,100.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1056,0.46526,0.414298,-0.0013,0.019221,-0.00481,0.073401,0.77755,1.6603,0.065115,-0.07021,0.032517,0.0007,0.01625,OC1CCC(O)CC1,2,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1057,0.29396,0.349609,-0.0138,0.021373,-0.01154,0.030858,0.79942,1.696147,0.024854,-0.10768,0.036906,0.0002,-0.009226,CC1CC[NH2+]CC1,0,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
