,Bmax_cc1_avg,Bmax_ch1_avg,Bmin_cc1_avg,Bmin_cc1_min,Bmin_ch1_avg,C_charge,C_n_charge_avg,C_n_charge_min,H_charge_avg,L_cc1_avg,L_cc1_max,L_cc1_min,L_cc2_avg,L_cc2_min,L_ch1_avg,L_ch1_min,L_ch2_avg,L_ch2_max,OccV_cc1_avg,Vbur_cc1_avg,Vbur_cc2_avg,Vbur_cc2_max,Vbur_cc2_min,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,DOI
149,0.4107580995383429,0.0806976999041829,-0.15700073528227715,-0.11435675712181709,0.33004637560853983,0.03544637708468953,-0.06635870444411916,0.006732855472006257,0.1931674343230021,0.10990187845889048,0.06526400428839443,0.14117087024576014,-0.16398046398046398,-0.0370031203364537,-0.16955307746175396,-0.10765460030165915,0.5936066070546158,0.5383593516640727,0.36256602657546655,-0.09609256941169345,-0.14283165239446452,-0.1610254253625383,-0.06756089057193626,CCCCCCN(CCCCCC)C(=O)c1ccccc1Cl,18,61.61616161616162,18,10.1038/nchem.2322
150,0.26378594510509795,0.24106821592701122,-0.015245079929327238,-0.11435675712181709,-0.05684514819251159,0.05436580424239745,0.015017464525556651,9.076855244916959e-05,0.13998959023106977,0.1797813965311797,0.47502010184937016,-0.1011198786529183,0.00935286935286932,-0.04626237959571292,-0.15484719510881279,-0.09294871794871797,0.22958091112313822,0.17355248471128298,0.362501284169186,0.05021224030419304,0.09006560207645933,0.22922388325360626,-0.1013902923467588,CCCCCCN(CCCCCC)C(=O)c1ccccc1Cl,19,0.0,18,10.1038/nchem.2322
151,0.024443104488126404,0.45004963319359514,-0.024856299629316802,0.03750879918125402,-0.18073219433736407,-0.26498730942695475,-0.08658865724900264,-0.009778164957845477,-0.2847918348252101,0.5677332037600954,0.4506298579469311,0.6301576543867293,-0.3106471306471306,-0.2314475647808981,-0.09112175393234215,-0.10765460030165915,0.10110125373555791,0.14350956625634723,0.42779549495859615,-0.30586878819142954,-0.29651718295525553,-0.3513928368827266,-0.11992100056595993,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(F)(F)F,0,0.0,17,10.1038/nchem.2322
152,0.1547420606213687,0.3549117079343632,-0.015294456757624687,0.03750879918125402,0.0789905044565918,0.011434953147309591,-0.16922660532722147,-0.12339045789078576,-0.23792910512519436,-0.08286920587845892,0.04575180916644328,-0.19363089186877733,0.38268620268620274,-0.0370031203364537,0.466476334302952,0.3041101055806939,-0.25221780408028804,-0.22988099168356696,0.4277862836082379,-0.11024369597727747,-0.34083239813013005,-0.1876776579040615,-0.37814345017171613,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(F)(F)F,1,0.0,17,10.1038/nchem.2322
153,0.13780104608723207,0.2572451707951205,0.014288686394632173,0.059164071287005134,0.057794711843665546,-0.05159650381606211,-0.08950562731965939,-0.014702970495655254,-0.22044310962757638,0.06652838448298684,0.24575180916644318,-0.1011198786529183,0.176019536019536,0.1574413241079907,-0.022494253932342178,-0.10765460030165915,0.03900275266489397,0.12205033878853606,0.42785301808855775,0.027590111700968263,-0.04931748536274355,0.030519043312857947,-0.11990210420080458,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(F)(F)F,2,0.0,17,10.1038/nchem.2322
154,0.08536291645415572,0.12955689995503208,0.021384899352476783,0.07523540245052315,0.37921332821824655,-0.0005472527773887905,-0.10427073183130652,-0.03568471924845248,-0.161774715302672,-0.0780499287700252,-0.14937014205306892,-0.008608865437059278,0.38268620268620274,0.3518857685524351,0.466476334302952,0.2894042232277526,-0.24579382121090898,-0.21700545520288023,0.4278042122745925,0.2114947081969362,0.004812048201127776,-0.04933027549779189,0.06191286222348345,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(F)(F)F,3,0.0,17,10.1038/nchem.2322
155,0.10815041718149852,0.043552120373597375,-0.018829917951251305,0.013429758506308075,0.09788646778810353,0.001829795921257861,-0.031764211923951444,-0.014702970495655254,-0.2825799087480413,0.05929946882033631,0.026239614044491957,0.08390214777879974,0.18268620268620275,0.3611450278116945,0.02897633430295196,-0.08559577677224739,0.030437442172388647,0.13921772076278507,0.42785625321679777,0.1443586689298176,0.265246643637744,0.13468291954626627,0.3047662783948823,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(F)(F)F,4,0.0,17,10.1038/nchem.2322
156,0.04632128239748748,0.07784523696914099,0.3221086512527821,0.013429758506308075,-0.06010955866268666,0.24862269004415924,-0.12910861038292146,-0.0776192331020343,-0.11547478336193585,0.12435970978419171,0.05550790672741886,0.17641316099465884,0.11601953601953609,0.027811694478361043,0.13191751077354025,0.1864630467571645,-0.03166105889827514,-0.0367479444732665,0.42782985823577574,0.2993075626818478,0.510390123129817,0.5929560034260835,0.21632687213585403,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(F)(F)F,5,0.0,17,10.1038/nchem.2322
157,0.048647430163456934,-0.08233634969045735,0.44375147854588404,0.49640201153829167,0.1604359782959807,0.020243843133147203,0.030971388129266458,0.005821078085776142,0.011691333595291455,-0.16720655527604927,-0.22254087376038598,-0.10552516499653061,0.16935286935286933,0.13892280558947226,0.7716233931264816,0.8335218702865763,-0.09161823234581264,-0.14833592730588452,0.4278166627373388,0.21021155894487556,0.3010345646408931,0.5172542430203507,-0.05921621277306091,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(F)(F)F,16,0.0,17,10.1038/nchem.2322
158,-0.0020935345067649904,0.21180161475845688,0.1823838688620846,-0.09439794118640236,0.19289750307135656,0.049388399427184336,-0.0756117512401015,-0.0061576237606032706,0.13976708879135452,-0.005760772143519183,0.04575180916644328,-0.05266172887318263,0.2493528693528694,-0.04626237959571292,-0.007788371579400986,0.054110105580693825,-0.01881309315951708,-0.07537455391532653,0.4277984830696552,-0.06424957170212514,-0.021284594013887707,0.028892170155233453,-0.06992397919754527,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(F)(F)F,17,100.0,17,10.1038/nchem.2322
159,0.1833086117995097,0.05075151845127524,-0.13620706900460355,-0.09439794118640236,0.44802562673430807,0.047716532048284535,-0.0778634976310842,-0.010646466866056664,0.15544689613128443,0.14122717966370976,0.2603859555079066,0.022228138968227115,-0.06731379731379725,0.0648487315153981,-0.16955307746175396,-0.10765460030165915,0.22101560063063275,0.16496879372415837,0.42778702864392854,-0.07236815852664842,-0.0464181282214497,-0.01960090762111985,-0.05917924829252172,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(F)(F)F,18,0.0,17,10.1038/nchem.2322
160,0.26526317321092824,-0.07855776242585623,0.11407323481945099,-0.10021280381527309,0.1645167031933589,0.009322347443568024,0.036909761235346034,0.0051339240026437825,0.19119109800553183,0.015925974844432676,0.04575180916644328,-0.013014151780671598,-0.07731379731379727,-0.0370031203364537,-0.08131778334410689,-0.019419306184012067,0.4051697762194979,0.3495181499473344,0.42778777766376724,0.16937485063263819,0.2646339449868987,0.4706254964568589,-0.06990505215647254,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(F)(F)F,19,0.0,17,10.1038/nchem.2322
161,0.09528550792881361,0.4572492262448161,0.1815777821041872,0.27126564046350576,-0.18202762221405694,-0.27790681885581664,-0.06836295901449195,0.005607323652183128,-0.28761891194159145,0.5821910350853965,0.4652640042883944,0.6433735134175662,-0.3106471306471306,-0.2314475647808981,-0.007788371579400986,-0.10765460030165915,0.14535538649787055,0.30230784951814993,0.4626926479808032,-0.30036648636119667,-0.19905057404983773,-0.27609882911151246,-0.03618277068541993,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC(F)(F)F,0,0.0,18,10.1038/nchem.2322
162,0.23527131944861093,0.3133755191874953,0.12794410919476396,0.14980083329220548,0.22926013815296695,0.048868328203871055,-0.16287479212775308,-0.12870050446992984,-0.21868273058982973,-0.21058004925195292,-0.2127847761994104,-0.19363089186877733,0.39268620268620263,-0.0370031203364537,0.7716233931264816,0.6276395173453998,-0.18797797538649788,-0.10112562687669999,0.4626841816661358,-0.046788089244118154,-0.345321165553614,-0.20114372796414515,-0.37088022116697356,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC(F)(F)F,1,0.0,18,10.1038/nchem.2322
163,0.2774775202229275,0.24915493859917828,0.02521260713960407,0.03860840461427752,0.222217043359672,-0.012591162067565002,-0.08853854945415472,-0.028454505723472773,-0.22611689634031398,0.06652838448298684,0.24575180916644318,-0.1011198786529183,0.0026862026862026767,0.1667005833672499,0.11721162842059898,-0.08559577677224739,0.20816763489187484,0.3065996950117121,0.4625833349099653,0.016279895612694245,-0.14002320030940926,-0.18496284676610097,-0.036113136352785784,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC(F)(F)F,2,0.0,18,10.1038/nchem.2322
164,0.1359883733313106,0.23494156228327737,0.28763800497432973,0.03860840461427752,0.06720414415141637,-0.034005168143877336,-0.09320655992034065,-0.019653136728976058,-0.26087947421581786,0.12676934833840853,0.2603859555079066,-0.004203579093446959,0.276019536019536,0.05558947225613889,0.23118221665589317,0.017345399698340883,-0.07234628373767554,-0.07966639940888882,0.46260698879710893,0.029993692676421407,0.05362310039930387,0.039466487106820346,0.04702939788659965,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC(F)(F)F,3,0.0,18,10.1038/nchem.2322
165,0.07247161092515715,0.0975061740782799,0.4439770864930645,0.3926713535023987,0.5156615344022414,0.008273390230444612,-0.03506171855115294,-0.028454505723472773,-0.16917616025319812,-0.029857157685687856,0.001849370142053019,-0.05706701521679495,0.4726862026862026,0.5741079907746574,0.28265280489118727,0.2526395173453997,-0.09804221521519167,0.019046046943042547,0.4626191922426743,0.2190805473286985,0.06777911711255187,0.04496432099507753,0.06523920533325214,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC(F)(F)F,4,0.0,18,10.1038/nchem.2322
166,0.027038031855978365,0.02017050314214762,0.42994804569214834,0.3926713535023987,0.39052438764780084,0.2685352475605106,-0.14620128247914854,-0.10912325518757712,-0.21983450274835542,0.13158862544684233,0.05550790672741886,0.18962902002549578,0.2393528693528694,0.41670058336725,0.24956456959706963,0.024698340874811445,-0.06378097324517022,-0.06679086292820209,0.4626406070385979,0.22383360953571196,0.41621723363833785,0.3588755400924315,0.3148425503825365,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC(F)(F)F,5,0.0,18,10.1038/nchem.2322
167,0.1280319190949395,0.36566654605660426,0.05648178833128772,-0.09081229106003189,-0.015926063718583204,0.01990006723977068,-0.007856215935321754,-0.018296943345219207,0.12398911905155034,0.10508260135045676,0.328678638434736,-0.10552516499653061,0.2526862026862027,-0.0370031203364537,0.18338809900883432,0.24528657616892913,-0.0359437141445278,-0.09254193588957547,0.4626520614643245,0.16418064777342492,0.19034019890128798,0.3571956808825232,-0.07141277349962855,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC(F)(F)F,16,0.0,18,10.1038/nchem.2322
168,0.3139655553881624,0.17419716499426752,-0.15236533498673877,-0.12294131627958935,0.23425376268221987,-0.009291501142249543,-0.08622099598948385,-0.012636677637589383,0.17070787723175038,0.12917898689262544,0.2603859555079066,0.00020170725016543836,-0.007313797313797347,-0.04626237959571292,-0.16955307746175396,-0.10765460030165915,0.46512694966703544,0.4096039868572057,0.46263263874244026,-0.07350230109578709,-0.06094647719174984,-0.02561064580106512,-0.07745954899749725,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC(F)(F)F,17,20.2020202020202,18,10.1038/nchem.2322
169,0.38651100033497104,0.06301827891321424,-0.08329357520059263,-0.1059731180142294,0.16903206151175984,0.004480102381306442,-0.09540680512321953,-0.018296943345219207,0.19371714376229845,0.22315489050708323,0.31892254087376026,0.11914443852769845,-0.09398046398046395,-0.0370031203364537,-0.16955307746175396,-0.10765460030165915,0.4051697762194979,0.3495181499473344,0.46263238774111126,-0.07802067545332657,-0.04355447612973884,-0.004178684084742916,-0.07141050348173657,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC(F)(F)F,18,79.79797979797979,18,10.1038/nchem.2322
170,0.19991369999968048,0.36312652822432406,0.11527674482949908,0.048646679429267564,-0.03667493795024377,-0.004061406354127217,0.12401829855868622,-0.012636677637589383,0.18668217177130328,0.07375730014563746,0.2603859555079066,-0.1011198786529183,0.2893528693528694,-0.04626237959571292,-0.0004354304029304225,0.061463046757164394,0.08397063275054711,0.027629737930166983,0.46266849607514954,0.18225093826000108,0.17866903940872372,0.3444503700791941,-0.07729254930284521,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC(F)(F)F,19,0.0,18,10.1038/nchem.2322
171,0.15359642369463516,0.42542827668856614,-0.027064206585709058,0.03500866281017921,-0.1815497796225234,-0.28320449352041477,-0.07171339741835568,0.0027790022766190064,-0.2745633127583026,0.591829589302264,0.47502010184937016,0.6521840861047911,-0.3106471306471306,-0.2314475647808981,0.097603834302952,-0.10765460030165915,0.1467828811445514,0.23793016711471646,0.4725648689015593,-0.30044208192257293,-0.2012239047129093,-0.27777775051518544,-0.03804998310528897,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,0,0.0,17,10.1038/nchem.2322
172,0.27040408886499906,0.2634760377976225,-0.023869967376252067,0.03500866281017921,0.17841226408651797,0.04198693382534148,-0.16322671691312904,-0.13087790132737737,-0.21986067938832196,-0.03226679623990467,0.14819083355668708,-0.19363089186877733,0.3993528693528694,-0.0370031203364537,0.4995645695970697,0.45852187028657626,-0.09375955996893892,0.08771557484003832,0.47246999836750686,-0.04808169592090021,-0.34353105718771754,-0.19828824589091804,-0.3709800099264708,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,1,0.0,17,10.1038/nchem.2322
173,0.2415263699040335,0.21216952983422066,-0.01916351262048085,0.04224223918707242,0.3187560735256037,-0.008733232597449974,-0.0840236119637218,-0.01800348386859151,-0.23673152384672724,0.06411874592877002,0.24087376038595548,-0.1011198786529183,0.2493528693528694,0.1667005833672499,0.26427045195001075,-0.09294871794871797,0.06041602889615735,0.11346664780141162,0.47248817405104243,0.018774851241492616,-0.1223844059446801,-0.15631868619866865,-0.03766113517556679,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,2,0.0,17,10.1038/nchem.2322
174,0.06324216254567647,0.20359001153195658,0.4914703694379468,0.04566742601544501,0.09290004478726901,-0.008577505056005887,-0.08775315633557182,-0.018067489433452693,-0.28743567546182597,-0.0009414950350853794,0.001849370142053019,-0.004203579093446959,0.27268620268620275,0.05558947225613889,0.4444175107735403,0.42911010558069385,0.021872131679883323,0.1005911113207249,0.47244509744201424,0.05398286231669559,0.12466047455283988,0.1461535861808636,0.05044055990814496,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,3,0.0,17,10.1038/nchem.2322
175,0.02311423501559338,0.08279220319055948,0.7627358252884385,0.6600054808184341,0.6118176127040363,0.026816720684287587,-0.043369146310007205,-0.01800348386859151,-0.1899407799066194,-0.03226679623990467,-0.0030286786384347685,-0.05706701521679495,0.29268620268620266,0.5648487315153982,0.47382927547942266,0.3482277526395174,0.02401345930300969,0.010462355955918113,0.4725307566257085,0.30900224608296584,0.21708006758454235,0.24733510067394182,0.09671567221114499,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,4,0.0,17,10.1038/nchem.2322
176,0.007863834543620246,0.005219834373146201,0.8093808705244377,0.6600054808184341,0.6852274516863334,0.20897974685239104,-0.14012843404857572,-0.10649298876743254,-0.27706318187510276,-0.01780896491460352,-0.042053068882337244,0.004606993593777758,0.2493528693528694,0.45373762040428706,0.466476334302952,0.517345399698341,0.034720097418641384,0.08771557484003832,0.4725347407737874,0.39418805604548474,0.56265860239427,0.4783577916129463,0.43358997782340836,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,5,0.0,17,10.1038/nchem.2322
177,0.21388725285754945,0.24500024737000453,0.23401035362933295,0.32202477277981384,-0.040807344404507596,-0.004258269472556495,0.010180644609474973,-0.0037399041218844882,0.08952757253566108,-0.0756402902158083,-0.042053068882337244,-0.1011198786529183,0.2493528693528694,-0.0370031203364537,0.7422116284205992,0.8041101055806938,0.006882838317998968,-0.04962348095395315,0.47245406177519156,0.15499786693178952,0.21509690201555007,0.4012851791517743,-0.07790754009608218,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,16,0.0,17,10.1038/nchem.2322
178,0.2779125770982327,0.31630558159267724,0.035686516303100414,-0.10989515012507174,0.1964270992350601,0.026126230642035436,-0.08297355996182772,-0.016228235182818983,0.14580734846362303,0.1532753724347941,0.2555079067274189,0.04865985702990111,0.2393528693528694,-0.0370031203364537,-0.16955307746175396,-0.10765460030165915,0.13964515095183194,0.08342372934647603,0.47245132068131346,-0.07835821788461785,-0.08179276327567483,-0.03659048120172811,-0.10106837926893436,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,17,100.0,17,10.1038/nchem.2322
179,0.3995927636678844,0.13239912677906315,-0.10244134720168295,-0.10989515012507174,0.2641667936360836,0.04197518080334569,-0.07953156389022387,-0.0039005218601210435,0.21815303717102044,0.21592597484443268,0.24087376038595548,0.17641316099465884,-0.060647130647130607,-0.04626237959571292,-0.16955307746175396,-0.10765460030165915,0.4051697762194979,0.3495181499473344,0.47251257695802507,-0.0960392830230565,-0.13378881301180914,-0.13790530209287347,-0.07773569360647149,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,18,0.0,17,10.1038/nchem.2322
180,0.28264926364495624,0.24738019192342844,0.10433275220310549,0.009204982609441012,-0.05941821193451053,0.025735442660675744,0.03991399720806756,0.002774171667950233,0.07106649719929123,0.06893802303720374,0.2555079067274189,-0.10552516499653061,0.03935286935286939,-0.0370031203364537,0.08779986371471667,0.1496983408748115,0.38803915523448723,0.33235076797308555,0.47242866283118923,0.06954025688139566,0.13718744837886043,0.3019056593394591,-0.10125412194915419,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,19,0.0,17,10.1038/nchem.2322
181,0.4268816002009472,0.3012018585923698,-0.11379761627247928,-0.06320442153987621,-0.153669697779271,0.189475606850393,-0.31383621916845195,-0.20161250406415873,-0.16445127673924598,0.16773320376009535,0.04575180916644328,0.2645188878669055,-0.32398046398046393,-0.24996608329941664,0.43829001077354024,-0.10765460030165915,0.03686142504176775,0.37526922290870784,0.4724333920149589,-0.31535429985939417,-0.15939276124762794,-0.24546274051817105,-0.0021108451071589363,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(=O)OC,24,0.0,17,10.1038/nchem.2322
182,-0.3759040161790789,-0.0010378414915273395,-0.06942430657579353,-0.012958044464763042,-0.1982831663318909,0.05459204991581621,-0.19985693695195525,-0.10539523294745484,-0.1588494757864163,0.12917898689262544,0.0067274189225408065,0.22927659711800683,-0.32398046398046393,-0.24996608329941664,-0.12053351863822453,-0.10765460030165915,-0.18440906746358562,-0.19554622773506908,-0.3345015173283614,-0.20453332160542292,0.0409726942168745,-0.09067826273391816,0.1700327100881113,CN1Cc2ccccc2C1=O,0,0.0,6,10.1038/nchem.2322
183,-0.19452826537842396,-0.20040072644485368,-0.05115969735726011,0.00334329924489381,-0.01075240097886761,0.24595181579561806,-0.02486591389515941,-0.10539523294745484,-0.16188596602252955,-0.11178486852906132,-0.15912623961404457,-0.06147230156040727,-0.08064713064713065,0.07410799077465734,-0.16955307746175396,-0.10765460030165915,-0.24579382121090898,-0.3028423650741249,-0.3345348845685214,0.055018286796462534,0.12732539233857132,0.04266614406833254,0.17011320369552632,CN1Cc2ccccc2C1=O,2,0.0,6,10.1038/nchem.2322
184,-0.22557780059201998,-0.1423879084941855,-0.1184253892530774,-0.10989515012507174,-0.14594203416689958,-0.08738151753771527,0.028952827673309266,-0.01453269154008115,0.0995990347627696,-0.11178486852906132,-0.11522380058965431,-0.1011198786529183,-0.030647130647130656,-0.04626237959571292,-0.16955307746175396,-0.10765460030165915,-0.11303150857707601,-0.1697951547736957,-0.33450201534687124,-0.006530745500178303,-0.039908097941068366,0.04268547942629757,-0.117264864900856,CN1Cc2ccccc2C1=O,4,0.0,6,10.1038/nchem.2322
185,-0.06940114900398528,-0.36765000655378927,-0.1559975426488183,-0.112084815015884,-0.14191426168436336,-0.00013295875203751556,-0.11347227743918505,-0.05039271499268624,0.15266562813484438,-0.11660414563749504,-0.14937014205306892,-0.07909344693485662,-0.17064713064713063,-0.0370031203364537,-0.16955307746175396,-0.10765460030165915,0.07540532225804178,0.019046046943042547,-0.33451097968004856,-0.10823533594013542,-0.21551470798833355,-0.22806260088433908,-0.11789651271727372,CN1Cc2ccccc2C1=O,5,48.148148148148145,6,10.1038/nchem.2322
186,-0.10967464140089432,-0.2879701687093855,-0.15915806109748656,-0.11705235870008499,-0.07119737071126739,-0.0001799708400206037,-0.10052831216243054,-0.028558363809851307,0.2110657119000922,-0.11419450708327822,-0.12010184937014211,-0.1011198786529183,-0.15398046398046397,-0.0370031203364537,-0.16955307746175396,-0.10765460030165915,0.0539920460267784,-0.0024131805247686136,-0.3345281593265643,-0.10886740592902994,-0.20359243488205161,-0.21021835483311013,-0.1172560302366276,CN1Cc2ccccc2C1=O,6,51.851851851851855,6,10.1038/nchem.2322
187,-0.2660557196251995,-0.13797010046864544,-0.10165051507366608,-0.11705235870008499,-0.1474077570097241,-0.03425785811678663,0.04489530656855156,-0.014552013974756212,0.11323706418531294,-0.12624269985436257,-0.14449209327258114,-0.1011198786529183,-0.010647130647130609,-0.04626237959571292,-0.1254354304029304,-0.06353695324283558,-0.1344447848083394,-0.19125438224150684,-0.33453911573378103,0.008908038629457278,-0.0036425504896465785,0.09964107242545285,-0.1182930909781957,CN1Cc2ccccc2C1=O,7,0.0,6,10.1038/nchem.2322
188,-0.0631634391680391,-0.18310189380994807,0.11622574338311932,0.19726387673093854,-0.1527644232951334,0.04209271102330349,-0.14606251538898,-0.05998388850452667,-0.2336230478507061,-0.1647969167218324,-0.2908335566872153,-0.03944586984234559,-0.32398046398046393,-0.24996608329941664,0.05103515783236372,-0.10765460030165915,-0.16870602677836077,-0.16550330928013346,-0.30055308956741833,-0.07094560018368815,0.10030409645450289,-0.044844113876927376,0.22100715821455208,CN(C)C(=O)c1ccccc1,0,0.0,8,10.1038/nchem.2322
189,-0.2658760515400701,-0.1745636124120423,-0.04246897413927184,-0.10989515012507174,-0.06949187933403858,-0.04186500160355569,0.060521625392378875,-0.004413774031177738,-0.004230607664328399,-0.21780896491460344,-0.32497989815062994,-0.10552516499653061,0.03601953601953601,-0.0370031203364537,0.05838809900883434,0.12028657616892915,-0.13872744005459206,-0.19554622773506908,-0.3006018953813836,0.14266702942941012,0.059673499576402424,0.1539655121193263,-0.06991434695946275,CN(C)C(=O)c1ccccc1,6,0.0,8,10.1038/nchem.2322
190,-0.17661713952136388,-0.128210114849894,-0.15434361961966622,-0.10989515012507174,-0.0614710711531023,0.02448668407362402,-0.10173286772863604,-0.031684975270711915,0.12420507633127395,-0.08527884443267573,-0.05668721522380069,-0.10552516499653061,-0.07064713064713063,-0.04626237959571292,-0.16955307746175396,-0.10765460030165915,-0.10874885333082336,-0.16550330928013346,-0.3006534383050791,-0.0722918193261807,-0.1005980773153324,-0.05125106816251418,-0.11707672949907422,CN(C)C(=O)c1ccccc1,7,42.028985507246375,8,10.1038/nchem.2322
191,-0.014108079047687502,-0.36565757191720727,-0.15199882243197768,-0.10833824702126608,0.06008903407393648,0.0025291007300068573,-0.08280331992337349,-0.008750452963564895,0.22127460148702488,-0.1431101697338806,-0.20790672741892263,-0.07468816059124431,-0.1773137973137973,-0.04626237959571292,-0.16955307746175396,-0.10765460030165915,0.1310798404593266,0.0748400383593516,-0.30060089934436396,-0.10803624981215798,-0.25500349308581716,-0.30624800319107764,-0.09879603000717163,CN(C)C(=O)c1ccccc1,8,57.971014492753625,8,10.1038/nchem.2322
192,-0.1452182871620955,-0.0757371776651053,-0.0428395010703173,-0.1049730634657995,-0.07353532573136815,-0.044477110742117944,0.06246722583185568,-0.0049221955935656245,-0.03480492314519334,-0.20576077214351912,-0.30058965424819095,-0.10552516499653061,0.09935286935286941,-0.0370031203364537,0.17603515783236376,0.23793363499245856,-0.13872744005459206,-0.19554622773506908,-0.15756948529694226,0.1517643382529877,0.06669336225978044,0.16412948367798014,-0.06915603827985317,O=C(c1ccccc1)N1CCCCC1,3,0.0,5,10.1038/nchem.2322
193,-0.08811697594152014,-0.004847039602389713,-0.15051270033151146,-0.1049730634657995,-0.06003161270803936,0.023249678508568176,-0.09924936599118625,-0.03275857804734578,0.15433438893270843,-0.03949571190255529,0.0359957116054677,-0.10552516499653061,-0.01731379731379725,-0.04626237959571292,-0.16955307746175396,-0.10765460030165915,-0.08733557709955997,-0.1440440818123223,-0.15756799124141274,-0.07183436509141529,-0.09442249623439554,-0.04044243756483163,-0.11848604249901871,O=C(c1ccccc1)N1CCCCC1,4,42.857142857142854,5,10.1038/nchem.2322
194,0.08560327670745221,-0.2273530891439972,-0.153277401278543,-0.10989515012507174,0.05825645690108716,0.015342832960906737,-0.07998076869757367,-0.0049221955935656245,0.1521355511755229,-0.09009812154110955,-0.12985794693111777,-0.04825644252957031,-0.1773137973137973,-0.04626237959571292,-0.16955307746175396,-0.10765460030165915,0.2124502901381274,0.15638510273703396,-0.1575759595375704,-0.10908220143281132,-0.253694438852953,-0.3058439466164271,-0.09699602852245721,O=C(c1ccccc1)N1CCCCC1,5,57.142857142857146,5,10.1038/nchem.2322
195,-0.1470789356319015,0.03882898377961752,0.15745298638576033,0.02702095438971995,-0.04636311176972252,0.17430245545384015,-0.1252517436293704,-0.05733429964970699,-0.06621034694499438,-0.03467643479412157,0.05550790672741886,-0.11433573768375534,0.012686202686202701,-0.06478089811423154,-0.09970013628528335,-0.07824283559577677,-0.1344447848083394,-0.1697951547736957,-0.15755628581435724,0.14643981264302178,0.18721397187494324,0.25943644200165045,0.03193841096809908,O=C(c1ccccc1)N1CCCCC1,9,0.0,5,10.1038/nchem.2322
196,0.09102809683705977,-0.07981358701673831,-0.06652592689849318,-0.04637259434930225,-0.06863150849768701,-0.031681008044211756,-0.06354616733822843,-0.0378150176713795,-0.2012687208521197,-0.09973667575797698,-0.07619941034575184,-0.11433573768375534,-0.13064713064713065,-0.06478089811423154,0.03265280489118724,-0.10765460030165915,-0.057356990375791186,0.14780141174990952,-0.1575622620364754,0.004880117491360456,-0.03189795570750399,-0.04673762741322259,-0.004049194979617573,O=C(c1ccccc1)N1CCCCC1,10,0.0,5,10.1038/nchem.2322
197,0.028708704205744073,0.05226997240466597,-0.09397904199427418,-0.04637259434930225,-0.08563558795172636,-0.056779586516201346,-0.11865959155208426,-0.0462045772768637,-0.19853326197562107,-0.0105800492519529,0.016483516483516383,-0.03504058349873327,-0.19064713064713068,-0.06478089811423154,-0.16955307746175396,-0.10765460030165915,-0.005965127420759094,0.040505274410853706,-0.15762102822063778,-0.02250541454999134,-0.1129116063549454,-0.20447528461437184,0.03217332714400728,O=C(c1ccccc1)N1CCCCC1,11,0.0,5,10.1038/nchem.2322
198,-0.15302802049034225,-0.07609553903725888,-0.030087834803081148,-0.07976214287013066,-0.054511005746279505,0.04154325724500073,0.030500724493540077,0.0006631956796982735,0.1885014482489746,-0.16238727816761556,-0.2127847761994104,-0.10552516499653061,0.09601953601953603,-0.0370031203364537,0.05103515783236372,0.11293363499245854,-0.13872744005459206,-0.19554622773506908,-0.10946737148606306,0.11989879898346394,0.15251434078308612,0.32304764585137813,-0.0984310172653158,O=C(c1ccccc1Br)N1CCOCC1,3,0.0,5,10.1038/nchem.2322
