,Buried_Volume_C_MMFF,Buried_Volume_H_max_MFF,Pyramidalization_C_MFF,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,DOI
342,0.14827131063801702,0.10773956143986077,-0.38606409196796765,CCOP(=O)(OCC)c1ccccc1Br,9,0.0,11,10.1038/nchem.2322
343,-0.0483047130397498,-0.1906475557825629,-0.3886367602010605,CCOP(=O)(OCC)c1ccccc1Br,10,24.242424242424242,11,10.1038/nchem.2322
344,-0.05241953692344228,-0.19009987038725323,-0.38941796405065954,CCOP(=O)(OCC)c1ccccc1Br,11,75.75757575757575,11,10.1038/nchem.2322
345,0.08261495932431807,-0.016108334155075163,-0.38859456554869026,CCOP(=O)(OCC)c1ccccc1Br,12,0.0,11,10.1038/nchem.2322
346,-0.38295614317170085,-0.18277711380552006,0.5789251966181377,CCOP(=O)(OCC)c1ccccc1C(F)(F)F,0,0.0,10,10.1038/nchem.2322
347,-0.00903859095680008,0.20490300749665277,0.5415081844576389,CCOP(=O)(OCC)c1ccccc1C(F)(F)F,1,0.0,10,10.1038/nchem.2322
348,0.18760201515860328,0.20971553934988324,-0.38420029389469607,CCOP(=O)(OCC)c1ccccc1C(F)(F)F,9,0.0,10,10.1038/nchem.2322
349,-0.03482912612378261,-0.18908056701264908,-0.38307550501865306,CCOP(=O)(OCC)c1ccccc1C(F)(F)F,10,100.0,10,10.1038/nchem.2322
350,-0.04734704775022664,-0.18937722993510844,-0.3842581608465182,CCOP(=O)(OCC)c1ccccc1C(F)(F)F,11,0.0,10,10.1038/nchem.2322
351,0.12291070998444278,0.05214442265486025,-0.3884800372065423,CCOP(=O)(OCC)c1ccccc1C(F)(F)F,12,0.0,10,10.1038/nchem.2322
352,-0.20551681837186034,0.10351528427048146,0.5935619187446518,CCN(CC)P(=O)(c1ccccc1)N(CC)CC,0,0.0,9,10.1038/nchem.2322
353,0.25862239922113384,0.49981891496824776,0.5569791551395888,CCN(CC)P(=O)(c1ccccc1)N(CC)CC,1,0.0,9,10.1038/nchem.2322
354,0.29315924165659285,0.41618025547896453,-0.3836385022374227,CCN(CC)P(=O)(c1ccccc1)N(CC)CC,8,0.0,9,10.1038/nchem.2322
355,-0.00903859095680008,-0.17589554823667528,-0.38776152255475066,CCN(CC)P(=O)(c1ccccc1)N(CC)CC,9,100.0,9,10.1038/nchem.2322
356,-0.05479432541595909,-0.18850499023146705,-0.3869465629832554,CCN(CC)P(=O)(c1ccccc1)N(CC)CC,10,0.0,9,10.1038/nchem.2322
357,0.2565705229167992,0.32746536376093116,-0.3894939144249261,O=P(c1ccccc1)(C1CCCCC1)C1CCCCC1,3,0.0,4,10.1038/nchem.2322
358,-0.024158262213740345,-0.18558146587594834,-0.3883196975275351,O=P(c1ccccc1)(C1CCCCC1)C1CCCCC1,4,100.0,4,10.1038/nchem.2322
359,-0.05535342480464018,-0.189258057650018,-0.38684409025607036,O=P(c1ccccc1)(C1CCCCC1)C1CCCCC1,5,0.0,4,10.1038/nchem.2322
360,0.5211241752381688,0.5587813047021893,0.572810588708931,O=P(c1ccccc1)(C1CCCCC1)C1CCCCC1,8,0.0,4,10.1038/nchem.2322
361,0.19603832672642482,0.4187056936906703,0.5722849638965465,O=P(c1ccccc1)(C1CCCCC1)C1CCCCC1,9,0.0,4,10.1038/nchem.2322
362,-0.03276617854442462,0.00915872586465166,0.5636543491445727,O=P(c1ccccc1)(C1CCCCC1)C1CCCCC1,10,0.0,4,10.1038/nchem.2322
363,-0.03827782829356802,0.01606818281936867,0.5629406567387661,O=P(c1ccccc1)(C1CCCCC1)C1CCCCC1,11,0.0,4,10.1038/nchem.2322
364,-0.28940017879906393,-0.12183443567464854,0.5557374267984053,COc1ccccc1P(=O)(C1CCCCC1)C1CCCCC1,0,0.0,5,10.1038/nchem.2322
365,0.13743991324013582,0.059436752270187306,-0.3894818588099631,COc1ccccc1P(=O)(C1CCCCC1)C1CCCCC1,3,0.0,5,10.1038/nchem.2322
366,-0.043758109430145055,-0.18787109509800684,-0.38963617068148887,COc1ccccc1P(=O)(C1CCCCC1)C1CCCCC1,4,0.0,5,10.1038/nchem.2322
367,-0.040019708897247736,-0.18974742469304934,-0.3891575627674599,COc1ccccc1P(=O)(C1CCCCC1)C1CCCCC1,5,100.0,5,10.1038/nchem.2322
368,0.19238480596870677,0.15285007471742826,-0.38820758030837965,COc1ccccc1P(=O)(C1CCCCC1)C1CCCCC1,6,0.0,5,10.1038/nchem.2322
369,0.5645069664173148,0.7282113315539872,0.5717279944852582,COc1ccccc1P(=O)(C1CCCCC1)C1CCCCC1,10,0.0,5,10.1038/nchem.2322
370,0.24948859732683865,0.419844169350365,0.5929892770339118,COc1ccccc1P(=O)(C1CCCCC1)C1CCCCC1,11,0.0,5,10.1038/nchem.2322
371,-0.019214937915797595,0.02993527275894579,0.564252307646735,COc1ccccc1P(=O)(C1CCCCC1)C1CCCCC1,12,0.0,5,10.1038/nchem.2322
372,-0.032002260567810796,0.03665456117362488,0.5622522811243819,COc1ccccc1P(=O)(C1CCCCC1)C1CCCCC1,13,0.0,5,10.1038/nchem.2322
373,0.22262414848258752,0.310040854332375,-0.37492590930370084,O=P(c1ccccc1Cl)(C1CCCCC1)C1CCCCC1,3,0.0,4,10.1038/nchem.2322
374,-0.0339471145469193,-0.18617225614033328,-0.3814299135762108,O=P(c1ccccc1Cl)(C1CCCCC1)C1CCCCC1,4,100.0,4,10.1038/nchem.2322
375,-0.05268893794901145,-0.190470065145194,-0.3796456825616947,O=P(c1ccccc1Cl)(C1CCCCC1)C1CCCCC1,5,0.0,4,10.1038/nchem.2322
376,0.0739627578935403,-0.039275933492781544,-0.38414604362736277,O=P(c1ccccc1Cl)(C1CCCCC1)C1CCCCC1,6,0.0,4,10.1038/nchem.2322
377,0.5637006085531113,0.6092824621947032,0.6038779084684456,O=P(c1ccccc1Cl)(C1CCCCC1)C1CCCCC1,9,0.0,4,10.1038/nchem.2322
378,0.29259091620539235,0.5401321098757879,0.6073824757381743,O=P(c1ccccc1Cl)(C1CCCCC1)C1CCCCC1,10,0.0,4,10.1038/nchem.2322
379,-0.004052826771267687,0.05518458371493578,0.5710926635767111,O=P(c1ccccc1Cl)(C1CCCCC1)C1CCCCC1,11,0.0,4,10.1038/nchem.2322
380,-0.030164428913928384,0.04651796945026687,0.5637929887166465,O=P(c1ccccc1Cl)(C1CCCCC1)C1CCCCC1,12,0.0,4,10.1038/nchem.2322
381,0.11766661604836462,0.04146709302685522,-0.3886946271528827,FC(F)(F)c1ccc2c(Cl)ccnc2c1,5,0.0,10,10.1039/c2sc20776a
382,0.12299743497212602,0.08569268869811217,-0.3884523092921275,FC(F)(F)c1ccc2c(Cl)ccnc2c1,6,0.0,10,10.1039/c2sc20776a
383,0.04309050749082268,-0.05258012455384593,-0.38985317175082196,FC(F)(F)c1ccc2c(Cl)ccnc2c1,10,100.0,10,10.1039/c2sc20776a
384,-0.07451411144511713,-0.21560273939662716,-0.39015938437088077,FC(F)(F)c1ccc2c(Cl)ccnc2c1,11,0.0,10,10.1039/c2sc20776a
385,0.20185074611370352,0.15220096610076497,-0.3885125873669422,FC(F)(F)c1ccc2c(Cl)ccnc2c1,14,0.0,10,10.1039/c2sc20776a
386,0.058252618635352596,-0.054352495347000894,-0.39016902886285115,Clc1ccc2c(Cl)ccnc2c1,2,0.0,7,10.1039/c2sc20776a
387,0.11908558446386222,0.0853681343897806,-0.39016902886285115,Clc1ccc2c(Cl)ccnc2c1,3,0.0,7,10.1039/c2sc20776a
388,0.0429613426155498,-0.053054278113674205,-0.39016902886285115,Clc1ccc2c(Cl)ccnc2c1,7,100.0,7,10.1039/c2sc20776a
389,-0.07436280401979745,-0.21574980306758995,-0.39016902886285115,Clc1ccc2c(Cl)ccnc2c1,8,0.0,7,10.1039/c2sc20776a
390,0.13821305727926897,0.04378461363478608,-0.39017023442434745,Clc1ccc2c(Cl)ccnc2c1,11,0.0,7,10.1039/c2sc20776a
391,-0.3121922436472121,-0.2254230428041939,0.5750987444288983,Cc1ccc2nc(C)ccc2c1,0,0.0,9,10.1039/c2sc20776a
392,0.046400818722815644,-0.06996152911332686,-0.3891937296123487,Cc1ccc2nc(C)ccc2c1,2,0.0,9,10.1039/c2sc20776a
393,0.03282743554414192,-0.09499024456287251,-0.3874131152823214,Cc1ccc2nc(C)ccc2c1,3,0.0,9,10.1039/c2sc20776a
394,-0.32762375581731124,-0.23596598666390528,0.5698509352355275,Cc1ccc2nc(C)ccc2c1,7,0.0,9,10.1039/c2sc20776a
395,0.0360417957259322,-0.07340231189774925,-0.3900954896115772,Cc1ccc2nc(C)ccc2c1,8,0.0,9,10.1039/c2sc20776a
396,0.040372509472580906,-0.07737303101374449,-0.38957468704517784,Cc1ccc2nc(C)ccc2c1,9,100.0,9,10.1039/c2sc20776a
397,0.14130932386080997,0.046043815890438454,-0.38921663528077827,Cc1ccc2nc(C)ccc2c1,11,0.0,9,10.1039/c2sc20776a
398,-0.36781432936471375,-0.1767525744571136,0.5569851829470703,COc1ccc2nc(C)ccc2c1,0,0.0,10,10.1039/c2sc20776a
399,0.03008729497585335,-0.09671697490641842,-0.39017023442434745,COc1ccc2nc(C)ccc2c1,3,0.0,10,10.1039/c2sc20776a
400,0.031044960265376405,-0.09594869400466456,-0.3901714399858437,COc1ccc2nc(C)ccc2c1,4,0.0,10,10.1039/c2sc20776a
401,-0.3277418494175607,-0.23565411025824287,0.569824412882609,COc1ccc2nc(C)ccc2c1,8,0.0,10,10.1039/c2sc20776a
402,0.0360417957259322,-0.0740209935480064,-0.3901714399858437,COc1ccc2nc(C)ccc2c1,9,0.0,10,10.1039/c2sc20776a
403,0.04041494936017055,-0.07580857782436443,-0.39017023442434745,COc1ccc2nc(C)ccc2c1,10,100.0,10,10.1039/c2sc20776a
404,0.19990589213459503,0.16919696241910193,-0.3901714399858437,COc1ccc2nc(C)ccc2c1,12,0.0,10,10.1039/c2sc20776a
405,-0.32762375581731124,-0.23573017767425802,0.5697303790858981,Cc1ccc2cc(Cl)ccc2n1,0,0.0,3,10.1039/c2sc20776a
406,0.03609530688854524,-0.07350373511910285,-0.39017023442434745,Cc1ccc2cc(Cl)ccc2n1,2,0.0,3,10.1039/c2sc20776a
407,0.04064006528564603,-0.07781675760716664,-0.39016782330135485,Cc1ccc2cc(Cl)ccc2n1,3,100.0,3,10.1039/c2sc20776a
408,0.14888392118931115,0.061181231677470055,-0.3901714399858437,Cc1ccc2cc(Cl)ccc2n1,5,0.0,3,10.1039/c2sc20776a
409,0.053191200737160355,-0.05433728186379783,-0.39017023442434745,Cc1ccc2cc(Cl)ccc2n1,8,0.0,3,10.1039/c2sc20776a
410,0.032796066931575676,-0.09555060786085147,-0.3901569732478882,Cc1ccc2cc(Cl)ccc2n1,9,0.0,3,10.1039/c2sc20776a
411,-0.3279688105555401,-0.2364680316096059,0.5697556958773202,Cc1ccc2cc(Br)ccc2n1,0,0.0,3,10.1039/c2sc20776a
412,0.03596614201327245,-0.07353416208550898,-0.39017023442434745,Cc1ccc2cc(Br)ccc2n1,2,0.0,3,10.1039/c2sc20776a
413,0.040651136560669425,-0.07763926696979771,-0.39017023442434745,Cc1ccc2cc(Br)ccc2n1,3,100.0,3,10.1039/c2sc20776a
414,0.15846980014706144,0.07891508193115489,-0.39017023442434745,Cc1ccc2cc(Br)ccc2n1,5,0.0,3,10.1039/c2sc20776a
415,0.06284166213254698,-0.03632198217085656,-0.3901714399858437,Cc1ccc2cc(Br)ccc2n1,8,0.0,3,10.1039/c2sc20776a
416,0.03335516632025677,-0.0954339711562948,-0.3901714399858437,Cc1ccc2cc(Br)ccc2n1,9,0.0,3,10.1039/c2sc20776a
417,-0.36765379587687463,-0.17707712876544515,0.556652447974093,COc1ccc2nc(C#N)ccc2c1,0,0.0,11,10.1039/c2sc20776a
418,0.10608237194889289,0.05106426534744398,-0.39016782330135485,COc1ccc2nc(C#N)ccc2c1,3,0.0,11,10.1039/c2sc20776a
419,0.03911407454492243,-0.0944298812648937,-0.3901714399858437,COc1ccc2nc(C#N)ccc2c1,4,0.0,11,10.1039/c2sc20776a
420,0.035750252150316325,-0.06678698228495768,-0.39016782330135485,COc1ccc2nc(C#N)ccc2c1,10,0.0,11,10.1039/c2sc20776a
421,0.04013447705957798,-0.07743134936602282,-0.39016541217836226,COc1ccc2nc(C#N)ccc2c1,11,100.0,11,10.1039/c2sc20776a
422,0.12549031706489222,0.017987617283486423,-0.39016782330135485,COc1ccc2nc(C#N)ccc2c1,13,0.0,11,10.1039/c2sc20776a
423,-0.3276772669799243,-0.23569975070785204,0.5697520791928313,Cc1ccc2ccc(Br)cc2n1,0,0.0,3,10.1039/c2sc20776a
424,0.03596614201327245,-0.07366601227326872,-0.39016902886285115,Cc1ccc2ccc(Br)cc2n1,2,0.0,3,10.1039/c2sc20776a
425,0.0399425749591726,-0.07759616210072244,-0.39017023442434745,Cc1ccc2ccc(Br)cc2n1,3,65.0,3,10.1039/c2sc20776a
426,0.04468108066918272,-0.07704847670541277,-0.39017023442434745,Cc1ccc2ccc(Br)cc2n1,5,35.0,3,10.1039/c2sc20776a
427,0.06280844830747678,-0.03562976868511802,-0.3901714399858437,Cc1ccc2ccc(Br)cc2n1,6,0.0,3,10.1039/c2sc20776a
428,0.1453927791319361,0.059173051894667844,-0.39017023442434745,Cc1ccc2ccc(Br)cc2n1,9,0.0,3,10.1039/c2sc20776a
429,-0.32788208556785686,-0.23562621887237065,0.5697339957703869,Cc1ccc2ccc(C(F)(F)F)cc2n1,0,0.0,3,10.1039/c2sc20776a
430,0.035567576112430395,-0.0726340309959954,-0.38982785495939976,Cc1ccc2ccc(C(F)(F)F)cc2n1,2,0.0,3,10.1039/c2sc20776a
431,0.04029685575992106,-0.07802213963040776,-0.3898362938898738,Cc1ccc2ccc(C(F)(F)F)cc2n1,3,60.0,3,10.1039/c2sc20776a
432,0.04891399815312479,-0.07704847670541277,-0.3883618921799054,Cc1ccc2ccc(C(F)(F)F)cc2n1,5,40.0,3,10.1039/c2sc20776a
433,0.11327316507658351,0.043726295282507745,-0.38867654373043825,Cc1ccc2ccc(C(F)(F)F)cc2n1,6,0.0,3,10.1039/c2sc20776a
434,0.19954054005882335,0.14827335185384502,-0.3885354930353718,Cc1ccc2ccc(C(F)(F)F)cc2n1,12,0.0,3,10.1039/c2sc20776a
435,-0.3277529206925841,-0.23592034621429622,0.5696701010110833,Cc1ccc2ccc(C#N)cc2n1,0,0.0,3,10.1039/c2sc20776a
436,0.035859119688046365,-0.07298901227073308,-0.3901714399858437,Cc1ccc2ccc(C#N)cc2n1,2,0.0,3,10.1039/c2sc20776a
437,0.040499829135349844,-0.07780154412396358,-0.39016902886285115,Cc1ccc2ccc(C#N)cc2n1,3,100.0,3,10.1039/c2sc20776a
438,0.0443913823060707,-0.07722596734278168,-0.39016902886285115,Cc1ccc2ccc(C#N)cc2n1,5,0.0,3,10.1039/c2sc20776a
439,0.04676617079858751,-0.06129237926812403,-0.39017023442434745,Cc1ccc2ccc(C#N)cc2n1,6,0.0,3,10.1039/c2sc20776a
440,0.13027310787499594,0.034141800864588276,-0.39017023442434745,Cc1ccc2ccc(C#N)cc2n1,10,0.0,3,10.1039/c2sc20776a
441,-0.3671685049883495,-0.1758803347534722,0.5567947042306558,COc1ccc2ccc(C)nc2c1,0,0.0,6,10.1039/c2sc20776a
442,0.029733014175104884,-0.09707195618115612,-0.39017023442434745,COc1ccc2ccc(C)nc2c1,3,0.0,6,10.1039/c2sc20776a
443,0.04362746432945698,-0.07722596734278168,-0.3901714399858437,COc1ccc2ccc(C)nc2c1,4,0.0,6,10.1039/c2sc20776a
444,0.040328224372487315,-0.07743134936602282,-0.39017023442434745,COc1ccc2ccc(C)nc2c1,6,100.0,6,10.1039/c2sc20776a
445,0.03582590586297617,-0.07344541676682452,-0.39017023442434745,COc1ccc2ccc(C)nc2c1,7,0.0,6,10.1039/c2sc20776a
446,-0.3275591733796748,-0.23620179565355254,0.5697906571607128,COc1ccc2ccc(C)nc2c1,9,0.0,6,10.1039/c2sc20776a
447,0.18869807138591865,0.1486714379976581,-0.3901714399858437,COc1ccc2ccc(C)nc2c1,12,0.0,6,10.1039/c2sc20776a
448,-0.31207415004696265,-0.2255244660255475,0.5750589608995207,Cc1ccc2ccc(C)nc2c1,0,0.0,5,10.1039/c2sc20776a
449,0.04565904329624862,-0.07109746919248769,-0.3892009629813265,Cc1ccc2ccc(C)nc2c1,2,0.0,5,10.1039/c2sc20776a
450,0.045358273658113304,-0.07597085497853028,-0.38716476961408475,Cc1ccc2ccc(C)nc2c1,3,0.0,5,10.1039/c2sc20776a
451,0.040210130772237826,-0.07799424824453555,-0.3896783653338592,Cc1ccc2ccc(C)nc2c1,5,100.0,5,10.1039/c2sc20776a
452,0.035578647387453796,-0.0735645890519151,-0.38962290950502965,Cc1ccc2ccc(C)nc2c1,6,0.0,5,10.1039/c2sc20776a
453,-0.32802232171815315,-0.2359507731807022,0.5698497296740311,Cc1ccc2ccc(C)nc2c1,8,0.0,5,10.1039/c2sc20776a
454,0.1297453770988811,0.026923003084742617,-0.3889164504682009,Cc1ccc2ccc(C)nc2c1,11,0.0,5,10.1039/c2sc20776a
455,-0.3276126845422878,-0.23608262336846195,0.5697303790858981,Cc1ccc2ccc(Cl)cc2n1,0,0.0,3,10.1039/c2sc20776a
456,0.03610637816356864,-0.07374207968928388,-0.3901714399858437,Cc1ccc2ccc(Cl)cc2n1,2,0.0,3,10.1039/c2sc20776a
457,0.04094083492378145,-0.07725639430918767,-0.39017023442434745,Cc1ccc2ccc(Cl)cc2n1,3,84.72222222222223,3,10.1039/c2sc20776a
458,0.04460542695652288,-0.0768557725848408,-0.39017023442434745,Cc1ccc2ccc(Cl)cc2n1,5,15.277777777777779,3,10.1039/c2sc20776a
459,0.05344953048770603,-0.053510682609765645,-0.3901714399858437,Cc1ccc2ccc(Cl)cc2n1,6,0.0,3,10.1039/c2sc20776a
460,0.13543047682339088,0.04108422036624532,-0.3901714399858437,Cc1ccc2ccc(Cl)cc2n1,9,0.0,3,10.1039/c2sc20776a
461,-0.3749165522922172,-0.1990631475743815,0.5456938939727742,COC(=O)c1ccccc1C,0,0.0,7,10.1039/c2sc20776a
462,0.10666361388762088,0.056323059374630384,-0.380477519994138,COC(=O)c1ccccc1C,5,0.0,7,10.1039/c2sc20776a
463,-0.046832233461639144,-0.18855063068107625,-0.38470301303865095,COC(=O)c1ccccc1C,6,27.0,7,10.1039/c2sc20776a
464,-0.051548596621602466,-0.18871290783524208,-0.38785796747445417,COC(=O)c1ccccc1C,7,73.0,7,10.1039/c2sc20776a
465,0.05026838413098585,-0.06334619950053529,-0.3886934215913864,COC(=O)c1ccccc1C,8,0.0,7,10.1039/c2sc20776a
466,-0.18758319804647552,-0.02746266378561568,0.5811578965092755,COC(=O)c1ccccc1C,10,0.0,7,10.1039/c2sc20776a
467,0.006629108413797982,0.017825340129320567,0.5764586177967188,O=C1CCCc2ccccc21,2,0.0,7,10.1039/c2sc20776a
468,-0.03780545389257006,0.030642699727887537,0.558137699737528,O=C1CCCc2ccccc21,3,0.0,7,10.1039/c2sc20776a
469,0.03560078993750059,0.04279573722658803,0.5571334670111147,O=C1CCCc2ccccc21,4,0.0,7,10.1039/c2sc20776a
470,0.051106110607755564,-0.06626972385605413,-0.38770727228741736,O=C1CCCc2ccccc21,6,0.0,7,10.1039/c2sc20776a
471,-0.05133455197115029,-0.18859373555015152,-0.388114752073165,O=C1CCCc2ccccc21,7,80.0,7,10.1039/c2sc20776a
472,-0.04884166987838409,-0.18882954453979878,-0.3849477420223988,O=C1CCCc2ccccc21,8,20.0,7,10.1039/c2sc20776a
473,0.09349986788481242,0.024927501204609695,-0.38538294972256115,O=C1CCCc2ccccc21,9,0.0,7,10.1039/c2sc20776a
474,-0.1334335919070845,0.001628051679143586,0.5997271602367029,CC(C)(C)C(=O)NC1CC1,0,0.0,8,10.1002/anie.201409186
475,0.08364643311399701,0.10651234046148171,0.1661047734419413,CC(C)(C)C(=O)NC1CC1,7,0.0,8,10.1002/anie.201409186
476,-0.18749647305879238,-0.08143503102895795,0.14752707078403987,CC(C)(C)C(=O)NC1CC1,8,100.0,8,10.1002/anie.201409186
477,-0.10833132100405596,0.05958635152168401,0.599150901841474,CC(C)(C)OC(=O)NC=Cc1ccccc1,0,0.0,9,10.1021/ja303443m
478,0.03086228422749047,0.014769965586042122,-0.3798904115454425,CC(C)(C)OC(=O)NC=Cc1ccccc1,8,0.0,9,10.1021/ja303443m
479,0.15597691805429523,0.2507082698404927,-0.36670277433747467,CC(C)(C)OC(=O)NC=Cc1ccccc1,9,100.0,9,10.1021/ja303443m
480,0.0952509745510117,0.030201508714999162,-0.37612303186952145,CC(C)(C)OC(=O)NC=Cc1ccccc1,11,0.0,9,10.1021/ja303443m
481,-0.0482714992146796,-0.188284394725023,-0.38287779293326074,CC(C)(C)OC(=O)NC=Cc1ccccc1,12,0.0,9,10.1021/ja303443m
482,-0.05556931466759621,-0.1888599715062049,-0.3831189052325197,CC(C)(C)OC(=O)NC=Cc1ccccc1,13,0.0,9,10.1021/ja303443m
483,-0.2516508213943184,-0.023519836055492793,0.5647200655072973,COc1c(C)cccc1C,0,0.0,6,10.1021/ja400295v
484,-0.21363021775149987,-0.06609223321868522,0.5800246687027585,COc1c(C)cccc1C,4,0.0,6,10.1021/ja400295v
485,0.05148253395855083,-0.06645989239609221,-0.38290069860169035,COc1c(C)cccc1C,5,0.0,6,10.1021/ja400295v
486,-0.04805745456422742,-0.18806379921857883,-0.37901637946062877,COc1c(C)cccc1C,6,100.0,6,10.1021/ja400295v
487,-0.3670614826631234,-0.16474660062937574,0.5571973617704182,COc1cccc(OC)c1,0,0.0,4,10.1021/ja400295v
488,0.02800220484644856,-0.09558103482725759,-0.39016902886285115,COc1cccc(OC)c1,3,0.0,4,10.1021/ja400295v
489,-0.051947162522444426,-0.18952429360607123,-0.39016902886285115,COc1cccc(OC)c1,4,100.0,4,10.1021/ja400295v
490,0.2607074893505385,0.3031745022467331,-0.39017023442434745,COc1cccc(OC)c1,9,0.0,4,10.1021/ja400295v
491,-0.35272602672033976,-0.1697822635695843,0.5579038208072469,COc1cccc(OC)c1OC,0,0.0,4,10.1021/ja400295v
492,0.11127295472235811,0.05533164738589857,-0.3878712286509134,COc1cccc(OC)c1OC,3,0.0,4,10.1021/ja400295v
493,-0.03562441271296258,-0.18686700520660574,-0.3880195127149577,COc1cccc(OC)c1OC,4,100.0,4,10.1021/ja400295v
494,-0.275323052606826,-0.04688013951377101,0.5639352449732093,COc1cccc(OC)c1OC,11,0.0,4,10.1021/ja400295v
495,-0.22217355164454772,-0.039291146975984605,0.5930953664455858,CC(C)c1cccc(C(C)C)c1,0,0.0,5,10.1021/ja400295v
496,0.19672474577787494,0.1744101159966793,0.5510068034869449,CC(C)c1cccc(C(C)C)c1,1,0.0,5,10.1021/ja400295v
497,0.16000686216280843,0.13076009710660436,-0.39016902886285115,CC(C)c1cccc(C(C)C)c1,4,0.0,5,10.1021/ja400295v
498,-0.023674816537719096,-0.18736905015230637,-0.39016902886285115,CC(C)c1cccc(C(C)C)c1,5,100.0,5,10.1021/ja400295v
499,0.22310759415860876,0.13338949412019763,-0.39016661773985856,CC(C)c1cccc(C(C)C)c1,11,0.0,5,10.1021/ja400295v
500,-0.31196712772173657,-0.22497931621077175,0.5748937989745282,Cc1cccc(Br)c1,0,0.0,3,10.1021/ja400295v
501,0.044830542881998454,-0.06848328566209748,-0.3893142857619782,Cc1cccc(Br)c1,2,0.0,3,10.1021/ja400295v
502,-0.049002203366223226,-0.1880333722521727,-0.38740708747484,Cc1cccc(Br)c1,3,100.0,3,10.1021/ja400295v
503,0.06106841291630101,-0.03529000089358325,-0.38610869774333056,Cc1cccc(Br)c1,4,0.0,3,10.1021/ja400295v
504,0.16074863758937544,0.08749548645767326,-0.38952405346233343,Cc1cccc(Br)c1,7,0.0,3,10.1021/ja400295v
505,-0.311688500633648,-0.22292549597836034,0.5754302738403794,Cc1cccc(N(C)C)c1,0,0.0,3,10.1021/ja400295v
506,0.041952011375917544,-0.07081601975323125,-0.3816999593513808,Cc1cccc(N(C)C)c1,2,0.0,3,10.1021/ja400295v
507,-0.04109362257451633,-0.18770881794384098,-0.3877518780627803,Cc1cccc(N(C)C)c1,3,100.0,3,10.1021/ja400295v
508,0.12002110720333858,0.07225411186875427,-0.3897820436225405,Cc1cccc(N(C)C)c1,4,0.0,3,10.1021/ja400295v
509,-0.2473736188102828,-0.09755878764365368,0.5939091204555846,Cc1cccc(N(C)C)c1,7,0.0,3,10.1021/ja400295v
510,0.21903336495000197,0.20160928838319317,-0.38644143271630793,Cc1cccc(N(C)C)c1,9,0.0,3,10.1021/ja400295v
511,-0.3765403392956475,-0.20423319628288358,0.5453503089463301,COC(=O)c1ccc(C#N)cc1,0,0.0,5,10.1021/ja0428309
512,0.1019675480652004,0.04478870352618718,-0.3901714399858437,COC(=O)c1ccc(C#N)cc1,5,100.0,5,10.1021/ja0428309
513,0.05336280550002289,-0.06014122570576013,-0.39017023442434745,COC(=O)c1ccc(C#N)cc1,6,0.0,5,10.1021/ja0428309
514,0.05011892191817012,-0.060052480387075675,-0.39016902886285115,N#Cc1ccc(I)cc1,3,100.0,3,10.1021/ja0428309
515,0.0833235209258149,-0.0035115700629523784,-0.39017023442434745,N#Cc1ccc(I)cc1,4,0.0,3,10.1021/ja0428309
516,-0.3534567308718834,-0.2460804174133976,0.5521966926837878,CC(=O)Nc1ccc(C#N)cc1,0,0.0,5,10.1021/ja0428309
517,0.031087400152966047,-0.09124012095332161,-0.3898387050128664,CC(=O)Nc1ccc(C#N)cc1,5,100.0,5,10.1021/ja0428309
518,0.047904666913492544,-0.059831884880631486,-0.39015938437088077,CC(=O)Nc1ccc(C#N)cc1,6,0.0,5,10.1021/ja0428309
519,-0.2480175979741432,-0.09934637192001156,0.593469090509437,CN(C)c1ccc(C#N)cc1,0,0.0,4,10.1021/ja0428309
520,0.12275017649660375,0.07271305194537948,-0.3863678934650339,CN(C)c1ccc(C#N)cc1,4,100.0,4,10.1021/ja0428309
521,0.056082648730768514,-0.06036182121220432,-0.3855878951769312,CN(C)c1ccc(C#N)cc1,5,0.0,4,10.1021/ja0428309
522,-0.2088382008788767,0.168606172154717,0.5479386494788748,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,0,0.0,17,
523,0.30999865096716606,0.47648650289584193,0.6098285600141563,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,3,0.0,17,
524,0.5937683463041296,0.6717008481962702,0.5841284000361456,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,4,0.0,17,
525,0.3034001710532267,0.38562904562671285,-0.38768677774198035,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,6,0.0,17,
526,-0.004244728871673067,-0.176633402172023,-0.3870972581702922,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,7,0.0,17,
527,-0.05093598607030833,-0.18881686663712963,-0.38698634651263314,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,8,0.0,17,
528,0.08809524046089512,0.015639669709149585,-0.3681795871704357,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,15,0.0,17,
529,-0.049055714528836274,-0.18800294528576658,-0.38184944897692136,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,16,0.0,17,
530,-0.05458028076550691,-0.18921495278094258,-0.3749548427796119,CC(=O)CC(c1ccccc1)c1c(O)c2ccccc2oc1=O,17,100.0,17,
