,gas_charge_C,gas_charge_H_max,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,DOI
69,-0.09841740005100567,0.1696945575037448,Fc1cccc(-c2ccc3ccccc3c2)c1,15,0.0,2,10.1021/jacs.6b13346
70,0.08341846148147194,0.20888504899105603,Fc1cccc(-c2ccc3ccccc3c2)c1,16,0.0,2,10.1021/jacs.6b13346
71,0.7255810441341363,0.22430425875655557,COC(=O)C(C)c1cccc(F)c1,0,0.0,9,10.1021/jacs.6b13346
72,0.7159868525096064,-0.09789297863502804,COC(=O)C(C)c1cccc(F)c1,4,0.0,9,10.1021/jacs.6b13346
73,-0.1065854280556731,-0.4621718093449542,COC(=O)C(C)c1cccc(F)c1,5,0.0,9,10.1021/jacs.6b13346
74,-0.17283721076019792,0.15379349743307355,COC(=O)C(C)c1cccc(F)c1,7,0.0,9,10.1021/jacs.6b13346
75,-0.17983837762134147,0.15042054529687038,COC(=O)C(C)c1cccc(F)c1,8,0.0,9,10.1021/jacs.6b13346
76,0.03253035050001208,0.1982843422772752,COC(=O)C(C)c1cccc(F)c1,9,100.0,9,10.1021/jacs.6b13346
77,0.0587847262293003,0.20342407886577504,COC(=O)C(C)c1cccc(F)c1,12,0.0,9,10.1021/jacs.6b13346
78,0.705485102217891,0.22237685753586822,COc1cccc(F)c1,0,0.0,5,10.1021/jacs.6b13346
79,0.07486147976229654,0.21161553405369662,COc1cccc(F)c1,3,0.0,5,10.1021/jacs.6b13346
80,-0.15792731837072563,0.15250856328594842,COc1cccc(F)c1,4,0.0,5,10.1021/jacs.6b13346
81,0.034150990977128634,0.1982843422772752,COc1cccc(F)c1,5,100.0,5,10.1021/jacs.6b13346
82,0.30589998618003283,0.26172796579157004,COc1cccc(F)c1,8,0.0,5,10.1021/jacs.6b13346
83,0.00517393924628462,-0.4257118029202835,CCOC(=O)c1ncccc1C,0,0.0,8,10.1021/jacs.7b04490
84,0.7791918311171518,0.27907457677775693,CCOC(=O)c1ncccc1C,1,0.0,8,10.1021/jacs.7b04490
85,0.38323694974803485,0.4978346153257815,CCOC(=O)c1ncccc1C,7,0.0,8,10.1021/jacs.7b04490
86,-0.07896971432560698,0.1749949108606352,CCOC(=O)c1ncccc1C,8,100.0,8,10.1021/jacs.7b04490
87,-0.1559177241791011,0.15539966511697959,CCOC(=O)c1ncccc1C,9,0.0,8,10.1021/jacs.7b04490
88,-0.039101958588539716,-0.40097682058812806,CCOC(=O)c1ncccc1C,11,0.0,8,10.1021/jacs.7b04490
89,0.00517393924628462,-0.4257118029202835,CCOC(=O)c1ccc2c(ccn2C)c1,0,0.0,11,10.1021/jacs.7b04490
90,0.7788028774026439,0.27907457677775693,CCOC(=O)c1ccc2c(ccn2C)c1,1,0.0,11,10.1021/jacs.7b04490
91,-0.09238861747613208,0.16439420414685438,CCOC(=O)c1ccc2c(ccn2C)c1,6,0.0,11,10.1021/jacs.7b04490
92,-0.036508933825153196,0.18479253373246302,CCOC(=O)c1ccc2c(ccn2C)c1,7,0.0,11,10.1021/jacs.7b04490
93,-0.033915909061766725,0.18495315050085379,CCOC(=O)c1ccc2c(ccn2C)c1,10,0.0,11,10.1021/jacs.7b04490
94,0.23141534985175588,0.4623383095114544,CCOC(=O)c1ccc2c(ccn2C)c1,11,100.0,11,10.1021/jacs.7b04490
95,0.2756912476865802,-0.11186663748501201,CCOC(=O)c1ccc2c(ccn2C)c1,13,0.0,11,10.1021/jacs.7b04490
96,-0.04500108992524399,0.17451306055546353,CCOC(=O)c1ccc2c(ccn2C)c1,14,0.0,11,10.1021/jacs.7b04490
97,0.00517393924628462,-0.4257118029202835,CCOC(=O)c1cccnc1C(=O)OCC,0,0.0,7,10.1021/jacs.7b04490
98,0.7788028774026439,0.27907457677775693,CCOC(=O)c1cccnc1C(=O)OCC,1,0.0,7,10.1021/jacs.7b04490
99,-0.08000692423096158,0.16535790475719817,CCOC(=O)c1cccnc1C(=O)OCC,6,0.0,7,10.1021/jacs.7b04490
100,-0.07508017718052727,0.17515552762902598,CCOC(=O)c1cccnc1C(=O)OCC,7,100.0,7,10.1021/jacs.7b04490
101,0.3834962522243735,0.4978346153257815,CCOC(=O)c1cccnc1C(=O)OCC,8,0.0,7,10.1021/jacs.7b04490
102,0.7791918311171518,0.27907457677775693,CCOC(=O)c1cccnc1C(=O)OCC,14,0.0,7,10.1021/jacs.7b04490
103,0.00517393924628462,-0.4257118029202835,CCOC(=O)c1cccnc1C(=O)OCC,15,0.0,7,10.1021/jacs.7b04490
104,0.00517393924628462,-0.4257118029202835,CCOC(=O)c1cccc2cc[nH]c12,0,0.0,11,10.1021/jacs.7b04490
105,0.7788028774026439,0.27907457677775693,CCOC(=O)c1cccc2cc[nH]c12,1,0.0,11,10.1021/jacs.7b04490
106,-0.09199966376162412,0.16439420414685438,CCOC(=O)c1cccc2cc[nH]c12,6,0.0,11,10.1021/jacs.7b04490
107,-0.1902104766748874,0.1494568446865267,CCOC(=O)c1cccc2cc[nH]c12,7,0.0,11,10.1021/jacs.7b04490
108,-0.13919271445525822,0.16005755140030753,CCOC(=O)c1cccc2cc[nH]c12,8,0.0,11,10.1021/jacs.7b04490
109,-0.03527724706254464,0.18495315050085379,CCOC(=O)c1cccc2cc[nH]c12,10,0.0,11,10.1021/jacs.7b04490
110,0.21410690955615108,0.45864412383847025,CCOC(=O)c1cccc2cc[nH]c12,11,100.0,11,10.1021/jacs.7b04490
111,-0.22080816888284796,-0.4814458215518286,CCCCCCN(CCCCCC)C(=O)c1ccccc1,0,0.0,18,10.1038/nchem.2322
112,-0.16110377370587406,-0.42796043767775216,CCCCCCN(CCCCCC)C(=O)c1ccccc1,1,0.0,18,10.1038/nchem.2322
113,-0.14379533341026923,-0.4236237849312054,CCCCCCN(CCCCCC)C(=O)c1ccccc1,2,0.0,18,10.1038/nchem.2322
114,-0.13167294264143742,-0.42233885078408046,CCCCCCN(CCCCCC)C(=O)c1ccccc1,3,0.0,18,10.1038/nchem.2322
115,-0.026655439724284576,-0.394230916315722,CCCCCCN(CCCCCC)C(=O)c1ccccc1,4,0.0,18,10.1038/nchem.2322
116,0.337729365150602,-0.058220636842544894,CCCCCCN(CCCCCC)C(=O)c1ccccc1,5,0.0,18,10.1038/nchem.2322
117,-0.11760578330006569,0.1619849526209951,CCCCCCN(CCCCCC)C(=O)c1ccccc1,16,0.0,18,10.1038/nchem.2322
118,-0.19546135182074506,0.1489749943813548,CCCCCCN(CCCCCC)C(=O)c1ccccc1,17,48.888888888888886,18,10.1038/nchem.2322
119,-0.20032327325209473,0.14865376084457357,CCCCCCN(CCCCCC)C(=O)c1ccccc1,18,51.111111111111114,18,10.1038/nchem.2322
120,-0.22080816888284796,-0.4814458215518286,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC,0,0.0,18,10.1038/nchem.2322
121,-0.16110377370587406,-0.42796043767775216,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC,1,0.0,18,10.1038/nchem.2322
122,-0.14379533341026923,-0.4236237849312054,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC,2,0.0,18,10.1038/nchem.2322
123,-0.13167294264143742,-0.42233885078408046,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC,3,0.0,18,10.1038/nchem.2322
124,-0.026655439724284576,-0.394230916315722,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC,4,0.0,18,10.1038/nchem.2322
125,0.337729365150602,-0.058220636842544894,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC,5,0.0,18,10.1038/nchem.2322
126,-0.09310169928606336,0.16439420414685438,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC,16,0.0,18,10.1038/nchem.2322
