,C_spX,Buried_Volume_C_MMFF,Bmin_cc1_min,V_occ_avg,Local_Electrophilicity_C,L_ch1_avg,Buried_Volume_H_max,gas_charge_H_max,Bmax_2.0_avg,Bmax_2.0_min,Buried_Volume_H_max_MFF,gas_charge_C,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,DOI
85,0.40476190476190477,-0.06753920818038259,-0.10989515012507169,-0.2667298123180312,-0.05956308796116661,-0.16955307746175394,-0.19492613751879706,0.4978346153257815,-0.327844874963041,-0.25094782364711615,-0.2105366494900125,0.3832369497480349,CCOC(=O)c1ncccc1C,7,0.0,8,10.1021/jacs.7b04490
86,0.40476190476190477,-0.06527144201309189,-0.10989515012507169,-0.26677213502819835,0.427670416715668,-0.16955307746175394,-0.18095508439984415,0.1749949108606352,-0.327844874963041,-0.25094782364711615,-0.1938525295773379,-0.07896971432560691,CCOC(=O)c1ncccc1C,8,100.0,8,10.1021/jacs.7b04490
87,0.40476190476190477,0.04347800211664122,-0.10989515012507169,-0.26680798485328117,0.13045966420871613,-0.16220013628528332,-0.07381884161900207,0.1553996651169795,-0.14000001482698482,-0.06310296351105994,-0.0658995290981132,-0.15591772417910113,CCOC(=O)c1ncccc1C,9,0.0,8,10.1021/jacs.7b04490
88,-0.5952380952380952,-0.18664767530699916,-0.016720067847856575,-0.26672333943294685,-0.40590167395594207,0.048584128420598977,-0.04612154280280556,-0.400976820588128,0.11141958340415713,0.07813186136302726,-0.042835888562294394,-0.03910195858853971,CCOC(=O)c1ncccc1C,11,0.0,8,10.1021/jacs.7b04490
89,-0.5952380952380952,-0.3269797766534508,0.01951781785499983,-0.13750911780733654,-0.2608776577766212,0.09515280489118728,-0.23544070143162857,-0.4257118029202835,0.20580958653997644,-0.25064304120258496,-0.0886259374229312,0.005173939246284601,CCOC(=O)c1ccc2c(ccn2C)c1,0,0.0,11,10.1021/jacs.7b04490
90,-0.5952380952380952,-0.09541483347676978,-0.08454013076037908,-0.13747725129615185,-0.2968597931098984,-0.12911190099116573,-0.022345420254339065,0.2790745767777569,-0.021229416013476388,-0.25064304120258496,0.017472894435116706,0.7788028774026441,CCOC(=O)c1ccc2c(ccn2C)c1,1,0.0,11,10.1021/jacs.7b04490
91,0.40476190476190477,0.09795974650673381,-0.07935712077801639,-0.13739758501819035,-0.04481631118523332,-0.059258959814695124,0.06050592629291824,0.1643942041468543,0.07860091375952853,0.15549796507545335,0.030171081748593103,-0.09238861747613202,CCOC(=O)c1ccc2c(ccn2C)c1,6,0.0,11,10.1021/jacs.7b04490
92,0.40476190476190477,0.07621022672328802,-0.07935712077801639,-0.13754048640428396,0.10711762325481035,-0.08131778334410682,-0.012674462716718566,0.184792533732463,-0.007893464164302885,0.06900358715162176,0.0015393063604592025,-0.036508933825153106,CCOC(=O)c1ccc2c(ccn2C)c1,7,0.0,11,10.1021/jacs.7b04490
93,0.40476190476190477,-0.03064787458994968,-0.10989515012507169,-0.13752455314869155,0.07383204138913246,-0.16955307746175394,-0.14137078868950875,0.1849531505008537,-0.3287664218819384,-0.25186937056601366,-0.145062888945167,-0.033915909061766704,CCOC(=O)c1ccc2c(ccn2C)c1,10,0.0,11,10.1021/jacs.7b04490
94,0.40476190476190477,-0.026317160843300984,-0.10989515012507169,-0.13746530135445764,0.10610641570446064,-0.16955307746175394,-0.11037816910108326,0.4623383095114544,-0.1396099572942987,-0.06271290597837384,-0.1174656304148402,0.23141534985175585,CCOC(=O)c1ccc2c(ccn2C)c1,11,100.0,11,10.1021/jacs.7b04490
95,-0.5952380952380952,-0.2920554395921731,-0.016857348063141077,-0.13750264492225225,-0.38744713616205984,-0.13033734216763632,-0.15493311985221625,-0.11186663748501201,0.2592185901813668,-0.03525536753258835,-0.15061581031427898,0.27569124768658027,CCOC(=O)c1ccc2c(ccn2C)c1,13,0.0,11,10.1021/jacs.7b04490
96,0.40476190476190477,0.17593289128395223,-0.06047336348216388,-0.13749816369411685,0.3702843882333221,0.11721162842059889,0.07119230244058602,0.1745130605554635,0.17092607583019334,0.24782312714611815,0.1388232432042192,-0.04500108992524391,CCOC(=O)c1ccc2c(ccn2C)c1,14,0.0,11,10.1021/jacs.7b04490
97,-0.5952380952380952,-0.2776129613241634,0.02198567973837533,-0.09617111470234334,-0.2794164628663659,0.15152530489118718,-0.23671795754489566,-0.4257118029202835,0.07601610264464884,-0.25064304120258496,0.17748070402316102,0.005173939246284601,CCOC(=O)c1cccnc1C(=O)OCC,0,0.0,7,10.1021/jacs.7b04490
98,-0.5952380952380952,-0.08235810979918749,0.0014127393961748263,-0.09614987168932485,-0.3156514000872305,0.10985868724412838,-0.0005618172425691651,0.2790745767777569,-0.06151837536941749,-0.25064304120258496,0.03646185705305301,0.7788028774026441,CCOC(=O)c1cccnc1C(=O)OCC,1,0.0,7,10.1021/jacs.7b04490
99,0.40476190476190477,0.09902258890897911,0.012362427560983727,-0.09616729868762905,0.17562693479100314,0.15397633430295188,0.029526079265625435,0.1653579047571981,0.16555318530868735,0.24245023662461215,0.0423393327304966,-0.08000692423096151,CCOC(=O)c1cccnc1C(=O)OCC,6,0.0,7,10.1021/jacs.7b04490
100,0.40476190476190477,-0.06038347409026608,-0.11208481501588399,-0.09611850309237754,0.10610641570446064,-0.16955307746175394,-0.18026110857830224,0.1751555276290259,-0.327844874963041,-0.25094782364711615,-0.19302339474277178,-0.07508017718052722,CCOC(=O)c1cccnc1C(=O)OCC,7,100.0,7,10.1021/jacs.7b04490
101,0.40476190476190477,-0.07535183792188678,-0.11208481501588399,-0.09614887586085034,0.40382277198658745,-0.16955307746175394,-0.19932841358919096,0.4978346153257815,-0.32593402502799723,-0.24903697371207234,-0.2153517169237769,0.3834962522243736,CCOC(=O)c1cccnc1C(=O)OCC,8,0.0,7,10.1021/jacs.7b04490
102,-0.5952380952380952,-0.02985258800076958,0.006170726195454827,-0.09612746554864825,-0.2635742112442205,-0.11072954804998922,0.036853271835400936,0.2790745767777569,-0.0757084380218088,-0.24903697371207234,0.023910733410539405,0.7791918311171521,CCOC(=O)c1cccnc1C(=O)OCC,14,0.0,7,10.1021/jacs.7b04490
103,-0.5952380952380952,-0.20736572130076608,0.006170726195454827,-0.09618854170064754,-0.24402419860412608,0.12701559900883427,0.06987885740410973,-0.4257118029202835,0.08785318082894533,-0.25064304120258496,0.12703786488292562,0.005173939246284601,CCOC(=O)c1cccnc1C(=O)OCC,15,0.0,7,10.1021/jacs.7b04490
104,-0.5952380952380952,-0.3246695705985704,0.01852003615781633,-0.20103866055277583,-0.2785737899077412,0.11966265783236359,-0.08946310024633487,-0.4257118029202835,0.09799435669721533,-0.25064304120258496,-0.0888769598957814,0.005173939246284601,CCOC(=O)c1cccc2cc[nH]c12,0,0.0,11,10.1021/jacs.7b04490
105,-0.5952380952380952,-0.07727454935094849,-0.10241701495406239,-0.20095832906139335,-0.3222242491645036,-0.06661190099116561,0.0050538521354283345,0.2790745767777569,-0.024962720975110587,-0.25064304120258496,0.019377115416031404,0.7788028774026441,CCOC(=O)c1cccc2cc[nH]c12,1,0.0,11,10.1021/jacs.7b04490
106,0.40476190476190477,0.09304779082135742,-0.10155105862917199,-0.20094339163427555,0.23781619913751031,0.11721162842059889,0.026537299960580435,0.1643942041468543,0.09547546178556233,0.17237251310148705,0.027232343909871302,-0.09199966376162412,CCOC(=O)c1cccc2cc[nH]c12,6,0.0,11,10.1021/jacs.7b04490
107,0.40476190476190477,-0.04701490949952498,-0.10994788027398888,-0.20097724980240925,-0.003862405396070128,-0.16955307746175394,-0.17223994018698505,0.1494568446865267,-0.327844874963041,-0.25094782364711615,-0.1873994771187122,-0.19021047667488747,CCOC(=O)c1cccc2cc[nH]c12,7,0.0,11,10.1021/jacs.7b04490
108,0.40476190476190477,0.021233965382150617,-0.10994788027398888,-0.20098671017291714,0.3981768631638015,-0.16955307746175394,-0.10995667458370507,0.1600575514003075,-0.1193068067557697,-0.04240975543984485,-0.1063166828075407,-0.13919271445525822,CCOC(=O)c1cccc2cc[nH]c12,8,0.0,11,10.1021/jacs.7b04490
109,0.40476190476190477,-0.037999201205479276,-0.12294131627958929,-0.20098969765834065,0.04197900355311657,-0.16955307746175394,-0.14210095343425966,0.1849531505008537,-0.3287664218819384,-0.25186937056601366,-0.14509331591157298,-0.035277247062544606,CCOC(=O)c1cccc2cc[nH]c12,10,0.0,11,10.1021/jacs.7b04490
110,0.40476190476190477,-0.12871538353461728,-0.12294131627958929,-0.20102704122613524,0.16871701653028015,-0.16955307746175394,-0.21934940316465235,0.4586441238384702,-0.3263325620722634,-0.24943551075633866,-0.2453577769612528,0.21410690955615105,CCOC(=O)c1cccc2cc[nH]c12,11,100.0,11,10.1021/jacs.7b04490
111,-0.5952380952380952,-0.3849009971508093,0.02760189516830783,0.30446345906813216,-0.20180628337702566,0.08289795195001079,-0.12815544543757207,-0.4814458215518286,0.14868151711677524,-0.24903697371207234,-0.2465672488758949,-0.22080816888284796,CCCCCCN(CCCCCC)C(=O)c1ccccc1,0,0.0,18,10.1038/nchem.2322
112,-0.5952380952380952,-0.10350609030636268,0.02760189516830783,0.3044395591847436,-0.19565477077906498,0.5289763343029521,-0.057714770790893065,-0.4279604376777521,0.389741952035724,0.29791056210986416,-0.042643184441722395,-0.16110377370587403,CCCCCCN(CCCCCC)C(=O)c1ccccc1,1,0.0,18,10.1038/nchem.2322
113,-0.5952380952380952,0.05153604512116382,0.39453690980546996,0.30448910364300796,-0.1855426952755679,0.20544692253824606,0.03735991676033014,-0.4236237849312054,0.19252043199527824,-0.04484385523569665,0.19404818723127892,-0.14379533341026923,CCCCCCN(CCCCCC)C(=O)c1ccccc1,2,0.0,18,10.1038/nchem.2322
114,-0.5952380952380952,0.027734649033383317,0.585066847802088,0.30443234141996034,-0.19388515756595298,0.4444175107735403,0.16014254692869376,-0.4223388507840804,0.19592015617116573,0.10585658441897926,0.1883355242885348,-0.13167294264143742,CCCCCCN(CCCCCC)C(=O)c1ccccc1,3,0.0,18,10.1038/nchem.2322
115,-0.5952380952380952,0.19415805518495272,0.059404993519127036,0.30441790190707974,-0.186806704713505,0.2532410401853049,0.17452445076408094,-0.394230916315722,0.21168172830461085,0.15549796507545335,0.4388179184850983,-0.026655439724284507,CCCCCCN(CCCCCC)C(=O)c1ccccc1,4,0.0,18,10.1038/nchem.2322
116,-0.5952380952380952,0.2821340969458021,0.059404993519127036,0.30447068081622924,-0.2787423244994661,0.4223586872441284,0.17488421123598455,-0.058220636842544804,0.15504219074197434,0.15313386124783385,0.5214955929520557,0.33772936515060203,CCCCCCN(CCCCCC)C(=O)c1ccccc1,5,0.0,18,10.1038/nchem.2322
117,0.40476190476190477,0.20578473917201412,-0.10315341875790629,0.30443657169932004,0.11588142202450784,0.5510351578323638,0.07232054534063863,0.1619849526209951,0.07860091375952853,0.15549796507545335,0.24871530354089352,-0.11760578330006563,CCCCCCN(CCCCCC)C(=O)c1ccccc1,16,0.0,18,10.1038/nchem.2322
118,0.40476190476190477,-0.018366140164004383,-0.10989515012507169,0.30441316973016885,0.10863443458033495,-0.16955307746175394,-0.17264866214323055,0.1489749943813548,-0.327844874963041,-0.25094782364711615,-0.1747139677079051,-0.19546135182074506,CCCCCCN(CCCCCC)C(=O)c1ccccc1,17,48.888888888888886,18,10.1038/nchem.2322
119,0.40476190476190477,-0.05159288172169598,-0.12294131627958929,0.30444951746948873,0.25500672749345527,-0.16955307746175394,-0.13077169170958075,0.1486537608445735,-0.3260334593005831,-0.24913640798465833,-0.186940537042087,-0.20032327325209476,CCCCCCN(CCCCCC)C(=O)c1ccccc1,18,51.11111111111112,18,10.1038/nchem.2322
120,-0.5952380952380952,-0.281201899644245,0.04832029799027993,0.39794884877066816,-0.20542977709911217,0.0020155990088341806,-0.22040313945809756,-0.4814458215518286,0.3425666693320077,-0.25064304120258496,-0.010377922148594098,-0.22080816888284796,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC,0,0.0,18,10.1038/nchem.2322
121,-0.5952380952380952,-0.08559276731852078,0.04565469804846504,0.39795059346215544,-0.1827618745121062,0.4517704519500108,0.04206021925715294,-0.4279604376777521,0.5576954779126335,0.6018660142758194,-0.048459806186353996,-0.16110377370587403,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC,1,0.0,18,10.1038/nchem.2322
122,-0.5952380952380952,-0.012315688363722882,0.04565469804846504,0.39796279036931137,-0.20045800664322608,0.11721162842059889,0.03707679165522254,-0.4236237849312054,0.4930843195153572,0.5624536444283227,0.0743231455843686,-0.14379533341026923,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC,2,0.0,18,10.1038/nchem.2322
123,-0.5952380952380952,0.15392504174996063,0.05216141659674933,0.39792494888727953,-0.19700304751286457,0.3488292754794225,0.03837746413056624,-0.4223388507840804,0.3643507745675461,0.39987628888400206,0.3105124723116695,-0.13167294264143742,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC,3,0.0,18,10.1038/nchem.2322
124,-0.5952380952380952,0.17624288698460702,0.6593386262627313,0.39799316313778427,-0.1809079940031317,0.22382927547942258,0.29007994009154164,-0.394230916315722,0.3046671723430343,0.36750863326096594,0.3104237269929851,-0.026655439724284507,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC,4,0.0,18,10.1038/nchem.2322
125,-0.5952380952380952,0.18196120053418682,0.6593386262627313,0.39788387295436256,-0.2776468496532539,0.367211628420599,0.17659360566757365,-0.058220636842544804,0.17392694298024544,0.19673918958092185,0.2672326481795354,0.33772936515060203,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC,5,0.0,18,10.1038/nchem.2322
126,0.40476190476190477,0.15015158217948904,-0.08767030149696478,0.39789855943270486,0.14503790639292444,0.2716233931264815,0.08545073818502423,0.1643942041468543,0.09724144006521343,0.17413849138113816,0.1292691757527059,-0.09310169928606331,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC,16,0.0,18,10.1038/nchem.2322
127,0.40476190476190477,-0.03837562455627448,-0.10597311801422939,0.39798121319609014,0.018131358824035968,-0.07396484216763631,-0.17271039618870515,0.1491356111497454,-0.327844874963041,-0.25094782364711615,-0.1894964022201989,-0.19371106010545916,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC,17,32.5,18,10.1038/nchem.2322
128,0.40476190476190477,-0.04164165068817398,-0.12294131627958929,0.39811116881201497,0.3179543975027247,-0.16955307746175394,-0.17416221063745205,0.1509023956020422,-0.327844874963041,-0.25094782364711615,-0.18697096400849308,-0.17640261980985433,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC,18,67.5,18,10.1038/nchem.2322
129,0.40476190476190477,0.12924163408531672,-0.009016011262951975,0.39796030079812517,0.11520728365760805,-0.05190601863822452,0.031088589244188735,0.2120973843588685,0.3083679991754088,0.38526505049133347,0.057710021926641604,0.07894549376463021,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC,19,0.0,18,10.1038/nchem.2322
130,-0.5952380952380952,-0.3245939168859107,0.36101462677184987,0.39796013349894144,-0.3343587397687001,0.2765253048911873,-0.14800400543774236,0.2223768575358682,0.3374390446831875,0.18823471943840206,-0.1334271098753701,0.7057444046942296,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC,22,0.0,18,10.1038/nchem.2322
131,-0.5952380952380952,-0.3850283168135783,0.01648219773026573,0.37736440898891394,-0.20408150036531258,0.2936822166558931,-0.12415124752247977,-0.4814458215518286,0.2584121566319392,-0.04647824109507115,-0.24653935749002268,-0.22080816888284796,CCCCCCN(CCCCCC)C(=O)c1ccccc1Br,0,0.0,18,10.1038/nchem.2322
132,-0.5952380952380952,-0.10070136730043759,0.01648219773026573,0.37732798158331604,-0.19531770159561507,-0.11072954804998922,-0.058097947624873164,-0.4279604376777521,-0.04100891671423609,-0.25064304120258496,-0.008871787311492397,-0.16110377370587403,CCCCCCN(CCCCCC)C(=O)c1ccccc1Br,1,0.0,18,10.1038/nchem.2322
133,-0.5952380952380952,0.005726799499391819,0.36738542881559766,0.3774574392850036,-0.1852898933879805,0.6466233931264814,0.15100590819845663,-0.4236237849312054,0.19474558382653273,-0.04883362542493375,0.0779540969088291,-0.14379533341026923,CCCCCCN(CCCCCC)C(=O)c1ccccc1Br,2,0.0,18,10.1038/nchem.2322
134,-0.5952380952380952,0.18149805219570853,0.21533486242106706,0.37735561383182703,-0.20989594377982337,-0.05558248922645982,0.13720941341498355,-0.4223388507840804,0.18635814694289723,0.06707209840537355,0.4779926377329436,-0.13167294264143742,CCCCCCN(CCCCCC)C(=O)c1ccccc1Br,3,0.0,18,10.1038/nchem.2322
135,-0.5952380952380952,0.08712650389634861,0.21533486242106706,0.3773742876073812,-0.19118860409835378,0.5363292754794227,0.18367386205545083,-0.394230916315722,0.2979899569506409,0.35385645962616724,0.18077442313662062,-0.026655439724284507,CCCCCCN(CCCCCC)C(=O)c1ccccc1Br,4,0.0,18,10.1038/nchem.2322
136,-0.5952380952380952,0.275386154819047,0.6652557671976912,0.37738698242877444,-0.2798377993456783,0.03265280489118718,0.3184307682856932,-0.058220636842544804,0.20131008571122425,0.23866173484231484,0.5637865406759919,0.33772936515060203,CCCCCCN(CCCCCC)C(=O)c1ccccc1Br,5,0.0,18,10.1038/nchem.2322
137,0.40476190476190477,0.22141922471754202,-0.08605475883100108,0.37740391151284114,0.13627410762322695,0.2936822166558931,0.06889962771727164,0.1627880364629481,0.22827645244850014,0.305173503764425,0.2426907641924871,-0.11015083710532952,CCCCCCN(CCCCCC)C(=O)c1ccccc1Br,16,0.0,18,10.1038/nchem.2322
138,0.40476190476190477,-0.01193926501292768,-0.10458486047290888,0.37735959714572503,0.25686060800242977,-0.16955307746175394,-0.17487960282107035,0.1489749943813548,-0.3260334593005831,-0.24913640798465833,-0.1681290650615197,-0.19494274686806776,CCCCCCN(CCCCCC)C(=O)c1ccccc1Br,17,31.95876288659794,18,10.1038/nchem.2322
139,0.40476190476190477,-0.04869036245306438,-0.10557309619485739,0.37740839274097643,0.23368710164024892,-0.16955307746175394,-0.17597165679791366,0.149296227918136,-0.327844874963041,-0.25094782364711615,-0.1878710950980067,-0.19306280391461256,CCCCCCN(CCCCCC)C(=O)c1ccccc1Br,18,68.04123711340206,18,10.1038/nchem.2322
140,0.40476190476190477,0.08249502051156461,-0.10557309619485739,0.37739046782843505,0.14613338123913663,-0.16955307746175394,-0.04144891418843686,0.1680883898198385,-0.0735086447299023,0.003388406586022349,-0.025956528948513895,-0.10269589091059332,CCCCCCN(CCCCCC)C(=O)c1ccccc1Br,19,0.0,18,10.1038/nchem.2322
141,-0.5952380952380952,-0.3035418874289383,0.013429758506308028,0.36231146576806605,-0.185205626092118,0.19809398136177547,0.19686366018512205,-0.4814458215518286,0.23965579699825404,-0.25064304120258496,-0.04810736049215009,-0.22080816888284796,CCCCCCN(CCCCCC)C(=O)c1ccccc1Cl,0,0.0,18,10.1038/nchem.2322
142,-0.5952380952380952,-0.056545432082158176,0.013429758506308028,0.36234101000724805,-0.20087934312253847,0.14294692253824606,0.08190422371051923,-0.4279604376777521,0.440180806757692,0.48332828204919576,0.060914995721416704,-0.16110377370587403,CCCCCCN(CCCCCC)C(=O)c1ccccc1Cl,1,0.0,18,10.1038/nchem.2322
143,-0.5952380952380952,0.030806927852373517,0.11808001215650714,0.36231686315839795,-0.21402504127708466,0.4113292754794225,0.03395177169809584,-0.4236237849312054,0.3618348394854069,0.38821336066866724,0.1232446364042993,-0.14379533341026923,CCCCCCN(CCCCCC)C(=O)c1ccccc1Cl,2,0.0,18,10.1038/nchem.2322
144,-0.5952380952380952,0.2827799213221665,0.04155629268089933,0.36236042866250134,-0.1701217801327348,0.19074104018530477,0.5991056704159435,-0.4223388507840804,0.04719200291279342,0.08868901327107735,0.5949006494067565,-0.13167294264143742,CCCCCCN(CCCCCC)C(=O)c1ccccc1Cl,3,0.0,18,10.1038/nchem.2322
145,-0.5952380952380952,0.2898710729746465,0.043519127017317735,0.36231163306724984,-0.24023217029031457,0.11721162842059889,0.14029611568871234,-0.394230916315722,0.15054444981185205,0.15127412836844775,0.6329977469277193,-0.026655439724284507,CCCCCCN(CCCCCC)C(=O)c1ccccc1Cl,4,0.0,18,10.1038/nchem.2322
146,-0.5952380952380952,0.2798460334409685,0.49175903101208096,0.36232383395771967,-0.2711582678718433,0.3451528048911874,0.42373414854399705,-0.058220636842544804,0.12451682900281053,0.11478583009442826,0.3811689594676862,0.33772936515060203,CCCCCCN(CCCCCC)C(=O)c1ccccc1Cl,5,0.0,18,10.1038/nchem.2322
147,0.40476190476190477,0.22838305670725312,0.16605762911743246,0.36233503503640113,0.11040404779344694,0.4848586872441284,0.17881390254446963,0.1629486532313387,0.19383083651597785,0.27072788783190266,0.2573388129364874,-0.10775228919919702,CCCCCCN(CCCCCC)C(=O)c1ccccc1Cl,16,0.0,18,10.1038/nchem.2322
148,0.40476190476190477,-0.004761388372764481,-0.10989515012507169,0.36232607258013044,0.12742604155766704,-0.16955307746175394,-0.17345546225477765,0.1491356111497454,-0.327844874963041,-0.25094782364711615,-0.1697239452173057,-0.19481309562989846,CCCCCCN(CCCCCC)C(=O)c1ccccc1Cl,17,38.38383838383838,18,10.1038/nchem.2322
149,0.40476190476190477,-0.03901960372013488,-0.11435675712181699,0.36236739946182284,0.355200542273939,-0.16955307746175394,-0.17509035007975945,0.1494568446865267,0.15952185271344493,0.23641890402936966,-0.1882539677586167,-0.19072908162756474,CCCCCCN(CCCCCC)C(=O)c1ccccc1Cl,18,61.61616161616162,18,10.1038/nchem.2322
150,0.40476190476190477,0.08387154903947261,-0.11435675712181699,0.36237287651843286,0.08596653199332896,-0.15484719510881273,-0.012946944020882166,0.1743524437870727,0.13603880533697374,0.21293585665289855,-0.0441924241478993,-0.07384849041791862,CCCCCCN(CCCCCC)C(=O)c1ccccc1Cl,19,0.0,18,10.1038/nchem.2322
151,-0.5952380952380952,-0.3034348651037122,0.037508799181254035,0.42935462198666624,-0.21158128969707288,-0.09112175393234212,-0.03469222934925406,-0.4814458215518286,0.20266008795109514,-0.25064304120258496,-0.0468522481278987,-0.22080816888284796,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(F)(F)F,0,0.0,17,10.1038/nchem.2322
152,-0.5952380952380952,-0.05687941554536368,0.037508799181254035,0.42934657569259227,-0.20071080853081347,0.466476334302952,-0.05458975083376636,-0.4279604376777521,0.09264594476574263,-0.25064304120258496,0.0596598833571655,-0.16110377370587403,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(F)(F)F,1,0.0,17,10.1038/nchem.2322
153,-0.5952380952380952,-0.009188053169615781,0.059164071287005134,0.4294212628281814,-0.18925045629351678,-0.022494253932342122,0.28570320914341335,-0.4236237849312054,0.15127880751284845,-0.04792319786556115,-0.029042330458198696,-0.14379533341026923,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(F)(F)F,2,0.0,17,10.1038/nchem.2322
154,-0.5952380952380952,0.18679565729439981,0.07523540245052314,0.42934707360682944,-0.19599183996251487,0.466476334302952,0.42192470238353535,-0.4223388507840804,0.24067909805611304,0.24683862385350774,0.3809787909276483,-0.13167294264143742,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(F)(F)F,3,0.0,17,10.1038/nchem.2322
155,-0.5952380952380952,0.15030288960480873,0.013429758506308028,0.42931620292411937,-0.21967095009987056,0.02897633430295188,0.22098889940454836,-0.394230916315722,0.13668020839215775,0.09088280690856386,0.2292826143295352,-0.026655439724284507,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(F)(F)F,4,0.0,17,10.1038/nchem.2322
156,-0.5952380952380952,0.18786034490914882,0.013429758506308028,0.42941155150889765,-0.2590237772676468,0.13191751077354016,0.33265088634673334,-0.058220636842544804,0.15929090601597465,0.20410500530993586,0.2932502400372791,0.33772936515060203,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(F)(F)F,5,0.0,17,10.1038/nchem.2322
157,0.40476190476190477,0.18274541584834353,0.49640201153829167,0.42943296182109986,0.09093830244921505,0.7716233931264816,0.18952582381440275,0.1623061861577762,0.2587014999657632,0.33559855128168786,0.1886600785968665,-0.11358659491681662,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(F)(F)F,16,0.0,17,10.1038/nchem.2322
158,0.40476190476190477,-0.03149667234174268,-0.09439794118640228,0.42936375174212066,0.4546359513916604,-0.00778837157940092,-0.16196228599556264,0.1489749943813548,0.18209575245681964,0.2589928037727445,-0.18648413254599558,-0.19526687496349115,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(F)(F)F,17,100.0,17,10.1038/nchem.2322
159,0.40476190476190477,-0.04512356668302958,-0.09439794118640228,0.42935329554313834,0.16821141275510523,-0.16955307746175394,-0.17593333911451575,0.1488143776129642,-0.327844874963041,-0.25094782364711615,-0.18809169060445088,-0.19643373610701506,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(F)(F)F,18,0.0,17,10.1038/nchem.2322
160,0.40476190476190477,0.13076762482604043,-0.10021280381527299,0.42923578778314475,0.15582412026332135,-0.08131778334410682,0.030492536391330732,0.1590938507899639,-0.07524310482500089,0.0016539464909238488,0.049692516278636,-0.11592031720386443,CCCCCCN(CCCCCC)C(=O)c1ccccc1C(F)(F)F,19,0.0,17,10.1038/nchem.2322
161,-0.5952380952380952,-0.3322441679270718,0.27126564046350576,0.46262840610499456,-0.19102006950662878,-0.00778837157940092,-0.029894003883747466,-0.4814458215518286,0.3772366723398345,-0.25064304120258496,-0.1364089525831673,-0.22080816888284796,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC(F)(F)F,0,0.0,18,10.1038/nchem.2322
162,-0.5952380952380952,-0.10796596892828418,0.14980083329220545,0.4626627621873656,-0.20837913245429876,0.7716233931264816,-0.06005640699854936,-0.4279604376777521,0.6021260387123314,0.6711553032127766,-0.045683345501797895,-0.16110377370587403,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC(F)(F)F,1,0.0,18,10.1038/nchem.2322
163,-0.5952380952380952,0.05221323811009432,0.03860840461427754,0.46261571128360157,-0.19573903807492737,0.11721162842059889,0.29512510173894685,-0.4236237849312054,0.5279095135841788,0.5938010388184058,0.1414069997682033,-0.14379533341026923,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC(F)(F)F,2,0.0,18,10.1038/nchem.2322
164,-0.5952380952380952,0.05234240298536722,0.03860840461427754,0.46257338857343444,-0.1844472204293557,0.23118221665589309,0.46236475968975943,-0.4223388507840804,0.4019274901487287,0.46871136398367635,0.11395680490883929,-0.13167294264143742,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC(F)(F)F,3,0.0,18,10.1038/nchem.2322
165,-0.5952380952380952,0.11349828100205892,0.39267135350239873,0.46261944364872387,-0.20896900352533618,0.2826528048911872,0.6555391030204604,-0.394230916315722,0.3335014314897074,0.39866891842854024,0.3229013188000172,-0.026655439724284507,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC(F)(F)F,4,0.0,18,10.1038/nchem.2322
166,-0.5952380952380952,0.22592154322705324,0.39267135350239873,0.46264309656665076,-0.23922096273996488,0.24956456959706957,0.48257095140164463,-0.058220636842544804,0.20035734058934324,0.26588432682101687,0.3423035810449694,0.33772936515060203,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC(F)(F)F,5,0.0,18,10.1038/nchem.2322
167,0.40476190476190477,0.17656579917278922,-0.09081229106003179,0.46256168559720173,0.1942500071766103,0.18338809900883427,0.015776417206305335,0.1643942041468543,0.10047093404636002,0.17736798536228485,0.1246163854731074,-0.09303687366697871,CCCCCCN(CCCCCC)C(=O)c1ccccc1OC(F)(F)F,16,0.0,18,10.1038/nchem.2322
