,Bmax_2.0_avg,Bmax_2.0_min,Bmax_4.0_min,Bmax_4.5_min,Bmin_2.0_avg,Bmin_3.0_avg,Bmin_3.5_avg,Bmin_4.0_avg,Bmin_4.0_min,Bmin_4.5_min,S_bur_2.0_avg,V_occ_avg,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,DOI
393,0.16151440049486576,0.2270906018759908,0.43307024048050297,0.47742554546946936,0.06116626864231407,0.4317251846776005,0.5583953291266589,0.7042288780943858,0.7117374081514614,0.9736793922007041,0.2394894688886027,0.24580918573568117,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,14,100.0,14,doi.org/10.1021/jo990185w
394,0.1558802051148657,0.09066097465263026,0.22082995548620132,0.24228766040190114,-0.05779828002899915,-0.02889020480829259,-0.007638909735892689,-0.010371109947635886,-0.003214578221132732,0.0004147220167697091,-0.3254830431770974,0.24580108683337112,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,15,0.0,14,doi.org/10.1021/jo990185w
395,0.025439957851912748,0.0910161592330378,0.18096783626740046,-0.09072852212253904,0.3720020721249981,0.49746029771933536,0.3096305970786187,-0.004504373408860972,0.003004156648214631,-0.007199076292177162,0.2973160606590458,0.24582073738662505,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,20,0.0,14,doi.org/10.1021/jo990185w
396,0.10580119150846888,0.16152571598909846,-0.1136673604570467,-0.09072852212253904,-0.05538264178479084,-0.03694004841146821,-0.012459259898791772,-0.013974916336244389,-0.008671578151964034,-0.007199076292177162,0.024780659849211656,0.24581824860334586,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,21,0.0,14,doi.org/10.1021/jo990185w
397,0.1997344077265146,0.26531060910763965,0.41818529942764654,0.47292386902763855,-0.05779828002899915,-0.031847138480785506,-0.02014662389909633,-0.007789593464969681,-0.0002810634078940779,0.0032700792308070366,-0.10867466341396567,0.2457912607600786,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,23,0.0,14,doi.org/10.1021/jo990185w
398,-0.29883247099146926,-0.23325626961034418,-0.1136673604570467,-0.09072852212253904,-0.05779828002899915,-0.03917459711992927,-0.022848083779436635,-0.01618010820903964,-0.008671578151964034,-0.007199076292177162,-0.1778755226353306,0.24577931077634357,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,24,0.0,14,doi.org/10.1021/jo990185w
399,-0.29883247099146926,-0.23325626961034418,-0.1136673604570467,-0.09072852212253904,-0.05779828002899915,-0.03917459711992927,-0.022848083779436635,-0.01618010820903964,-0.008671578151964034,-0.007199076292177162,-0.17921441071935143,0.24580440574218718,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,25,0.0,14,doi.org/10.1021/jo990185w
400,0.09588878650641332,0.006980385273247734,-0.1136673604570467,-0.09072852212253904,0.014540285635569628,0.13522357130321375,0.16312386071064716,0.20451903491975362,-0.008671578151964034,-0.007199076292177162,-0.2493601625381323,0.24578336102416418,COC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@@H](Cc1ccccc1)NC(=O)OC(C)(C)C,33,0.0,14,doi.org/10.1021/jo990185w
401,0.16098760872177448,0.13159641030994254,-0.1136673604570467,-0.09072852212253904,-0.05779828002899915,-0.03610949757134792,-0.01615003616401472,-0.0008642241451558982,-0.008671578151964034,-0.007199076292177162,-0.4451178025339314,0.21133600490333462,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,0,0.0,6,doi.org/10.1021/jo990185w
402,0.2794899082375182,0.34506610961864326,0.36048675079123094,0.4021278074420057,0.44924345244911007,-0.03155789669239825,-0.0052996147903727146,0.005418110755610466,0.01292664081268607,0.008997249995284316,0.2911492290247465,0.21137132427526192,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,4,0.0,6,doi.org/10.1021/jo990185w
403,0.19362465507202067,0.10054195789270613,-0.1136673604570467,-0.09072852212253904,0.02674195369992561,-0.031545425238835946,-0.012767575967093174,-0.011497739075629631,-0.008671578151964034,-0.007199076292177162,0.05066941051565377,0.21132352434032173,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,5,0.0,6,doi.org/10.1021/jo990185w
404,0.44910813950498846,0.5146843408861135,0.6632987924836372,0.6943566428010105,-0.05779828002899915,-0.036372357438738,-0.02165213802302787,-0.014780614430119207,-0.0072720843730436045,0.01789427684727127,0.19389373560084802,0.2113113751901912,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,6,75.75057736720554,6,doi.org/10.1021/jo990185w
405,0.1354774720304024,-0.10474348172715349,-0.1136673604570467,-0.09072852212253904,-0.05618793619743919,-0.03611789181893794,-0.021021981054834264,-0.007618430246772921,-0.008671578151964034,-0.007199076292177162,-0.26763723507299947,0.21132219709546157,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,7,0.0,6,doi.org/10.1021/jo990185w
406,0.11909538299196407,0.18467158437308911,-0.1136673604570467,-0.09072852212253904,-0.04554859319224312,-0.03027189796160849,-0.017115558863691326,-0.01618010820903964,-0.008671578151964034,-0.007199076292177162,0.26757096090643406,0.21135618762919756,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,12,0.0,6,doi.org/10.1021/jo990185w
407,0.04903021972675897,0.11173424504200008,0.26043074088145235,0.3080793228139352,-0.057235529415718585,-0.03646685268303699,-0.017588927969369353,-0.012112930162949837,-0.005992756552103778,-0.0003920041633233178,0.057869990796947234,0.21132491850509083,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,13,0.0,6,doi.org/10.1021/jo990185w
408,0.0783615316106035,0.14393773299172855,0.34565423488721997,0.3960561365813203,-0.013889522556383923,0.2241119378833637,0.27253073172583103,0.33010799465770974,0.3376165247147853,0.42487739520599666,0.2532901406840033,0.2113649509506032,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,14,0.0,6,doi.org/10.1021/jo990185w
409,0.012474688753672927,0.010561382629898442,0.2246413113225062,-0.09072852212253904,-0.008912474794609932,0.09332332470420308,0.11021296630852487,0.19153202573907444,-0.0015079285301057887,-0.007199076292177162,-0.29737432946389025,0.21130699352948826,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,15,0.0,6,doi.org/10.1021/jo990185w
410,0.24864219966306106,0.3142184010441861,0.4809824973588752,0.5087411151869292,0.537782963936499,0.6243045738737723,0.4947958104102957,0.004241949805912525,0.011750479862988128,0.014561320181193375,0.3373349505402877,0.21134364014627574,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,20,0.0,6,doi.org/10.1021/jo990185w
411,0.17746958697399393,0.1572321824535651,0.3003000929757737,-0.09072852212253904,-0.057235529415718585,-0.03735808194145078,-0.01872501382299661,-0.0006798719803515095,0.00011607042884669259,-0.007199076292177162,0.05446282567591329,0.21134513469090824,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,21,0.0,6,doi.org/10.1021/jo990185w
412,-0.2984400859342352,-0.23286388455311016,-0.1136673604570467,-0.09072852212253904,-0.05779828002899915,-0.03917459711992927,-0.022848083779436635,-0.01618010820903964,-0.008671578151964034,-0.007199076292177162,0.19348002127952793,0.2113093835262353,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,22,24.24942263279446,6,doi.org/10.1021/jo990185w
413,0.21594081351447542,0.224381106952179,0.40823312668503886,0.4423161955820015,-0.05779828002899915,-0.03237453706508366,-0.0121081151971195,0.007012507856621384,0.0053022573226680515,-0.006612865019879284,-0.3270698029048812,0.21132571517067317,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,23,0.0,6,doi.org/10.1021/jo990185w
414,0.015992997373369122,-0.09974370668426716,-0.1136673604570467,-0.09072852212253904,-0.051273361838532684,-0.036741224661407654,-0.01757840865590984,-0.008186141126305668,-0.008671578151964034,-0.007199076292177162,-0.2559895030794796,0.2113245201722997,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,30,0.0,6,doi.org/10.1021/jo990185w
415,-0.1142883868269641,-0.23305969011421512,-0.1136673604570467,-0.09072852212253904,-0.05779828002899915,-0.03623828931294324,-0.022848083779436635,-0.01618010820903964,-0.008671578151964034,-0.007199076292177162,-0.39106201337602947,-0.2659569666195657,CC[C@H](C)c1ccccc1,0,0.0,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
416,-0.008360622413610935,0.0494904175349872,-0.1136673604570467,-0.09072852212253904,-0.05779828002899915,-0.0330014674422348,-0.01720246842965444,-0.004804202128407693,-0.008671578151964034,-0.007199076292177162,-0.025268029904398397,-0.26595026188202475,CC[C@H](C)c1ccccc1,1,0.0,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
417,-0.074458543149456,-0.008882341768330953,-0.1136673604570467,-0.09072852212253904,-0.05779828002899915,-0.03867549914179173,-0.022848083779436635,-0.01618010820903964,-0.008671578151964034,-0.007199076292177162,0.26053331226207177,-0.2659548427091232,CC[C@H](C)c1ccccc1,2,100.0,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
418,-0.03369512745017373,-0.02953453990890562,-0.1136673604570467,-0.09072852212253904,-0.05779828002899915,-0.0368503498800778,-0.01865814104457543,-0.01618010820903964,-0.008671578151964034,-0.007199076292177162,-0.3035740835814576,-0.2659449513092529,CC[C@H](C)c1ccccc1,3,0.0,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
419,-0.0383991561225057,0.027177045258619352,-0.1136673604570467,-0.09072852212253904,-0.05779828002899915,-0.03206466941118952,-0.020622497603217094,-0.01618010820903964,-0.008671578151964034,-0.007199076292177162,-0.05517552413763552,-0.26597615351345066,CC[C@H](C)c1ccccc1,5,0.0,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
420,-0.29883247099146926,-0.23325626961034418,-0.1136673604570467,-0.09072852212253904,-0.05779828002899915,-0.03917459711992927,-0.022848083779436635,-0.01618010820903964,-0.008671578151964034,-0.007199076292177162,-0.17643909736272245,-0.2659456810549263,CC[C@H](C)c1ccccc1,6,0.0,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
421,-0.29883247099146926,-0.23325626961034418,-0.1136673604570467,-0.09072852212253904,-0.05779828002899915,-0.03917459711992927,-0.022848083779436635,-0.01618010820903964,-0.008671578151964034,-0.007199076292177162,-0.17948612517204954,-0.26595404604354084,CC[C@H](C)c1ccccc1,7,0.0,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
422,-0.07024209354232606,-0.10518973266206698,-0.1136673604570467,-0.09072852212253904,-0.05779828002899915,-0.03814570220103929,-0.019276776859932423,-0.012000970660636203,-0.008671578151964034,-0.007199076292177162,-0.3283391379110926,-0.27758224380322255,CC(C)CCC(C)[NH3+],0,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
423,-0.03220380625434295,0.0333723951267821,-0.1136673604570467,-0.09072852212253904,-0.05779828002899915,-0.03917459711992927,-0.022848083779436635,-0.01618010820903964,-0.008671578151964034,-0.007199076292177162,0.19260440451795696,-0.2775891477071591,CC(C)CCC(C)[NH3+],1,100.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
424,-0.13333239958306434,-0.10223557107929351,-0.1136673604570467,-0.09072852212253904,0.016092320957786666,-0.039066910915131696,-0.021041516922687645,-0.01618010820903964,-0.008671578151964034,-0.007199076292177162,0.037397855009239284,-0.2775726168963256,CC(C)CCC(C)[NH3+],3,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
425,-0.13559161910983714,-0.10311672190209994,-0.1136673604570467,-0.09072852212253904,-0.026832541668100316,-0.03847091933624088,-0.022090693210351797,-0.01618010820903964,-0.008671578151964034,-0.007199076292177162,0.013031370658621155,-0.2775803843857534,CC(C)CCC(C)[NH3+],4,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
426,-0.03519620022730849,0.03038000115381656,-0.1136673604570467,-0.09072852212253904,-0.05779828002899915,-0.03917459711992927,-0.022848083779436635,-0.01618010820903964,-0.008671578151964034,-0.007199076292177162,0.15351320090471787,-0.27758456688006067,CC(C)CCC(C)[NH3+],5,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
427,-0.061969656856402495,-0.10787193347736111,-0.1136673604570467,-0.09072852212253904,-0.05779828002899915,-0.03750078415048097,-0.019957025796980846,-0.013898420445920151,-0.008671578151964034,-0.007199076292177162,-0.33669327002323046,-0.27757958772017105,CC(C)CCC(C)[NH3+],6,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
428,-0.29863589149534014,-0.23305969011421512,-0.1136673604570467,-0.09072852212253904,-0.05779828002899915,-0.03917459711992927,-0.022848083779436635,-0.01618010820903964,-0.008671578151964034,-0.007199076292177162,0.03781011381024646,-0.37320993005898717,OC1CCC1,1,100.0,1,10.1002/047084289X.rm267.pub3
429,-0.23602310336449023,-0.23305969011421512,-0.1136673604570467,-0.09072852212253904,-0.05779828002899915,-0.03917459711992927,-0.022848083779436635,-0.01618010820903964,-0.008671578151964034,-0.007199076292177162,-0.1859207725439231,-0.37319987135934457,OC1CCC1,2,0.0,1,10.1002/047084289X.rm267.pub3
430,-0.29863589149534014,-0.23305969011421512,-0.1136673604570467,-0.09072852212253904,-0.05779828002899915,-0.03917459711992927,-0.022848083779436635,-0.01618010820903964,-0.008671578151964034,-0.007199076292177162,-0.2115806946240294,-0.3732049508990976,OC1CCC1,3,0.0,1,10.1002/047084289X.rm267.pub3
431,-0.16064884902508814,-0.14679931732106502,-0.1136673604570467,-0.09072852212253904,-0.05779828002899915,-0.037447300801550336,-0.022848083779436635,-0.01618010820903964,-0.008671578151964034,-0.007199076292177162,-0.3837476079407423,-0.3572832578232351,C[C@@H](O)[C@H]1CO1,0,0.0,1,10.1002/047084289X.rm267.pub3
432,-0.2984400859342352,-0.23286388455311016,-0.1136673604570467,-0.09072852212253904,-0.05779828002899915,-0.03917459711992927,-0.022848083779436635,-0.01618010820903964,-0.008671578151964034,-0.007199076292177162,0.12336889005104681,-0.35725909176946047,C[C@@H](O)[C@H]1CO1,1,100.0,1,10.1002/047084289X.rm267.pub3
433,-0.16744585598100978,-0.10186965459988472,-0.1136673604570467,-0.09072852212253904,-0.05779828002899915,-0.03917459711992927,-0.022848083779436635,-0.01618010820903964,-0.008671578151964034,-0.007199076292177162,0.04430325923660046,-0.3572881700632157,C[C@@H](O)[C@H]1CO1,3,0.0,1,10.1002/047084289X.rm267.pub3
434,-0.21942916251211325,-0.23312511342158823,-0.1136673604570467,-0.09072852212253904,-0.05779828002899915,-0.035110102436845696,-0.022848083779436635,-0.01618010820903964,-0.008671578151964034,-0.007199076292177162,-0.2991961210669624,-0.3572625763847176,C[C@@H](O)[C@H]1CO1,4,0.0,1,10.1002/047084289X.rm267.pub3
435,-0.17646003199405974,-0.1108838306129347,-0.1136673604570467,-0.09072852212253904,-0.05779828002899915,-0.03917459711992927,-0.022848083779436635,-0.01618010820903964,-0.008671578151964034,-0.007199076292177162,0.23170508634085268,-0.2822010447633009,OC1CC2CCC1(O)CC2,1,100.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
436,-0.16273558423281642,-0.10289604722888628,-0.1136673604570467,-0.09072852212253904,-0.05779828002899915,-0.03917459711992927,-0.022848083779436635,-0.01618010820903964,-0.008671578151964034,-0.007199076292177162,-0.012378998998313172,-0.28219875355308605,OC1CC2CCC1(O)CC2,2,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
437,-0.2973442971314033,-0.2317680957502783,-0.1136673604570467,-0.09072852212253904,-0.04801102524016782,-0.03917459711992927,-0.022848083779436635,-0.01618010820903964,-0.008671578151964034,-0.007199076292177162,0.19627728873420983,-0.28220204059527876,OC1CC2CCC1(O)CC2,3,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
438,-0.16679131333326866,-0.11375342689540491,-0.1136673604570467,-0.09072852212253904,-0.05779828002899915,-0.03917459711992927,-0.022848083779436635,-0.01618010820903964,-0.008671578151964034,-0.007199076292177162,-0.05203173888274591,-0.2821929777276141,OC1CC2CCC1(O)CC2,4,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
439,-0.16391108834313375,-0.1057304036699244,-0.1136673604570467,-0.09072852212253904,-0.05779828002899915,-0.03917459711992927,-0.022848083779436635,-0.01618010820903964,-0.008671578151964034,-0.007199076292177162,-0.010021246695259858,-0.2822017410490198,OC1CC2CCC1(O)CC2,5,0.0,1,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
440,-0.23350812411007651,-0.23305969011421512,-0.1136673604570467,-0.09072852212253904,-0.05779828002899915,-0.03917459711992927,-0.022848083779436635,-0.01618010820903964,-0.008671578151964034,-0.007199076292177162,-0.0978992212784443,-0.3516018690894308,C1CCOCC1,0,0.0,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
441,-0.23377487371506006,-0.23305969011421512,-0.1136673604570467,-0.09072852212253904,-0.05779828002899915,-0.03917459711992927,-0.022848083779436635,-0.01618010820903964,-0.008671578151964034,-0.007199076292177162,-0.1047264605994781,-0.3516048565853646,C1CCOCC1,1,0.0,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
442,-0.23350812411007651,-0.23305969011421512,-0.1136673604570467,-0.09072852212253904,-0.05779828002899915,-0.03917459711992927,-0.022848083779436635,-0.01618010820903964,-0.008671578151964034,-0.007199076292177162,-0.12822770743456613,-0.3515960932639589,C1CCOCC1,2,100.0,2,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
443,0.1215975665206454,-0.037035363375771284,-0.1136673604570467,-0.09072852212253904,-0.05003810341791421,0.03687512752476622,0.05395392470814657,0.049743815602225946,-0.008671578151964034,-0.007199076292177162,-0.4068985248986128,0.4333849606821282,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,0,0.0,43,10.1002/047084289X.rm267.pub3
444,-0.03468844725581077,0.030887754125314276,0.16759768108632012,0.1083709971156276,0.22142010175307064,0.30016262187064086,0.00949354545183197,-0.015353307800592617,-0.007844777743517013,-0.003915488635307136,0.4442630522207189,0.43338110960070325,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,4,0.0,43,10.1002/047084289X.rm267.pub3
445,0.2211283451942158,0.28670454657534084,0.4748575188661209,0.5401336179879929,-0.04554859319224312,-0.03544851053254588,-0.015093847000710895,-0.0153149133115793,-0.007806383254503698,0.012185756597383631,0.3304278828611403,0.4334034162370087,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,5,0.0,43,10.1002/047084289X.rm267.pub3
446,0.17739523761600914,0.15547122229532742,0.14851830576813302,0.1337228260947815,-0.05779828002899915,-0.001045766045288098,-0.018390399471046433,-0.013577489411801227,-0.007744248661596655,-0.0015234687150947684,-0.2541996289575547,0.4334156976336259,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,6,0.0,43,10.1002/047084289X.rm267.pub3
447,0.2749023309884836,0.3404785323696086,0.5394738641828155,0.5844826032406201,0.22730362634076454,0.17094013545613101,-0.004007742913606974,-0.006197247977875505,0.0013112820792000983,-0.007117526002893053,0.3877375050061611,0.4334181545502818,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,7,0.0,43,10.1002/047084289X.rm267.pub3
448,0.05460033328676101,0.10231215367556516,0.18713510332432914,-0.09072852212253904,-0.03261831375483694,0.11406551049912156,0.13392299792657558,0.16717673075802553,0.008989007531053408,-0.007199076292177162,0.05246385912999066,0.4333763296072092,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,8,0.0,43,10.1002/047084289X.rm267.pub3
449,0.1729774617112688,0.1944054167672437,0.31214089094461334,-0.09072852212253904,-0.0033952158433350507,0.0859133626030318,0.046287599334761016,-0.008937911082940413,-0.007248051181447485,-0.007199076292177162,0.009439475751207757,0.4333952504147897,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,9,0.0,43,10.1002/047084289X.rm267.pub3
450,0.2327257099351395,0.29830191131626455,0.447256285138177,0.4778111061088253,0.09958716641206261,-0.0342080805743876,-0.0018001898461751683,-0.008557483245235968,-0.0010489531881603658,0.0008440495486959152,0.3956652736323549,0.43344105868577393,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,10,0.0,43,10.1002/047084289X.rm267.pub3
451,0.22831974943843414,0.29389595081955916,0.3740054702913959,0.4200630074050778,0.40607090115538397,0.5301465384922585,-0.0133569079806701,-0.010863497287653965,-0.0033549672305783628,-0.0044592791293226975,0.40357368730391147,0.4334414570185652,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,11,0.0,43,10.1002/047084289X.rm267.pub3
452,0.18987762285485987,0.19711774945281063,0.4304320359357335,0.48195323928139183,-0.05779828002899915,-0.03512281372605343,-0.021005951624800723,-0.0025242728915025586,0.00432129278276299,-0.0017608056556570413,0.024224737727796344,0.4333999300284203,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,12,0.0,43,10.1002/047084289X.rm267.pub3
453,0.38235061974591134,0.4479268211270364,0.5990074514129574,0.6004969379722706,0.05673114702619819,0.1799416469003685,0.09603718958245579,0.0666256672599886,0.0741341973170642,0.011104026751184552,0.4086722363390307,0.4334020220722395,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,16,0.0,43,10.1002/047084289X.rm267.pub3
454,0.18601326208804092,0.04506990705982823,-0.1136673604570467,-0.09072852212253904,-0.03634344352189443,0.003699861870813556,-0.00877624788874132,-0.01618010820903964,-0.008671578151964034,-0.007199076292177162,0.09517492443379817,0.43344683451124594,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,17,0.0,43,10.1002/047084289X.rm267.pub3
455,-0.05707849069523579,0.008497710685889255,-0.1136673604570467,-0.09072852212253904,-0.05779828002899915,-0.03507412709003136,-0.02193089982970493,-0.01618010820903964,-0.008671578151964034,-0.007199076292177162,0.3128038017904608,0.43339843707711895,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,18,0.0,43,10.1002/047084289X.rm267.pub3
456,0.19610620033339202,-0.1419590760844861,-0.1136673604570467,-0.09072852212253904,-0.05742319461805767,-0.03453137902442576,-0.012554685099460198,-0.005612538011604038,-0.008671578151964034,-0.007199076292177162,-0.43487802652880414,0.43341576455353487,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,21,0.0,43,10.1002/047084289X.rm267.pub3
457,0.3718264449051149,0.4374026462862399,0.5455534392233975,-0.09072852212253904,0.3379829768231695,0.4072430018278638,0.015433952038324775,0.007056764099682537,0.014565294156758139,-0.007199076292177162,0.3397267862773349,0.43341476872155693,CC(=O)O[C@H]([C@@H](C)[C@H]1CC[C@H]2[C@@H]3COC(=O)[C@H]4C[C@H](OC(C)=O)[C@H](OC(C)=O)C[C@]4(C)[C@H]3CC[C@]12C)[C@H](OC(C)=O)[C@H](C)C(C)C,23,0.0,43,10.1002/047084289X.rm267.pub3
