,C_n_charge_avg,gas_charge_C,Buried_Volume_C_MMFF,Buried_Volume_H_max_MFF,S_bur_2.0_avg,L_cc1_min,Pyramidalization_H_max,num_O,Pyramidalization_H_max_MFF,gas_charge_H_max,dual_H_max,charge_C,Bmax_2.0_min,Buried_Volume_C,Bmin_3.0_avg,Bmax_2.0_avg,Bmin_2.0_avg,Local_Nucleophilicity_H_max,V_occ_avg,num_H,num_C,Pyramidalization_C_MFF,L_ch1_avg,bde_avg,n_Csp3,C_charge,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,DOI
1416,-0.26645,0.05401,0.514489,0.39971,69.448111,2.9,1.630534,1,1.601938,0.06003,-0.028077,0.12003,0.992472,0.51472,0.0,0.992472,0.95,0.095902,159.8435,1,2,0.784029,3.4,92.13333892822266,2,0.069928,CC(C)(C)C1CCC(O)CC1,7,100.0,7,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1417,-0.117638,-0.06538,0.239366,0.304551,38.872095,17.8,1.695737,0,1.690095,0.02304,-0.010694,-0.10168,5.320009,0.28499,0.034488,11.039023,0.95,0.019536,641.601958,3,1,0.811637,4.55,100.08565521240234,1,-0.223533,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,0,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1418,-0.18438,-0.05617,0.393438,0.385832,56.627438,3.2,1.648836,0,1.647233,0.02637,-0.017587,-0.05218,0.986154,0.43526,0.023613,9.888721,0.969975,0.032197,641.606063,2,2,0.801586,9.1,97.01032257080078,2,-0.117638,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,1,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1419,-0.131673,-0.05357,0.473555,0.475768,57.776433,4.25,1.643176,0,1.651208,0.02664,-0.012118,-0.05927,3.4471,0.47512,0.065906,9.018797,0.95,0.021366,641.628688,2,2,0.793459,6.175,97.2382583618164,2,-0.145227,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,2,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1420,-0.142478,-0.0533,0.45468,0.445898,61.792969,5.35,1.640807,0,1.644483,0.02665,-0.020785,-0.06131,11.593317,0.53782,0.885688,14.299783,1.484394,0.02661,641.625563,2,2,0.796146,6.85,96.8294906616211,2,-0.145707,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,3,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1421,-0.132709,-0.05275,0.488865,0.47614,60.126395,4.75,1.646259,0,1.650393,0.02667,-0.001112,-0.05881,4.426342,0.584,0.158033,11.09324,0.965379,0.015581,641.616188,2,2,0.807736,8.2,97.17858123779295,2,-0.139729,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,4,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1422,-0.131362,-0.04278,0.497723,0.489488,59.376708,5.65,1.648752,0,1.64847,0.02723,0.001284,-0.05429,12.581137,0.55964,0.046644,14.596929,0.952297,0.017979,641.606813,2,2,0.800492,8.85,97.66349029541016,2,-0.11971,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,5,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1423,0.16304,0.04553,0.50424,0.467428,59.862397,5.9,1.655298,0,1.649224,0.03851,0.007314,-0.09173,14.314765,0.48277,2.601126,14.791598,2.981144,0.013041,641.641188,2,2,0.802951,6.9,92.06534576416016,1,-0.122996,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,6,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1424,-0.007389,0.17786,0.814998,0.696661,86.581373,7.45,0.204094,1,0.05244,0.08527,0.021551,0.09864,11.816302,0.84172,0.740965,11.816302,4.403957,0.011662,641.613625,1,2,0.832229,3.55,87.90648651123047,1,0.059626,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,10,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1425,0.275834,0.02642,0.588654,0.530173,57.782844,5.15,1.999472,0,1.99192,0.07005,0.045139,-0.09122,12.2602,0.67996,0.086157,12.2602,2.570896,0.004498,641.63425,1,2,0.017961,8.95,109.16239166259766,0,-0.168332,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,12,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1426,-0.259913,0.08093,0.255137,0.327636,36.077417,13.2,1.719324,1,1.705911,0.06699,0.022075,0.03461,12.420145,0.25738,0.05703,13.938206,0.95,0.009581,641.615958,3,0,0.782801,6.916667,97.38945770263672,0,-0.074801,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,16,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1427,0.052642,0.00177,0.668095,0.627009,69.377035,10.15,1.647291,0,1.650485,0.03438,0.020933,-0.08375,5.664804,0.66672,0.359913,8.278157,0.967421,0.014372,641.598813,2,2,0.804006,4.35,83.38538360595703,1,-0.098498,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,17,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1428,0.086571,-0.0352,0.492004,0.545361,55.570867,8.1,1.695248,0,1.678181,0.02599,0.00797,-0.13281,6.003332,0.47859,1.408027,9.310403,1.918084,0.013213,641.599,3,1,0.836898,8.1,100.21895599365234,1,-0.219789,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,19,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1429,0.067419,0.01602,0.657444,0.586686,67.2584,5.4,1.653564,0,1.619369,0.03353,0.003655,-0.08095,11.278852,0.61604,0.676508,11.391491,1.657856,0.011927,641.635813,2,2,0.844528,7.35,98.3459930419922,2,-0.145281,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,20,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1430,-0.132571,0.12749,0.764909,0.846318,79.484174,3.95,1.592375,1,1.587793,0.07697,0.001974,0.10917,10.966426,0.69956,0.0774,10.966426,1.0,0.003946,641.628875,1,2,0.822795,4.95,93.84292602539062,2,0.048266,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,21,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1431,-0.201624,0.08029,0.580274,0.636706,54.061871,3.2,1.689439,1,1.643118,0.06031,0.00486,0.07535,11.690274,0.43879,0.013127,12.646653,0.95,0.010748,641.599563,2,1,0.824534,5.425,94.1245346069336,1,-0.012048,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,22,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1432,0.258851,0.07171,0.525007,0.44312,61.750524,4.3,1.646554,0,1.629908,0.04124,0.012072,-0.11658,7.860184,0.73537,1.073723,8.334422,1.582703,0.011684,641.625563,2,2,0.831335,8.025,93.40531158447266,1,-0.158087,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,27,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1433,-0.246692,0.0693,0.56798,0.416441,74.085319,4.4,1.598294,1,1.571264,0.06084,-0.039238,0.12691,15.659662,0.62748,0.015253,15.659662,0.989949,0.04149,641.63,1,2,0.817699,4.7,93.24795532226562,2,0.05972,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,28,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1434,0.096922,0.02509,0.5374,0.481131,62.808507,5.75,1.648247,0,1.634783,0.03456,-0.007139,-0.07845,11.058142,0.50648,0.935143,12.020315,1.479766,0.018179,641.612438,2,2,0.821298,4.95,99.77286529541016,2,-0.14225,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,30,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1435,-0.217271,0.15993,0.677093,0.606743,73.913538,4.05,1.639666,2,1.627508,0.09239,-0.030981,0.25785,18.11636,0.63007,0.038459,18.11636,0.95,0.041683,641.59325,1,1,0.762917,3.85,97.22557830810548,1,0.134125,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,31,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1436,-0.20428,0.05221,0.444471,0.484736,54.761956,9.3,1.665622,1,1.665052,0.05688,-0.014325,0.08491,0.986154,0.43673,0.006259,10.122784,0.969975,0.022699,641.616313,2,1,0.787587,3.55,92.18973541259766,1,-0.029062,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,33,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1437,0.01379,-0.00276,0.511502,0.488766,58.197552,4.25,1.676799,0,1.654859,0.03169,-0.010057,-0.07905,5.240468,0.56219,0.020385,8.380496,0.95,0.017236,641.615438,2,2,0.776252,5.825,96.4300308227539,2,-0.13963,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,34,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1438,-0.174916,0.06531,0.692171,0.569954,74.251085,3.95,1.592253,1,1.58684,0.06064,-0.014534,0.12824,4.493607,0.64426,0.0,4.493607,1.170477,0.02284,641.582875,1,2,0.807273,16.85,93.2571792602539,2,0.056641,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,35,100.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1439,0.058233,0.00019,0.677122,0.80444,61.882475,6.25,1.639242,0,1.625946,0.03199,-0.006932,-0.07509,3.820995,0.51621,0.004874,9.559027,0.966117,0.016092,641.631375,2,2,0.834661,6.425,93.99015808105467,2,-0.144485,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,36,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1440,-0.17106,0.06566,0.654293,0.506394,77.071024,4.15,1.602066,1,1.577325,0.06065,-0.012406,0.12652,10.819543,0.63431,0.026903,10.819543,0.980758,0.017556,641.63575,1,2,0.828975,2.95,92.78153228759766,2,0.059825,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,37,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1441,0.01955,-0.00274,0.562151,0.594792,56.322425,8.7,1.667345,0,1.640067,0.03169,-0.004677,-0.08349,0.986154,0.51593,0.0,7.166157,0.95,0.016721,641.626375,2,2,0.814871,6.275,96.69110870361328,2,-0.135805,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,38,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1442,-0.201367,0.05256,0.520511,0.531885,54.571663,8.45,1.664553,1,1.660222,0.05689,-0.009317,0.08759,11.147309,0.41171,0.052383,12.321664,0.975,0.019649,641.6125,2,1,0.79869,2.275,90.2311019897461,1,-0.020726,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,39,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1443,-0.217152,0.17665,0.627842,0.464318,72.321371,4.1,1.640564,2,1.646183,0.09727,-0.005468,0.25913,12.638236,0.6325,0.014119,12.638236,0.95,0.016257,641.6135,1,1,0.736851,2.7,95.966064453125,0,0.169556,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,41,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1444,0.034433,-0.03215,0.681286,0.702036,64.087157,7.35,1.583063,0,1.972187,0.06261,-0.000792,-0.05495,13.061585,0.68974,1.719147,13.061585,4.219104,0.006051,641.638125,1,2,0.062506,9.0,110.72518157958984,1,-0.151637,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,42,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1445,-0.068758,-0.0724,0.684297,0.581171,70.473233,5.65,1.976767,0,1.995891,0.05822,0.004877,-0.02714,10.454664,0.65034,0.582203,10.454664,1.673232,0.017029,641.593875,1,2,0.009147,8.35,108.38057708740234,1,-0.100691,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,43,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1446,0.01412,-0.05104,0.490216,0.544546,53.875771,10.9,1.701627,0,1.677958,0.02411,0.00543,-0.10484,10.010619,0.53307,0.363145,10.275214,0.973749,0.011294,641.624208,3,1,0.838998,6.8,100.09615325927734,1,-0.196734,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H](CO)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,45,0.0,35,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1447,-0.1422,-0.06538,0.240985,0.308685,38.684548,15.05,1.69564,0,1.695244,0.02304,-0.013813,-0.10301,0.986154,0.24337,0.012174,9.835165,0.95,0.023991,657.520958,3,1,0.805407,6.233333,100.08565521240234,1,-0.216952,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,0,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1448,-0.185477,-0.05617,0.432235,0.461296,57.265228,3.2,1.653869,0,1.64972,0.02637,-0.021522,-0.05361,8.59142,0.43632,0.013159,10.883246,0.95,0.031106,657.469,2,2,0.80048,3.8,97.01032257080078,2,-0.1422,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,1,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1449,-0.145922,-0.05357,0.472873,0.473391,60.78936,4.3,1.646729,0,1.640004,0.02664,-0.023228,-0.06113,11.015557,0.49221,0.057929,11.44079,0.969429,0.028921,657.499438,2,2,0.812141,9.55,97.2382583618164,2,-0.154003,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,2,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1450,-0.145805,-0.0533,0.44418,0.397235,60.593624,4.3,1.642825,0,1.637973,0.02665,-0.007173,-0.05997,4.846648,0.47256,0.361686,7.720316,0.95,0.018844,657.477938,2,2,0.814985,4.2,96.8294906616211,2,-0.149645,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,3,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1451,-0.139166,-0.05275,0.51651,0.499004,59.249755,6.45,1.643307,0,1.64266,0.02667,-0.004659,-0.06001,11.930004,0.47276,0.133266,12.095765,0.967132,0.016085,657.497125,2,2,0.808573,9.575,97.17858123779295,2,-0.137607,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,4,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1452,-0.131581,-0.04278,0.508322,0.48349,64.117112,6.4,1.651525,0,1.650228,0.02723,0.002922,-0.0524,10.908941,0.53707,1.457205,11.312158,1.994821,0.008073,657.489188,2,2,0.796229,4.175,97.66349029541016,2,-0.128686,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,5,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1453,0.161358,0.04553,0.504828,0.486006,59.475337,7.4,1.663147,0,1.642274,0.03851,0.008989,-0.09015,7.398142,0.54841,0.047165,8.369456,1.091299,0.007576,657.467188,2,2,0.813836,9.35,92.06534576416016,1,-0.125555,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,6,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1454,-0.013384,0.17786,0.805826,0.686656,86.418074,7.45,1.623045,1,1.575544,0.08527,0.021427,0.09806,9.85203,0.79365,1.752849,9.85203,3.087504,0.010996,657.477375,1,2,0.82663,6.4,87.90648651123047,1,0.050076,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,10,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1455,0.266795,0.02642,0.590157,0.537639,58.370338,5.15,1.997081,0,1.996666,0.07005,0.0379,-0.08364,11.97299,0.6506,0.021489,11.97299,2.207415,0.011794,657.472125,1,2,0.007647,7.55,109.16239166259766,0,-0.152645,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,12,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1456,-0.248063,0.08093,0.238597,0.323874,35.841606,15.5,1.719535,1,1.708243,0.06699,0.022036,0.02866,0.986154,0.26549,0.051315,11.096803,0.95,0.012186,657.489875,3,0,0.779229,4.116667,97.38945770263672,0,-0.068801,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,16,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1457,0.047955,0.00177,0.748958,0.715675,68.547576,8.3,1.668543,0,1.631399,0.03438,0.025761,-0.08865,7.102112,0.68076,0.291147,9.776257,0.967171,0.011757,657.487375,2,2,0.831942,7.025,83.39574432373047,1,-0.136449,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,17,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1458,0.100853,-0.0352,0.452653,0.485575,54.57217,11.95,1.703399,0,1.679562,0.02599,0.013249,-0.12561,7.358838,0.52127,0.631148,10.669329,1.194713,0.009175,657.49275,3,1,0.832102,5.633333,100.20392608642578,1,-0.195178,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,19,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1459,0.072348,0.0163,0.678747,0.640567,67.050554,7.35,1.645873,0,1.605258,0.03354,0.009794,-0.08304,8.845903,0.73401,0.293111,9.940197,0.978371,0.006695,657.523313,2,2,0.862101,7.625,97.75153350830078,2,-0.139739,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,20,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
1460,-0.108789,0.13002,0.715448,0.635751,86.123912,4.25,1.441187,1,1.590726,0.07728,-0.013667,0.08181,13.665284,0.77281,1.836153,13.665284,2.781052,0.012668,657.497375,1,2,0.80042,4.55,93.51622009277344,2,0.043842,CCCCCCCC(=O)O[C@H]1/C(=C/C(=O)OC)C[C@@]2(C)C[C@@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3OCC[C@H](C[C@@H]4CCO[C@H](/C=C/C(C)(C)[C@]1(O)O2)O4)O3,21,0.0,22,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.02
