,Bmax_2.0_avg,Bmax_2.0_max,Bmax_2.0_min,Bmax_2.5_avg,Bmax_2.5_max,Bmax_2.5_min,Bmax_3.0_avg,Bmax_3.0_max,Bmax_3.0_min,Bmax_3.5_avg,Bmax_3.5_max,Bmax_3.5_min,Bmax_4.0_avg,Bmax_4.0_max,Bmax_4.0_min,Bmax_4.5_avg,Bmax_4.5_max,Bmax_4.5_min,Bmin_2.0_avg,Bmin_2.0_max,Bmin_2.0_min,Bmin_2.5_avg,Bmin_2.5_max,Bmin_2.5_min,Bmin_3.0_avg,Bmin_3.0_max,Bmin_3.0_min,Bmin_3.5_avg,Bmin_3.5_max,Bmin_3.5_min,Bmin_4.0_avg,Bmin_4.0_max,Bmin_4.0_min,Bmin_4.5_avg,Bmin_4.5_max,Bmin_4.5_min,L_avg,L_max,L_min,S_bur_2.0_avg,S_bur_2.0_max,S_bur_2.0_min,S_bur_2.5_avg,S_bur_2.5_max,S_bur_2.5_min,S_bur_3.0_avg,S_bur_3.0_max,S_bur_3.0_min,S_bur_3.5_avg,S_bur_3.5_max,S_bur_3.5_min,S_bur_4.0_avg,S_bur_4.0_max,S_bur_4.0_min,S_bur_4.5_avg,S_bur_4.5_max,S_bur_4.5_min,V_bur_2.0_avg,V_bur_2.0_max,V_bur_2.0_min,V_bur_2.5_avg,V_bur_2.5_max,V_bur_2.5_min,V_bur_3.0_avg,V_bur_3.0_max,V_bur_3.0_min,V_bur_3.5_avg,V_bur_3.5_max,V_bur_3.5_min,V_bur_4.0_avg,V_bur_4.0_max,V_bur_4.0_min,V_bur_4.5_avg,V_bur_4.5_max,V_bur_4.5_min,V_occ_avg,V_occ_max,V_occ_min,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,DOI
353,7.648529,7.648529,7.648529,7.65,7.65,7.65,7.65,7.65,7.65,7.581886,7.581886,7.581886,7.178092,7.178092,7.178092,6.815424,6.815424,6.815424,0.95,0.95,0.95,0.45,0.45,0.45,0.003989,0.003989,0.003989,0.008429,0.008429,0.008429,0.00937,0.00937,0.00937,0.007683,0.007683,0.007683,4.9,4.9,4.9,50.964386,50.964386,50.964386,35.828372,35.828372,35.828372,29.207324,29.207324,29.207324,26.814853,26.814853,26.814853,23.79201,23.79201,23.79201,19.212982,19.212982,19.212982,84.427148,84.427148,84.427148,63.290631,63.290631,63.290631,50.379736,50.379736,50.379736,41.777317,41.777317,41.777317,36.535859,36.535859,36.535859,31.993209,31.993209,31.993209,481.799,481.799,481.799,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,27,0.0,17,doi.org/10.1021/jo990185w
354,0.982344,0.982344,0.982344,0.494975,0.494975,0.494975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.45,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.867738,50.867738,50.867738,34.498322,34.498322,34.498322,21.736617,21.736617,21.736617,14.268494,14.268494,14.268494,13.332894,13.332894,13.332894,13.230785,13.230785,13.230785,84.392215,84.392215,84.392215,63.217554,63.217554,63.217554,48.600979,48.600979,48.600979,36.708421,36.708421,36.708421,29.07728,29.07728,29.07728,24.325423,24.325423,24.325423,481.78775,481.78775,481.78775,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,28,0.0,17,doi.org/10.1021/jo990185w
355,9.282919,13.162542,3.51639,9.066269,12.870995,2.950424,8.008809,12.456424,0.0,8.13306,12.468861,0.0,8.192305,12.468861,0.0,8.190448,12.370934,0.0,0.951406,0.954218,0.95,0.491265,0.4926,0.490597,0.025924,0.068955,0.0,0.03705,0.084582,0.0,0.044687,0.12066,0.0,0.042788,0.128363,0.0,3.316667,5.0,0.0,46.702452,46.720201,46.688154,35.980799,35.98908,35.976393,32.912322,32.920288,32.908077,23.753538,23.754376,23.752651,13.278145,13.284208,13.272044,8.285165,8.289677,8.280002,83.324806,83.337442,83.317398,61.162765,61.166472,61.155916,50.126486,50.128419,50.124055,42.342643,42.344027,42.34108,34.298467,34.300681,34.29712,27.099043,27.100691,27.096265,481.791125,481.796,481.783375,COC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)OC(C)(C)C,36,0.0,17,doi.org/10.1021/jo990185w
356,9.727899,11.314703,7.754031,9.644657,11.27087,7.366987,9.079719,10.979299,5.580323,6.829086,10.7379,0.0,6.829086,10.7379,0.0,6.801674,10.719725,0.0,0.951531,0.954594,0.95,0.527872,0.565685,0.490597,0.212898,0.53033,0.045665,0.184771,0.53033,0.0,0.197387,0.565685,0.0,0.230309,0.646176,0.0,3.3,4.95,0.0,38.051101,38.053377,38.048525,26.016924,26.027436,26.003623,23.462986,23.469124,23.45907,23.65221,23.661581,23.642101,23.919343,23.923422,23.916696,23.742531,23.746854,23.739991,80.184304,80.194884,80.176664,55.173305,55.180678,55.162343,42.105318,42.110223,42.099174,35.231209,35.236543,35.22428,31.475044,31.477526,31.471663,29.228513,29.230021,29.227067,459.717,459.736625,459.698875,COC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C,0,0.0,17,doi.org/10.1021/jo990185w
357,6.954315,6.954315,6.954315,6.577424,6.577424,6.577424,5.630497,5.630497,5.630497,5.526753,5.526753,5.526753,5.070749,5.070749,5.070749,0.0,0.0,0.0,0.95,0.95,0.95,0.50493,0.50493,0.50493,0.029071,0.029071,0.029071,0.019744,0.019744,0.019744,0.004207,0.004207,0.004207,0.0,0.0,0.0,0.0,0.0,0.0,76.643967,76.643967,76.643967,63.544173,63.544173,63.544173,51.442581,51.442581,51.442581,43.924937,43.924937,43.924937,38.68019,38.68019,38.68019,32.716457,32.716457,32.716457,93.531183,93.531183,93.531183,81.487449,81.487449,81.487449,71.61921,71.61921,71.61921,62.244707,62.244707,62.244707,55.448593,55.448593,55.448593,49.544563,49.544563,49.544563,459.728,459.728,459.728,COC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C,4,0.0,17,doi.org/10.1021/jo990185w
358,9.03768,10.265111,7.81025,8.508544,9.359086,7.658002,8.389749,9.359086,7.420411,8.286568,9.359086,7.214049,8.002908,9.201223,6.804594,6.15977,8.48646,3.83308,2.410853,2.519014,2.302692,1.805176,1.865632,1.74472,0.490088,0.942904,0.037272,0.723781,1.413035,0.034527,0.741427,1.449762,0.033091,0.687365,1.357628,0.017101,4.5,4.95,4.05,63.578647,63.59218,63.565113,52.460853,52.464471,52.457234,48.526029,48.52887,48.523187,43.723643,43.724312,43.722973,38.863745,38.874234,38.853255,35.404485,35.407032,35.401939,89.198819,89.20212,89.195518,72.702071,72.705937,72.698205,63.423732,63.424457,63.423006,57.012152,57.016131,57.008173,51.748253,51.748747,51.747759,47.461175,47.462104,47.460245,459.715063,459.715875,459.71425,COC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C,5,0.0,17,doi.org/10.1021/jo990185w
359,9.708244,9.708244,9.708244,8.820006,8.820006,8.820006,7.306162,7.306162,7.306162,7.141778,7.141778,7.141778,7.059922,7.059922,7.059922,6.795771,6.795771,6.795771,0.95,0.95,0.95,0.45,0.45,0.45,0.008836,0.008836,0.008836,0.045255,0.045255,0.045255,0.022898,0.022898,0.022898,0.008966,0.008966,0.008966,4.85,4.85,4.85,54.632853,54.632853,54.632853,42.649788,42.649788,42.649788,33.865981,33.865981,33.865981,24.87335,24.87335,24.87335,17.130715,17.130715,17.130715,11.695539,11.695539,11.695539,85.211357,85.211357,85.211357,66.611114,66.611114,66.611114,54.838774,54.838774,54.838774,45.241671,45.241671,45.241671,37.295335,37.295335,37.295335,30.224598,30.224598,30.224598,459.7275,459.7275,459.7275,COC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C,7,0.0,17,doi.org/10.1021/jo990185w
360,0.982344,0.982344,0.982344,0.494975,0.494975,0.494975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.45,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.001216,51.001216,51.001216,34.56145,34.56145,34.56145,22.24657,22.24657,22.24657,15.73791,15.73791,15.73791,12.46159,12.46159,12.46159,9.082273,9.082273,9.082273,84.433414,84.433414,84.433414,63.2834,63.2834,63.2834,48.673214,48.673214,48.673214,37.185693,37.185693,37.185693,29.667983,29.667983,29.667983,23.939328,23.939328,23.939328,459.728,459.728,459.728,COC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C,8,0.0,17,doi.org/10.1021/jo990185w
361,0.982344,0.982344,0.982344,0.494975,0.494975,0.494975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.45,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.902816,50.902816,50.902816,34.507342,34.507342,34.507342,21.705195,21.705195,21.705195,12.710689,12.710689,12.710689,9.25353,9.25353,9.25353,7.228034,7.228034,7.228034,84.40147,84.40147,84.40147,63.235952,63.235952,63.235952,48.611203,48.611203,48.611203,36.486646,36.486646,36.486646,28.01818,28.01818,28.01818,22.040253,22.040253,22.040253,459.715125,459.715125,459.715125,COC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C,9,0.0,17,doi.org/10.1021/jo990185w
362,10.401923,10.401923,10.401923,10.220078,10.220078,10.220078,9.751026,9.751026,9.751026,9.193068,9.193068,9.193068,7.678053,7.678053,7.678053,7.274957,7.274957,7.274957,2.264215,2.264215,2.264215,2.002062,2.002062,2.002062,0.035355,0.035355,0.035355,0.047457,0.047457,0.047457,0.058508,0.058508,0.058508,0.035355,0.035355,0.035355,5.0,5.0,5.0,77.505376,77.505376,77.505376,65.121926,65.121926,65.121926,51.146125,51.146125,51.146125,40.299861,40.299861,40.299861,34.2582,34.2582,34.2582,29.36283,29.36283,29.36283,93.657961,93.657961,93.657961,82.33275,82.33275,82.33275,72.422814,72.422814,72.422814,62.082827,62.082827,62.082827,53.839903,53.839903,53.839903,47.275793,47.275793,47.275793,459.70775,459.70775,459.70775,COC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C,15,0.0,17,doi.org/10.1021/jo990185w
363,10.201231,11.741486,8.660976,10.094018,11.395284,8.792753,9.709086,10.612493,8.80568,9.057743,9.309807,8.80568,8.617661,8.77069,8.464632,8.392023,8.670784,8.113261,1.73291,1.811773,1.654046,0.869057,1.232696,0.505417,0.032756,0.05,0.015511,0.044492,0.062015,0.026969,0.022416,0.03623,0.008603,0.027959,0.05399,0.001928,4.85,4.95,4.75,65.705298,65.730237,65.680359,53.351841,53.354096,53.349585,43.817202,43.822035,43.81237,31.514856,31.518788,31.510924,22.140037,22.145668,22.134406,16.559738,16.563371,16.556106,90.089114,90.091803,90.086426,74.052689,74.06158,74.043798,63.689365,63.691723,63.687007,53.869074,53.871461,53.866688,44.861982,44.86277,44.861193,37.082545,37.08336,37.08173,459.72375,459.7265,459.721,COC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C,16,0.0,17,doi.org/10.1021/jo990185w
364,12.513293,12.513293,12.513293,12.513293,12.513293,12.513293,12.486793,12.486793,12.486793,12.264175,12.264175,12.264175,11.621639,11.621639,11.621639,10.393508,10.393508,10.393508,0.95,0.95,0.95,0.494975,0.494975,0.494975,0.009232,0.009232,0.009232,0.04634,0.04634,0.04634,0.006089,0.006089,0.006089,0.02439,0.02439,0.02439,4.95,4.95,4.95,72.459856,72.459856,72.459856,53.604709,53.604709,53.604709,31.36341,31.36341,31.36341,14.23255,14.23255,14.23255,14.995167,14.995167,14.995167,14.995118,14.995118,14.995118,92.554109,92.554109,92.554109,77.627638,77.627638,77.627638,63.682288,63.682288,63.682288,46.986524,46.986524,46.986524,36.32652,36.32652,36.32652,30.006619,30.006619,30.006619,459.72925,459.72925,459.72925,COC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C,17,100.0,17,doi.org/10.1021/jo990185w
365,8.546096,10.592568,5.461227,7.963444,10.661731,3.020761,7.075156,11.051357,0.0,7.050751,11.13115,0.0,6.831503,11.13115,0.0,6.375966,11.122275,0.0,1.16019,1.546227,0.954594,1.003659,2.025779,0.4926,0.803059,2.373227,0.0,0.916045,2.746444,0.0,0.964703,2.863334,0.0,0.974271,2.863334,0.0,3.033333,4.95,0.0,43.952097,43.959994,43.942286,35.120309,35.128925,35.112888,34.961493,34.964794,34.95506,28.923933,28.929978,28.914587,21.981075,21.988429,21.975194,17.493923,17.496107,17.492194,82.409916,82.414545,82.40703,59.530573,59.534521,59.526699,49.565299,49.56721,49.563176,43.149119,43.149848,43.147771,37.279923,37.280326,37.279672,31.927265,31.928392,31.925862,459.723542,459.745625,459.698375,COC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C,18,0.0,17,doi.org/10.1021/jo990185w
366,10.370391,10.370391,10.370391,10.040045,10.040045,10.040045,8.457245,8.457245,8.457245,8.184284,8.184284,8.184284,5.523812,5.523812,5.523812,4.640043,4.640043,4.640043,0.980315,0.980315,0.980315,0.530089,0.530089,0.530089,0.061256,0.061256,0.061256,0.004757,0.004757,0.004757,0.003866,0.003866,0.003866,0.00701,0.00701,0.00701,5.0,5.0,5.0,82.037779,82.037779,82.037779,71.791115,71.791115,71.791115,58.973482,58.973482,58.973482,47.129526,47.129526,47.129526,39.616333,39.616333,39.616333,32.68469,32.68469,32.68469,94.727092,94.727092,94.727092,85.855088,85.855088,85.855088,77.624195,77.624195,77.624195,68.09341,68.09341,68.09341,59.878738,59.878738,59.878738,52.769144,52.769144,52.769144,459.716,459.716,459.716,COC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C,23,0.0,17,doi.org/10.1021/jo990185w
367,8.180297,8.691663,7.668931,7.533557,8.137106,6.930007,7.271659,7.613311,6.930007,7.264708,7.613311,6.916104,7.116366,7.460731,6.772001,6.568649,6.756663,6.380635,0.95,0.95,0.95,0.497487,0.5,0.494975,0.010864,0.011831,0.009897,0.0113,0.0178,0.004801,0.011712,0.021758,0.001666,0.017283,0.027033,0.007532,4.575,5.0,4.15,62.523394,62.541718,62.505069,52.477013,52.477545,52.476481,48.382228,48.383274,48.381181,39.093823,39.104624,39.083022,27.667864,27.673176,27.662551,21.616776,21.617293,21.61626,88.777258,88.781821,88.772694,72.104195,72.110241,72.098148,63.335232,63.337596,63.332869,56.162608,56.163798,56.161417,48.665582,48.666793,48.664371,41.247256,41.249139,41.245372,459.728688,459.748125,459.70925,COC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C,24,0.0,17,doi.org/10.1021/jo990185w
368,8.703591,8.703591,8.703591,8.405355,8.405355,8.405355,7.907275,7.907275,7.907275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989949,0.989949,0.989949,0.6,0.6,0.6,0.002056,0.002056,0.002056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.009106,73.009106,73.009106,55.720919,55.720919,55.720919,36.091206,36.091206,36.091206,18.34306,18.34306,18.34306,17.962,17.962,17.962,16.439233,16.439233,16.439233,92.709855,92.709855,92.709855,78.265008,78.265008,78.265008,65.544827,65.544827,65.544827,49.885185,49.885185,49.885185,39.478202,39.478202,39.478202,32.834528,32.834528,32.834528,459.7,459.7,459.7,COC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C,25,0.0,17,doi.org/10.1021/jo990185w
369,7.935498,11.581235,3.493566,7.790828,11.605387,2.961419,6.803784,11.605387,0.0,6.787954,11.557898,0.0,6.698361,11.241552,0.0,5.297154,8.85353,0.0,0.951531,0.954594,0.95,0.493548,0.497446,0.490597,0.199471,0.59749,0.0,0.286358,0.85,0.0,0.344406,1.006268,0.0,0.345047,1.024418,0.0,3.333333,5.0,0.0,47.082451,47.096139,47.064321,39.273611,39.275271,39.271788,37.627133,37.633241,37.621601,31.518595,31.526407,31.505491,24.11145,24.115184,24.108224,17.944521,17.951953,17.938277,83.374209,83.381388,83.370184,62.007113,62.010733,62.005145,52.453412,52.455179,52.451353,45.854619,45.85874,45.852535,39.969625,39.972234,39.966664,34.211797,34.213487,34.210002,459.705625,459.721,459.687125,COC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C,26,0.0,17,doi.org/10.1021/jo990185w
370,8.716491,11.855906,3.52881,8.604544,11.680004,3.020348,6.647907,11.194865,0.0,6.686215,11.596228,0.0,6.827552,12.21147,0.0,6.87017,12.545617,0.0,0.951531,0.954594,0.95,0.491265,0.4926,0.490597,0.019443,0.045284,0.0,0.016556,0.045284,0.0,0.014391,0.037431,0.0,0.030211,0.067891,0.0,3.316667,5.0,0.0,46.646318,46.658229,46.639603,35.942976,35.948853,35.935712,32.871703,32.876298,32.868321,24.153304,24.156631,24.148849,13.656938,13.67109,13.642813,10.221694,10.228671,10.216864,83.309679,83.322378,83.29449,61.131405,61.143835,61.12175,50.093728,50.098946,50.086832,42.338123,42.340909,42.336067,34.464811,34.469352,34.459461,27.449223,27.450731,27.446656,459.723958,459.731,459.717625,COC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)OC(C)(C)C,33,0.0,17,doi.org/10.1021/jo990185w
371,9.168903,10.11002,8.080842,8.915756,9.817586,7.619875,8.529811,9.290452,7.204339,7.711438,8.760422,7.169554,7.296648,8.524817,6.31229,4.938276,8.464632,0.0,0.965801,0.997403,0.95,0.522093,0.578704,0.4926,0.14028,0.376726,0.016672,0.082794,0.218514,0.002424,0.01278,0.015838,0.010046,0.013398,0.031444,0.0,3.083333,4.95,0.0,36.633178,36.657403,36.619433,26.578093,26.585054,26.565599,26.520273,26.521186,26.519727,26.000357,26.002573,25.996109,22.979587,22.980265,22.978487,21.246486,21.248015,21.244569,80.113514,80.124372,80.098523,54.386049,54.38799,54.382538,42.669341,42.673132,42.667439,36.68251,36.684419,36.679503,32.78937,32.79081,32.786551,29.421761,29.422784,29.42043,459.525833,459.536125,459.52,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,0,0.0,25,doi.org/10.1021/jo990185w
372,11.112605,11.112605,11.112605,10.412012,10.412012,10.412012,8.835299,8.835299,8.835299,8.835299,8.835299,8.835299,8.814902,8.814902,8.814902,8.635392,8.635392,8.635392,2.799936,2.799936,2.799936,2.481302,2.481302,2.481302,1.765114,1.765114,1.765114,0.902466,0.902466,0.902466,0.061838,0.061838,0.061838,0.109951,0.109951,0.109951,4.6,4.6,4.6,77.368744,77.368744,77.368744,67.588767,67.588767,67.588767,55.53719,55.53719,55.53719,43.294306,43.294306,43.294306,35.04779,35.04779,35.04779,27.331454,27.331454,27.331454,93.401956,93.401956,93.401956,82.683274,82.683274,82.683274,74.285547,74.285547,74.285547,64.638498,64.638498,64.638498,56.214698,56.214698,56.214698,48.722136,48.722136,48.722136,459.532625,459.532625,459.532625,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,4,0.0,25,doi.org/10.1021/jo990185w
373,12.548506,13.250283,11.84673,9.892084,13.159027,6.625142,9.66867,12.712199,6.625142,9.288156,12.083046,6.493266,8.491664,11.094143,5.889185,4.98577,5.07001,4.90153,1.774621,1.873011,1.67623,1.587233,1.590777,1.583689,0.266883,0.525925,0.007841,0.173226,0.330469,0.015983,0.166417,0.326788,0.006046,0.154908,0.278209,0.031606,4.8,4.95,4.65,65.075501,65.08891,65.062093,57.776761,57.777015,57.776506,52.214217,52.220523,52.207911,41.422465,41.42301,41.42192,31.219521,31.222439,31.216604,22.691415,22.696489,22.68634,89.487592,89.497509,89.477675,74.604593,74.605335,74.603851,66.820638,66.825804,66.815472,59.365942,59.368514,59.363371,51.785195,51.785454,51.784937,44.256647,44.258234,44.25506,459.546313,459.554625,459.538,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,5,0.0,25,doi.org/10.1021/jo990185w
374,7.571327,7.571327,7.571327,7.465253,7.465253,7.465253,7.215435,7.215435,7.215435,6.105735,6.105735,6.105735,5.575841,5.575841,5.575841,0.0,0.0,0.0,0.95,0.95,0.95,0.494975,0.494975,0.494975,0.020405,0.020405,0.020405,0.049184,0.049184,0.049184,0.008228,0.008228,0.008228,0.0,0.0,0.0,0.0,0.0,0.0,72.370997,72.370997,72.370997,54.379658,54.379658,54.379658,32.919781,32.919781,32.919781,15.842486,15.842486,15.842486,16.895103,16.895103,16.895103,17.026855,17.026855,17.026855,92.566061,92.566061,92.566061,77.72331,77.72331,77.72331,64.312562,64.312562,64.312562,47.918609,47.918609,47.918609,37.569561,37.569561,37.569561,31.450969,31.450969,31.450969,459.525875,459.525875,459.525875,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,6,0.0,25,doi.org/10.1021/jo990185w
375,9.052129,14.294842,3.541539,8.714082,13.980433,2.86531,8.202239,14.258769,0.0,8.376408,14.287407,0.0,8.412469,14.287407,0.0,8.793649,14.246491,0.0,0.95,0.95,0.95,0.4926,0.4926,0.4926,0.02385,0.050461,0.0,0.022054,0.050253,0.0,0.018869,0.035355,0.0,0.039933,0.088976,0.0,3.3,4.95,0.0,42.624997,42.642805,42.604688,30.58969,30.60057,30.584018,27.354418,27.359492,27.348079,20.492734,20.496278,20.488736,13.772547,13.778463,13.767267,10.295065,10.296796,10.29212,82.105099,82.114832,82.097412,58.063443,58.070743,58.057167,46.088836,46.093893,46.085911,37.883576,37.888037,37.878393,30.975149,30.977777,30.973281,25.178532,25.181171,25.175899,459.515042,459.52325,459.505,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,7,0.0,25,doi.org/10.1021/jo990185w
376,8.470094,8.470094,8.470094,7.730783,7.730783,7.730783,7.062046,7.062046,7.062046,5.280152,5.280152,5.280152,5.127621,5.127621,5.127621,4.473533,4.473533,4.473533,3.249138,3.249138,3.249138,2.30311,2.30311,2.30311,2.105808,2.105808,2.105808,0.270688,0.270688,0.270688,0.049095,0.049095,0.049095,0.05146,0.05146,0.05146,4.05,4.05,4.05,77.526662,77.526662,77.526662,62.620111,62.620111,62.620111,51.210163,51.210163,51.210163,41.059937,41.059937,41.059937,35.931594,35.931594,35.931594,32.069965,32.069965,32.069965,93.794211,93.794211,93.794211,81.786509,81.786509,81.786509,71.329525,71.329525,71.329525,61.713657,61.713657,61.713657,53.97912,53.97912,53.97912,47.971403,47.971403,47.971403,459.504875,459.504875,459.504875,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,12,0.0,25,doi.org/10.1021/jo990185w
377,8.717065,9.11112,8.32301,8.703722,8.963956,8.443489,8.648125,8.784788,8.511463,8.687224,8.862985,8.511463,8.687224,8.862985,8.511463,8.584278,8.862985,8.30557,1.067915,1.181237,0.954594,0.514752,0.534529,0.494975,0.029081,0.03725,0.020913,0.01747,0.031756,0.003184,0.018605,0.029057,0.008152,0.060664,0.070419,0.050908,4.975,5.0,4.95,61.620287,61.626475,61.614099,49.750108,49.758293,49.741922,45.158097,45.160735,45.15546,38.31987,38.323733,38.316007,33.369907,33.375581,33.364234,29.686015,29.689852,29.682178,88.613691,88.615287,88.612096,71.222285,71.225057,71.219514,61.388076,61.393674,61.382478,54.012376,54.012714,54.012038,47.958183,47.95909,47.957276,43.067752,43.069707,43.065796,459.533875,459.5625,459.50525,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,13,0.0,25,doi.org/10.1021/jo990185w
378,11.849262,11.849262,11.849262,11.472576,11.472576,11.472576,9.397473,9.397473,9.397473,9.607549,9.607549,9.607549,9.712492,9.712492,9.712492,9.807778,9.807778,9.807778,0.95,0.95,0.95,0.45,0.45,0.45,0.002533,0.002533,0.002533,0.002533,0.002533,0.002533,0.002533,0.002533,0.002533,0.027387,0.027387,0.027387,5.0,5.0,5.0,57.223664,57.223664,57.223664,46.836055,46.836055,46.836055,37.678735,37.678735,37.678735,29.578389,29.578389,29.578389,23.220741,23.220741,23.220741,16.755697,16.755697,16.755697,85.770788,85.770788,85.770788,68.743168,68.743168,68.743168,57.772933,57.772933,57.772933,48.587456,48.587456,48.587456,41.363128,41.363128,41.363128,34.832191,34.832191,34.832191,459.537875,459.537875,459.537875,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,15,0.0,25,doi.org/10.1021/jo990185w
379,0.982344,0.982344,0.982344,0.494975,0.494975,0.494975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.95,0.95,0.45,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.929438,50.929438,50.929438,35.784884,35.784884,35.784884,25.350179,25.350179,25.350179,21.139303,21.139303,21.139303,18.01869,18.01869,18.01869,14.624719,14.624719,14.624719,84.415056,84.415056,84.415056,63.445297,63.445297,63.445297,49.615993,49.615993,49.615993,39.46576,39.46576,39.46576,33.032052,33.032052,33.032052,27.96586,27.96586,27.96586,459.505,459.505,459.505,COC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,16,0.0,25,doi.org/10.1021/jo990185w
