,gas_charge_C,gas_charge_H_max,gas_charge_H_mean,gas_charge_H_min,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,DOI
578,-0.0409,0.03029,0.03029,0.03029,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC(=O)[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,20,0.0,25,10.1002/047084289X.rm267.pub3
579,-0.06222,0.02333,0.02333,0.02333,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC(=O)[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,21,0.0,25,10.1002/047084289X.rm267.pub3
580,-0.05042,0.02694,0.02694,0.02694,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC(=O)[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,22,0.0,25,10.1002/047084289X.rm267.pub3
581,-0.0528,0.02667,0.02667,0.02667,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC(=O)[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,23,0.0,25,10.1002/047084289X.rm267.pub3
582,-0.05096,0.02692,0.02692,0.02692,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC(=O)[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,24,0.0,25,10.1002/047084289X.rm267.pub3
583,-0.04713,0.0297,0.0297,0.0297,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC(=O)[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,25,100.0,25,10.1002/047084289X.rm267.pub3
584,-0.06277,0.02331,0.02331,0.02331,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC(=O)[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,26,0.0,25,10.1002/047084289X.rm267.pub3
585,-0.04935,0.02698,0.02698,0.02698,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC(=O)[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,28,0.0,25,10.1002/047084289X.rm267.pub3
586,-0.04892,0.02699,0.02699,0.02699,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC(=O)[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,29,0.0,25,10.1002/047084289X.rm267.pub3
587,-0.02567,0.03158,0.03158,0.03158,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC(=O)[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,30,0.0,25,10.1002/047084289X.rm267.pub3
588,-0.01196,0.03076,0.03076,0.03076,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC(=O)[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,31,0.0,25,10.1002/047084289X.rm267.pub3
589,-0.00482,0.03386,0.03386,0.03386,OC12C3C4C5C3C1C5C42,2,0.0,4,10.1002/047084289X.rm267.pub3
590,-0.02622,0.03138,0.03138,0.03138,OC12C3C4C5C3C1C5C42,3,0.0,4,10.1002/047084289X.rm267.pub3
591,-0.03061,0.0312,0.0312,0.0312,OC12C3C4C5C3C1C5C42,4,100.0,4,10.1002/047084289X.rm267.pub3
592,-0.0349,0.02837,0.02837,0.02837,BrC12CC3CC(CC(C3)C1)C2,2,0.0,3,10.1002/chem.201805657
593,-0.03957,0.03034,0.03034,0.03034,BrC12CC3CC(CC(C3)C1)C2,3,100.0,3,10.1002/chem.201805657
594,-0.04747,0.02722,0.02722,0.02722,BrC12CC3CC(CC(C3)C1)C2,4,0.0,3,10.1002/chem.201805657
595,-0.03156,0.02856,0.02856,0.02856,N#CC12CC3CC(CC(C3)C1)C2,3,0.0,4,10.1002/chem.201805657
596,-0.03938,0.03034,0.03034,0.03034,N#CC12CC3CC(CC(C3)C1)C2,4,100.0,4,10.1002/chem.201805657
597,-0.04746,0.02722,0.02722,0.02722,N#CC12CC3CC(CC(C3)C1)C2,5,0.0,4,10.1002/chem.201805657
598,-0.02126,0.02988,0.02988,0.02988,OC12CC3CC(CC(C3)C1)C2,2,0.0,3,10.1002/chem.201805657
599,-0.03817,0.0304,0.0304,0.0304,OC12CC3CC(CC(C3)C1)C2,3,100.0,3,10.1002/chem.201805657
600,-0.04736,0.02722,0.02722,0.02722,OC12CC3CC(CC(C3)C1)C2,4,0.0,3,10.1002/chem.201805657
601,-0.02526,0.02709,0.02709,0.02709,CC(C)(C)OC(=O)NC12CC3CC(CC(C3)C1)C2,0,0.0,10,10.1002/chem.201805657
602,-0.02686,0.02934,0.02934,0.02934,CC(C)(C)OC(=O)NC12CC3CC(CC(C3)C1)C2,9,0.0,10,10.1002/chem.201805657
603,-0.03867,0.03038,0.03038,0.03038,CC(C)(C)OC(=O)NC12CC3CC(CC(C3)C1)C2,10,99.99999999999999,10,10.1002/chem.201805657
604,-0.0474,0.02722,0.02722,0.02722,CC(C)(C)OC(=O)NC12CC3CC(CC(C3)C1)C2,11,0.0,10,10.1002/chem.201805657
605,-0.05302,0.02666,0.02666,0.02666,C1CC[C@@H]2CCC[C@H]2C1,0,0.0,3,10.1002/chem.201805657
606,-0.05018,0.02695,0.02695,0.02695,C1CC[C@@H]2CCC[C@H]2C1,2,0.0,3,10.1002/chem.201805657
607,-0.03858,0.03055,0.03055,0.03055,C1CC[C@@H]2CCC[C@H]2C1,3,100.0,3,10.1002/chem.201805657
608,-0.05017,0.02695,0.02695,0.02695,C1CC[C@@H]2CCC[C@H]2C1,4,0.0,3,10.1002/chem.201805657
609,-0.05276,0.02667,0.02667,0.02667,C1CC[C@@H]2CCC[C@H]2C1,5,0.0,3,10.1002/chem.201805657
610,0.03394,0.03485,0.03485,0.03485,CC(=O)OCCC(C)CCCC(C)C,0,0.0,11,10.1002/chem.201805657
611,0.09151,0.07069,0.07069,0.07069,CC(=O)OCCC(C)CCCC(C)C,4,0.0,11,10.1002/chem.201805657
612,-0.01605,0.03042,0.03042,0.03042,CC(=O)OCCC(C)CCCC(C)C,5,0.0,11,10.1002/chem.201805657
613,-0.04104,0.03011,0.03011,0.03011,CC(=O)OCCC(C)CCCC(C)C,6,9.0,11,10.1002/chem.201805657
614,-0.06238,0.02332,0.023319999999999997,0.02332,CC(=O)OCCC(C)CCCC(C)C,7,0.0,11,10.1002/chem.201805657
615,-0.05058,0.02693,0.02693,0.02693,CC(=O)OCCC(C)CCCC(C)C,8,0.0,11,10.1002/chem.201805657
616,-0.05281,0.02667,0.02667,0.02667,CC(=O)OCCC(C)CCCC(C)C,9,0.0,11,10.1002/chem.201805657
617,-0.05096,0.02692,0.02692,0.02692,CC(=O)OCCC(C)CCCC(C)C,10,0.0,11,10.1002/chem.201805657
618,-0.04713,0.0297,0.0297,0.0297,CC(=O)OCCC(C)CCCC(C)C,11,91.0,11,10.1002/chem.201805657
619,-0.06277,0.02331,0.02331,0.02331,CC(=O)OCCC(C)CCCC(C)C,12,0.0,11,10.1002/chem.201805657
620,-0.06265,0.02331,0.02331,0.02331,CC(C)CCOC(=O)c1ccccc1,0,0.0,1,10.1002/chem.201805657
621,-0.04389,0.02983,0.02983,0.02983,CC(C)CCOC(=O)c1ccccc1,1,100.0,1,10.1002/chem.201805657
622,-0.0163,0.03041,0.03041,0.03041,CC(C)CCOC(=O)c1ccccc1,3,0.0,1,10.1002/chem.201805657
623,0.09188,0.0707,0.0707,0.0707,CC(C)CCOC(=O)c1ccccc1,4,0.0,1,10.1002/chem.201805657
624,-0.04769,0.06317,0.06317,0.06317,CC(C)CCOC(=O)c1ccccc1,9,0.0,1,10.1002/chem.201805657
625,-0.06141,0.06229,0.06229,0.06229,CC(C)CCOC(=O)c1ccccc1,10,0.0,1,10.1002/chem.201805657
626,-0.06222,0.06227,0.06227,0.06227,CC(C)CCOC(=O)c1ccccc1,11,0.0,1,10.1002/chem.201805657
627,0.08067,0.06698,0.06698,0.06698,COC(=O)C(CC(C)C)N1C(=O)c2ccccc2C1=O,0,0.0,6,10.1002/chem.201805657
628,0.13786,0.06589,0.06589,0.06589,COC(=O)C(CC(C)C)N1C(=O)c2ccccc2C1=O,4,0.0,6,10.1002/chem.201805657
629,-0.01885,0.02965,0.02965,0.02965,COC(=O)C(CC(C)C)N1C(=O)c2ccccc2C1=O,5,0.0,6,10.1002/chem.201805657
630,-0.04457,0.0298,0.0298,0.0298,COC(=O)C(CC(C)C)N1C(=O)c2ccccc2C1=O,6,100.0,6,10.1002/chem.201805657
631,-0.06268,0.02331,0.02331,0.02331,COC(=O)C(CC(C)C)N1C(=O)c2ccccc2C1=O,7,0.0,6,10.1002/chem.201805657
632,-0.04862,0.06313,0.06313,0.06313,COC(=O)C(CC(C)C)N1C(=O)c2ccccc2C1=O,13,0.0,6,10.1002/chem.201805657
633,-0.06142,0.06229,0.06229,0.06229,COC(=O)C(CC(C)C)N1C(=O)c2ccccc2C1=O,14,0.0,6,10.1002/chem.201805657
634,0.03396,0.03485,0.03485,0.03485,CC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,0,0.0,6,10.1002/chem.201805657
635,0.10507,0.07469,0.07469,0.07469,CC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,4,0.0,6,10.1002/chem.201805657
636,-0.01289,0.03073,0.03073,0.03073,CC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,5,0.0,6,10.1002/chem.201805657
637,-0.04074,0.03012,0.03012,0.03012,CC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,6,53.84615384615385,6,10.1002/chem.201805657
638,-0.06237,0.02332,0.023319999999999997,0.02332,CC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,7,0.0,6,10.1002/chem.201805657
639,-0.05016,0.02694,0.02694,0.02694,CC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,8,0.0,6,10.1002/chem.201805657
640,-0.04641,0.02709,0.02709,0.02709,CC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,9,0.0,6,10.1002/chem.201805657
641,-0.00174,0.03434,0.03434,0.03434,CC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,10,0.0,6,10.1002/chem.201805657
642,-0.04076,0.03012,0.03012,0.03012,CC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,11,46.15384615384615,6,10.1002/chem.201805657
643,-0.06237,0.02332,0.023319999999999997,0.02332,CC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,12,0.0,6,10.1002/chem.201805657
644,0.08067,0.06698,0.06698,0.06698,COC(=O)C(NC(=O)OC(C)(C)C)C1CCC(C)CC1,0,0.0,16,10.1002/chem.201805657
645,0.1326,0.06554,0.06554,0.06554,COC(=O)C(NC(=O)OC(C)(C)C)C1CCC(C)CC1,4,0.0,16,10.1002/chem.201805657
646,-0.02526,0.02709,0.02709,0.02709,COC(=O)C(NC(=O)OC(C)(C)C)C1CCC(C)CC1,10,0.0,16,10.1002/chem.201805657
647,-0.01001,0.03299,0.03299,0.03299,COC(=O)C(NC(=O)OC(C)(C)C)C1CCC(C)CC1,13,0.0,16,10.1002/chem.201805657
648,-0.04765,0.02704,0.02704,0.02704,COC(=O)C(NC(=O)OC(C)(C)C)C1CCC(C)CC1,14,0.0,16,10.1002/chem.201805657
649,-0.05035,0.02694,0.02694,0.02694,COC(=O)C(NC(=O)OC(C)(C)C)C1CCC(C)CC1,15,0.0,16,10.1002/chem.201805657
650,-0.04426,0.02999,0.02999,0.02999,COC(=O)C(NC(=O)OC(C)(C)C)C1CCC(C)CC1,16,100.0,16,10.1002/chem.201805657
651,-0.06251,0.02332,0.023319999999999997,0.02332,COC(=O)C(NC(=O)OC(C)(C)C)C1CCC(C)CC1,17,0.0,16,10.1002/chem.201805657
652,-0.06225,0.06227,0.06227,0.06227,c1ccc(C2CCCCC2)cc1,0,0.0,4,10.1002/chem.201805657
653,-0.06198,0.06228,0.06228,0.06228,c1ccc(C2CCCCC2)cc1,1,0.0,4,10.1002/chem.201805657
654,-0.05876,0.06257,0.06257,0.06257,c1ccc(C2CCCCC2)cc1,2,0.0,4,10.1002/chem.201805657
655,-0.0162,0.03522,0.03522,0.03522,c1ccc(C2CCCCC2)cc1,4,100.0,4,10.1002/chem.201805657
656,-0.04637,0.02728,0.02728,0.02728,c1ccc(C2CCCCC2)cc1,5,0.0,4,10.1002/chem.201805657
657,-0.05272,0.02667,0.02667,0.02667,c1ccc(C2CCCCC2)cc1,6,0.0,4,10.1002/chem.201805657
658,-0.05326,0.02665,0.02665,0.02665,c1ccc(C2CCCCC2)cc1,7,0.0,4,10.1002/chem.201805657
659,-0.04769,0.06347,0.06347,0.06347,Brc1ccc(C2CCC2)cc1,2,0.0,5,10.1002/chem.201805657
660,-0.05764,0.06261,0.06261,0.06261,Brc1ccc(C2CCC2)cc1,3,0.0,5,10.1002/chem.201805657
661,-0.01619,0.03522,0.03522,0.03522,Brc1ccc(C2CCC2)cc1,5,100.0,5,10.1002/chem.201805657
662,-0.04635,0.02728,0.02728,0.02728,Brc1ccc(C2CCC2)cc1,6,0.0,5,10.1002/chem.201805657
663,-0.05214,0.0267,0.0267,0.0267,Brc1ccc(C2CCC2)cc1,7,0.0,5,10.1002/chem.201805657
664,-0.06251,0.02332,0.023319999999999997,0.02332,CC1CCC(c2ccccc2)CC1,0,0.0,4,10.1002/chem.201805657
665,-0.04424,0.02999,0.02999,0.02999,CC1CCC(c2ccccc2)CC1,1,25.0,4,10.1002/chem.201805657
666,-0.05013,0.02695,0.02695,0.02695,CC1CCC(c2ccccc2)CC1,2,0.0,4,10.1002/chem.201805657
667,-0.04612,0.02729,0.02729,0.02729,CC1CCC(c2ccccc2)CC1,3,0.0,4,10.1002/chem.201805657
668,-0.01618,0.03522,0.03522,0.03522,CC1CCC(c2ccccc2)CC1,4,75.0,4,10.1002/chem.201805657
669,-0.05876,0.06257,0.06257,0.06257,CC1CCC(c2ccccc2)CC1,6,0.0,4,10.1002/chem.201805657
670,-0.06198,0.06228,0.06228,0.06228,CC1CCC(c2ccccc2)CC1,7,0.0,4,10.1002/chem.201805657
671,-0.06225,0.06227,0.06227,0.06227,CC1CCC(c2ccccc2)CC1,8,0.0,4,10.1002/chem.201805657
672,-0.05868,0.02365,0.02365,0.02365,CC(C)c1ccc2c(S(=O)(=O)Cl)cn(S(=O)(=O)c3ccccc3)c2c1,0,0.0,1,10.1002/chem.201805657
673,-0.0218,0.03465,0.03465,0.03465,CC(C)c1ccc2c(S(=O)(=O)Cl)cn(S(=O)(=O)c3ccccc3)c2c1,1,100.0,1,10.1002/chem.201805657
674,-0.05799,0.0626,0.0626,0.0626,CC(C)c1ccc2c(S(=O)(=O)Cl)cn(S(=O)(=O)c3ccccc3)c2c1,4,0.0,1,10.1002/chem.201805657
675,-0.05115,0.06304,0.06304,0.06304,CC(C)c1ccc2c(S(=O)(=O)Cl)cn(S(=O)(=O)c3ccccc3)c2c1,5,0.0,1,10.1002/chem.201805657
676,0.0419,0.08454,0.08454,0.08454,CC(C)c1ccc2c(S(=O)(=O)Cl)cn(S(=O)(=O)c3ccccc3)c2c1,12,0.0,1,10.1002/chem.201805657
677,-0.04161,0.06371,0.06371,0.06371,CC(C)c1ccc2c(S(=O)(=O)Cl)cn(S(=O)(=O)c3ccccc3)c2c1,18,0.0,1,10.1002/chem.201805657
678,-0.0609,0.06231,0.06231,0.06231,CC(C)c1ccc2c(S(=O)(=O)Cl)cn(S(=O)(=O)c3ccccc3)c2c1,19,0.0,1,10.1002/chem.201805657
679,-0.06218,0.06227,0.06227,0.06227,CC(C)c1ccc2c(S(=O)(=O)Cl)cn(S(=O)(=O)c3ccccc3)c2c1,20,0.0,1,10.1002/chem.201805657
680,-0.03318,0.06484,0.06484,0.06484,CC(C)c1ccc2c(S(=O)(=O)Cl)cn(S(=O)(=O)c3ccccc3)c2c1,24,0.0,1,10.1002/chem.201805657
681,-0.05902,0.02362,0.02362,0.02362,CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2,0,0.0,8,10.1002/chem.201805657
682,-0.03316,0.03094,0.03094,0.03094,CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2,3,0.0,8,10.1002/chem.201805657
683,-0.04918,0.02698,0.02698,0.02698,CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2,4,0.0,8,10.1002/chem.201805657
684,-0.04458,0.02734,0.02734,0.02734,CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2,5,0.0,8,10.1002/chem.201805657
685,-0.05664,0.02372,0.02372,0.02372,CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2,7,0.0,8,10.1002/chem.201805657
686,0.06014,0.06065,0.06065,0.06065,CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2,8,100.0,8,10.1002/chem.201805657
687,-0.02307,0.02963,0.02963,0.02963,CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2,10,0.0,8,10.1002/chem.201805657
688,0.05965,0.06063,0.06063,0.06063,OC1C2CC3CC(C2)CC1C3,1,100.0,1,10.1002/chem.201805657
689,-0.01446,0.03295,0.03295,0.03295,OC1C2CC3CC(C2)CC1C3,2,0.0,1,10.1002/chem.201805657
690,-0.04508,0.02732,0.02732,0.02732,OC1C2CC3CC(C2)CC1C3,3,0.0,1,10.1002/chem.201805657
691,-0.04045,0.0303,0.0303,0.0303,OC1C2CC3CC(C2)CC1C3,4,0.0,1,10.1002/chem.201805657
692,-0.04754,0.02722,0.02722,0.02722,OC1C2CC3CC(C2)CC1C3,5,0.0,1,10.1002/chem.201805657
693,0.08061,0.06698,0.06698,0.06698,COC(=O)C(C)c1ccc(CC(C)C)cc1,0,0.0,11,10.1002/chem.201805657
694,0.07902,0.04691,0.04691,0.04691,COC(=O)C(C)c1ccc(CC(C)C)cc1,4,0.0,11,10.1002/chem.201805657
695,-0.04776,0.02424,0.02424,0.02424,COC(=O)C(C)c1ccc(CC(C)C)cc1,5,0.0,11,10.1002/chem.201805657
696,-0.05791,0.0626,0.0626,0.0626,COC(=O)C(C)c1ccc(CC(C)C)cc1,7,0.0,11,10.1002/chem.201805657
697,-0.05873,0.06257,0.06257,0.06257,COC(=O)C(C)c1ccc(CC(C)C)cc1,8,0.0,11,10.1002/chem.201805657
698,-0.02556,0.03186,0.03186,0.03186,COC(=O)C(C)c1ccc(CC(C)C)cc1,10,40.0,11,10.1002/chem.201805657
699,-0.04307,0.03004,0.03004,0.03004,COC(=O)C(C)c1ccc(CC(C)C)cc1,11,60.0,11,10.1002/chem.201805657
700,-0.06246,0.02332,0.023319999999999997,0.02332,COC(=O)C(C)c1ccc(CC(C)C)cc1,12,0.0,11,10.1002/chem.201805657
701,0.08067,0.06698,0.06698,0.06698,COC(=O)C(C1CCCCC1)N1C(=O)c2ccccc2C1=O,0,0.0,8,10.1002/chem.201805657
702,0.1404,0.06618,0.06618,0.06618,COC(=O)C(C1CCCCC1)N1C(=O)c2ccccc2C1=O,4,0.0,8,10.1002/chem.201805657
703,-0.00943,0.03301,0.03301,0.03301,COC(=O)C(C1CCCCC1)N1C(=O)c2ccccc2C1=O,5,0.0,8,10.1002/chem.201805657
704,-0.04788,0.02703,0.02703,0.02703,COC(=O)C(C1CCCCC1)N1C(=O)c2ccccc2C1=O,6,0.0,8,10.1002/chem.201805657
705,-0.05295,0.02666,0.02666,0.02666,COC(=O)C(C1CCCCC1)N1C(=O)c2ccccc2C1=O,7,33.333333333333336,8,10.1002/chem.201805657
706,-0.05328,0.02665,0.02665,0.02665,COC(=O)C(C1CCCCC1)N1C(=O)c2ccccc2C1=O,8,66.66666666666667,8,10.1002/chem.201805657
707,-0.04862,0.06313,0.06313,0.06313,COC(=O)C(C1CCCCC1)N1C(=O)c2ccccc2C1=O,15,0.0,8,10.1002/chem.201805657
708,-0.06142,0.06229,0.06229,0.06229,COC(=O)C(C1CCCCC1)N1C(=O)c2ccccc2C1=O,16,0.0,8,10.1002/chem.201805657
709,-0.06277,0.02331,0.02331,0.02331,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,0,0.0,1,10.1002/chem.201805657
710,-0.04713,0.0297,0.0297,0.0297,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,1,100.0,1,10.1002/chem.201805657
711,-0.05096,0.02692,0.02692,0.02692,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,3,0.0,1,10.1002/chem.201805657
712,-0.0528,0.02667,0.02667,0.02667,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,4,0.0,1,10.1002/chem.201805657
713,-0.05042,0.02694,0.02694,0.02694,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,5,0.0,1,10.1002/chem.201805657
714,-0.0409,0.03029,0.03029,0.03029,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,6,0.0,1,10.1002/chem.201805657
715,-0.06222,0.02333,0.02333,0.02333,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,7,0.0,1,10.1002/chem.201805657
716,-0.03315,0.03111,0.03111,0.03111,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,8,0.0,1,10.1002/chem.201805657
717,-0.04937,0.02698,0.02698,0.02698,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,9,0.0,1,10.1002/chem.201805657
718,-0.04935,0.02698,0.02698,0.02698,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,10,0.0,1,10.1002/chem.201805657
719,-0.0326,0.03113,0.03113,0.03113,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,11,0.0,1,10.1002/chem.201805657
720,-0.03467,0.03088,0.03088,0.03088,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,12,0.0,1,10.1002/chem.201805657
721,-0.04959,0.02697,0.02697,0.02697,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,13,0.0,1,10.1002/chem.201805657
722,-0.04963,0.02697,0.02697,0.02697,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,14,0.0,1,10.1002/chem.201805657
723,-0.03573,0.03084,0.03084,0.03084,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,15,0.0,1,10.1002/chem.201805657
724,-0.04992,0.02696,0.02696,0.02696,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,16,0.0,1,10.1002/chem.201805657
725,-0.053,0.02666,0.02666,0.02666,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,17,0.0,1,10.1002/chem.201805657
726,-0.05276,0.02667,0.02667,0.02667,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,18,0.0,1,10.1002/chem.201805657
727,-0.04732,0.02723,0.02723,0.02723,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,19,0.0,1,10.1002/chem.201805657
728,-0.0591,0.02362,0.02362,0.02362,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,21,0.0,1,10.1002/chem.201805657
729,-0.0326,0.03113,0.03113,0.03113,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,22,0.0,1,10.1002/chem.201805657
730,-0.0491,0.02699,0.02699,0.02699,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,23,0.0,1,10.1002/chem.201805657
731,-0.04702,0.02724,0.02724,0.02724,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,24,0.0,1,10.1002/chem.201805657
732,-0.05909,0.02362,0.02362,0.02362,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CCCC[C@]4(C)[C@H]3CC[C@]12C,26,0.0,1,10.1002/chem.201805657
733,-0.06195,0.06228,0.06228,0.06228,c1ccc2c(c1)[C@H]1c3ccccc3[C@@H]3c4ccccc4[C@H]4c5ccccc5[C@H]2C134,0,0.0,6,10.1021/jo961316l
734,-0.0581,0.06259,0.06259,0.06259,c1ccc2c(c1)[C@H]1c3ccccc3[C@@H]3c4ccccc4[C@H]4c5ccccc5[C@H]2C134,2,0.0,6,10.1021/jo961316l
735,0.0179,0.04092,0.04092,0.04092,c1ccc2c(c1)[C@H]1c3ccccc3[C@@H]3c4ccccc4[C@H]4c5ccccc5[C@H]2C134,6,100.0,6,10.1021/jo961316l
736,-0.06526,0.02304,0.02304,0.02304,CCCCOC(=O)c1ccc(Cl)cc1,0,0.0,1,10.1021/jo9604189
737,-0.05293,0.0265,0.0265,0.0265,CCCCOC(=O)c1ccc(Cl)cc1,1,100.0,1,10.1021/jo9604189
738,-0.01888,0.03013,0.03013,0.03013,CCCCOC(=O)c1ccc(Cl)cc1,2,0.0,1,10.1021/jo9604189
739,0.09163,0.07069,0.07069,0.07069,CCCCOC(=O)c1ccc(Cl)cc1,3,0.0,1,10.1021/jo9604189
740,-0.04621,0.06322,0.06322,0.06322,CCCCOC(=O)c1ccc(Cl)cc1,8,0.0,1,10.1021/jo9604189
741,-0.04267,0.06387,0.06387,0.06387,CCCCOC(=O)c1ccc(Cl)cc1,9,0.0,1,10.1021/jo9604189
742,-0.06538,0.02304,0.02304,0.02304,CCCCCOC(=O)c1ccc(Cl)cc1,0,0.0,1,10.1021/jo9604189
743,-0.05605,0.02637,0.02637,0.02637,CCCCCOC(=O)c1ccc(Cl)cc1,1,78.57142857142857,1,10.1021/jo9604189
744,-0.05033,0.02677,0.02677,0.02677,CCCCCOC(=O)c1ccc(Cl)cc1,2,10.714285714285714,1,10.1021/jo9604189
