,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,bde_avg,gas_charge_C,gas_charge_H_max,Buried_Volume_C,Buried_Volume_H_max,DOI
1007,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,20,0.0,11,95.31787109375,-0.0528,0.02667,0.57998,0.581404,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1008,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,21,0.0,11,96.91667938232422,-0.05096,0.02692,0.49697,0.449083,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1009,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,22,0.0,11,94.79939270019531,-0.04713,0.0297,0.53604,0.425381,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1010,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,23,0.0,11,100.48023223876953,-0.06277,0.02331,0.34727,0.447977,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1011,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,26,0.0,11,97.68000030517578,-0.05909,0.02362,0.50182,0.52259,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1012,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,27,0.0,11,94.40391540527344,-0.047,0.02724,0.58803,0.517017,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1013,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,28,0.0,11,96.50110626220703,-0.04879,0.027,0.59181,0.582068,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1014,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,29,0.0,11,96.00170135498047,-0.02881,0.03147,0.76137,0.631086,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1015,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC[C@H]([C@H](C)CCCC(C)C)[C@@]4(C)CC[C@@H]32)C1(C)C,31,0.0,11,99.48812103271484,-0.05255,0.02406,0.46382,0.504939,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1016,CC(C)O,0,0.0,1,101.3996810913086,-0.03923,0.02566,0.27677,0.337239,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1017,CC(C)O,1,100.0,1,92.37503051757812,0.04835,0.05945,0.42172,0.390672,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1018,C1CCOC1,0,41.00418410041841,2,96.13433074951172,-0.02741,0.02909,0.38729,0.369928,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1019,C1CCOC1,2,58.99581589958159,2,92.12442779541016,0.04664,0.05666,0.37064,0.351793,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1020,CCCCO,0,0.0,3,100.11687469482422,-0.0653,0.02304,0.27155,0.360441,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1021,CCCCO,1,0.0,3,95.64278411865234,-0.05399,0.02646,0.41202,0.42916,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1022,CCCCO,2,0.0,3,97.39238739013672,-0.03014,0.02899,0.42521,0.391673,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1023,CCCCO,3,100.0,3,93.09745025634766,0.04304,0.05636,0.37095,0.40823,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1024,C[C@H](O)[C@H](C)O,0,0.0,1,100.9987564086914,-0.0364,0.02577,0.33655,0.393613,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1025,C[C@H](O)[C@H](C)O,1,100.0,1,92.12488555908203,0.07678,0.06248,0.51268,0.436277,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1026,C1C[C@H]2C[C@@H]12,0,100.0,0,98.09331512451172,-0.0499,0.02696,0.38516,0.359352,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1027,C1C[C@H]2C[C@@H]12,2,0.0,0,108.41584014892578,-0.03829,0.03056,0.44364,0.357168,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1028,C1C[C@H]2C[C@@H]12,3,0.0,0,105.56442260742188,-0.04706,0.02724,0.35934,0.371919,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1029,CC(C)CC[NH3+],0,0.0,1,100.49945831298828,-0.06256,0.02331,0.32638,0.36871,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1030,CC(C)CC[NH3+],1,100.0,1,94.58026885986328,-0.04179,0.02992,0.51462,0.460777,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1031,CC(C)CC[NH3+],3,0.0,1,97.41243743896484,-0.00136,0.03271,0.48423,0.45797,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1032,CC(C)CC[NH3+],4,0.0,1,90.57035827636719,0.07418,0.0922,0.38393,0.411212,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1033,C[C@@H](O)C[C@H]1CO1,0,0.0,1,101.13741302490234,-0.03885,0.02567,0.27857,0.336255,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1034,C[C@@H](O)C[C@H]1CO1,1,100.0,1,91.81377410888672,0.05373,0.05984,0.48776,0.463095,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1035,C[C@@H](O)C[C@H]1CO1,3,0.0,1,96.94832611083984,0.00149,0.03205,0.49531,0.457044,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1036,C[C@@H](O)C[C@H]1CO1,4,0.0,1,101.37816619873047,0.0834,0.06289,0.47127,0.450481,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1037,C[C@@H](O)C[C@H]1CO1,5,0.0,1,102.95035552978516,0.07343,0.05944,0.29527,0.330845,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1038,CC(C)C1CC1,0,0.0,1,100.5586166381836,-0.06251,0.02332,0.31937,0.391493,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1039,CC(C)C1CC1,1,100.0,1,94.7549819946289,-0.04429,0.02999,0.53467,0.438094,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1040,CC(C)C1CC1,3,0.0,1,104.81844329833984,-0.03909,0.03053,0.53195,0.430494,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1041,CC(C)C1CC1,4,0.0,1,107.11502075195312,-0.04993,0.02696,0.38533,0.418253,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1042,OC1CCCCC1,1,100.0,1,89.85856628417969,0.05398,0.06003,0.5115,0.422166,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1043,OC1CCCCC1,2,0.0,1,97.33898162841797,-0.02701,0.0293,0.47403,0.457895,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1044,OC1CCCCC1,3,0.0,1,97.31555938720703,-0.05085,0.02675,0.4361,0.418975,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1045,OC1CCCCC1,4,0.0,1,97.4741439819336,-0.05312,0.02666,0.4244,0.367621,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1046,CC1CCCOC1,0,0.0,4,100.37176513671875,-0.06031,0.0234,0.31152,0.385122,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1047,CC1CCCOC1,1,0.0,4,96.44872283935547,-0.0206,0.03235,0.54245,0.435182,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1048,CC1CCCOC1,2,0.0,4,98.0050277709961,-0.04632,0.0271,0.48071,0.423063,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1049,CC1CCCOC1,3,0.0,4,98.4075698852539,-0.02927,0.02902,0.44771,0.449083,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1050,CC1CCCOC1,4,61.6822429906542,4,95.0322494506836,0.04658,0.05665,0.40435,0.359503,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1051,CC1CCCOC1,6,38.3177570093458,4,94.94881439208984,0.04911,0.05694,0.46675,0.461762,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1052,O[C@@H]1CCCC[C@H]1O,1,100.0,1,93.11592864990234,0.07987,0.06279,0.55297,0.493297,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1053,O[C@@H]1CCCC[C@H]1O,2,0.0,1,98.7250747680664,-0.02445,0.0294,0.46646,0.44231,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1054,O[C@@H]1CCCC[C@H]1O,3,0.0,1,97.61727142333984,-0.05065,0.02675,0.42942,0.410431,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1055,OC1CCC(O)CC1,1,100.0,1,92.40283966064453,0.05418,0.06004,0.51208,0.397829,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1056,OC1CCC(O)CC1,2,0.0,1,98.34764862060547,-0.02455,0.02939,0.46526,0.414298,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1057,CC1CC[NH2+]CC1,0,0.0,1,100.4030532836914,-0.06207,0.02333,0.29396,0.349609,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1058,CC1CC[NH2+]CC1,1,100.0,1,94.74822998046875,-0.0336,0.03042,0.55234,0.485045,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1059,CC1CC[NH2+]CC1,2,0.0,1,98.22530364990234,-0.0008,0.03272,0.47566,0.446358,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1060,CC1CC[NH2+]CC1,3,0.0,1,91.16510009765625,0.07575,0.09228,0.40816,0.402104,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1061,C/C(=C/CC(C)O)[N+](=O)[O-],0,0.0,4,89.3008041381836,0.0266,0.03444,0.3101,0.34983,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1062,C/C(=C/CC(C)O)[N+](=O)[O-],2,0.0,4,108.4725112915039,-0.00881,0.0645,0.53762,0.440627,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1063,C/C(=C/CC(C)O)[N+](=O)[O-],3,0.0,4,82.4329605102539,-0.00245,0.03387,0.52855,0.514781,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1064,C/C(=C/CC(C)O)[N+](=O)[O-],4,100.0,4,92.32892608642578,0.05485,0.06007,0.5306,0.531704,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1065,C/C(=C/CC(C)O)[N+](=O)[O-],5,0.0,4,101.49695587158203,-0.03864,0.02568,0.30008,0.348368,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1066,O[C@@H]1C[C@@H]2CC[C@H]1C2,1,100.0,1,92.42328643798828,0.05707,0.06034,0.53862,0.427943,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1067,O[C@@H]1C[C@@H]2CC[C@H]1C2,2,0.0,1,98.10921478271484,-0.02387,0.02959,0.48584,0.432958,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1068,O[C@@H]1C[C@@H]2CC[C@H]1C2,3,0.0,1,105.15819549560547,-0.03859,0.03038,0.54266,0.400112,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1069,O[C@@H]1C[C@@H]2CC[C@H]1C2,4,0.0,1,97.46248626708984,-0.04998,0.02695,0.4588,0.406576,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1070,O[C@@H]1C[C@@H]2CC[C@H]1C2,5,0.0,1,96.2823715209961,-0.04771,0.02704,0.47422,0.429347,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1071,O[C@@H]1C[C@@H]2CC[C@H]1C2,6,0.0,1,104.53467559814453,-0.01497,0.03293,0.57276,0.421951,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1072,O[C@@H]1C[C@@H]2CC[C@H]1C2,7,0.0,1,102.51004791259766,-0.04503,0.02732,0.47202,0.397794,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1073,C1C[NH+]2CCC1CC2,0,0.0,5,94.04145050048828,-0.00025,0.03274,0.47184,0.395092,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1074,C1C[NH+]2CCC1CC2,1,0.0,5,91.25102996826172,0.07732,0.09235,0.46873,0.394055,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1075,C1C[NH+]2CCC1CC2,5,100.0,5,93.7660903930664,-0.02541,0.03093,0.56643,0.414403,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1076,CC(=O)C1CCCC1=O,0,0.0,3,94.96575164794922,-0.0049,0.03104,0.35289,0.420011,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1077,CC(=O)C1CCCC1=O,3,100.0,3,85.61290740966797,0.07598,0.04642,0.63148,0.49823,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1078,CC(=O)C1CCCC1=O,4,0.0,3,97.47247314453125,-0.03604,0.02785,0.47763,0.470433,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1079,CC(=O)C1CCCC1=O,5,0.0,3,97.29407501220703,-0.04523,0.02713,0.40298,0.376712,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1080,CC(=O)C1CCCC1=O,6,0.0,3,89.79582214355469,0.00688,0.03468,0.43978,0.409034,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1081,CCCCCC(O)CC,0,0.0,5,100.08565521240234,-0.06538,0.02304,0.23974,0.310258,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1082,CCCCCC(O)CC,1,0.0,5,97.00980377197266,-0.05617,0.02637,0.39569,0.388307,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1083,CCCCCC(O)CC,2,0.0,5,97.24539184570312,-0.05347,0.02664,0.50349,0.525071,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1084,CCCCCC(O)CC,3,0.0,5,95.95858001708984,-0.05086,0.02675,0.46387,0.447482,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1085,CCCCCC(O)CC,4,0.0,5,97.41741943359375,-0.02702,0.0293,0.50514,0.463264,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1086,CCCCCC(O)CC,5,100.0,5,92.64983367919922,0.05372,0.06002,0.55279,0.511449,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1087,CCCCCC(O)CC,7,0.0,5,97.6098403930664,-0.02986,0.02901,0.42975,0.414421,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1088,CCCCCC(O)CC,8,0.0,5,99.343994140625,-0.06292,0.02313,0.26624,0.350954,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1089,O[C@H]1CCCCC[C@@H]2O[C@@H]21,1,100.0,1,90.9717788696289,0.08273,0.06291,0.58075,0.564748,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1090,O[C@H]1CCCCC[C@@H]2O[C@@H]21,2,0.0,1,96.46590423583984,-0.02433,0.0294,0.49384,0.419883,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1091,O[C@H]1CCCCC[C@@H]2O[C@@H]21,3,0.0,1,95.05198669433594,-0.05074,0.02675,0.4916,0.51785,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1092,O[C@H]1CCCCC[C@@H]2O[C@@H]21,4,0.0,1,94.48371124267578,-0.05311,0.02666,0.4765,0.476985,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1093,O[C@H]1CCCCC[C@@H]2O[C@@H]21,5,0.0,1,96.90690612792969,-0.05073,0.02675,0.45605,0.432544,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1094,O[C@H]1CCCCC[C@@H]2O[C@@H]21,6,0.0,1,95.3102035522461,-0.02404,0.02941,0.48842,0.491934,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1095,O[C@H]1CCCCC[C@@H]2O[C@@H]21,7,0.0,1,101.11941528320312,0.08684,0.06322,0.53045,0.427279,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1096,O[C@H]1CCCCC[C@@H]2O[C@@H]21,9,0.0,1,102.8888168334961,0.10994,0.0659,0.57152,0.462408,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1097,C[C@@H](O)[C@H](O)c1ccccc1,0,0.0,3,101.5533447265625,-0.03604,0.02578,0.36523,0.479658,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1098,C[C@@H](O)[C@H](O)c1ccccc1,1,46.231155778894475,3,92.6132583618164,0.08126,0.06287,0.54244,0.435794,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1099,C[C@@H](O)[C@H](O)c1ccccc1,3,53.768844221105525,3,84.42070770263672,0.10456,0.068,0.59703,0.482913,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1100,C[C@@H](O)[C@H](O)c1ccccc1,6,0.0,3,111.15515899658203,-0.05635,0.06266,0.55508,0.471598,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1101,C[C@@H](O)[C@H](O)c1ccccc1,7,0.0,3,110.9668197631836,-0.0619,0.06228,0.43516,0.331136,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1102,C[C@@H](O)[C@H](O)c1ccccc1,8,0.0,3,111.31661987304688,-0.06225,0.06227,0.41914,0.328521,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1103,C1CCC[C@H]2C[C@H]2CC1,0,25.0,3,94.05406951904297,-0.0533,0.02665,0.48334,0.477724,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1104,C1CCC[C@H]2C[C@H]2CC1,2,10.0,3,96.27066802978516,-0.05303,0.02666,0.4746,0.424397,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1105,C1CCC[C@H]2C[C@H]2CC1,3,65.0,3,94.5296859741211,-0.05017,0.02695,0.51108,0.520715,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1106,C1CCC[C@H]2C[C@H]2CC1,4,0.0,3,102.9875717163086,-0.0383,0.03056,0.54408,0.399448,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1107,C1CCC[C@H]2C[C@H]2CC1,5,0.0,3,106.96805572509766,-0.04706,0.02724,0.456,0.527336,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1108,CC(O)c1cc2ccccc2o1,0,0.0,1,101.67443084716797,-0.03158,0.02615,0.30567,0.363661,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1109,CC(O)c1cc2ccccc2o1,1,100.0,1,78.49871826171875,0.10889,0.06827,0.49613,0.430378,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1110,CC(O)c1cc2ccccc2o1,4,0.0,1,118.5765609741211,-0.00989,0.06673,0.50927,0.415585,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1111,CC(O)c1cc2ccccc2o1,6,0.0,1,111.8621826171875,-0.05111,0.06304,0.45727,0.358688,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1112,CC(O)c1cc2ccccc2o1,7,0.0,1,111.53192901611328,-0.0614,0.06229,0.42201,0.330583,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1113,CC(O)c1cc2ccccc2o1,8,0.0,1,111.23775482177734,-0.05852,0.06241,0.42162,0.330612,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1114,CC(O)c1cc2ccccc2o1,9,0.0,1,113.38516998291016,-0.01869,0.06624,0.44926,0.351711,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1115,CCCCCCC[N+](C)(C)C.F[B-](F)(F)F,0,0.0,1,100.08565521240234,-0.06538,0.02304,0.35276,0.495393,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1116,CCCCCCC[N+](C)(C)C.F[B-](F)(F)F,1,60.0,1,97.01032257080078,-0.05617,0.02637,0.49684,0.599114,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1117,CCCCCCC[N+](C)(C)C.F[B-](F)(F)F,2,40.0,1,97.2382583618164,-0.05356,0.02664,0.4787,0.415626,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1118,CCCCCCC[N+](C)(C)C.F[B-](F)(F)F,3,0.0,1,97.1958236694336,-0.0531,0.02666,0.53609,0.553776,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1119,CCCCCCC[N+](C)(C)C.F[B-](F)(F)F,4,0.0,1,96.69829559326172,-0.04795,0.02687,0.61558,0.549979,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1120,CCCCCCC[N+](C)(C)C.F[B-](F)(F)F,5,0.0,1,95.34121704101562,-0.00347,0.03244,0.60448,0.539199,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1121,CCCCCCC[N+](C)(C)C.F[B-](F)(F)F,6,0.0,1,102.3054428100586,0.07799,0.09239,0.57081,0.514216,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1122,CCCCCCC[N+](C)(C)C.F[B-](F)(F)F,8,0.0,1,105.8076400756836,0.06767,0.08863,0.52296,0.655068,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1123,C[C@]12CC[C@@H]3O[C@@H]3[C@@H]1CC[C@@H]2O,0,0.0,10,99.90323638916016,-0.0568,0.02371,0.49405,0.517221,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1124,C[C@]12CC[C@@H]3O[C@@H]3[C@@H]1CC[C@@H]2O,2,0.0,10,95.08306121826172,-0.04246,0.02742,0.53881,0.464068,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1125,C[C@]12CC[C@@H]3O[C@@H]3[C@@H]1CC[C@@H]2O,3,0.0,10,95.09110260009766,-0.02351,0.02943,0.47469,0.451564,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1126,C[C@]12CC[C@@H]3O[C@@H]3[C@@H]1CC[C@@H]2O,4,0.0,10,102.4181900024414,0.08448,0.06313,0.50035,0.37394,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1127,C[C@]12CC[C@@H]3O[C@@H]3[C@@H]1CC[C@@H]2O,6,0.0,10,100.41112518310547,0.08757,0.06344,0.54322,0.405021,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1128,C[C@]12CC[C@@H]3O[C@@H]3[C@@H]1CC[C@@H]2O,7,0.0,10,95.47640228271484,-0.00444,0.0337,0.68657,0.547993,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1129,C[C@]12CC[C@@H]3O[C@@H]3[C@@H]1CC[C@@H]2O,8,0.0,10,96.89583587646484,-0.04477,0.02715,0.4844,0.473234,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1130,C[C@]12CC[C@@H]3O[C@@H]3[C@@H]1CC[C@@H]2O,9,0.0,10,96.38130950927734,-0.02607,0.02933,0.46588,0.426272,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1131,C[C@]12CC[C@@H]3O[C@@H]3[C@@H]1CC[C@@H]2O,10,100.0,10,92.75273895263672,0.05971,0.06063,0.58639,0.48367,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1132,O[C@H]1C[C@H]2CC[C@]1(O)CC2,1,100.0,1,93.64612579345703,0.08294,0.06311,0.59866,0.490927,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1133,O[C@H]1C[C@H]2CC[C@]1(O)CC2,2,0.0,1,99.45616912841797,-0.02131,0.0297,0.5136,0.453113,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1134,O[C@H]1C[C@H]2CC[C@]1(O)CC2,3,0.0,1,98.65279388427734,-0.03865,0.03037,0.57235,0.415615,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1135,O[C@H]1C[C@H]2CC[C@]1(O)CC2,4,0.0,1,97.21077728271484,-0.04751,0.02705,0.48171,0.412365,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1136,O[C@H]1C[C@H]2CC[C@]1(O)CC2,5,0.0,1,96.07418060302734,-0.02132,0.02971,0.53711,0.48162,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1137,CC1(C)[C@@H]2C[C@H](O)[C@@](C)(O)[C@H]1C2,0,0.0,5,98.31128692626953,-0.05927,0.02361,0.36469,0.391545,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1138,CC1(C)[C@@H]2C[C@H](O)[C@@](C)(O)[C@H]1C2,3,0.0,5,104.53838348388672,-0.03294,0.03094,0.62409,0.457376,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1139,CC1(C)[C@@H]2C[C@H](O)[C@@](C)(O)[C@H]1C2,4,0.0,5,97.72513580322266,-0.02078,0.02972,0.5366,0.473933,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
1140,CC1(C)[C@@H]2C[C@H](O)[C@@](C)(O)[C@H]1C2,5,100.0,5,94.60367584228516,0.08298,0.06311,0.63927,0.497111,https://onlinelibrary.wiley.com/doi/epdf/10.1002/0471264180.or069.01
