,bde_avg,bde_max,bde_min,bdfe_max,bdfe_min,bfde_avg,Reactant_SMILES,Atom_nº,Selectivity,Reactive Atom,DOI
216,97.86078643798828,97.86078643798828,97.86078643798828,88.76030731201172,88.76030731201172,88.76030731201172,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3C[C@H](OC(C)=O)[C@]12C,25,0.0,15,https://www.sciencedirect.com/science/article/pii/S0040403900602022
217,93.65028381347656,93.65028381347656,93.65028381347656,84.25547790527344,84.25547790527344,84.25547790527344,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3C[C@H](OC(C)=O)[C@]12C,26,0.0,15,https://www.sciencedirect.com/science/article/pii/S0040403900602022
218,97.60211944580078,97.60211944580078,97.60211944580078,88.49756622314453,88.49756622314453,88.49756622314453,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3C[C@H](OC(C)=O)[C@]12C,27,0.0,15,https://www.sciencedirect.com/science/article/pii/S0040403900602022
219,95.75775909423828,95.75775909423828,95.75775909423828,86.40880584716797,86.40880584716797,86.40880584716797,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3C[C@H](OC(C)=O)[C@]12C,28,0.0,15,https://www.sciencedirect.com/science/article/pii/S0040403900602022
220,97.26189422607422,97.26189422607422,97.26189422607422,89.55506134033203,89.55506134033203,89.55506134033203,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3C[C@H](OC(C)=O)[C@]12C,31,0.0,15,https://www.sciencedirect.com/science/article/pii/S0040403900602022
221,97.9134750366211,97.91346740722656,97.91346740722656,88.80218505859375,88.80218505859375,88.80218505859375,COC(=O)CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](OC(C)=O)CC[C@]4(C)[C@H]3C[C@H](OC(C)=O)[C@]12C,34,0.0,15,https://www.sciencedirect.com/science/article/pii/S0040403900602022
222,97.26189422607422,97.26189422607422,97.26189422607422,89.55506134033203,89.55506134033203,89.55506134033203,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,0,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
223,98.1096420288086,98.1096420288086,98.1096420288086,89.21292877197266,89.21292877197266,89.21292877197266,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,4,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
224,97.24068450927734,97.24068450927734,97.24068450927734,88.27364349365234,88.27364349365234,88.27364349365234,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,5,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
225,95.51793670654297,95.51793670654297,95.51793670654297,86.63572692871094,86.63572692871094,86.63572692871094,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,6,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
226,96.91930389404297,96.91930389404297,96.91930389404297,88.49809265136719,88.49809265136719,88.49808502197266,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,8,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
227,95.37356567382812,95.37356567382812,95.37356567382812,86.25675201416016,86.25675201416016,86.25675201416016,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,9,100.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
228,95.7940444946289,95.7940444946289,95.7940444946289,86.81742095947266,86.81742095947266,86.81742095947266,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,10,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
229,93.59333038330078,93.59333038330078,93.59333038330078,84.63911437988281,84.63911437988281,84.63911437988281,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,11,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
230,93.04448699951172,93.04448699951172,93.04448699951172,83.5774917602539,83.5774917602539,83.5774917602539,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,12,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
231,92.08802032470703,92.08802032470703,92.08802032470703,82.9155502319336,82.9155502319336,82.9155502319336,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,13,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
232,94.7940444946289,94.7940444946289,94.7940444946289,85.5901107788086,85.5901107788086,85.5901107788086,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,14,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
233,95.10435485839844,95.10435485839844,95.10435485839844,85.98592376708984,85.98592376708984,85.98592376708984,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,15,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
234,99.58319854736328,99.58319854736328,99.58319854736328,90.54158782958984,90.54158782958984,90.54158782958984,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,17,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
235,96.70635223388672,96.70635223388672,96.70635223388672,87.9739990234375,87.9739990234375,87.9739990234375,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,18,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
236,97.2612075805664,97.2612075805664,97.2612075805664,89.56275177001953,89.56275177001953,89.56275177001953,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,21,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
237,97.09461212158203,97.09461212158203,97.09461212158203,88.23379516601562,88.23379516601562,88.23379516601562,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,23,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
238,95.41939544677734,95.41939544677734,95.41939544677734,86.530029296875,86.530029296875,86.530029296875,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,24,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
239,94.57355499267578,94.57355499267578,94.57355499267578,85.50238037109375,85.50238037109375,85.50238037109375,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,25,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
240,97.38465118408203,97.38465118408203,97.38465118408203,88.56934356689453,88.56934356689453,88.56934356689453,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H](OC(C)=O)CC[C@@H]32)C1,26,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
241,97.26189422607422,97.26189422607422,97.26189422607422,89.55506134033203,89.55506134033203,89.55506134033203,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,0,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
242,98.1096420288086,98.1096420288086,98.1096420288086,89.21292877197266,89.21292877197266,89.21292877197266,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,4,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
243,97.24068450927734,97.24068450927734,97.24068450927734,88.27364349365234,88.27364349365234,88.27364349365234,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,5,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
244,95.51793670654297,95.51793670654297,95.51793670654297,86.63572692871094,86.63572692871094,86.63572692871094,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,6,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
245,96.91930389404297,96.91930389404297,96.91930389404297,88.49809265136719,88.49809265136719,88.49808502197266,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,8,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
246,95.37356567382812,95.37356567382812,95.37356567382812,86.25675201416016,86.25675201416016,86.25675201416016,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,9,50.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
247,95.7940444946289,95.7940444946289,95.7940444946289,86.81742095947266,86.81742095947266,86.81742095947266,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,10,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
248,93.59333038330078,93.59333038330078,93.59333038330078,84.63911437988281,84.63911437988281,84.63911437988281,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,11,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
249,93.15226745605469,93.15226745605469,93.15226745605469,83.6595230102539,83.6595230102539,83.6595230102539,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,12,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
250,92.08802032470703,92.08802032470703,92.08802032470703,82.9155502319336,82.9155502319336,82.9155502319336,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,13,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
251,94.90230560302734,94.90230560302734,94.90230560302734,85.69959259033203,85.69959259033203,85.69959259033203,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,14,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
252,94.5266342163086,94.5266342163086,94.5266342163086,85.37654876708984,85.37654876708984,85.37654876708984,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,15,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
253,98.5091323852539,98.5091323852539,98.5091323852539,89.32862854003906,89.32862854003906,89.3286361694336,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,17,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
254,91.03081512451172,91.03081512451172,91.03081512451172,81.49825286865234,81.49825286865234,81.49825286865234,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,18,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
255,92.14965057373047,92.14965057373047,92.14965057373047,82.94210815429688,82.94210815429688,82.94210815429688,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,19,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
256,99.22049713134766,99.22049713134766,99.22049713134766,90.36125183105469,90.36125183105469,90.36124420166016,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,20,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
257,96.10907745361328,96.10907745361328,96.10907745361328,87.14382934570312,87.14382934570312,87.14382934570312,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,21,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
258,95.264892578125,95.264892578125,95.264892578125,86.24079132080078,86.24079132080078,86.24079132080078,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,22,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
259,96.90959930419922,96.90959930419922,96.90959930419922,87.64557647705078,87.64557647705078,87.64557647705078,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,23,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
260,94.79939270019531,94.79939270019531,94.79939270019531,85.09367370605469,85.09367370605469,85.09367370605469,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,24,50.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
261,100.48023223876953,100.48023223876953,100.48023223876953,91.51964569091797,91.51964569091797,91.51964569091797,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,25,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
262,94.92073822021484,94.92073822021484,94.92073822021484,86.08451843261719,86.08451843261719,86.08451843261719,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,27,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
263,95.10678100585938,95.10678100585938,95.10678100585938,86.22501373291016,86.22501373291016,86.22501373291016,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,28,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
264,94.59403228759766,94.59403228759766,94.59403228759766,85.58324432373047,85.58324432373047,85.58324432373047,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,29,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
265,97.38465118408203,97.38465118408203,97.38465118408203,88.56934356689453,88.56934356689453,88.56934356689453,CC(=O)O[C@@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2CC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]32)C1,30,0.0,9,https://www.sciencedirect.com/science/article/pii/S0040403900602022
266,98.2818832397461,98.2818832397461,98.2818832397461,89.7870101928711,89.7870101928711,89.7870101928711,COC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,0,0.0,6,doi.org/10.1021/jo990185w
267,80.49739074707031,80.49739074707031,80.49739074707031,72.69388580322266,72.69388580322266,72.69388580322266,COC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,4,0.0,6,doi.org/10.1021/jo990185w
268,98.54156494140625,98.54156494140625,98.54156494140625,88.9705581665039,88.9705581665039,88.9705581665039,COC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,5,0.0,6,doi.org/10.1021/jo990185w
269,95.004150390625,95.004150390625,95.004150390625,85.24278259277344,85.24278259277344,85.24278259277344,COC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,6,100.0,6,doi.org/10.1021/jo990185w
270,100.58744049072266,100.58744049072266,100.58744049072266,91.52164459228516,91.52164459228516,91.52164459228516,COC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,7,0.0,6,doi.org/10.1021/jo990185w
271,102.26415252685547,102.26415252685547,102.26415252685547,93.21807098388672,93.21807098388672,93.21807098388672,COC(=O)[C@H](CC(C)C)NC(=O)OC(C)(C)C,14,0.0,6,doi.org/10.1021/jo990185w
272,98.2818832397461,98.2818832397461,98.2818832397461,89.7870101928711,89.7870101928711,89.7870101928711,COC(=O)[C@H](Cc1cnc[nH]1)NC(=O)OC(C)(C)C,0,0.0,9,doi.org/10.1021/jo990185w
273,83.10650634765625,83.10650634765625,83.10650634765625,74.5796127319336,74.5796127319336,74.5796127319336,COC(=O)[C@H](Cc1cnc[nH]1)NC(=O)OC(C)(C)C,4,0.0,9,doi.org/10.1021/jo990185w
274,87.06685638427734,87.06685638427734,87.06685638427734,78.7348861694336,78.7348861694336,78.7348861694336,COC(=O)[C@H](Cc1cnc[nH]1)NC(=O)OC(C)(C)C,5,0.0,9,doi.org/10.1021/jo990185w
275,115.35088348388672,115.35088348388672,115.35088348388672,106.87529754638672,106.87529754638672,106.87529754638672,COC(=O)[C@H](Cc1cnc[nH]1)NC(=O)OC(C)(C)C,7,0.0,9,doi.org/10.1021/jo990185w
276,115.04176330566406,115.04176330566406,115.04176330566406,106.57723236083984,106.57723236083984,106.57723236083984,COC(=O)[C@H](Cc1cnc[nH]1)NC(=O)OC(C)(C)C,9,100.0,9,doi.org/10.1021/jo990185w
277,102.26415252685547,102.26415252685547,102.26415252685547,93.21807098388672,93.21807098388672,93.21807098388672,COC(=O)[C@H](Cc1cnc[nH]1)NC(=O)OC(C)(C)C,16,0.0,9,doi.org/10.1021/jo990185w
278,98.2818832397461,98.2818832397461,98.2818832397461,89.7870101928711,89.7870101928711,89.7870101928711,COC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)OC(C)(C)C,0,0.0,7,doi.org/10.1021/jo990185w
279,80.98706817626953,80.98706817626953,80.98706817626953,72.92308807373047,72.92308807373047,72.92308807373047,COC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)OC(C)(C)C,4,0.0,7,doi.org/10.1021/jo990185w
280,89.0402603149414,89.0402603149414,89.0402603149414,80.69620513916016,80.69620513916016,80.69620513916016,COC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)OC(C)(C)C,5,0.0,7,doi.org/10.1021/jo990185w
281,117.3379898071289,117.3379898071289,117.3379898071289,108.70671844482422,108.70671844482422,108.70671844482422,COC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)OC(C)(C)C,7,100.0,7,doi.org/10.1021/jo990185w
282,111.97989654541016,111.97989654541016,111.97989654541016,103.54419708251953,103.54419708251953,103.54419708251953,COC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)OC(C)(C)C,10,0.0,7,doi.org/10.1021/jo990185w
283,111.12850952148438,111.12850952148438,111.12850952148438,102.7050552368164,102.7050552368164,102.7050552368164,COC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)OC(C)(C)C,11,0.0,7,doi.org/10.1021/jo990185w
284,111.28572082519531,111.28572082519531,111.28572082519531,102.86129760742188,102.86129760742188,102.86129760742188,COC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)OC(C)(C)C,12,0.0,7,doi.org/10.1021/jo990185w
285,111.08235931396484,111.08235931396484,111.08235931396484,102.63799285888672,102.63799285888672,102.63799285888672,COC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)OC(C)(C)C,13,0.0,7,doi.org/10.1021/jo990185w
286,102.26415252685547,102.26415252685547,102.26415252685547,93.21807098388672,93.21807098388672,93.21807098388672,COC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)OC(C)(C)C,20,0.0,7,doi.org/10.1021/jo990185w
287,98.51326751708984,98.51325988769531,98.51325988769531,89.99580383300781,89.99580383300781,89.99581146240234,COC(=O)[C@@H](NC(=O)OC(C)(C)C)[C@@H](C)O,0,0.0,13,doi.org/10.1021/jo990185w
288,82.26074981689453,82.26074981689453,82.26074981689453,74.12500762939453,74.12500762939453,74.12500762939453,COC(=O)[C@@H](NC(=O)OC(C)(C)C)[C@@H](C)O,4,0.0,13,doi.org/10.1021/jo990185w
289,102.26415252685547,102.26415252685547,102.26415252685547,93.21807098388672,93.21807098388672,93.21807098388672,COC(=O)[C@@H](NC(=O)OC(C)(C)C)[C@@H](C)O,10,0.0,13,doi.org/10.1021/jo990185w
290,93.91719818115234,93.91719818115234,93.91719818115234,84.81522369384766,84.81522369384766,84.81522369384766,COC(=O)[C@@H](NC(=O)OC(C)(C)C)[C@@H](C)O,13,100.0,13,doi.org/10.1021/jo990185w
291,101.24114990234375,101.24115753173828,101.24114227294922,92.21351623535156,92.21350860595703,92.21350860595703,COC(=O)[C@@H](NC(=O)OC(C)(C)C)[C@@H](C)O,14,0.0,13,doi.org/10.1021/jo990185w
292,98.5368423461914,98.5368423461914,98.5368423461914,90.02945709228516,90.02945709228516,90.02945709228516,COC(=O)[C@H]1CCCN1C(=O)OC(C)(C)C,0,0.0,7,doi.org/10.1021/jo990185w
293,79.5339126586914,79.5339126586914,79.5339126586914,71.68407440185547,71.68407440185547,71.68407440185547,COC(=O)[C@H]1CCCN1C(=O)OC(C)(C)C,4,0.0,7,doi.org/10.1021/jo990185w
294,98.27315521240234,98.27315521240234,98.27315521240234,89.32904815673828,89.32904815673828,89.32904815673828,COC(=O)[C@H]1CCCN1C(=O)OC(C)(C)C,5,0.0,7,doi.org/10.1021/jo990185w
295,97.38056182861328,97.38056182861328,97.38056182861328,88.41487121582031,88.41487121582031,88.41487121582031,COC(=O)[C@H]1CCCN1C(=O)OC(C)(C)C,6,0.0,7,doi.org/10.1021/jo990185w
296,90.98894500732422,90.98894500732422,90.98894500732422,82.57642364501953,82.57642364501953,82.57642364501953,COC(=O)[C@H]1CCCN1C(=O)OC(C)(C)C,7,100.0,7,doi.org/10.1021/jo990185w
297,102.1900634765625,102.1900634765625,102.1900634765625,93.14897918701172,93.14897918701172,93.14897918701172,COC(=O)[C@H]1CCCN1C(=O)OC(C)(C)C,13,0.0,7,doi.org/10.1021/jo990185w
298,101.44878387451172,101.44878387451172,101.44878387451172,92.4997329711914,92.4997329711914,92.4997329711914,CCOC(=O)[C@H]1CCCN1C(=O)OCc1ccccc1,0,0.0,8,doi.org/10.1021/jo990185w
299,96.39049530029297,96.39049530029297,96.39049530029297,87.58229064941406,87.58229064941406,87.58229064941406,CCOC(=O)[C@H]1CCCN1C(=O)OCc1ccccc1,1,0.0,8,doi.org/10.1021/jo990185w
300,79.583984375,79.583984375,79.583984375,71.73424530029297,71.73424530029297,71.73424530029297,CCOC(=O)[C@H]1CCCN1C(=O)OCc1ccccc1,5,0.0,8,doi.org/10.1021/jo990185w
301,98.28003692626953,98.28003692626953,98.28003692626953,89.3357925415039,89.3357925415039,89.3357925415039,CCOC(=O)[C@H]1CCCN1C(=O)OCc1ccccc1,6,0.0,8,doi.org/10.1021/jo990185w
302,97.38056182861328,97.38056182861328,97.38056182861328,88.41487121582031,88.41487121582031,88.41487121582031,CCOC(=O)[C@H]1CCCN1C(=O)OCc1ccccc1,7,0.0,8,doi.org/10.1021/jo990185w
303,91.17369842529297,91.17369842529297,91.17369842529297,82.7453384399414,82.7453384399414,82.7453384399414,CCOC(=O)[C@H]1CCCN1C(=O)OCc1ccccc1,8,100.0,8,doi.org/10.1021/jo990185w
304,85.71526336669922,85.71526336669922,85.71526336669922,77.85777282714844,77.85777282714844,77.85777282714844,CCOC(=O)[C@H]1CCCN1C(=O)OCc1ccccc1,13,0.0,8,doi.org/10.1021/jo990185w
305,111.33313751220703,111.33313751220703,111.33313751220703,102.79610443115234,102.79610443115234,102.79610443115234,CCOC(=O)[C@H]1CCCN1C(=O)OCc1ccccc1,15,0.0,8,doi.org/10.1021/jo990185w
306,110.94501495361328,110.94501495361328,110.94501495361328,102.5180892944336,102.5180892944336,102.5180892944336,CCOC(=O)[C@H]1CCCN1C(=O)OCc1ccccc1,16,0.0,8,doi.org/10.1021/jo990185w
307,111.27790832519531,111.27790832519531,111.27790832519531,102.86988067626953,102.86988067626953,102.86988067626953,CCOC(=O)[C@H]1CCCN1C(=O)OCc1ccccc1,17,0.0,8,doi.org/10.1021/jo990185w
308,102.1900634765625,102.1900634765625,102.1900634765625,93.14897918701172,93.14897918701172,93.14897918701172,CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)O,0,0.0,8,doi.org/10.1021/jo990185w
309,91.95076751708984,91.95076751708984,91.95076751708984,83.451416015625,83.451416015625,83.451416015625,CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)O,8,100.0,8,doi.org/10.1021/jo990185w
310,97.6396484375,97.6396484375,97.6396484375,88.65865325927734,88.65865325927734,88.65865325927734,CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)O,9,0.0,8,doi.org/10.1021/jo990185w
311,97.74775695800781,97.74775695800781,97.74775695800781,88.79920959472656,88.79920959472656,88.79920959472656,CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)O,10,0.0,8,doi.org/10.1021/jo990185w
312,81.7836685180664,81.7836685180664,81.7836685180664,73.2996597290039,73.2996597290039,73.2996597290039,CC(C)(C)OC(=O)N1CCC[C@H]1C(=O)O,11,0.0,8,doi.org/10.1021/jo990185w
