,DOI,Catalyst,Solvent,Time (min),Temperature (ºC),rxn_ID,Reactant,Reactant_SMILES,Is Reactant Racemic,Product,Product_SMILES,Oxidation sites,Selectivity (%),Yield (%),Discard,Comments,Unnamed: 16,Unnamed: 17,Reactant_mapped,Product_mapped,Symmetry,Symmetry_groups,Group_idxes,Unique symmetry,Mapped_rxn,Mapped_reactivity,idx_to_rxn_map,idx_to_selectivity
104,10.1002/chem.201805657,TFDO,CH2Cl2/TFP,1.33,25,111,"Methyl 1,3-dihydro-α-(2-methylpropyl)-1,3-dioxo-2H-isoindole-2-acetate",COC(=O)C(CC(C)C)N1C(=O)c2ccccc2C1=O,TRUE,"Methyl 1,3-dihydro-α-(2-hydroxy-2-methylpropyl)-1,3-dioxo-2H-isoindole-2-acetate",COC(=O)C(CC(C)(C)O)N1C(=O)c2ccccc2C1=O,,8.0,8.0,,Scheme 2,,,[CH3:1][O:2][C:3](=[O:4])[CH:5]([CH2:6][CH:7]([CH3:8])[CH3:9])[N:11]1[C:12](=[O:10])[c:14]2[cH:15][cH:16][cH:17][cH:18][c:19]2[C:20]1=[O:21],[CH3:1][O:2][C:3](=[O:4])[CH:5]([CH2:6][C:7]([CH3:8])([CH3:9])[OH:10])[N:11]1[C:12](=[O:13])[c:14]2[cH:15][cH:16][cH:17][cH:18][c:19]2[C:20]1=[O:21],True,"{0: 0, 2: 12, 4: 18, 5: 10, 6: 17, 7: 1, 8: 1, 10: 13, 12: 15, 13: 8, 14: 6, 15: 6, 16: 8, 17: 15, 18: 13}","{0: [0], 12: [2], 18: [4], 10: [5], 17: [6], 1: [7, 8], 13: [10, 18], 15: [12, 17], 8: [13, 16], 6: [14, 15]}","{0: 1, 2: 1, 4: 1, 5: 1, 6: 1, 7: 2, 10: 2, 12: 2, 13: 2, 14: 2}",[CH3:1][O:2][C:3](=[O:4])[CH:5]([CH2:6][CH:7]([CH3:8])[CH3:9])[N:11]1[C:12](=[O:10])[c:14]2[cH:15][cH:16][cH:17][cH:18][c:19]2[C:20]1=[O:21]>>[CH3:1][O:2][C:3](=[O:4])[CH:5]([CH2:6][C:7]([CH3:8])([CH3:9])[OH:10])[N:11]1[C:12](=[O:13])[c:14]2[cH:15][cH:16][cH:17][cH:18][c:19]2[C:20]1=[O:21],"{1: False, 3: False, 5: False, 6: False, 7: True, 8: False, 9: False, 12: False, 14: False, 15: False, 16: False, 17: False, 18: False, 19: False, 20: False}","{0: 1, 2: 3, 4: 5, 5: 6, 6: 7, 7: 8, 8: 9, 10: 12, 12: 14, 13: 15, 14: 16, 15: 17, 16: 18, 17: 19, 18: 20}","{0: 0.0, 2: 0.0, 4: 0.0, 5: 0.0, 6: 8.0, 7: 0.0, 8: 0.0, 10: 0.0, 12: 0.0, 13: 0.0, 14: 0.0, 15: 0.0, 16: 0.0, 17: 0.0, 18: 0.0}"
105,10.1002/chem.201805657,TFDO,CH2Cl2/TFP,1.33,25,112,(±)-Menthyl acetate,CC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,FALSE,"(1R,2R,4R)-2-(Acetyloxy)-α,α,4-trimethylcyclohexanemethanol",CC(=O)OC1CC(C)CCC1C(C)(C)O,,18.0,18.0,,Scheme 2,,,[CH3:1][C:2](=[O:3])[O:4][C@@H:5]1[CH2:6][C@H:7]([CH3:8])[CH2:9][CH2:10][C@H:11]1[CH:12]([CH3:13])[CH3:14],[CH3:1][C:2](=[O:3])[O:4][CH:5]1[CH2:6][CH:7]([CH3:8])[CH2:9][CH2:10][CH:11]1[C:12]([CH3:13])([CH3:14])[OH:15],True,"{0: 0, 1: 9, 4: 12, 5: 6, 6: 10, 7: 1, 8: 5, 9: 7, 10: 13, 11: 11, 12: 2, 13: 2}","{0: [0], 9: [1], 12: [4], 6: [5], 10: [6], 1: [7], 5: [8], 7: [9], 13: [10], 11: [11], 2: [12, 13]}","{0: 1, 1: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 2}",[CH3:1][C:2](=[O:3])[O:4][C@@H:5]1[CH2:6][C@H:7]([CH3:8])[CH2:9][CH2:10][C@H:11]1[CH:12]([CH3:13])[CH3:14]>>[CH3:1][C:2](=[O:3])[O:4][CH:5]1[CH2:6][CH:7]([CH3:8])[CH2:9][CH2:10][CH:11]1[C:12]([CH3:13])([CH3:14])[OH:15],"{1: False, 2: False, 5: False, 6: False, 7: False, 8: False, 9: False, 10: False, 11: False, 12: True, 13: False, 14: False}","{0: 1, 1: 2, 4: 5, 5: 6, 6: 7, 7: 8, 8: 9, 9: 10, 10: 11, 11: 12, 12: 13, 13: 14}","{0: 0.0, 1: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 18.0, 12: 0.0, 13: 0.0}"
106,10.1002/chem.201805657,TFDO,CH2Cl2/TFP,1.33,25,112,(±)-Menthyl acetate,CC(=O)O[C@@H]1C[C@H](C)CC[C@H]1C(C)C,TRUE,"1,3-Cyclohexanediol, 1-methyl-4-(1-methylethyl)-, 3-acetate, (1S,3R,4S)-",CC(=O)OC1CC(C)(O)CCC1C(C)C,,21.0,21.0,,Scheme 2,,,[CH3:1][C:2](=[O:3])[O:4][C@@H:5]1[CH2:6][C@H:7]([CH3:8])[CH2:10][CH2:11][C@H:12]1[CH:13]([CH3:14])[CH3:15],[CH3:1][C:2](=[O:3])[O:4][CH:5]1[CH2:6][C:7]([CH3:8])([OH:9])[CH2:10][CH2:11][CH:12]1[CH:13]([CH3:14])[CH3:15],True,"{0: 0, 1: 9, 4: 12, 5: 6, 6: 10, 7: 1, 8: 5, 9: 7, 10: 13, 11: 11, 12: 2, 13: 2}","{0: [0], 9: [1], 12: [4], 6: [5], 10: [6], 1: [7], 5: [8], 7: [9], 13: [10], 11: [11], 2: [12, 13]}","{0: 1, 1: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 9: 1, 10: 1, 11: 1, 12: 2}",[CH3:1][C:2](=[O:3])[O:4][C@@H:5]1[CH2:6][C@H:7]([CH3:8])[CH2:10][CH2:11][C@H:12]1[CH:13]([CH3:14])[CH3:15]>>[CH3:1][C:2](=[O:3])[O:4][CH:5]1[CH2:6][C:7]([CH3:8])([OH:9])[CH2:10][CH2:11][CH:12]1[CH:13]([CH3:14])[CH3:15],"{1: False, 2: False, 5: False, 6: False, 7: True, 8: False, 10: False, 11: False, 12: False, 13: False, 14: False, 15: False}","{0: 1, 1: 2, 4: 5, 5: 6, 6: 7, 7: 8, 8: 10, 9: 11, 10: 12, 11: 13, 12: 14, 13: 15}","{0: 0.0, 1: 0.0, 4: 0.0, 5: 0.0, 6: 21.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 0.0, 12: 0.0, 13: 0.0}"
107,10.1002/chem.201805657,TFDO,CH2Cl2/TFP,1.33,25,113,"Methyl trans-α-[[(1,1-dimethylethoxy)carbonyl]amino]-4-methylcyclohexaneacetate",COC(=O)C(NC(=O)OC(C)(C)C)C1CCC(C)CC1,,"Cyclohexaneacetic acid, α-[[(1,1-dimethylethoxy)carbonyl]amino]-4-hydroxy-4-methyl-, methyl ester",COC(=O)C(NC(=O)OC(C)(C)C)C1CCC(C)(O)CC1,,31.0,31.0,,Scheme 2,,,[CH3:1][O:2][C:3](=[O:4])[CH:5]([NH:6][C:7](=[O:8])[O:9][C:10]([CH3:11])([CH3:12])[CH3:13])[CH:14]1[CH2:15][CH2:16][CH:17]([CH3:18])[CH2:20][CH2:21]1,[CH3:1][O:2][C:3](=[O:4])[CH:5]([NH:6][C:7](=[O:8])[O:9][C:10]([CH3:11])([CH3:12])[CH3:13])[CH:14]1[CH2:15][CH2:16][C:17]([CH3:18])([OH:19])[CH2:20][CH2:21]1,True,"{0: 0, 2: 15, 4: 18, 6: 14, 9: 19, 10: 2, 11: 2, 12: 2, 13: 17, 14: 9, 15: 7, 16: 16, 17: 1, 18: 7, 19: 9}","{0: [0], 15: [2], 18: [4], 14: [6], 19: [9], 2: [10, 11, 12], 17: [13], 9: [14, 19], 7: [15, 18], 16: [16], 1: [17]}","{0: 1, 2: 1, 4: 1, 6: 1, 9: 1, 10: 3, 13: 1, 14: 2, 15: 2, 16: 1, 17: 1}",[CH3:1][O:2][C:3](=[O:4])[CH:5]([NH:6][C:7](=[O:8])[O:9][C:10]([CH3:11])([CH3:12])[CH3:13])[CH:14]1[CH2:15][CH2:16][CH:17]([CH3:18])[CH2:20][CH2:21]1>>[CH3:1][O:2][C:3](=[O:4])[CH:5]([NH:6][C:7](=[O:8])[O:9][C:10]([CH3:11])([CH3:12])[CH3:13])[CH:14]1[CH2:15][CH2:16][C:17]([CH3:18])([OH:19])[CH2:20][CH2:21]1,"{1: False, 3: False, 5: False, 7: False, 10: False, 11: False, 12: False, 13: False, 14: False, 15: False, 16: False, 17: True, 18: False, 20: False, 21: False}","{0: 1, 2: 3, 4: 5, 6: 7, 9: 10, 10: 11, 11: 12, 12: 13, 13: 14, 14: 15, 15: 16, 16: 17, 17: 18, 18: 20, 19: 21}","{0: 0.0, 2: 0.0, 4: 0.0, 6: 0.0, 9: 0.0, 10: 0.0, 11: 0.0, 12: 0.0, 13: 0.0, 14: 0.0, 15: 0.0, 16: 31.0, 17: 0.0, 18: 0.0, 19: 0.0}"
108,10.1002/chem.201805657,TFDO,CH2Cl2/TFP,1.33,25,114,Cyclohexylbenzene,c1ccc(C2CCCCC2)cc1,TRUE,1-Phenylcyclohexanol,OC1(c2ccccc2)CCCCC1,,42.0,42.0,,Scheme 2,,,[CH:2]1([c:3]2[cH:4][cH:5][cH:6][cH:7][cH:8]2)[CH2:9][CH2:10][CH2:11][CH2:12][CH2:13]1,[OH:1][C:2]1([c:3]2[cH:4][cH:5][cH:6][cH:7][cH:8]2)[CH2:9][CH2:10][CH2:11][CH2:12][CH2:13]1,True,"{0: 0, 1: 1, 2: 3, 3: 10, 4: 11, 5: 8, 6: 6, 7: 5, 8: 6, 9: 8, 10: 3, 11: 1}","{0: [0], 1: [1, 11], 3: [2, 10], 10: [3], 11: [4], 8: [5, 9], 6: [6, 8], 5: [7]}","{0: 1, 1: 2, 2: 2, 3: 1, 4: 1, 5: 2, 6: 2, 7: 1}",[CH:2]1([c:3]2[cH:4][cH:5][cH:6][cH:7][cH:8]2)[CH2:9][CH2:10][CH2:11][CH2:12][CH2:13]1>>[OH:1][C:2]1([c:3]2[cH:4][cH:5][cH:6][cH:7][cH:8]2)[CH2:9][CH2:10][CH2:11][CH2:12][CH2:13]1,"{2: True, 3: False, 4: False, 5: False, 6: False, 7: False, 8: False, 9: False, 10: False, 11: False, 12: False, 13: False}","{0: 6, 1: 5, 2: 4, 3: 3, 4: 2, 5: 9, 6: 10, 7: 11, 8: 12, 9: 13, 10: 8, 11: 7}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 42.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 0.0}"
109,10.1002/chem.201805657,TFDO,CH2Cl2/TFP,1.33,25,115,1-Bromo-4-cyclobutylbenzene,Brc1ccc(C2CCC2)cc1,TRUE,"Cyclobutanol, 1-(4-bromophenyl)- ",OC1(c2ccc(Br)cc2)CCC1,,51.0,51.0,,Scheme 2,,,[CH:2]1([c:3]2[cH:4][cH:5][c:6]([Br:7])[cH:8][cH:9]2)[CH2:10][CH2:11][CH2:12]1,[OH:1][C:2]1([c:3]2[cH:4][cH:5][c:6]([Br:7])[cH:8][cH:9]2)[CH2:10][CH2:11][CH2:12]1,True,"{1: 8, 2: 1, 3: 3, 4: 9, 5: 10, 6: 6, 7: 5, 8: 6, 9: 3, 10: 1}","{8: [1], 1: [2, 10], 3: [3, 9], 9: [4], 10: [5], 6: [6, 8], 5: [7]}","{1: 1, 2: 2, 3: 2, 4: 1, 5: 1, 6: 2, 7: 1}",[CH:2]1([c:3]2[cH:4][cH:5][c:6]([Br:7])[cH:8][cH:9]2)[CH2:10][CH2:11][CH2:12]1>>[OH:1][C:2]1([c:3]2[cH:4][cH:5][c:6]([Br:7])[cH:8][cH:9]2)[CH2:10][CH2:11][CH2:12]1,"{2: True, 3: False, 4: False, 5: False, 6: False, 8: False, 9: False, 10: False, 11: False, 12: False}","{1: 6, 2: 5, 3: 4, 4: 3, 5: 2, 6: 10, 7: 11, 8: 12, 9: 9, 10: 8}","{1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 51.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 0.0}"
110,10.1002/chem.201805657,TFDO,CH2Cl2/TFP,1.33,25,116,(4-Methylcyclohexyl)benzene,CC1CCC(c2ccccc2)CC1,TRUE,4-Methyl-1-phenylcyclohexanol,CC1CCC(O)(c2ccccc2)CC1,,3.0,27.0,,Scheme 2,,,[CH3:1][CH:2]1[CH2:3][CH2:4][CH:5]([c:7]2[cH:8][cH:9][cH:10][cH:11][cH:12]2)[CH2:13][CH2:14]1,[CH3:1][CH:2]1[CH2:3][CH2:4][C:5]([OH:6])([c:7]2[cH:8][cH:9][cH:10][cH:11][cH:12]2)[CH2:13][CH2:14]1,True,"{0: 0, 1: 11, 2: 6, 3: 8, 4: 12, 5: 10, 6: 4, 7: 2, 8: 1, 9: 2, 10: 4, 11: 8, 12: 6}","{0: [0], 11: [1], 6: [2, 12], 8: [3, 11], 12: [4], 10: [5], 4: [6, 10], 2: [7, 9], 1: [8]}","{0: 1, 1: 1, 2: 2, 3: 2, 4: 1, 5: 1, 6: 2, 7: 2, 8: 1}",[CH3:1][CH:2]1[CH2:3][CH2:4][CH:5]([c:7]2[cH:8][cH:9][cH:10][cH:11][cH:12]2)[CH2:13][CH2:14]1>>[CH3:1][CH:2]1[CH2:3][CH2:4][C:5]([OH:6])([c:7]2[cH:8][cH:9][cH:10][cH:11][cH:12]2)[CH2:13][CH2:14]1,"{1: False, 2: False, 3: False, 4: False, 5: True, 7: False, 8: False, 9: False, 10: False, 11: False, 12: False, 13: False, 14: False}","{0: 1, 1: 2, 2: 3, 3: 4, 4: 5, 5: 7, 6: 8, 7: 9, 8: 10, 9: 11, 10: 12, 11: 13, 12: 14}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 3.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 0.0, 12: 0.0}"
111,10.1002/chem.201805657,TFDO,CH2Cl2/TFP,1.33,25,116,(4-Methylcyclohexyl)benzene,CC1CCC(c2ccccc2)CC1,TRUE,1-Methyl-4-phenylcyclohexanol,CC1(O)CCC(c2ccccc2)CC1,,1.0,9.0,,Scheme 2,,,[CH3:1][CH:2]1[CH2:4][CH2:5][CH:6]([c:7]2[cH:8][cH:9][cH:10][cH:11][cH:12]2)[CH2:13][CH2:14]1,[CH3:1][C:2]1([OH:3])[CH2:4][CH2:5][CH:6]([c:7]2[cH:8][cH:9][cH:10][cH:11][cH:12]2)[CH2:13][CH2:14]1,True,"{0: 0, 1: 11, 2: 6, 3: 8, 4: 12, 5: 10, 6: 4, 7: 2, 8: 1, 9: 2, 10: 4, 11: 8, 12: 6}","{0: [0], 11: [1], 6: [2, 12], 8: [3, 11], 12: [4], 10: [5], 4: [6, 10], 2: [7, 9], 1: [8]}","{0: 1, 1: 1, 2: 2, 3: 2, 4: 1, 5: 1, 6: 2, 7: 2, 8: 1}",[CH3:1][CH:2]1[CH2:4][CH2:5][CH:6]([c:7]2[cH:8][cH:9][cH:10][cH:11][cH:12]2)[CH2:13][CH2:14]1>>[CH3:1][C:2]1([OH:3])[CH2:4][CH2:5][CH:6]([c:7]2[cH:8][cH:9][cH:10][cH:11][cH:12]2)[CH2:13][CH2:14]1,"{1: False, 2: True, 4: False, 5: False, 6: False, 7: False, 8: False, 9: False, 10: False, 11: False, 12: False, 13: False, 14: False}","{0: 1, 1: 2, 2: 4, 3: 5, 4: 6, 5: 7, 6: 8, 7: 9, 8: 10, 9: 11, 10: 12, 11: 13, 12: 14}","{0: 0.0, 1: 1.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 0.0, 12: 0.0}"
112,10.1002/chem.201805657,TFDO,CH2Cl2/TFP,1.33,25,117,6-(1-Methylethyl)-1-(phenylsulfonyl)-1H-indole-3-sulfonyl chloride,CC(C)c1ccc2c(S(=O)(=O)Cl)cn(S(=O)(=O)c3ccccc3)c2c1,FALSE,6-(1-Hydroxy-1-methylethyl)-1-(phenylsulfonyl)-1H-indole-3-sulfonyl chloride,CC(C)(O)c1ccc2c(S(=O)(=O)Cl)cn(S(=O)(=O)c3ccccc3)c2c1,,24.0,24.0,,Scheme 2,,,[CH3:1][CH:2]([CH3:3])[c:5]1[cH:6][cH:7][c:8]2[c:9]([S:10](=[O:4])(=[O:11])[Cl:13])[cH:14][n:15]([S:16](=[O:12])(=[O:17])[c:19]3[cH:20][cH:21][cH:22][cH:23][cH:24]3)[c:25]2[cH:26]1,[CH3:1][C:2]([CH3:3])([OH:4])[c:5]1[cH:6][cH:7][c:8]2[c:9]([S:10](=[O:11])(=[O:12])[Cl:13])[cH:14][n:15]([S:16](=[O:17])(=[O:18])[c:19]3[cH:20][cH:21][cH:22][cH:23][cH:24]3)[c:25]2[cH:26]1,True,"{0: 0, 1: 21, 2: 0, 3: 16, 4: 10, 5: 13, 6: 19, 7: 18, 12: 15, 17: 17, 18: 11, 19: 8, 20: 7, 21: 8, 22: 11, 23: 20, 24: 14}","{0: [0, 2], 21: [1], 16: [3], 10: [4], 13: [5], 19: [6], 18: [7], 15: [12], 17: [17], 11: [18, 22], 8: [19, 21], 7: [20], 20: [23], 14: [24]}","{0: 2, 1: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 12: 1, 17: 1, 18: 2, 19: 2, 20: 1, 23: 1, 24: 1}",[CH3:1][CH:2]([CH3:3])[c:5]1[cH:6][cH:7][c:8]2[c:9]([S:10](=[O:4])(=[O:11])[Cl:13])[cH:14][n:15]([S:16](=[O:12])(=[O:17])[c:19]3[cH:20][cH:21][cH:22][cH:23][cH:24]3)[c:25]2[cH:26]1>>[CH3:1][C:2]([CH3:3])([OH:4])[c:5]1[cH:6][cH:7][c:8]2[c:9]([S:10](=[O:11])(=[O:12])[Cl:13])[cH:14][n:15]([S:16](=[O:17])(=[O:18])[c:19]3[cH:20][cH:21][cH:22][cH:23][cH:24]3)[c:25]2[cH:26]1,"{1: False, 2: True, 3: False, 5: False, 6: False, 7: False, 8: False, 9: False, 14: False, 19: False, 20: False, 21: False, 22: False, 23: False, 24: False, 25: False, 26: False}","{0: 1, 1: 2, 2: 3, 3: 5, 4: 6, 5: 7, 6: 8, 7: 9, 12: 14, 17: 19, 18: 20, 19: 21, 20: 22, 21: 23, 22: 24, 23: 25, 24: 26}","{0: 0.0, 1: 24.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 12: 0.0, 17: 0.0, 18: 0.0, 19: 0.0, 20: 0.0, 21: 0.0, 22: 0.0, 23: 0.0, 24: 0.0}"
113,10.1002/chem.201805657,TFDO,CH2Cl2/TFP,1.33,25,118,2-Bornanol,CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2,FALSE,CAMPHOR,CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2,,95.0,95.0,,Scheme 2,,,[CH3:1][C:2]1([CH3:3])[C@@H:4]2[CH2:5][CH2:6][C@@:7]1([CH3:8])[C@@H:9]([OH:10])[CH2:11]2,[CH3:1][C:2]1([CH3:3])[C@@H:4]2[CH2:5][CH2:6][C@@:7]1([CH3:8])[C:9](=[O:10])[CH2:11]2,True,"{0: 0, 1: 9, 2: 0, 3: 7, 4: 4, 5: 6, 6: 10, 7: 2, 8: 8, 10: 5}","{0: [0, 2], 9: [1], 7: [3], 4: [4], 6: [5], 10: [6], 2: [7], 8: [8], 5: [10]}","{0: 2, 1: 1, 3: 1, 4: 1, 5: 1, 6: 1, 7: 1, 8: 1, 10: 1}",[CH3:1][C:2]1([CH3:3])[C@@H:4]2[CH2:5][CH2:6][C@@:7]1([CH3:8])[C@@H:9]([OH:10])[CH2:11]2>>[CH3:1][C:2]1([CH3:3])[C@@H:4]2[CH2:5][CH2:6][C@@:7]1([CH3:8])[C:9](=[O:10])[CH2:11]2,"{1: False, 2: False, 3: False, 4: False, 5: False, 6: False, 7: False, 8: False, 9: True, 11: False}","{0: 1, 1: 2, 2: 3, 3: 4, 4: 5, 5: 6, 6: 7, 7: 8, 8: 9, 10: 11}","{0: 0.0, 1: 0.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 95.0, 10: 0.0}"
114,10.1002/chem.201805657,TFDO,CH2Cl2/TFP,1.33,25,119,2-Adamantanol,OC1C2CC3CC(C2)CC1C3,FALSE,adamantan-2-one,O=C1C2CC3CC(C2)CC1C3,,98.0,98.0,,Scheme 2,,,[OH:1][CH:2]1[CH:3]2[CH2:4][CH:5]3[CH2:6][CH:7]([CH2:8]2)[CH2:9][CH:10]1[CH2:11]3,[O:1]=[C:2]1[CH:3]2[CH2:4][CH:5]3[CH2:6][CH:7]([CH2:8]2)[CH2:9][CH:10]1[CH2:11]3,True,"{1: 10, 2: 8, 3: 2, 4: 6, 5: 1, 6: 6, 7: 2, 8: 2, 9: 8, 10: 2}","{10: [1], 8: [2, 9], 2: [3, 7, 8, 10], 6: [4, 6], 1: [5]}","{1: 1, 2: 2, 3: 4, 4: 2, 5: 1}",[OH:1][CH:2]1[CH:3]2[CH2:4][CH:5]3[CH2:6][CH:7]([CH2:8]2)[CH2:9][CH:10]1[CH2:11]3>>[O:1]=[C:2]1[CH:3]2[CH2:4][CH:5]3[CH2:6][CH:7]([CH2:8]2)[CH2:9][CH:10]1[CH2:11]3,"{2: True, 3: False, 4: False, 5: False, 6: False, 7: False, 8: False, 9: False, 10: False, 11: False}","{1: 2, 2: 3, 3: 8, 4: 7, 5: 6, 6: 5, 7: 4, 8: 11, 9: 10, 10: 9}","{1: 98.0, 2: 0.0, 3: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 0.0}"
115,10.1002/chem.201805657,TFDO,CH2Cl2/TFP,1.33,25,120,Ibuprofen methyl ester,COC(=O)C(C)c1ccc(CC(C)C)cc1,TRUE,Methyl 4-(2-hydroxy-2-methylpropyl)-α-methylbenzeneacetate,COC(=O)C(C)c1ccc(CC(C)(C)O)cc1,,3.0,15.0,,Scheme 2,,,[CH3:1][O:2][C:3](=[O:4])[CH:5]([CH3:6])[c:7]1[cH:8][cH:9][c:10]([CH2:11][CH:12]([CH3:13])[CH3:14])[cH:16][cH:17]1,[CH3:1][O:2][C:3](=[O:4])[CH:5]([CH3:6])[c:7]1[cH:8][cH:9][c:10]([CH2:11][C:12]([CH3:13])([CH3:14])[OH:15])[cH:16][cH:17]1,True,"{0: 0, 2: 11, 4: 15, 5: 3, 6: 13, 7: 7, 8: 5, 9: 12, 10: 9, 11: 14, 12: 1, 13: 1, 14: 5, 15: 7}","{0: [0], 11: [2], 15: [4], 3: [5], 13: [6], 7: [7, 15], 5: [8, 14], 12: [9], 9: [10], 14: [11], 1: [12, 13]}","{0: 1, 2: 1, 4: 1, 5: 1, 6: 1, 7: 2, 8: 2, 9: 1, 10: 1, 11: 1, 12: 2}",[CH3:1][O:2][C:3](=[O:4])[CH:5]([CH3:6])[c:7]1[cH:8][cH:9][c:10]([CH2:11][CH:12]([CH3:13])[CH3:14])[cH:16][cH:17]1>>[CH3:1][O:2][C:3](=[O:4])[CH:5]([CH3:6])[c:7]1[cH:8][cH:9][c:10]([CH2:11][C:12]([CH3:13])([CH3:14])[OH:15])[cH:16][cH:17]1,"{1: False, 3: False, 5: False, 6: False, 7: False, 8: False, 9: False, 10: False, 11: False, 12: True, 13: False, 14: False, 16: False, 17: False}","{0: 1, 2: 3, 4: 5, 5: 6, 6: 7, 7: 8, 8: 9, 9: 10, 10: 11, 11: 12, 12: 13, 13: 14, 14: 16, 15: 17}","{0: 0.0, 2: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 0.0, 11: 3.0, 12: 0.0, 13: 0.0, 14: 0.0, 15: 0.0}"
116,10.1002/chem.201805657,TFDO,CH2Cl2/TFP,1.33,25,120,Ibuprofen methyl ester,COC(=O)C(C)c1ccc(CC(C)C)cc1,TRUE,Methyl α-methyl-4-(2-methyl-1-oxopropyl)benzeneacetate,COC(=O)C(C)c1ccc(C(=O)C(C)C)cc1,,2.0,10.0,,Scheme 2,,,[CH3:1][O:2][C:3](=[O:4])[CH:5]([CH3:6])[c:7]1[cH:8][cH:9][c:10]([CH2:11][CH:13]([CH3:14])[CH3:15])[cH:16][cH:17]1,[CH3:1][O:2][C:3](=[O:4])[CH:5]([CH3:6])[c:7]1[cH:8][cH:9][c:10]([C:11](=[O:12])[CH:13]([CH3:14])[CH3:15])[cH:16][cH:17]1,True,"{0: 0, 2: 11, 4: 15, 5: 3, 6: 13, 7: 7, 8: 5, 9: 12, 10: 9, 11: 14, 12: 1, 13: 1, 14: 5, 15: 7}","{0: [0], 11: [2], 15: [4], 3: [5], 13: [6], 7: [7, 15], 5: [8, 14], 12: [9], 9: [10], 14: [11], 1: [12, 13]}","{0: 1, 2: 1, 4: 1, 5: 1, 6: 1, 7: 2, 8: 2, 9: 1, 10: 1, 11: 1, 12: 2}",[CH3:1][O:2][C:3](=[O:4])[CH:5]([CH3:6])[c:7]1[cH:8][cH:9][c:10]([CH2:11][CH:13]([CH3:14])[CH3:15])[cH:16][cH:17]1>>[CH3:1][O:2][C:3](=[O:4])[CH:5]([CH3:6])[c:7]1[cH:8][cH:9][c:10]([C:11](=[O:12])[CH:13]([CH3:14])[CH3:15])[cH:16][cH:17]1,"{1: False, 3: False, 5: False, 6: False, 7: False, 8: False, 9: False, 10: False, 11: True, 13: False, 14: False, 15: False, 16: False, 17: False}","{0: 1, 2: 3, 4: 5, 5: 6, 6: 7, 7: 8, 8: 9, 9: 10, 10: 11, 11: 13, 12: 14, 13: 15, 14: 16, 15: 17}","{0: 0.0, 2: 0.0, 4: 0.0, 5: 0.0, 6: 0.0, 7: 0.0, 8: 0.0, 9: 0.0, 10: 2.0, 11: 0.0, 12: 0.0, 13: 0.0, 14: 0.0, 15: 0.0}"
